# curie_map:
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   ICD10WHO: https://icd.who.int/browse10/2019/en#/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/18b0f3e3-d6c7-4125-9995-3f0063cd6dc3
# mapping_tool: oaklib
# object_match_field:
# - oio:hasBroadSynonym
# object_preprocessing:
# - semapv:RegularExpressionReplacement
# subject_match_field:
# - rdfs:label
# subject_preprocessing:
# - semapv:RegularExpressionReplacement
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
MONDO:0003805	malignant pericardial mesothelioma	skos:exactMatch	NCIT:C7632	Pericardial Mesothelioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pericardial mesothelioma		
MONDO:0003820	mature ovarian teratoma	skos:closeMatch	NCIT:C9015	Mature Teratoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	mature teratoma		
MONDO:0003892	acinar lung adenocarcinoma	skos:closeMatch	NCIT:C5649	Lung Acinar Adenocarcinoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	lung acinar adenocarcinoma		
MONDO:0003927	posterior uveal melanoma	skos:closeMatch	NCIT:C9089	Small Size Posterior Uveal Melanoma	semapv:LexicalMatching	oaklib		oio:hasNarrowSynonym	rdfs:label	small size posterior uveal melanoma		
MONDO:0003927	posterior uveal melanoma	skos:closeMatch	NCIT:C9090	Medium/Large Size Posterior Uveal Melanoma	semapv:LexicalMatching	oaklib		oio:hasNarrowSynonym	rdfs:label	medium/large size posterior uveal melanoma		
MONDO:0003945	bone epithelioid hemangioma	skos:exactMatch	NCIT:C6477	Bone Hemangioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	bone hemangioma		
MONDO:0003947	hyper-IgM syndrome	skos:closeMatch	NCIT:C3990	Hyperimmunoglobulin M Syndrome	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	hyperimmunoglobulin m syndrome		
MONDO:0003953	pediatric CNS choriocarcinoma	skos:exactMatch	NCIT:C7012	Central Nervous System Choriocarcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	central nervous system choriocarcinoma		
MONDO:0003954	angiokeratoma of Fordyce	skos:exactMatch	NCIT:C7752	Angiokeratoma of Fordyce	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	angiokeratoma of fordyce		
MONDO:0003964	myositis ossificans	skos:closeMatch	NCIT:C3040	Fibrodysplasia Ossificans Progressiva	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	fibrodysplasia ossificans progressiva		
MONDO:0004026	skin tag	skos:closeMatch	NCIT:C3337	Fibroepithelial Polyp	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	fibroepithelial polyp		
MONDO:0004063	intermediate cell type iris melanoma	skos:closeMatch	NCIT:C174506	Iris Mixed Cell Melanoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	iris mixed cell melanoma		
MONDO:0004075	infiltrating lipoma	skos:exactMatch	NCIT:C7450	Intramuscular Lipoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intramuscular lipoma		
MONDO:0004075	infiltrating lipoma	skos:exactMatch	NCIT:C7450	Intramuscular Lipoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intramuscular lipoma	semapv:RegularExpressionReplacement	
MONDO:0004094	multiple skull base meningioma	skos:closeMatch	NCIT:C5279	Multiple Skull Base Meningiomas	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	multiple skull base meningiomas		
MONDO:0004127	lung occult adenocarcinoma	skos:closeMatch	NCIT:C6699	Occult Lung Adenocarcinoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	occult lung adenocarcinoma		
MONDO:0004155	adult central nervous system embryonal carcinoma	skos:exactMatch	NCIT:C7010	Central Nervous System Embryonal Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	central nervous system embryonal carcinoma		
MONDO:0004201	pituitary hypoplasia	skos:closeMatch	NCIT:C27343	Pituitary Gland Hypoplasia	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	pituitary gland hypoplasia		
MONDO:0004219	polyvesicular vitelline pattern testicular yolk sac tumor	skos:closeMatch	NCIT:C39930	Testicular Yolk Sac Tumor, Polyvesicular Vitelline Pattern	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	testicular yolk sac tumor, polyvesicular vitelline pattern		
MONDO:0004233	childhood pleomorphic rhabdomyosarcoma	skos:exactMatch	NCIT:C4258	Pleomorphic Rhabdomyosarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pleomorphic rhabdomyosarcoma		
MONDO:0004245	ependymal tumor of brain	skos:closeMatch	NCIT:C156462	Brain Ependymoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	brain ependymoma		
MONDO:0004249	pediatric supratentorial ependymoma	skos:exactMatch	NCIT:C186343	Supratentorial Ependymoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	supratentorial ependymoma		
MONDO:0004253	intraductal breast papillomatosis	skos:closeMatch	NCIT:C5201	Breast Intraductal Papillomatosis	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	breast intraductal papillomatosis		
MONDO:0004255	Wolffian adnexal tumor	skos:closeMatch	NCIT:C40141	Wolffian Tumor	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	wolffian tumor		
MONDO:0004257	childhood central nervous system mixed germ cell tumor	skos:exactMatch	NCIT:C7016	Central Nervous System Mixed Germ Cell Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	central nervous system mixed germ cell tumor		
MONDO:0004278	infiltrating bladder urothelial carcinoma sarcomatoid variant	skos:exactMatch	NCIT:C39826	Infiltrating Bladder Urothelial Carcinoma, Sarcomatoid Variant without Heterologous Elements	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	infiltrating bladder urothelial carcinoma, sarcomatoid variant without heterologous elements		
MONDO:0004278	infiltrating bladder urothelial carcinoma sarcomatoid variant	skos:exactMatch	NCIT:C39825	Infiltrating Bladder Urothelial Carcinoma, Sarcomatoid Variant with Heterologous Elements	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	infiltrating bladder urothelial carcinoma, sarcomatoid variant with heterologous elements		
MONDO:0004288	scirrhous breast carcinoma	skos:closeMatch	NCIT:C7362	Breast Scirrhous Carcinoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	breast scirrhous carcinoma		
MONDO:0004352	adult brain ependymoma	skos:exactMatch	NCIT:C156462	Brain Ependymoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	brain ependymoma		
MONDO:0004380	dendritic cell sarcoma	skos:closeMatch	NCIT:C9281	Follicular Dendritic Cell Sarcoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	follicular dendritic cell sarcoma		
MONDO:0004469	pseudovascular skin squamous cell carcinoma	skos:closeMatch	NCIT:C27542	Skin Pseudovascular Squamous Cell Carcinoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	skin pseudovascular squamous cell carcinoma		
MONDO:0004473	epiglottis cancer	skos:closeMatch	NCIT:C35697	Epiglottic Carcinoma	semapv:LexicalMatching	oaklib		oio:hasNarrowSynonym	rdfs:label	epiglottic carcinoma		
MONDO:0004491	uterine corpus choriocarcinoma	skos:closeMatch	NCIT:C2948	Choriocarcinoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	choriocarcinoma		
MONDO:0004522	peritonitis	skos:narrowMatch	ICD10WHO:K65.8	Other peritonitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	peritonitis		semapv:RegularExpressionReplacement
MONDO:0004522	peritonitis	skos:narrowMatch	ICD10CM:K65.8	Other peritonitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	peritonitis		semapv:RegularExpressionReplacement
MONDO:0004526	mixed endometrial stromal and smooth muscle tumor	skos:exactMatch	NCIT:C40179	Uterine Corpus Soft Tissue Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	uterine corpus soft tissue neoplasm		
MONDO:0004565	intestinal obstruction	skos:narrowMatch	ICD10CM:K56.69	Other intestinal obstruction	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	intestinal obstruction		semapv:RegularExpressionReplacement
MONDO:0004570	intestinal volvulus	skos:exactMatch	NCIT:C98963	Intestinal Volvulus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	intestinal volvulus		
MONDO:0004570	intestinal volvulus	skos:exactMatch	NCIT:C98963	Intestinal Volvulus	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intestinal volvulus		
MONDO:0004574	pyridoxine deficiency anemia	skos:closeMatch	NCIT:C85221	Vitamin B6 Deficiency	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	vitamin b6 deficiency		
MONDO:0004585	polyhydramnios	skos:exactMatch	NCIT:C92848	Polyhydramnios	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	polyhydramnios		
MONDO:0004585	polyhydramnios	skos:exactMatch	NCIT:C92848	Polyhydramnios	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polyhydramnios		
MONDO:0004585	polyhydramnios	skos:exactMatch	NCIT:C92848	Polyhydramnios	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	polyhydramnios	semapv:RegularExpressionReplacement	
MONDO:0004588	night blindness	skos:narrowMatch	ICD10CM:H53.69	Other night blindness	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	night blindness		semapv:RegularExpressionReplacement
MONDO:0004592	impetigo	skos:narrowMatch	ICD10CM:L01.09	Other impetigo	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	impetigo		semapv:RegularExpressionReplacement
MONDO:0004596	cor pulmonale	skos:exactMatch	NCIT:C34478	Cor Pulmonale	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	cor pulmonale		
MONDO:0004596	cor pulmonale	skos:exactMatch	NCIT:C34478	Cor Pulmonale	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cor pulmonale		
MONDO:0004597	pulmonary embolism and infarction	skos:closeMatch	NCIT:C50714	Pulmonary Infarction	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	pulmonary infarction		
MONDO:0004600	monocytic leukemia	skos:narrowMatch	ICD10CM:C93.Z	Other monocytic leukemia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	monocytic leukemia		semapv:RegularExpressionReplacement
MONDO:0004608	oropharynx cancer	skos:closeMatch	NCIT:C9105	Oropharyngeal Carcinoma	semapv:LexicalMatching	oaklib		oio:hasNarrowSynonym	rdfs:label	oropharyngeal carcinoma		
MONDO:0004631	tongue cancer	skos:closeMatch	NCIT:C4824	Tongue Carcinoma	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	tongue carcinoma		
MONDO:0004634	vein disorder	skos:exactMatch	NCIT:C35279	Vein Disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	vein disorder		
MONDO:0004634	vein disorder	skos:exactMatch	NCIT:C35279	Vein Disorder	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	vein disorder	semapv:RegularExpressionReplacement	
MONDO:0004643	myeloid leukemia	skos:narrowMatch	ICD10CM:C92.Z	Other myeloid leukemia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	myeloid leukemia		semapv:RegularExpressionReplacement
MONDO:0004643	myeloid leukemia	skos:narrowMatch	ICD10CM:C92.Z	Other myeloid leukemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	myeloid leukemia		semapv:RegularExpressionReplacement
MONDO:0004648	vascular dementia	skos:narrowMatch	ICD10WHO:F01.8	Other vascular dementia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	vascular dementia		semapv:RegularExpressionReplacement
MONDO:0004648	vascular dementia	skos:narrowMatch	ICD10WHO:F01.8	Other vascular dementia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	vascular dementia		semapv:RegularExpressionReplacement
MONDO:0004652	bacterial pneumonia	skos:narrowMatch	ICD10WHO:J15.8	Other bacterial pneumonia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	bacterial pneumonia		semapv:RegularExpressionReplacement
MONDO:0004658	breast carcinoma in situ	skos:narrowMatch	ICD10WHO:D05.7	Other carcinoma in situ of breast	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	carcinoma in situ of breast		semapv:RegularExpressionReplacement
MONDO:0004680	primary thrombocytopenia	skos:narrowMatch	ICD10CM:D69.49	Other primary thrombocytopenia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	primary thrombocytopenia		semapv:RegularExpressionReplacement
MONDO:0004680	primary thrombocytopenia	skos:narrowMatch	ICD10CM:D69.4	Other primary thrombocytopenia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	primary thrombocytopenia		semapv:RegularExpressionReplacement
MONDO:0004680	primary thrombocytopenia	skos:narrowMatch	ICD10WHO:D69.4	Other primary thrombocytopenia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	primary thrombocytopenia		semapv:RegularExpressionReplacement
MONDO:0004719	hard palate cancer	skos:exactMatch	NCIT:C12230	Hard Palate	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hard palate		
MONDO:0004724	submandibular gland cancer	skos:exactMatch	NCIT:C3526	Malignant Submandibular Gland Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant submandibular gland neoplasm		
MONDO:0004731	central sleep apnea syndrome	skos:closeMatch	NCIT:C116335	Central Apnea	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	central apnea		
MONDO:0004731	central sleep apnea syndrome	skos:closeMatch	NCIT:C116046	Central Sleep Apnea	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	central sleep apnea		
MONDO:0004745	priapism	skos:narrowMatch	ICD10CM:N48.39	Other priapism	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	priapism		semapv:RegularExpressionReplacement
MONDO:0004745	priapism	skos:exactMatch	NCIT:C85022	Priapism	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	priapism		
MONDO:0004753	mechanical strabismus	skos:narrowMatch	ICD10CM:H50.69	Other mechanical strabismus	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	mechanical strabismus		semapv:RegularExpressionReplacement
MONDO:0004758	scotoma	skos:exactMatch	NCIT:C118737	Scotoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	scotoma		
MONDO:0004758	scotoma	skos:exactMatch	NCIT:C118737	Scotoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	scotoma		
MONDO:0004758	scotoma	skos:exactMatch	NCIT:C118737	Scotoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	scotoma	semapv:RegularExpressionReplacement	
MONDO:0004768	keratoconjunctivitis	skos:narrowMatch	ICD10CM:H16.29	Other keratoconjunctivitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	keratoconjunctivitis		semapv:RegularExpressionReplacement
MONDO:0004770	exophthalmos	skos:exactMatch	NCIT:C87114	Proptosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	proptosis		
MONDO:0004773	iridocyclitis	skos:narrowMatch	ICD10CM:H20.8	Other iridocyclitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	iridocyclitis		semapv:RegularExpressionReplacement
MONDO:0004773	iridocyclitis	skos:narrowMatch	ICD10CM:H20.8	Other iridocyclitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	iridocyclitis	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MONDO:0004773	iridocyclitis	skos:narrowMatch	ICD10CM:H20.8	Other iridocyclitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	iridocyclitis		semapv:RegularExpressionReplacement
MONDO:0004773	iridocyclitis	skos:narrowMatch	ICD10WHO:H20.8	Other iridocyclitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	iridocyclitis	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MONDO:0004773	iridocyclitis	skos:narrowMatch	ICD10WHO:H20.8	Other iridocyclitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	iridocyclitis		semapv:RegularExpressionReplacement
MONDO:0004773	iridocyclitis	skos:narrowMatch	ICD10WHO:H20.8	Other iridocyclitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	iridocyclitis		semapv:RegularExpressionReplacement
MONDO:0004785	blepharitis	skos:narrowMatch	ICD10CM:H01	Other inflammation of eyelid	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	inflammation of eyelid		semapv:RegularExpressionReplacement
MONDO:0004785	blepharitis	skos:narrowMatch	ICD10WHO:H01	Other inflammation of eyelid	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	inflammation of eyelid		semapv:RegularExpressionReplacement
MONDO:0004789	cholangitis	skos:narrowMatch	ICD10CM:K83.09	Other cholangitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	cholangitis		semapv:RegularExpressionReplacement
MONDO:0004789	cholangitis	skos:narrowMatch	ICD10CM:K83.09	Other cholangitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	cholangitis		semapv:RegularExpressionReplacement
MONDO:0004795	otitis externa	skos:narrowMatch	ICD10CM:H60.8X	Other otitis externa	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	otitis externa		semapv:RegularExpressionReplacement
MONDO:0004795	otitis externa	skos:narrowMatch	ICD10CM:H60.8	Other otitis externa	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	otitis externa		semapv:RegularExpressionReplacement
MONDO:0004795	otitis externa	skos:narrowMatch	ICD10CM:H60.8	Other otitis externa	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	otitis externa		semapv:RegularExpressionReplacement
MONDO:0004795	otitis externa	skos:narrowMatch	ICD10CM:H60.8X	Other otitis externa	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	otitis externa		semapv:RegularExpressionReplacement
MONDO:0004795	otitis externa	skos:narrowMatch	ICD10WHO:H60.8	Other otitis externa	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	otitis externa		semapv:RegularExpressionReplacement
MONDO:0004795	otitis externa	skos:exactMatch	NCIT:C79601	Otitis Externa	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	otitis externa		
MONDO:0004795	otitis externa	skos:exactMatch	NCIT:C79601	Otitis Externa	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	otitis externa		
MONDO:0004795	otitis externa	skos:narrowMatch	ICD10WHO:H60.8	Other otitis externa	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	otitis externa		semapv:RegularExpressionReplacement
MONDO:0004796	infectious meningitis	skos:closeMatch	NCIT:C26828	Meningitis	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	meningitis		
MONDO:0004826	urethral calculus	skos:exactMatch	NCIT:C26995	Urethral Stone	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	urethral stone		
MONDO:0004828	lower urinary tract calculus	skos:narrowMatch	ICD10WHO:N21.8	Other lower urinary tract calculus	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	lower urinary tract calculus		semapv:RegularExpressionReplacement
MONDO:0004828	lower urinary tract calculus	skos:narrowMatch	ICD10CM:N21.8	Other lower urinary tract calculus	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	lower urinary tract calculus		semapv:RegularExpressionReplacement
MONDO:0004842	stomatitis	skos:narrowMatch	ICD10CM:K12.39	Other oral mucositis (ulcerative)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	oral mucositis		semapv:RegularExpressionReplacement
MONDO:0004842	stomatitis	skos:narrowMatch	ICD10CM:K12.39	Other oral mucositis (ulcerative)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	oral mucositis		semapv:RegularExpressionReplacement
MONDO:0004845	aphthous stomatitis	skos:closeMatch	NCIT:C62546	Canker Sore	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	canker sore		
MONDO:0004846	placental abruption	skos:narrowMatch	ICD10WHO:O45.8	Other premature separation of placenta	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	premature separation of placenta		semapv:RegularExpressionReplacement
MONDO:0004846	placental abruption	skos:narrowMatch	ICD10CM:O45.8	Other premature separation of placenta	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	premature separation of placenta		semapv:RegularExpressionReplacement
MONDO:0004846	placental abruption	skos:narrowMatch	ICD10CM:O45.8X	Other premature separation of placenta	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	premature separation of placenta		semapv:RegularExpressionReplacement
MONDO:0004847	senile cataract	skos:narrowMatch	ICD10WHO:H25.8	Other senile cataract	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	senile cataract		semapv:RegularExpressionReplacement
MONDO:0004849	pulmonary emphysema	skos:narrowMatch	ICD10WHO:J43.8	Other emphysema	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	emphysema		semapv:RegularExpressionReplacement
MONDO:0004849	pulmonary emphysema	skos:narrowMatch	ICD10CM:J43.8	Other emphysema	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	emphysema		semapv:RegularExpressionReplacement
MONDO:0004854	ophthalmia neonatorum	skos:closeMatch	NCIT:C116816	Gonococcal Ophthalmia Neonatorum	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	gonococcal ophthalmia neonatorum		
MONDO:0004872	hemorrhoid	skos:narrowMatch	ICD10CM:K64.8	Other hemorrhoids	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	hemorrhoids		semapv:RegularExpressionReplacement
MONDO:0004892	refractive error	skos:exactMatch	NCIT:C87145	Refractive Error	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	refractive error		
MONDO:0004900	peripheral vertigo	skos:narrowMatch	ICD10CM:H81.39	Other peripheral vertigo	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	peripheral vertigo		semapv:RegularExpressionReplacement
MONDO:0004900	peripheral vertigo	skos:narrowMatch	ICD10WHO:H81.3	Other peripheral vertigo	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	peripheral vertigo		semapv:RegularExpressionReplacement
MONDO:0004900	peripheral vertigo	skos:narrowMatch	ICD10CM:H81.3	Other peripheral vertigo	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	peripheral vertigo		semapv:RegularExpressionReplacement
MONDO:0004911	cardiovascular syphilis	skos:narrowMatch	ICD10CM:A52.09	Other cardiovascular syphilis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	cardiovascular syphilis		semapv:RegularExpressionReplacement
MONDO:0004920	hydrocele	skos:narrowMatch	ICD10CM:N43.2	Other hydrocele	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	hydrocele		semapv:RegularExpressionReplacement
MONDO:0004920	hydrocele	skos:narrowMatch	ICD10WHO:N43.2	Other hydrocele	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	hydrocele		semapv:RegularExpressionReplacement
MONDO:0004926	dacryocystitis	skos:closeMatch	NCIT:C26971	Dacryoadenitis	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	dacryoadenitis		
MONDO:0004927	dacryocystocele	skos:exactMatch	NCIT:C98968	Lacrimal Mucocele	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	lacrimal mucocele		
MONDO:0004935	acquired carotenemia	skos:closeMatch	NCIT:C26963	Carotenemia	semapv:LexicalMatching	oaklib		oio:hasRelatedSynonym	rdfs:label	carotenemia		
MONDO:0004946	hypoglycemia	skos:narrowMatch	ICD10CM:E16.1	Other hypoglycemia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	hypoglycemia		semapv:RegularExpressionReplacement
MONDO:0004946	hypoglycemia	skos:narrowMatch	ICD10WHO:E16.1	Other hypoglycaemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	hypoglycaemia		semapv:RegularExpressionReplacement
MONDO:0004948	B-cell chronic lymphocytic leukemia	skos:exactMatch	NCIT:C7540	Small Lymphocytic Lymphoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	small lymphocytic lymphoma		
MONDO:0004952	Hodgkins lymphoma	skos:narrowMatch	ICD10CM:C81.7	Other Hodgkin lymphoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	hodgkin lymphoma		semapv:RegularExpressionReplacement
