mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_diff_mondo	synonym_case_diff_source	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0009274	ghosal hematodiaphyseal dysplasia	oio:hasExactSynonym		Ghosal syndrome			Orphanet:1802	Ghosal hematodiaphyseal dysplasia					Ghosal syndrome	Orphanet:1802										
MONDO:0009274	ghosal hematodiaphyseal dysplasia	oio:hasExactSynonym		diaphyseal dysplasia-anemia syndrome	diaphyseal dysplasia-anemia syndrome	Diaphyseal dysplasia-anemia syndrome	Orphanet:1802	Ghosal hematodiaphyseal dysplasia					diaphyseal dysplasia-anemia syndrome	Orphanet:1802										
MONDO:0009274	ghosal hematodiaphyseal dysplasia	oio:hasExactSynonym		ghosal hematodiaphyseal dysplasia	ghosal hematodiaphyseal dysplasia	Ghosal hematodiaphyseal dysplasia	Orphanet:1802	Ghosal hematodiaphyseal dysplasia					ghosal hematodiaphyseal dysplasia	Orphanet:1802										
MONDO:0009276	Bernard-Soulier syndrome	oio:hasExactSynonym		Hemorrhagiparous thrombocytic dystrophy			Orphanet:274	Bernard-Soulier syndrome					Hemorrhagiparous thrombocytic dystrophy	Orphanet:274										
MONDO:0009276	Bernard-Soulier syndrome	oio:hasExactSynonym		giant platelet syndrome	giant platelet syndrome	Giant platelet syndrome	Orphanet:274	Bernard-Soulier syndrome					giant platelet syndrome	Orphanet:274										
MONDO:0009276	Bernard-Soulier syndrome	oio:hasExactSynonym		Bernard-Soulier syndrome			Orphanet:274	Bernard-Soulier syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			Bernard-Soulier syndrome	Orphanet:274										
MONDO:0009279	triple-A syndrome	oio:hasExactSynonym		2A syndrome			Orphanet:869	Triple A syndrome					2A syndrome	Orphanet:869										
MONDO:0009279	triple-A syndrome	oio:hasExactSynonym		3A syndrome			Orphanet:869	Triple A syndrome					3A syndrome	Orphanet:869										
MONDO:0009279	triple-A syndrome	oio:hasExactSynonym		4A syndrome			Orphanet:869	Triple A syndrome					4A syndrome	Orphanet:869										
MONDO:0009279	triple-A syndrome	oio:hasExactSynonym		AAA syndrome			Orphanet:869	Triple A syndrome					AAA syndrome	Orphanet:869										
MONDO:0009279	triple-A syndrome	oio:hasExactSynonym		Allgrove syndrome			Orphanet:869	Triple A syndrome					Allgrove syndrome	Orphanet:869										
MONDO:0009279	triple-A syndrome	oio:hasExactSynonym		Double A syndrome			Orphanet:869	Triple A syndrome					Double A syndrome	Orphanet:869										
MONDO:0009279	triple-A syndrome	oio:hasExactSynonym		achalasia-addisonianism-alacrima syndrome	achalasia-addisonianism-alacrima syndrome	Achalasia-addisonianism-alacrima syndrome	Orphanet:869	Triple A syndrome					achalasia-addisonianism-alacrima syndrome	Orphanet:869										
MONDO:0009279	triple-A syndrome	oio:hasExactSynonym		adrenal insufficiency-achalasia-alacrima syndrome	adrenal insufficiency-achalasia-alacrima syndrome	Adrenal insufficiency-achalasia-alacrima syndrome	Orphanet:869	Triple A syndrome					adrenal insufficiency-achalasia-alacrima syndrome	Orphanet:869										
MONDO:0009279	triple-A syndrome	oio:hasExactSynonym		quaternary A syndrome	quaternary A syndrome	Quaternary A syndrome	Orphanet:869	Triple A syndrome					quaternary A syndrome	Orphanet:869										
MONDO:0009281	glutaryl-CoA dehydrogenase deficiency	oio:hasExactSynonym		glutaric acidemia type 1	glutaric acidemia type 1	Glutaric acidemia type 1	Orphanet:25	Glutaryl-CoA dehydrogenase deficiency					glutaric acidemia type 1	Orphanet:25										
MONDO:0009281	glutaryl-CoA dehydrogenase deficiency	oio:hasExactSynonym		glutaric aciduria type 1	glutaric aciduria type 1	Glutaric aciduria type 1	Orphanet:25	Glutaryl-CoA dehydrogenase deficiency					glutaric aciduria type 1	Orphanet:25										
MONDO:0009281	glutaryl-CoA dehydrogenase deficiency	oio:hasExactSynonym		glutaryl-coenzyme A dehydrogenase deficiency	glutaryl-coenzyme A dehydrogenase deficiency	Glutaryl-coenzyme A dehydrogenase deficiency	Orphanet:25	Glutaryl-CoA dehydrogenase deficiency					glutaryl-coenzyme A dehydrogenase deficiency	Orphanet:25										
MONDO:0009281	glutaryl-CoA dehydrogenase deficiency	oio:hasExactSynonym		glutaryl-CoA dehydrogenase deficiency	glutaryl-CoA dehydrogenase deficiency	Glutaryl-CoA dehydrogenase deficiency	Orphanet:25	Glutaryl-CoA dehydrogenase deficiency		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			glutaryl-CoA dehydrogenase deficiency	Orphanet:25										
MONDO:0009281	glutaryl-CoA dehydrogenase deficiency	oio:hasExactSynonym		GA1			Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			GA1	Orphanet:25	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0009281	glutaryl-CoA dehydrogenase deficiency	oio:hasExactSynonym		GCDHD			Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			GCDHD	Orphanet:25	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	oio:hasExactSynonym		MAD deficiency			Orphanet:26791	Multiple acyl-CoA dehydrogenase deficiency					MAD deficiency	Orphanet:26791										
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	oio:hasExactSynonym		glutaric acidemia type 2	glutaric acidemia type 2	Glutaric acidemia type 2	Orphanet:26791	Multiple acyl-CoA dehydrogenase deficiency					glutaric acidemia type 2	Orphanet:26791										
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	oio:hasExactSynonym		glutaric aciduria type 2	glutaric aciduria type 2	Glutaric aciduria type 2	Orphanet:26791	Multiple acyl-CoA dehydrogenase deficiency					glutaric aciduria type 2	Orphanet:26791										
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	oio:hasExactSynonym		multiple acyl-CoA dehydrogenase deficiency	multiple acyl-CoA dehydrogenase deficiency	Multiple acyl-CoA dehydrogenase deficiency	Orphanet:26791	Multiple acyl-CoA dehydrogenase deficiency		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			multiple acyl-CoA dehydrogenase deficiency	Orphanet:26791										
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	oio:hasExactSynonym		MADD			Orphanet:26791	Multiple acyl-CoA dehydrogenase deficiency	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			MADD	Orphanet:26791	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0009283	glutaric acidemia type 3	oio:hasExactSynonym		glutaric aciduria type 3	glutaric aciduria type 3	Glutaric aciduria type 3	Orphanet:35706	Glutaric acidemia type 3					glutaric aciduria type 3	Orphanet:35706										
MONDO:0009283	glutaric acidemia type 3	oio:hasExactSynonym		glutaryl-CoA oxidase deficiency	glutaryl-CoA oxidase deficiency	Glutaryl-CoA oxidase deficiency	Orphanet:35706	Glutaric acidemia type 3					glutaryl-CoA oxidase deficiency	Orphanet:35706										
MONDO:0009283	glutaric acidemia type 3	oio:hasExactSynonym		glutaric acidemia type 3	glutaric acidemia type 3	Glutaric acidemia type 3	Orphanet:35706	Glutaric acidemia type 3		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			glutaric acidemia type 3	Orphanet:35706										
MONDO:0009285	gamma-glutamyl transpeptidase deficiency	oio:hasExactSynonym		glutathionuria	glutathionuria	Glutathionuria	Orphanet:33573	Gamma-glutamyl transpeptidase deficiency					glutathionuria	Orphanet:33573										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		G6P deficiency type 1a			Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					G6P deficiency type 1a	Orphanet:79258										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		GSD due to G6P deficiency type 1a			Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					GSD due to G6P deficiency type 1a	Orphanet:79258										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		GSD due to G6P deficiency type Ia			Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					GSD due to G6P deficiency type Ia	Orphanet:79258										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		GSD type 1a			Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					GSD type 1a	Orphanet:79258										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		GSDIa			Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					GSDIa	Orphanet:79258										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		glycogen storage disease due to G6P deficiency type Ia	glycogen storage disease due to G6P deficiency type Ia	Glycogen storage disease due to G6P deficiency type Ia	Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					glycogen storage disease due to G6P deficiency type Ia	Orphanet:79258										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		glycogen storage disease type 1a	glycogen storage disease type 1a	Glycogen storage disease type 1a	Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					glycogen storage disease type 1a	Orphanet:79258										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		glycogenosis due to glucose-6-phosphatase deficiency type 1a	glycogenosis due to glucose-6-phosphatase deficiency type 1a	Glycogenosis due to glucose-6-phosphatase deficiency type 1a	Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					glycogenosis due to glucose-6-phosphatase deficiency type 1a	Orphanet:79258										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		glycogenosis due to glucose-6-phosphatase deficiency type Ia	glycogenosis due to glucose-6-phosphatase deficiency type Ia	Glycogenosis due to glucose-6-phosphatase deficiency type Ia	Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					glycogenosis due to glucose-6-phosphatase deficiency type Ia	Orphanet:79258										
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	oio:hasExactSynonym		glycogenosis type Ia	glycogenosis type Ia	Glycogenosis type Ia	Orphanet:79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia					glycogenosis type Ia	Orphanet:79258										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		G6P deficiency type IB	G6P deficiency type IB	G6P deficiency type Ib	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					G6P deficiency type IB	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		G6P translocase deficiency			Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					G6P translocase deficiency	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		G6PT deficiency			Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					G6PT deficiency	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		GSD due to G6P deficiency type IB	GSD due to G6P deficiency type IB	GSD due to G6P deficiency type Ib	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					GSD due to G6P deficiency type IB	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		GSD due to G6PT deficiency			Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					GSD due to G6PT deficiency	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		GSD type 1 non a			Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					GSD type 1 non a	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		GSD type 1b			Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					GSD type 1b	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		GSD type IB	GSD type IB	GSD type Ib	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					GSD type IB	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		GSDIb			Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					GSDIb	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		glycogen storage disease due to G6P deficiency type IB	glycogen storage disease due to G6P deficiency type IB	Glycogen storage disease due to G6P deficiency type Ib	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					glycogen storage disease due to G6P deficiency type IB	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		glycogen storage disease type 1b	glycogen storage disease type 1b	Glycogen storage disease type 1b	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					glycogen storage disease type 1b	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		glycogen storage disease type IB	glycogen storage disease type IB	Glycogen storage disease type Ib	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					glycogen storage disease type IB	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		glycogenosis due to glucose-6-phosphatase deficiency type 1B	glycogenosis due to glucose-6-phosphatase deficiency type 1B	Glycogenosis due to glucose-6-phosphatase deficiency type 1b	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					glycogenosis due to glucose-6-phosphatase deficiency type 1B	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		glycogenosis due to glucose-6-phosphatase transport defect type IB	glycogenosis due to glucose-6-phosphatase transport defect type IB	Glycogenosis due to glucose-6-phosphatase transport defect type Ib	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					glycogenosis due to glucose-6-phosphatase transport defect type IB	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		glycogenosis type 1b	glycogenosis type 1b	Glycogenosis type 1b	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					glycogenosis type 1b	Orphanet:79259										
MONDO:0009288	glycogen storage disease Ib	oio:hasExactSynonym		glycogenosis type IB	glycogenosis type IB	Glycogenosis type Ib	Orphanet:79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib					glycogenosis type IB	Orphanet:79259										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		Alpha-1,4-glucosidase acid deficiency			Orphanet:365	Glycogen storage disease due to acid maltase deficiency					Alpha-1,4-glucosidase acid deficiency	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		GSD due to acid maltase deficiency			Orphanet:365	Glycogen storage disease due to acid maltase deficiency					GSD due to acid maltase deficiency	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		GSD type 2			Orphanet:365	Glycogen storage disease due to acid maltase deficiency					GSD type 2	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		GSD type II			Orphanet:365	Glycogen storage disease due to acid maltase deficiency					GSD type II	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		Pompe Disease	Pompe Disease	Pompe disease	Orphanet:365	Glycogen storage disease due to acid maltase deficiency					Pompe Disease	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		Pompe disease			Orphanet:365	Glycogen storage disease due to acid maltase deficiency					Pompe disease	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		glycogen storage disease type 2	glycogen storage disease type 2	Glycogen storage disease type 2	Orphanet:365	Glycogen storage disease due to acid maltase deficiency					glycogen storage disease type 2	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		glycogen storage disease type II	glycogen storage disease type II	Glycogen storage disease type II	Orphanet:365	Glycogen storage disease due to acid maltase deficiency					glycogen storage disease type II	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		glycogenosis due to acid maltase deficiency	glycogenosis due to acid maltase deficiency	Glycogenosis due to acid maltase deficiency	Orphanet:365	Glycogen storage disease due to acid maltase deficiency					glycogenosis due to acid maltase deficiency	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		glycogenosis type 2	glycogenosis type 2	Glycogenosis type 2	Orphanet:365	Glycogen storage disease due to acid maltase deficiency					glycogenosis type 2	Orphanet:365										
MONDO:0009290	glycogen storage disease II	oio:hasExactSynonym		glycogenosis type II	glycogenosis type II	Glycogenosis type II	Orphanet:365	Glycogen storage disease due to acid maltase deficiency					glycogenosis type II	Orphanet:365										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		Cori disease			Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					Cori disease	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		Cori-Forbes disease			Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					Cori-Forbes disease	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		Forbes disease			Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					Forbes disease	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		GDE deficiency			Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					GDE deficiency	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		GSD due to glycogen debranching enzyme deficiency			Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					GSD due to glycogen debranching enzyme deficiency	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		GSD type 3			Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					GSD type 3	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		amylo-1,6-glucosidase deficiency	amylo-1,6-glucosidase deficiency	Amylo-1,6-glucosidase deficiency	Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					amylo-1,6-glucosidase deficiency	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		glycogen storage disease type 3	glycogen storage disease type 3	Glycogen storage disease type 3	Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					glycogen storage disease type 3	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		glycogen storage disease type III	glycogen storage disease type III	Glycogen storage disease type III	Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					glycogen storage disease type III	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		glycogenosis due to glycogen debranching enzyme deficiency	glycogenosis due to glycogen debranching enzyme deficiency	Glycogenosis due to glycogen debranching enzyme deficiency	Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					glycogenosis due to glycogen debranching enzyme deficiency	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		glycogenosis type 3	glycogenosis type 3	Glycogenosis type 3	Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					glycogenosis type 3	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		glycogenosis type III	glycogenosis type III	Glycogenosis type III	Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					glycogenosis type III	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		limit dextrinosis	limit dextrinosis	Limit dextrinosis	Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency					limit dextrinosis	Orphanet:366										
MONDO:0009291	glycogen storage disease III	oio:hasExactSynonym		GSDIII			Orphanet:366	Glycogen storage disease due to glycogen debranching enzyme deficiency	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			GSDIII	Orphanet:366	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		Andersen disease			Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					Andersen disease	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		GSD due to glycogen branching enzyme deficiency			Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					GSD due to glycogen branching enzyme deficiency	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		GSD type 4			Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					GSD type 4	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		GSD type IV			Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					GSD type IV	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		amylopectinosis	amylopectinosis	Amylopectinosis	Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					amylopectinosis	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		glycogen storage disease type 4	glycogen storage disease type 4	Glycogen storage disease type 4	Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					glycogen storage disease type 4	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		glycogen storage disease type IV	glycogen storage disease type IV	Glycogen storage disease type IV	Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					glycogen storage disease type IV	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		glycogenosis due to glycogen branching enzyme deficiency	glycogenosis due to glycogen branching enzyme deficiency	Glycogenosis due to glycogen branching enzyme deficiency	Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					glycogenosis due to glycogen branching enzyme deficiency	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		glycogenosis type 4	glycogenosis type 4	Glycogenosis type 4	Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					glycogenosis type 4	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		glycogenosis type IV	glycogenosis type IV	Glycogenosis type IV	Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency					glycogenosis type IV	Orphanet:367										
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	oio:hasExactSynonym		glycogen storage disease due to glycogen branching enzyme deficiency	glycogen storage disease due to glycogen branching enzyme deficiency	Glycogen storage disease due to glycogen branching enzyme deficiency	Orphanet:367	Glycogen storage disease due to glycogen branching enzyme deficiency		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			glycogen storage disease due to glycogen branching enzyme deficiency	Orphanet:367										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		GSD due to muscle glycogen phosphorylase deficiency			Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					GSD due to muscle glycogen phosphorylase deficiency	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		GSD type 5			Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					GSD type 5	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		GSD type V			Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					GSD type V	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		McArdle disease			Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					McArdle disease	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		Mcardle disease	Mcardle disease	McArdle disease	Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					Mcardle disease	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		glycogen storage disease type 5	glycogen storage disease type 5	Glycogen storage disease type 5	Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					glycogen storage disease type 5	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		glycogen storage disease type V	glycogen storage disease type V	Glycogen storage disease type V	Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					glycogen storage disease type V	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		glycogenosis due to muscle glycogen phosphorylase deficiency	glycogenosis due to muscle glycogen phosphorylase deficiency	Glycogenosis due to muscle glycogen phosphorylase deficiency	Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					glycogenosis due to muscle glycogen phosphorylase deficiency	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		glycogenosis type 5	glycogenosis type 5	Glycogenosis type 5	Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					glycogenosis type 5	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		glycogenosis type V	glycogenosis type V	Glycogenosis type V	Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					glycogenosis type V	Orphanet:368										
MONDO:0009293	glycogen storage disease V	oio:hasExactSynonym		myophosphorylase deficiency	myophosphorylase deficiency	Myophosphorylase deficiency	Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency					myophosphorylase deficiency	Orphanet:368										
MONDO:0009294	glycogen storage disease VI	oio:hasExactSynonym		GSD due to liver glycogen phosphorylase deficiency			Orphanet:369	Glycogen storage disease due to liver glycogen phosphorylase deficiency					GSD due to liver glycogen phosphorylase deficiency	Orphanet:369										
MONDO:0009294	glycogen storage disease VI	oio:hasExactSynonym		GSD type 6			Orphanet:369	Glycogen storage disease due to liver glycogen phosphorylase deficiency					GSD type 6	Orphanet:369										
MONDO:0009294	glycogen storage disease VI	oio:hasExactSynonym		GSD type VI			Orphanet:369	Glycogen storage disease due to liver glycogen phosphorylase deficiency					GSD type VI	Orphanet:369										
MONDO:0009294	glycogen storage disease VI	oio:hasExactSynonym		Glycogen Storage Disease Type VI	Glycogen Storage Disease Type VI	Glycogen storage disease type VI	Orphanet:369	Glycogen storage disease due to liver glycogen phosphorylase deficiency					Glycogen Storage Disease Type VI	Orphanet:369										
MONDO:0009294	glycogen storage disease VI	oio:hasExactSynonym		glycogen storage disease type 6	glycogen storage disease type 6	Glycogen storage disease type 6	Orphanet:369	Glycogen storage disease due to liver glycogen phosphorylase deficiency					glycogen storage disease type 6	Orphanet:369										
MONDO:0009294	glycogen storage disease VI	oio:hasExactSynonym		glycogen storage disease type VI	glycogen storage disease type VI	Glycogen storage disease type VI	Orphanet:369	Glycogen storage disease due to liver glycogen phosphorylase deficiency					glycogen storage disease type VI	Orphanet:369										
