mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0009431	hereditary hypophosphatemic rickets with hypercalciuria	oio:hasExactSynonym		Hereditary hypophosphatemic rickets with hypercalciuria				Hereditary hypophosphatemic rickets with hypercalciuria			Orphanet:157215	Hereditary hypophosphatemic rickets with hypercalciuria					Hereditary hypophosphatemic rickets with hypercalciuria	Orphanet:157215										
MONDO:0009435	hypospadias-intellectual disability, Goldblatt type syndrome	oio:hasExactSynonym		Hypospadias-intellectual disability, Goldblatt type syndrome				Hypospadias-intellectual disability, Goldblatt type syndrome			Orphanet:2261	Hypospadias-intellectual disability, Goldblatt type syndrome					Hypospadias-intellectual disability, Goldblatt type syndrome	Orphanet:2261										
MONDO:0009443	autosomal recessive congenital ichthyosis 4B	oio:hasExactSynonym		Autosomal congenital ichthyosis, Harlequin type				Autosomal congenital ichthyosis, Harlequin type			Orphanet:457	Harlequin ichthyosis					Autosomal congenital ichthyosis, Harlequin type	Orphanet:457										
MONDO:0009444	ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome	oio:hasExactSynonym		Ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome				Ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome			Orphanet:2269	Ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome					Ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome	Orphanet:2269										
MONDO:0009445	ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome	oio:hasExactSynonym		Ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome				Ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome			Orphanet:2274	Ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome					Ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome	Orphanet:2274										
MONDO:0009446	ichthyosis-intellectual disability-dwarfism-renal impairment syndrome	oio:hasExactSynonym		Ichthyosis-intellectual disability-dwarfism-renal impairment syndrome				Ichthyosis-intellectual disability-dwarfism-renal impairment syndrome			Orphanet:2278	Ichthyosis-intellectual disability-dwarfism-renal impairment syndrome					Ichthyosis-intellectual disability-dwarfism-renal impairment syndrome	Orphanet:2278										
MONDO:0009451	Nezelof syndrome	oio:hasExactSynonym		Isolated aplasia/hypoplasia of the thymus				Isolated aplasia/hypoplasia of the thymus			Orphanet:83471	T-cell immunodeficiency with thymic aplasia					Isolated aplasia/hypoplasia of the thymus	Orphanet:83471										
MONDO:0009451	Nezelof syndrome	oio:hasExactSynonym		Isolated congenital athymia				Isolated congenital athymia			Orphanet:83471	T-cell immunodeficiency with thymic aplasia					Isolated congenital athymia	Orphanet:83471										
MONDO:0009451	Nezelof syndrome	oio:hasExactSynonym		Isolated congenital thymic aplasia/hypoplasia				Isolated congenital thymic aplasia/hypoplasia			Orphanet:83471	T-cell immunodeficiency with thymic aplasia					Isolated congenital thymic aplasia/hypoplasia	Orphanet:83471										
MONDO:0009451	Nezelof syndrome	oio:hasExactSynonym		Isolated thymic defect due to thymic aplasia/hypoplasia				Isolated thymic defect due to thymic aplasia/hypoplasia			Orphanet:83471	T-cell immunodeficiency with thymic aplasia					Isolated thymic defect due to thymic aplasia/hypoplasia	Orphanet:83471										
MONDO:0009451	Nezelof syndrome	oio:hasExactSynonym		T-cell immunodeficiency with thymic aplasia				T-cell immunodeficiency with thymic aplasia			Orphanet:83471	T-cell immunodeficiency with thymic aplasia					T-cell immunodeficiency with thymic aplasia	Orphanet:83471										
MONDO:0009459	channelopathy-associated congenital insensitivity to pain, autosomal recessive	oio:hasExactSynonym		Congenital insensitivity to pain-anosmia-neuropathic arthropathy				Congenital insensitivity to pain-anosmia-neuropathic arthropathy			Orphanet:88642	Congenital insensitivity to pain-anosmia-neuropathic arthropathy					Congenital insensitivity to pain-anosmia-neuropathic arthropathy	Orphanet:88642										
MONDO:0009459	channelopathy-associated congenital insensitivity to pain, autosomal recessive	oio:hasExactSynonym		SCN9A-related congenital insensitivity to pain				SCN9A-related congenital insensitivity to pain			Orphanet:88642	Congenital insensitivity to pain-anosmia-neuropathic arthropathy					SCN9A-related congenital insensitivity to pain	Orphanet:88642										
MONDO:0009469	benign recurrent intrahepatic cholestasis type 1	oio:hasExactSynonym		Benign recurrent intrahepatic cholestasis type 1				Benign recurrent intrahepatic cholestasis type 1			Orphanet:99960	Benign recurrent intrahepatic cholestasis type 1					Benign recurrent intrahepatic cholestasis type 1	Orphanet:99960										
MONDO:0009473	isotretinoin-like syndrome	oio:hasExactSynonym		Isotretinoin-like syndrome				Isotretinoin-like syndrome			Orphanet:2306	Isotretinoin-like syndrome					Isotretinoin-like syndrome	Orphanet:2306										
MONDO:0009476	atresia of small intestine	oio:hasExactSynonym		Atresia of small bowel				Atresia of small bowel			Orphanet:1201	Small bowel atresia					Atresia of small bowel	Orphanet:1201										
MONDO:0009476	atresia of small intestine	oio:hasExactSynonym		Atresia of small intestine				Atresia of small intestine			Orphanet:1201	Small bowel atresia					Atresia of small intestine	Orphanet:1201										
MONDO:0009476	atresia of small intestine	oio:hasExactSynonym		Small bowel atresia				Small bowel atresia			Orphanet:1201	Small bowel atresia					Small bowel atresia	Orphanet:1201										
MONDO:0009476	atresia of small intestine	oio:hasExactSynonym		SBA				SBA			Orphanet:1201	Small bowel atresia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				SBA	Orphanet:1201	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0009486	autosomal recessive Kenny-Caffey syndrome	oio:hasExactSynonym		Autosomal recessive Kenny-Caffey syndrome				Autosomal recessive Kenny-Caffey syndrome			Orphanet:93324	Autosomal recessive Kenny-Caffey syndrome					Autosomal recessive Kenny-Caffey syndrome	Orphanet:93324										
MONDO:0009489	hereditary palmoplantar keratoderma, Gamborg-Nielsen type	oio:hasExactSynonym		Hereditary palmoplantar keratoderma, Gamborg-Nielsen type				Hereditary palmoplantar keratoderma, Gamborg-Nielsen type			Orphanet:86923	Hereditary palmoplantar keratoderma, Gamborg-Nielsen type					Hereditary palmoplantar keratoderma, Gamborg-Nielsen type	Orphanet:86923										
MONDO:0009493	Richards-Rundle syndrome	oio:hasExactSynonym		Ketoaciduria-intellectual disability-ataxia-hearing loss syndrome				Ketoaciduria-intellectual disability-ataxia-hearing loss syndrome			Orphanet:1399	Richards-Rundle syndrome					Ketoaciduria-intellectual disability-ataxia-hearing loss syndrome	Orphanet:1399										
MONDO:0009498	lethal Kniest-like dysplasia	oio:hasExactSynonym		Lethal Kniest-like dysplasia				Lethal Kniest-like dysplasia			Orphanet:2347	Lethal Kniest-like dysplasia					Lethal Kniest-like dysplasia	Orphanet:2347										
MONDO:0009501	metabolic myopathy due to lactate transporter defect	oio:hasExactSynonym		Metabolic myopathy due to lactate transporter defect				Metabolic myopathy due to lactate transporter defect			Orphanet:171690	Metabolic myopathy due to lactate transporter defect					Metabolic myopathy due to lactate transporter defect	Orphanet:171690										
MONDO:0009506	specific granule deficiency	oio:hasExactSynonym		Recurrent infections due to specific granule deficiency				Recurrent infections due to specific granule deficiency			Orphanet:169142	Recurrent infections due to specific granule deficiency					Recurrent infections due to specific granule deficiency	Orphanet:169142										
MONDO:0009511	Larsen-like syndrome, B3GAT3 type	oio:hasExactSynonym		Larsen-like syndrome, B3GAT3 type				Larsen-like syndrome, B3GAT3 type			Orphanet:284139	Larsen-like syndrome, B3GAT3 type					Larsen-like syndrome, B3GAT3 type	Orphanet:284139										
MONDO:0009512	lethal Larsen-like syndrome	oio:hasExactSynonym		Lethal Larsen-like syndrome				Lethal Larsen-like syndrome			Orphanet:2371	Lethal Larsen-like syndrome					Lethal Larsen-like syndrome	Orphanet:2371										
MONDO:0009516	absence deformity of leg-cataract syndrome	oio:hasExactSynonym		Absence deformity of leg-cataract syndrome				Absence deformity of leg-cataract syndrome			Orphanet:2310	Absence deformity of leg-cataract syndrome					Absence deformity of leg-cataract syndrome	Orphanet:2310										
MONDO:0009522	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	oio:hasExactSynonym		Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome				Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome			Orphanet:1816	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome					Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	Orphanet:1816										
MONDO:0009524	intellectual disability-spasticity-ectrodactyly syndrome	oio:hasExactSynonym		Intellectual disability-spasticity-ectrodactyly syndrome				Intellectual disability-spasticity-ectrodactyly syndrome			Orphanet:1891	Intellectual disability-spasticity-ectrodactyly syndrome					Intellectual disability-spasticity-ectrodactyly syndrome	Orphanet:1891										
MONDO:0009527	lipase deficiency, combined	oio:hasExactSynonym		Familial LMF1 deficiency				Familial LMF1 deficiency			Orphanet:535453	Familial lipase maturation factor 1 deficiency					Familial LMF1 deficiency	Orphanet:535453										
MONDO:0009527	lipase deficiency, combined	oio:hasExactSynonym		Familial lipase maturation factor 1 deficiency				Familial lipase maturation factor 1 deficiency			Orphanet:535453	Familial lipase maturation factor 1 deficiency					Familial lipase maturation factor 1 deficiency	Orphanet:535453										
MONDO:0009533	Dahlberg-Borer-Newcomer syndrome	oio:hasExactSynonym		Dahlberg-Borer-Newcomer syndrome				Dahlberg-Borer-Newcomer syndrome			Orphanet:1563	Dahlberg-Borer-Newcomer syndrome					Dahlberg-Borer-Newcomer syndrome	Orphanet:1563										
MONDO:0009543	prominent glabella-microcephaly-hypogenitalism syndrome	oio:hasExactSynonym		Prominent glabella-microcephaly-hypogenitalism syndrome				Prominent glabella-microcephaly-hypogenitalism syndrome			Orphanet:2083	Prominent glabella-microcephaly-hypogenitalism syndrome					Prominent glabella-microcephaly-hypogenitalism syndrome	Orphanet:2083										
MONDO:0009547	macrosomia-microphthalmia-cleft palate syndrome	oio:hasExactSynonym		Macrosomia-microphthalmia-cleft palate syndrome				Macrosomia-microphthalmia-cleft palate syndrome			Orphanet:2432	Macrosomia-microphthalmia-cleft palate syndrome					Macrosomia-microphthalmia-cleft palate syndrome	Orphanet:2432										
MONDO:0009548	renal hypomagnesemia 5 with ocular involvement	oio:hasExactSynonym		Primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement				Primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement			Orphanet:2196	Primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement					Primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement	Orphanet:2196										
MONDO:0009549	severe early-childhood-onset retinal dystrophy	oio:hasExactSynonym		Severe early-childhood-onset retinal dystrophy				Severe early-childhood-onset retinal dystrophy			Orphanet:364055	Severe early-childhood-onset retinal dystrophy					Severe early-childhood-onset retinal dystrophy	Orphanet:364055										
MONDO:0009550	renal hypomagnesemia 3	oio:hasExactSynonym		Primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement				Primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement			Orphanet:31043	Primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement					Primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement	Orphanet:31043										
MONDO:0009556	malonic aciduria	oio:hasExactSynonym		Deficiency of malonyl-CoA decarboxylase				Deficiency of malonyl-CoA decarboxylase			Orphanet:943	Malonic aciduria					Deficiency of malonyl-CoA decarboxylase	Orphanet:943										
MONDO:0009556	malonic aciduria	oio:hasExactSynonym		MLYCD deficiency				MLYCD deficiency			Orphanet:943	Malonic aciduria					MLYCD deficiency	Orphanet:943										
MONDO:0009560	oculotrichoanal syndrome	oio:hasExactSynonym		Oculotrichoanal syndrome				Oculotrichoanal syndrome			Orphanet:2717	Oculotrichoanal syndrome					Oculotrichoanal syndrome	Orphanet:2717										
MONDO:0009565	microcephaly-glomerulonephritis-marfanoid habitus syndrome	oio:hasExactSynonym		Microcephaly-glomerulonephritis-marfanoid habitus syndrome				Microcephaly-glomerulonephritis-marfanoid habitus syndrome			Orphanet:2172	Microcephaly-glomerulonephritis-marfanoid habitus syndrome					Microcephaly-glomerulonephritis-marfanoid habitus syndrome	Orphanet:2172										
MONDO:0009566	marfanoid habitus-autosomal recessive intellectual disability syndrome	oio:hasExactSynonym		Fragoso-Cantú syndrome				Fragoso-Cantú syndrome			Orphanet:2463	Marfanoid habitus-autosomal recessive intellectual disability syndrome					Fragoso-Cantú syndrome	Orphanet:2463										
MONDO:0009566	marfanoid habitus-autosomal recessive intellectual disability syndrome	oio:hasExactSynonym		Marfanoid habitus-autosomal recessive intellectual disability syndrome				Marfanoid habitus-autosomal recessive intellectual disability syndrome			Orphanet:2463	Marfanoid habitus-autosomal recessive intellectual disability syndrome					Marfanoid habitus-autosomal recessive intellectual disability syndrome	Orphanet:2463										
MONDO:0009569	Hennekam-Beemer syndrome	oio:hasExactSynonym		Cutaneous mastocytosis-deafness-microtia syndrome				Cutaneous mastocytosis-deafness-microtia syndrome			Orphanet:2135	Cutaneous mastocytosis-deafness-microtia syndrome					Cutaneous mastocytosis-deafness-microtia syndrome	Orphanet:2135										
MONDO:0009569	Hennekam-Beemer syndrome	oio:hasExactSynonym		Cutaneous mastocytosis-hearing loss-microtia syndrome				Cutaneous mastocytosis-hearing loss-microtia syndrome			Orphanet:2135	Cutaneous mastocytosis-deafness-microtia syndrome					Cutaneous mastocytosis-hearing loss-microtia syndrome	Orphanet:2135										
MONDO:0009569	Hennekam-Beemer syndrome	oio:hasExactSynonym		Mastocytosis-short stature-deafness syndrome				Mastocytosis-short stature-deafness syndrome			Orphanet:2135	Cutaneous mastocytosis-deafness-microtia syndrome					Mastocytosis-short stature-deafness syndrome	Orphanet:2135										
MONDO:0009575	thiamine-responsive megaloblastic anemia syndrome	oio:hasExactSynonym		Thiamine-responsive megaloblastic anemia with diabetes mellitus and sensorineural hearing loss				Thiamine-responsive megaloblastic anemia with diabetes mellitus and sensorineural hearing loss			Orphanet:49827	Thiamine-responsive megaloblastic anemia syndrome					Thiamine-responsive megaloblastic anemia with diabetes mellitus and sensorineural hearing loss	Orphanet:49827										
MONDO:0009578	neurocutaneous melanocytosis	oio:hasExactSynonym		Neurocutaneous melanocytosis				Neurocutaneous melanocytosis			Orphanet:2481	Neurocutaneous melanocytosis					Neurocutaneous melanocytosis	Orphanet:2481										
MONDO:0009581	intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome	oio:hasExactSynonym		Intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome				Intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome			Orphanet:3044	Intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome					Intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome	Orphanet:3044										
MONDO:0009582	Mietens syndrome	oio:hasExactSynonym		Mietens syndrome				Mietens syndrome			Orphanet:2557	Mietens syndrome					Mietens syndrome	Orphanet:2557										
MONDO:0009583	blepharophimosis - intellectual disability syndrome, Ohdo type	oio:hasExactSynonym		Blepharophimosis-intellectual disability syndrome, Ohdo type				Blepharophimosis-intellectual disability syndrome, Ohdo type			Orphanet:2728	Blepharophimosis-intellectual disability syndrome, Ohdo type					Blepharophimosis-intellectual disability syndrome, Ohdo type	Orphanet:2728										
MONDO:0009584	intellectual disability, Buenos-Aires type	oio:hasExactSynonym		Intellectual disability, Buenos-Aires type				Intellectual disability, Buenos-Aires type			Orphanet:3079	Intellectual disability, Buenos-Aires type					Intellectual disability, Buenos-Aires type	Orphanet:3079										
MONDO:0009589	mesomelic dwarfism-cleft palate-camptodactyly syndrome	oio:hasExactSynonym		Mesomelic dwarfism-cleft palate-camptodactyly syndrome				Mesomelic dwarfism-cleft palate-camptodactyly syndrome			Orphanet:2631	Mesomelic dwarfism-cleft palate-camptodactyly syndrome					Mesomelic dwarfism-cleft palate-camptodactyly syndrome	Orphanet:2631										
MONDO:0009599	metaphyseal dysostosis-intellectual disability-conductive deafness syndrome	oio:hasExactSynonym		Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome				Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome			Orphanet:2502	Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome					Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome	Orphanet:2502										
MONDO:0009599	metaphyseal dysostosis-intellectual disability-conductive deafness syndrome	oio:hasExactSynonym		Metaphyseal dysostosis-intellectual disability-conductive hearing loss syndrome				Metaphyseal dysostosis-intellectual disability-conductive hearing loss syndrome			Orphanet:2502	Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome					Metaphyseal dysostosis-intellectual disability-conductive hearing loss syndrome	Orphanet:2502										
MONDO:0009607	methionine adenosyltransferase deficiency	oio:hasExactSynonym		Mudd's disease				Mudd's disease			Orphanet:168598	Methionine adenosyltransferase I/III deficiency					Mudd's disease	Orphanet:168598										
MONDO:0009611	3-methylglutaconic aciduria type 4	oio:hasExactSynonym		3-methylglutaconic aciduria type 4				3-methylglutaconic aciduria type 4			Orphanet:67048	3-methylglutaconic aciduria type 4					3-methylglutaconic aciduria type 4	Orphanet:67048										
MONDO:0009618	microcephaly-cardiomyopathy syndrome	oio:hasExactSynonym		Microcephaly-cardiomyopathy syndrome				Microcephaly-cardiomyopathy syndrome			Orphanet:2515	Microcephaly-cardiomyopathy syndrome					Microcephaly-cardiomyopathy syndrome	Orphanet:2515										
MONDO:0009620	Say-Barber-Miller syndrome	oio:hasExactSynonym		Say-Barber-Miller syndrome				Say-Barber-Miller syndrome			Orphanet:3132	Say-Barber-Miller syndrome					Say-Barber-Miller syndrome	Orphanet:3132										
MONDO:0009621	microcephaly-cervical spine fusion anomalies syndrome	oio:hasExactSynonym		Microcephaly-cervical spine fusion anomalies syndrome				Microcephaly-cervical spine fusion anomalies syndrome			Orphanet:2522	Microcephaly-cervical spine fusion anomalies syndrome					Microcephaly-cervical spine fusion anomalies syndrome	Orphanet:2522										
MONDO:0009623	Nijmegen breakage syndrome	oio:hasExactSynonym		Microcephaly-immunodeficiency-lymphoid malignancy syndrome				Microcephaly-immunodeficiency-lymphoid malignancy syndrome			Orphanet:647	Nijmegen breakage syndrome					Microcephaly-immunodeficiency-lymphoid malignancy syndrome	Orphanet:647										
MONDO:0009643	sulfite oxidase deficiency due to molybdenum cofactor deficiency type A	oio:hasExactSynonym		Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A				Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A			Orphanet:308386	Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A					Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A	Orphanet:308386										
MONDO:0009648	peripheral motor neuropathy-dysautonomia syndrome	oio:hasExactSynonym		Peripheral motor neuropathy-dysautonomia syndrome				Peripheral motor neuropathy-dysautonomia syndrome			Orphanet:2400	Peripheral motor neuropathy-dysautonomia syndrome					Peripheral motor neuropathy-dysautonomia syndrome	Orphanet:2400										
MONDO:0009660	mucopolysaccharidosis type 4B	oio:hasExactSynonym		Mucopolysaccharidosis type 4B				Mucopolysaccharidosis type 4B			Orphanet:309310	Mucopolysaccharidosis type 4B					Mucopolysaccharidosis type 4B	Orphanet:309310										
MONDO:0009661	mucopolysaccharidosis type 6	oio:hasExactSynonym		Mucopolysaccharidosis type 6				Mucopolysaccharidosis type 6			Orphanet:583	Mucopolysaccharidosis type 6					Mucopolysaccharidosis type 6	Orphanet:583										
MONDO:0009664	mulibrey nanism	oio:hasExactSynonym		Mulibrey growth disorder				Mulibrey growth disorder			Orphanet:2576	Mulibrey nanism					Mulibrey growth disorder	Orphanet:2576										
MONDO:0009669	spinal muscular atrophy, type 1	oio:hasExactSynonym		Infantile-onset spinal muscular atrophy				Infantile-onset spinal muscular atrophy			Orphanet:83330	Proximal spinal muscular atrophy type 1					Infantile-onset spinal muscular atrophy	Orphanet:83330										
MONDO:0009671	intellectual disability-myopathy-short stature-endocrine defect syndrome	oio:hasExactSynonym		Intellectual disability-myopathy-short stature-endocrine defect syndrome				Intellectual disability-myopathy-short stature-endocrine defect syndrome			Orphanet:3068	Intellectual disability-myopathy-short stature-endocrine defect syndrome					Intellectual disability-myopathy-short stature-endocrine defect syndrome	Orphanet:3068										
MONDO:0009675	autosomal recessive limb-girdle muscular dystrophy type 2A	oio:hasExactSynonym		Calpain-3-related LGMD R1				Calpain-3-related LGMD R1			Orphanet:267	Calpain-3-related limb-girdle muscular dystrophy R1					Calpain-3-related LGMD R1	Orphanet:267										
MONDO:0009675	autosomal recessive limb-girdle muscular dystrophy type 2A	oio:hasExactSynonym		Calpain-3-related limb-girdle muscular dystrophy R1				Calpain-3-related limb-girdle muscular dystrophy R1			Orphanet:267	Calpain-3-related limb-girdle muscular dystrophy R1					Calpain-3-related limb-girdle muscular dystrophy R1	Orphanet:267										
MONDO:0009675	autosomal recessive limb-girdle muscular dystrophy type 2A	oio:hasExactSynonym		LGMD type 2A				LGMD type 2A			Orphanet:267	Calpain-3-related limb-girdle muscular dystrophy R1					LGMD type 2A	Orphanet:267										
MONDO:0009676	autosomal recessive limb-girdle muscular dystrophy type 2B	oio:hasExactSynonym		Autosomal recessive limb-girdle muscular dystrophy type 2B				Autosomal recessive limb-girdle muscular dystrophy type 2B			Orphanet:268	Dysferlin-related limb-girdle muscular dystrophy R2					Autosomal recessive limb-girdle muscular dystrophy type 2B	Orphanet:268										
MONDO:0009676	autosomal recessive limb-girdle muscular dystrophy type 2B	oio:hasExactSynonym		Dysferlin-related LGMD R2				Dysferlin-related LGMD R2			Orphanet:268	Dysferlin-related limb-girdle muscular dystrophy R2					Dysferlin-related LGMD R2	Orphanet:268										
MONDO:0009676	autosomal recessive limb-girdle muscular dystrophy type 2B	oio:hasExactSynonym		Dysferlin-related limb-girdle muscular dystrophy R2				Dysferlin-related limb-girdle muscular dystrophy R2			Orphanet:268	Dysferlin-related limb-girdle muscular dystrophy R2					Dysferlin-related limb-girdle muscular dystrophy R2	Orphanet:268										
MONDO:0009676	autosomal recessive limb-girdle muscular dystrophy type 2B	oio:hasExactSynonym		LGMD due to dysferlin deficiency				LGMD due to dysferlin deficiency			Orphanet:268	Dysferlin-related limb-girdle muscular dystrophy R2					LGMD due to dysferlin deficiency	Orphanet:268										
MONDO:0009676	autosomal recessive limb-girdle muscular dystrophy type 2B	oio:hasExactSynonym		LGMD type 2B				LGMD type 2B			Orphanet:268	Dysferlin-related limb-girdle muscular dystrophy R2					LGMD type 2B	Orphanet:268										
MONDO:0009677	autosomal recessive limb-girdle muscular dystrophy type 2C	oio:hasExactSynonym		Gamma-sarcoglycan-related LGMD R5				Gamma-sarcoglycan-related LGMD R5			Orphanet:353	Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5					Gamma-sarcoglycan-related LGMD R5	Orphanet:353										
MONDO:0009677	autosomal recessive limb-girdle muscular dystrophy type 2C	oio:hasExactSynonym		Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5				Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5			Orphanet:353	Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5					Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5	Orphanet:353										
MONDO:0009677	autosomal recessive limb-girdle muscular dystrophy type 2C	oio:hasExactSynonym		LGMD due to gamma-sarcoglycan deficiency				LGMD due to gamma-sarcoglycan deficiency			Orphanet:353	Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5					LGMD due to gamma-sarcoglycan deficiency	Orphanet:353										
MONDO:0009677	autosomal recessive limb-girdle muscular dystrophy type 2C	oio:hasExactSynonym		LGMD type 2C				LGMD type 2C			Orphanet:353	Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5					LGMD type 2C	Orphanet:353										
MONDO:0009677	autosomal recessive limb-girdle muscular dystrophy type 2C	oio:hasExactSynonym		Limb-girdle muscular dystrophy type 2C				Limb-girdle muscular dystrophy type 2C			Orphanet:353	Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5					Limb-girdle muscular dystrophy type 2C	Orphanet:353										
MONDO:0009678	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4	oio:hasExactSynonym		FKTN-related congenital muscular dystrophy				FKTN-related congenital muscular dystrophy			Orphanet:272	Congenital muscular dystrophy, Fukuyama type					FKTN-related congenital muscular dystrophy	Orphanet:272										
MONDO:0009680	congenital muscular dystrophy-infantile cataract-hypogonadism syndrome	oio:hasExactSynonym		Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome				Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome			Orphanet:1875	Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome					Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome	Orphanet:1875										
MONDO:0009683	autosomal recessive limb-girdle muscular dystrophy type 2H	oio:hasExactSynonym		LGMD due to TRIM32 deficiency				LGMD due to TRIM32 deficiency			Orphanet:1878	TRIM32-related limb-girdle muscular dystrophy R8					LGMD due to TRIM32 deficiency	Orphanet:1878										
MONDO:0009683	autosomal recessive limb-girdle muscular dystrophy type 2H	oio:hasExactSynonym		LGMD type 2H				LGMD type 2H			Orphanet:1878	TRIM32-related limb-girdle muscular dystrophy R8					LGMD type 2H	Orphanet:1878										
MONDO:0009683	autosomal recessive limb-girdle muscular dystrophy type 2H	oio:hasExactSynonym		TRIM32-related LGMD R8				TRIM32-related LGMD R8			Orphanet:1878	TRIM32-related limb-girdle muscular dystrophy R8					TRIM32-related LGMD R8	Orphanet:1878										
MONDO:0009683	autosomal recessive limb-girdle muscular dystrophy type 2H	oio:hasExactSynonym		TRIM32-related limb-girdle muscular dystrophy R8				TRIM32-related limb-girdle muscular dystrophy R8			Orphanet:1878	TRIM32-related limb-girdle muscular dystrophy R8					TRIM32-related limb-girdle muscular dystrophy R8	Orphanet:1878										
MONDO:0009685	Miyoshi myopathy	oio:hasExactSynonym		Miyoshi myopathy				Miyoshi myopathy			Orphanet:45448	Miyoshi myopathy					Miyoshi myopathy	Orphanet:45448										
MONDO:0009696	juvenile myoclonic epilepsy	oio:hasExactSynonym		Juvenile myoclonic epilepsy				Juvenile myoclonic epilepsy			Orphanet:307	Juvenile myoclonic epilepsy					Juvenile myoclonic epilepsy	Orphanet:307										
MONDO:0009699	action myoclonus-renal failure syndrome	oio:hasExactSynonym		Progressive myoclonus epilepsy type 4				Progressive myoclonus epilepsy type 4			Orphanet:163696	Action myoclonus-renal failure syndrome					Progressive myoclonus epilepsy type 4	Orphanet:163696										
MONDO:0009706	hereditary myopathy with lactic acidosis due to ISCU deficiency	oio:hasExactSynonym		Hereditary myopathy with lactic acidosis due to ISCU deficiency				Hereditary myopathy with lactic acidosis due to ISCU deficiency			Orphanet:43115	Hereditary myopathy with lactic acidosis due to ISCU deficiency					Hereditary myopathy with lactic acidosis due to ISCU deficiency	Orphanet:43115										
MONDO:0009710	Thomsen and Becker disease	oio:hasExactSynonym		Thomsen and Becker disease				Thomsen and Becker disease			Orphanet:614	Thomsen and Becker disease					Thomsen and Becker disease	Orphanet:614										
MONDO:0009711	congenital fiber-type disproportion myopathy	oio:hasExactSynonym		Congenital fiber-type disproportion myopathy				Congenital fiber-type disproportion myopathy			Orphanet:2020	Congenital fiber-type disproportion myopathy					Congenital fiber-type disproportion myopathy	Orphanet:2020										
