mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_internal	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0008083	ceroid lipofuscinosis, neuronal, 4 (Kufs type)			Neuronal ceroid lipofuscinosis type 4				Neuronal ceroid lipofuscinosis type 4			Orphanet:228343	CLN4 disease					added	Neuronal ceroid lipofuscinosis type 4	Orphanet:228343										
MONDO:0008083	ceroid lipofuscinosis, neuronal, 4 (Kufs type)			NCL4				NCL4			Orphanet:228343	CLN4 disease	MONDO:ABBREVIATION				added	NCL4	Orphanet:228343	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A			hereditary sensory and autonomic neuropathy type 1A				hereditary sensory and autonomic neuropathy type 1A			DOID:0070152	hereditary sensory and autonomic neuropathy type 1A		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	hereditary sensory and autonomic neuropathy type 1A	DOID:0070152										
MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A			hsan 1a				hsan 1a			OMIM:162400	neuropathy, hereditary sensory and autonomic, type 1a					added	hsan 1a	OMIM:162400										
MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A			hsan1				hsan1			OMIM:162400	neuropathy, hereditary sensory and autonomic, type 1a					added	hsan1	OMIM:162400										
MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A			hsn 1a				hsn 1a			OMIM:162400	neuropathy, hereditary sensory and autonomic, type 1a					added	hsn 1a	OMIM:162400										
MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A			neuropathy, hereditary sensory and autonomic, type 1a				neuropathy, hereditary sensory and autonomic, type 1a			OMIM:162400	neuropathy, hereditary sensory and autonomic, type 1a		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	neuropathy, hereditary sensory and autonomic, type 1a	OMIM:162400										
MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A			neuropathy, hereditary sensory radicular, autosomal dominant, type 1a				neuropathy, hereditary sensory radicular, autosomal dominant, type 1a			OMIM:162400	neuropathy, hereditary sensory and autonomic, type 1a					added	neuropathy, hereditary sensory radicular, autosomal dominant, type 1a	OMIM:162400										
MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A			neuropathy, hereditary sensory, type 1a				neuropathy, hereditary sensory, type 1a			OMIM:162400	neuropathy, hereditary sensory and autonomic, type 1a					added	neuropathy, hereditary sensory, type 1a	OMIM:162400										
MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A			HSN1A				HSN1A			OMIM:162400	neuropathy, hereditary sensory and autonomic, type 1a	MONDO:ABBREVIATION				added	HSN1A	OMIM:162400	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008087	hereditary neuropathy with liability to pressure palsies			polyneuropathy, familial recurrent				polyneuropathy, familial recurrent			OMIM:162500	neuropathy, hereditary, with liability to pressure palsies					added	polyneuropathy, familial recurrent	OMIM:162500										
MONDO:0008087	hereditary neuropathy with liability to pressure palsies			HNPP - [Hereditary neuropathy with liability to pressure palsies]				HNPP - [Hereditary neuropathy with liability to pressure palsies]			icd11.foundation:2126843932	Hereditary neuropathy with liability to pressure palsies					added	HNPP - [Hereditary neuropathy with liability to pressure palsies]	icd11.foundation:2126843932										
MONDO:0008088	neuropathy, with paraprotein in serum, cerebrospinal fluid and urine			neuropathy, with paraprotein 1n serum, cerebrospinal fluid and urine				neuropathy, with paraprotein 1n serum, cerebrospinal fluid and urine			OMIM:162600	neuropathy, with paraprotein 1n serum, cerebrospinal fluid and urine		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	neuropathy, with paraprotein 1n serum, cerebrospinal fluid and urine	OMIM:162600										
MONDO:0008089	neutropenia, chronic familial			leukopenia, benign familial				leukopenia, benign familial			OMIM:162700	neutropenia, chronic familial					added	leukopenia, benign familial	OMIM:162700										
MONDO:0008090	cyclic hematopoiesis			Cyclic neutropenia				Cyclic neutropenia			ICD10CM:D70.4	Cyclic neutropenia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Cyclic neutropenia	ICD10CM:D70.4										
MONDO:0008090	cyclic hematopoiesis			Cyclic Neutropenia				Cyclic Neutropenia			NCIT:C3820	Cyclic Neutropenia					added	Cyclic Neutropenia	NCIT:C3820										
MONDO:0008090	cyclic hematopoiesis			cyclic neutropenia				cyclic neutropenia			OMIM:162800	cyclic neutropenia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	cyclic neutropenia	OMIM:162800										
MONDO:0008090	cyclic hematopoiesis			Cyclic neutropenia				Cyclic neutropenia			Orphanet:2686	Cyclic neutropenia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Cyclic neutropenia	Orphanet:2686										
MONDO:0008092	hereditary neutrophilia			hereditary neutrophilia				hereditary neutrophilia			DOID:0090120	hereditary neutrophilia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	hereditary neutrophilia	DOID:0090120										
MONDO:0008092	hereditary neutrophilia			neutrophilia, hereditary				neutrophilia, hereditary			OMIM:162830	neutrophilia, hereditary		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	neutrophilia, hereditary	OMIM:162830										
MONDO:0008092	hereditary neutrophilia			Hereditary neutrophilia				Hereditary neutrophilia			Orphanet:279943	Hereditary neutrophilia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Hereditary neutrophilia	Orphanet:279943										
MONDO:0008093	nevus, epidermal			nevus, keratinocytic, nonepidermolytic				nevus, keratinocytic, nonepidermolytic			OMIM:162900	nevus, epidermal					added	nevus, keratinocytic, nonepidermolytic	OMIM:162900										
MONDO:0008094	familial multiple nevi flammei			familial multiple nevi flammei				familial multiple nevi flammei			DOID:0111529	familial multiple nevi flammei		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	familial multiple nevi flammei	DOID:0111529										
MONDO:0008094	familial multiple nevi flammei			capillary malformations				capillary malformations			OMIM:163000	capillary malformations, congenital					added	capillary malformations	OMIM:163000										
MONDO:0008094	familial multiple nevi flammei			nevi flammei, familial multiple				nevi flammei, familial multiple			OMIM:163000	capillary malformations, congenital					added	nevi flammei, familial multiple	OMIM:163000										
MONDO:0008094	familial multiple nevi flammei			port-wine stain				port-wine stain			OMIM:163000	capillary malformations, congenital					added	port-wine stain	OMIM:163000										
MONDO:0008094	familial multiple nevi flammei			CMAL				CMAL			OMIM:163000	capillary malformations, congenital	MONDO:ABBREVIATION				added	CMAL	OMIM:163000	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008094	familial multiple nevi flammei			Familial multiple nevi flammei				Familial multiple nevi flammei			Orphanet:624	Familial multiple nevi flammei		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Familial multiple nevi flammei	Orphanet:624										
MONDO:0008096	nevus flammeus of nape of neck			erythema nuchae				erythema nuchae			OMIM:163100	nevus flammeus of nape of neck					added	erythema nuchae	OMIM:163100										
MONDO:0008096	nevus flammeus of nape of neck			unna nevus				unna nevus			OMIM:163100	nevus flammeus of nape of neck					added	unna nevus	OMIM:163100										
MONDO:0008097	linear nevus sebaceous syndrome			linear nevus sebaceous syndrome				linear nevus sebaceous syndrome			DOID:0111530	linear nevus sebaceous syndrome		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	linear nevus sebaceous syndrome	DOID:0111530										
MONDO:0008097	linear nevus sebaceous syndrome			Linear NS				Linear NS			NCIT:C4678	Linear Nevus Sebaceous					added	Linear NS	NCIT:C4678										
MONDO:0008097	linear nevus sebaceous syndrome			Linear Nevus Sebaceous				Linear Nevus Sebaceous			NCIT:C4678	Linear Nevus Sebaceous					added	Linear Nevus Sebaceous	NCIT:C4678										
MONDO:0008097	linear nevus sebaceous syndrome			linear sebaceous nevus syndrome				linear sebaceous nevus syndrome			OMIM:163200	schimmelpenning-feuerstein-mims syndrome					added	linear sebaceous nevus syndrome	OMIM:163200										
MONDO:0008097	linear nevus sebaceous syndrome			sebaceous nevus syndrome, linear				sebaceous nevus syndrome, linear			OMIM:163200	schimmelpenning-feuerstein-mims syndrome					added	sebaceous nevus syndrome, linear	OMIM:163200										
MONDO:0008097	linear nevus sebaceous syndrome			Linear nevus sebaceus syndrome				Linear nevus sebaceus syndrome			Orphanet:2612	Linear nevus sebaceus syndrome		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Linear nevus sebaceus syndrome	Orphanet:2612										
MONDO:0008098	mesomelic dwarfism, Nievergelt type			mesomelic dysplasia, nievergelt type				mesomelic dysplasia, nievergelt type			OMIM:163400	nievergelt syndrome					added	mesomelic dysplasia, nievergelt type	OMIM:163400										
MONDO:0008098	mesomelic dwarfism, Nievergelt type			Mesomelic dwarfism, Nievergelt type				Mesomelic dwarfism, Nievergelt type			Orphanet:2633	Mesomelic dysplasia, Nievergelt type					added	Mesomelic dwarfism, Nievergelt type	Orphanet:2633										
MONDO:0008098	mesomelic dwarfism, Nievergelt type			Mesomelic dysplasia, Nievergelt type				Mesomelic dysplasia, Nievergelt type			Orphanet:2633	Mesomelic dysplasia, Nievergelt type		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Mesomelic dysplasia, Nievergelt type	Orphanet:2633										
MONDO:0008098	mesomelic dwarfism, Nievergelt type			Mesomelic dwarfism, Nievergelt type				Mesomelic dwarfism, Nievergelt type			icd11.foundation:2034257092	Mesomelic dwarfism, Nievergelt type		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Mesomelic dwarfism, Nievergelt type	icd11.foundation:2034257092										
MONDO:0008099	congenital stationary night blindness autosomal dominant 2			congenital stationary night blindness autosomal dominant 2				congenital stationary night blindness autosomal dominant 2			DOID:0110863	congenital stationary night blindness autosomal dominant 2		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	congenital stationary night blindness autosomal dominant 2	DOID:0110863										
MONDO:0008099	congenital stationary night blindness autosomal dominant 2			night blindness, congenital stationary, rambusch type				night blindness, congenital stationary, rambusch type			OMIM:163500	night blindness, congenital stationary, autosomal dominant 2					added	night blindness, congenital stationary, rambusch type	OMIM:163500										
MONDO:0008100	nipples inverted			mammillae invertitae				mammillae invertitae			OMIM:163600	nipples inverted					added	mammillae invertitae	OMIM:163600										
MONDO:0008101	familial supernumerary nipples			accessory nipples				accessory nipples			OMIM:163700	nipples, supernumerary					added	accessory nipples	OMIM:163700										
MONDO:0008101	familial supernumerary nipples			nipples, supernumerary				nipples, supernumerary			OMIM:163700	nipples, supernumerary		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	nipples, supernumerary	OMIM:163700										
MONDO:0008101	familial supernumerary nipples			polythelia, familial				polythelia, familial			OMIM:163700	nipples, supernumerary					added	polythelia, familial	OMIM:163700										
MONDO:0008101	familial supernumerary nipples			Familial supernumerary nipples				Familial supernumerary nipples			Orphanet:2456	Familial supernumerary nipples		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Familial supernumerary nipples	Orphanet:2456										
MONDO:0008102	sick sinus syndrome 2, autosomal dominant			atrial fibrillation with bradyarrhythmia				atrial fibrillation with bradyarrhythmia			OMIM:163800	sick sinus syndrome 2					added	atrial fibrillation with bradyarrhythmia	OMIM:163800										
MONDO:0008102	sick sinus syndrome 2, autosomal dominant			sick sinus syndrome 2				sick sinus syndrome 2			OMIM:163800	sick sinus syndrome 2		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	sick sinus syndrome 2	OMIM:163800										
MONDO:0008102	sick sinus syndrome 2, autosomal dominant			sick sinus syndrome 2 with or without cardiac noncompaction and/or ascending aorta dilation				sick sinus syndrome 2 with or without cardiac noncompaction and/or ascending aorta dilation			OMIM:163800	sick sinus syndrome 2					added	sick sinus syndrome 2 with or without cardiac noncompaction and/or ascending aorta dilation	OMIM:163800										
MONDO:0008102	sick sinus syndrome 2, autosomal dominant			sinus bradycardia syndrome, familial, autosomal dominant				sinus bradycardia syndrome, familial, autosomal dominant			OMIM:163800	sick sinus syndrome 2					added	sinus bradycardia syndrome, familial, autosomal dominant	OMIM:163800										
MONDO:0008102	sick sinus syndrome 2, autosomal dominant			sinus node disease, familial, autosomal dominant				sinus node disease, familial, autosomal dominant			OMIM:163800	sick sinus syndrome 2					added	sinus node disease, familial, autosomal dominant	OMIM:163800										
MONDO:0008104	Noonan syndrome 1			female pseudo-turner syndrome				female pseudo-turner syndrome			OMIM:163950	noonan syndrome 1					added	female pseudo-turner syndrome	OMIM:163950										
MONDO:0008104	Noonan syndrome 1			male turner syndrome				male turner syndrome			OMIM:163950	noonan syndrome 1					added	male turner syndrome	OMIM:163950										
MONDO:0008104	Noonan syndrome 1			noonan syndrome				noonan syndrome			OMIM:163950	noonan syndrome 1					added	noonan syndrome	OMIM:163950										
MONDO:0008104	Noonan syndrome 1			turner phenotype with normal karyotype				turner phenotype with normal karyotype			OMIM:163950	noonan syndrome 1					added	turner phenotype with normal karyotype	OMIM:163950										
MONDO:0008105	nose, anomalous shape of			potato nose				potato nose			OMIM:164000	nose, anomalous shape of					added	potato nose	OMIM:164000										
MONDO:0008106	nystagmus 2, congenital, autosomal dominant			congenital nystagmus 2				congenital nystagmus 2			DOID:0111792	congenital nystagmus 2		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	congenital nystagmus 2	DOID:0111792										
MONDO:0008106	nystagmus 2, congenital, autosomal dominant			nystagmus 2, congenital, autosomal dominant				nystagmus 2, congenital, autosomal dominant			OMIM:164100	nystagmus 2, congenital, autosomal dominant		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	nystagmus 2, congenital, autosomal dominant	OMIM:164100										
MONDO:0008106	nystagmus 2, congenital, autosomal dominant			nystagmus, congenital motor, 2				nystagmus, congenital motor, 2			OMIM:164100	nystagmus 2, congenital, autosomal dominant					added	nystagmus, congenital motor, 2	OMIM:164100										
MONDO:0008109	ocular cicatricial pemphigoid			Cicatricial pemphigoid involving the eye				Cicatricial pemphigoid involving the eye			icd11.foundation:953963439	Mucous membrane pemphigoid with ocular involvement					added	Cicatricial pemphigoid involving the eye	icd11.foundation:953963439										
MONDO:0008109	ocular cicatricial pemphigoid			Mucous membrane pemphigoid with ocular involvement				Mucous membrane pemphigoid with ocular involvement			icd11.foundation:953963439	Mucous membrane pemphigoid with ocular involvement		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Mucous membrane pemphigoid with ocular involvement	icd11.foundation:953963439										
MONDO:0008111	oculodentodigital dysplasia			ODOD				ODOD			OMIM:164200	oculodentodigital dysplasia	MONDO:ABBREVIATION				added	ODOD	OMIM:164200	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008111	oculodentodigital dysplasia			Meyer-Schwickerath-Weyers syndrome				Meyer-Schwickerath-Weyers syndrome			Orphanet:2710	Oculodentodigital dysplasia					added	Meyer-Schwickerath-Weyers syndrome	Orphanet:2710										
MONDO:0008111	oculodentodigital dysplasia			ODOD syndrome				ODOD syndrome			Orphanet:2710	Oculodentodigital dysplasia					added	ODOD syndrome	Orphanet:2710										
MONDO:0008111	oculodentodigital dysplasia			Oculodentodigitalis dysplasia				Oculodentodigitalis dysplasia			Orphanet:2710	Oculodentodigital dysplasia					added	Oculodentodigitalis dysplasia	Orphanet:2710										
MONDO:0008111	oculodentodigital dysplasia			Osseous-oculo-dental dysplasia				Osseous-oculo-dental dysplasia			Orphanet:2710	Oculodentodigital dysplasia					added	Osseous-oculo-dental dysplasia	Orphanet:2710										
MONDO:0008113	Schilbach-Rott syndrome			cleft palate, hypotelorism, and hypospadias				cleft palate, hypotelorism, and hypospadias			OMIM:164220	schilbach-rott syndrome					added	cleft palate, hypotelorism, and hypospadias	OMIM:164220										
MONDO:0008113	Schilbach-Rott syndrome			SBRS				SBRS			OMIM:164220	schilbach-rott syndrome	MONDO:ABBREVIATION				added	SBRS	OMIM:164220	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008114	obsessive-compulsive disorder			anankastic neurosis				anankastic neurosis			icd11.foundation:1582741816	Obsessive-compulsive disorder					added	anankastic neurosis	icd11.foundation:1582741816										
MONDO:0008114	obsessive-compulsive disorder			obsessive-compulsive neurosis				obsessive-compulsive neurosis			icd11.foundation:1582741816	Obsessive-compulsive disorder					added	obsessive-compulsive neurosis	icd11.foundation:1582741816										
MONDO:0008115	Feingold syndrome type 1			feingold syndrome				feingold syndrome			OMIM:164280	feingold syndrome 1					added	feingold syndrome	OMIM:164280										
MONDO:0008115	Feingold syndrome type 1			microcephaly and digital abnormalities with normal intelligence				microcephaly and digital abnormalities with normal intelligence			OMIM:164280	feingold syndrome 1					added	microcephaly and digital abnormalities with normal intelligence	OMIM:164280										
MONDO:0008115	Feingold syndrome type 1			microcephaly-oculo-digito-esophageal-duodenal syndrome				microcephaly-oculo-digito-esophageal-duodenal syndrome			OMIM:164280	feingold syndrome 1					added	microcephaly-oculo-digito-esophageal-duodenal syndrome	OMIM:164280										
MONDO:0008115	Feingold syndrome type 1			mmt syndrome				mmt syndrome			OMIM:164280	feingold syndrome 1					added	mmt syndrome	OMIM:164280										
MONDO:0008115	Feingold syndrome type 1			oculodigitoesophagoduodenal syndrome				oculodigitoesophagoduodenal syndrome			OMIM:164280	feingold syndrome 1					added	oculodigitoesophagoduodenal syndrome	OMIM:164280										
MONDO:0008115	Feingold syndrome type 1			MODED				MODED			OMIM:164280	feingold syndrome 1	MONDO:ABBREVIATION				added	MODED	OMIM:164280	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008115	Feingold syndrome type 1			ODED				ODED			OMIM:164280	feingold syndrome 1	MONDO:ABBREVIATION				added	ODED	OMIM:164280	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008116	oculopharyngeal muscular dystrophy			oculopharyngeal dystrophy				oculopharyngeal dystrophy			icd11.foundation:1354386293	Oculopharyngeal muscular dystrophy					added	oculopharyngeal dystrophy	icd11.foundation:1354386293										
MONDO:0008116	oculopharyngeal muscular dystrophy			oculopharyngeal myopathy				oculopharyngeal myopathy			icd11.foundation:1354386293	Oculopharyngeal muscular dystrophy					added	oculopharyngeal myopathy	icd11.foundation:1354386293										
MONDO:0008118	odontomatosis-aortae esophagus stenosis syndrome			odontoma-dysphagia syndrome				odontoma-dysphagia syndrome			OMIM:164330	odontoma-dysphagia syndrome		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	odontoma-dysphagia syndrome	OMIM:164330										
MONDO:0008118	odontomatosis-aortae esophagus stenosis syndrome			Bader syndrome				Bader syndrome			Orphanet:2724	Odontomatosis-aortae esophagus stenosis syndrome					added	Bader syndrome	Orphanet:2724										
MONDO:0008118	odontomatosis-aortae esophagus stenosis syndrome			Odontomatosis-aortae esophagus stenosis syndrome				Odontomatosis-aortae esophagus stenosis syndrome			Orphanet:2724	Odontomatosis-aortae esophagus stenosis syndrome		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Odontomatosis-aortae esophagus stenosis syndrome	Orphanet:2724										
MONDO:0008119	spinocerebellar ataxia type 1			cerebelloparenchymal disorder 1				cerebelloparenchymal disorder 1			OMIM:164400	spinocerebellar ataxia 1					added	cerebelloparenchymal disorder 1	OMIM:164400										
MONDO:0008119	spinocerebellar ataxia type 1			menzel type opca				menzel type opca			OMIM:164400	spinocerebellar ataxia 1					added	menzel type opca	OMIM:164400										
MONDO:0008119	spinocerebellar ataxia type 1			olivopontocerebellar atrophy 1				olivopontocerebellar atrophy 1			OMIM:164400	spinocerebellar ataxia 1					added	olivopontocerebellar atrophy 1	OMIM:164400										
MONDO:0008119	spinocerebellar ataxia type 1			olivopontocerebellar atrophy 4				olivopontocerebellar atrophy 4			OMIM:164400	spinocerebellar ataxia 1					added	olivopontocerebellar atrophy 4	OMIM:164400										
MONDO:0008119	spinocerebellar ataxia type 1			opca 1				opca 1			OMIM:164400	spinocerebellar ataxia 1					added	opca 1	OMIM:164400										
MONDO:0008119	spinocerebellar ataxia type 1			opca 4				opca 4			OMIM:164400	spinocerebellar ataxia 1					added	opca 4	OMIM:164400										
MONDO:0008119	spinocerebellar ataxia type 1			schut-haymaker type opca				schut-haymaker type opca			OMIM:164400	spinocerebellar ataxia 1					added	schut-haymaker type opca	OMIM:164400										
MONDO:0008119	spinocerebellar ataxia type 1			spinocerebellar atrophy 1				spinocerebellar atrophy 1			OMIM:164400	spinocerebellar ataxia 1					added	spinocerebellar atrophy 1	OMIM:164400										
MONDO:0008119	spinocerebellar ataxia type 1			CPD1				CPD1			OMIM:164400	spinocerebellar ataxia 1	MONDO:ABBREVIATION				added	CPD1	OMIM:164400	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008123	autosomal dominant omodysplasia			Autosomal dominant omodysplasia				Autosomal dominant omodysplasia			Orphanet:93328	Autosomal dominant omodysplasia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Autosomal dominant omodysplasia	Orphanet:93328										
MONDO:0008123	autosomal dominant omodysplasia			Autosomal dominant omodysplasia				Autosomal dominant omodysplasia			icd11.foundation:1237796148	Autosomal dominant omodysplasia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Autosomal dominant omodysplasia	icd11.foundation:1237796148										
MONDO:0008124	omphalocele, autosomal			chromosome 1p31 duplication syndrome				chromosome 1p31 duplication syndrome			OMIM:164750	omphalocele, autosomal					added	chromosome 1p31 duplication syndrome	OMIM:164750										
MONDO:0008125	nonsyndromic congenital nail disorder 5			nonsyndromic congenital nail disorder 5				nonsyndromic congenital nail disorder 5			DOID:0080083	nonsyndromic congenital nail disorder 5		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	nonsyndromic congenital nail disorder 5	DOID:0080083										
MONDO:0008125	nonsyndromic congenital nail disorder 5			onycholysis, hereditary distal				onycholysis, hereditary distal			OMIM:164800	nail disorder, nonsyndromic congenital, 5					added	onycholysis, hereditary distal	OMIM:164800										
MONDO:0008125	nonsyndromic congenital nail disorder 5			onycholysis, partial, with scleronychia				onycholysis, partial, with scleronychia			OMIM:164800	nail disorder, nonsyndromic congenital, 5					added	onycholysis, partial, with scleronychia	OMIM:164800										
MONDO:0008128	ophthalmoplegia, familial static			external ophthalmoplegia, nonprogressive, congenital hereditary				external ophthalmoplegia, nonprogressive, congenital hereditary			OMIM:165000	ophthalmoplegia, familial static					added	external ophthalmoplegia, nonprogressive, congenital hereditary	OMIM:165000										
MONDO:0008130	ophthalmoplegia-intellectual disability-lingua scrotalis syndrome			ophthalmoplegia, progressive, with scrotal tongue and mental deficiency				ophthalmoplegia, progressive, with scrotal tongue and mental deficiency			OMIM:165150	ophthalmoplegia, progressive, with scrotal tongue and mental deficiency		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	ophthalmoplegia, progressive, with scrotal tongue and mental deficiency	OMIM:165150										
MONDO:0008132	optic atrophy with demyelinating disease of CNS			Leber hereditary optic neuropathy with demyelinating disease of CNS				Leber hereditary optic neuropathy with demyelinating disease of CNS			DOID:0111756	Leber hereditary optic neuropathy with demyelinating disease of CNS		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Leber hereditary optic neuropathy with demyelinating disease of CNS	DOID:0111756										
MONDO:0008133	optic atrophy 3			optic atrophy and cataract, autosomal dominant				optic atrophy and cataract, autosomal dominant			OMIM:165300	optic atrophy 3, autosomal dominant					added	optic atrophy and cataract, autosomal dominant	OMIM:165300										
MONDO:0008133	optic atrophy 3			Autosomal dominant optic atrophy and cataract				Autosomal dominant optic atrophy and cataract			Orphanet:67036	Autosomal dominant optic atrophy and cataract		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Autosomal dominant optic atrophy and cataract	Orphanet:67036										
MONDO:0008134	autosomal dominant optic atrophy, classic form			kjer-type optic atrophy				kjer-type optic atrophy			OMIM:165500	optic atrophy 1					added	kjer-type optic atrophy	OMIM:165500										
MONDO:0008134	autosomal dominant optic atrophy, classic form			optic atrophy, juvenile				optic atrophy, juvenile			OMIM:165500	optic atrophy 1					added	optic atrophy, juvenile	OMIM:165500										
MONDO:0008134	autosomal dominant optic atrophy, classic form			optic atrophy, kjer type				optic atrophy, kjer type			OMIM:165500	optic atrophy 1					added	optic atrophy, kjer type	OMIM:165500										
MONDO:0008134	autosomal dominant optic atrophy, classic form			Autosomal dominant optic atrophy, classic form				Autosomal dominant optic atrophy, classic form			Orphanet:98673	Autosomal dominant optic atrophy, classic form		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Autosomal dominant optic atrophy, classic form	Orphanet:98673										
MONDO:0008135	optic atrophy 13 with retinal and foveal abnormalities			OPA13				OPA13			OMIM:165510	optic atrophy 13 with retinal and foveal abnormalities	MONDO:ABBREVIATION				added	OPA13	OMIM:165510	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008136	isolated optic nerve hypoplasia			bilateral optic nerve hypoplasia				bilateral optic nerve hypoplasia			DOID:0111531	bilateral optic nerve hypoplasia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	bilateral optic nerve hypoplasia	DOID:0111531										
MONDO:0008136	isolated optic nerve hypoplasia			Isolated optic nerve hypoplasia				Isolated optic nerve hypoplasia			Orphanet:637061	Isolated optic nerve hypoplasia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Isolated optic nerve hypoplasia	Orphanet:637061										
MONDO:0008136	isolated optic nerve hypoplasia			Isolated optic nerve hypoplasia				Isolated optic nerve hypoplasia			icd11.foundation:609162974	Isolated optic nerve hypoplasia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Isolated optic nerve hypoplasia	icd11.foundation:609162974										
MONDO:0008137	orofaciodigital syndrome X			ofds 10				ofds 10			OMIM:165590	orofaciodigital syndrome 10					added	ofds 10	OMIM:165590										
MONDO:0008137	orofaciodigital syndrome X			oral-facial-digital syndrome with fibular aplasia				oral-facial-digital syndrome with fibular aplasia			OMIM:165590	orofaciodigital syndrome 10					added	oral-facial-digital syndrome with fibular aplasia	OMIM:165590										
MONDO:0008137	orofaciodigital syndrome X			oral-facial-digital syndrome, type 10				oral-facial-digital syndrome, type 10			OMIM:165590	orofaciodigital syndrome 10					added	oral-facial-digital syndrome, type 10	OMIM:165590										
MONDO:0008138	syndromic orbital border hypoplasia			orbital margin, hypoplasia of				orbital margin, hypoplasia of			OMIM:165600	orbital margin, hypoplasia of		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	orbital margin, hypoplasia of	OMIM:165600										
MONDO:0008138	syndromic orbital border hypoplasia			Syndromic orbital border hypoplasia				Syndromic orbital border hypoplasia			Orphanet:98606	Syndromic orbital border hypoplasia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Syndromic orbital border hypoplasia	Orphanet:98606										
