mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0007758	epidermolytic palmoplantar keratoderma, 1	oio:hasExactSynonym	oio:hasRelatedSynonym	diffuse erythrodermic palmoplantar keratoderma, Vörner type	diffuse erythrodermic palmoplantar keratoderma, Vörner type	diffuse erythrodermic palmoplantar keratoderma, Vörner type	False	Diffuse erythrodermic palmoplantar keratoderma, Vörner type	Diffuse erythrodermic palmoplantar keratoderma, Vörner type	False	Orphanet:2199	Epidermolytic palmoplantar keratoderma			GARD:0002826		diffuse erythrodermic palmoplantar keratoderma, Vörner type	Orphanet:2199										
MONDO:0007758	epidermolytic palmoplantar keratoderma, 1	oio:hasExactSynonym	oio:hasRelatedSynonym	epidermolytic palmoplantar keratoderma of Vörner	epidermolytic palmoplantar keratoderma of Vörner	epidermolytic palmoplantar keratoderma of Vörner	False	Epidermolytic palmoplantar keratoderma of Vörner	Epidermolytic palmoplantar keratoderma of Vörner	False	Orphanet:2199	Epidermolytic palmoplantar keratoderma			GARD:0002826		epidermolytic palmoplantar keratoderma of Vörner	Orphanet:2199										
MONDO:0007787	Ambras type hypertrichosis universalis congenita	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital generalized hypertrichosis, Ambras type	congenital generalized hypertrichosis, Ambras type	congenital generalized hypertrichosis, Ambras type	False	Congenital generalized hypertrichosis, Ambras type	Congenital generalized hypertrichosis, Ambras type	False	Orphanet:1023	Congenital generalized hypertrichosis, Ambras type					congenital generalized hypertrichosis, Ambras type	Orphanet:1023										
MONDO:0007795	mullerian duct anomalies-limb anomalies syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Müllerian duct anomalies-limb anomalies syndrome	Müllerian duct anomalies-limb anomalies syndrome		False	Müllerian duct anomalies-limb anomalies syndrome		False	Orphanet:2491	Müllerian duct anomalies-limb anomalies syndrome					Müllerian duct anomalies-limb anomalies syndrome	Orphanet:2491										
MONDO:0007827	inclusion body myositis	oio:hasExactSynonym	oio:hasRelatedSynonym	Ibm	Ibm	IBM|Ibm	True	IBM	IBM	False	Orphanet:611	Inclusion body myositis	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				Ibm	Orphanet:611	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007836	IVIC syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	radial Ray defects, hearing impairment, external ophthalmoplegia, and thrombocytopenia	radial Ray defects, hearing impairment, external ophthalmoplegia, and thrombocytopenia	radial Ray defects, hearing impairment, external ophthalmoplegia, and thrombocytopenia|radial ray defects, hearing impairment, external ophthalmoplegia, and thrombocytopenia	True	Radial ray defects, hearing impairment, external ophthalmoplegia, and thrombocytopenia	Radial ray defects, hearing impairment, external ophthalmoplegia, and thrombocytopenia	False	Orphanet:2307	IVIC syndrome					radial Ray defects, hearing impairment, external ophthalmoplegia, and thrombocytopenia	Orphanet:2307										
MONDO:0007838	Jacobsen syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	chromosome 11q deletion syndrome	chromosome 11q deletion syndrome	chromosome 11q deletion syndrome	False	Chromosome 11q deletion syndrome	Chromosome 11q deletion syndrome	False	Orphanet:2308	Jacobsen syndrome					chromosome 11q deletion syndrome	Orphanet:2308										
MONDO:0007841	coxopodopatellar syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	ischiocoxopodopatellar syndrome	ischiocoxopodopatellar syndrome	ischiocoxopodopatellar syndrome	False	Ischiocoxopodopatellar syndrome	Ischiocoxopodopatellar syndrome	False	Orphanet:1509	Coxopodopatellar syndrome					ischiocoxopodopatellar syndrome	Orphanet:1509										
MONDO:0007841	coxopodopatellar syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SPS	SPS		False	SPS		False	Orphanet:1509	Coxopodopatellar syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	MONDO:Lexical		SPS	Orphanet:1509	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007849	keratitis fugax hereditaria	oio:hasExactSynonym	oio:hasRelatedSynonym	KERATOENDOTHELIITIS fugax hereditaria	KERATOENDOTHELIITIS fugax hereditaria	KERATOENDOTHELIITIS fugax hereditaria|Keratoendotheliitis fugax hereditaria|keratoendotheliitis fugax hereditaria	True	Keratoendotheliitis fugax hereditaria	Keratoendotheliitis fugax hereditaria	False	Orphanet:647815	Keratitis fugax hereditaria					KERATOENDOTHELIITIS fugax hereditaria	Orphanet:647815										
MONDO:0007849	keratitis fugax hereditaria	oio:hasExactSynonym	oio:hasRelatedSynonym	Keratoendotheliitis fugax hereditaria	Keratoendotheliitis fugax hereditaria	KERATOENDOTHELIITIS fugax hereditaria|Keratoendotheliitis fugax hereditaria|keratoendotheliitis fugax hereditaria	True	Keratoendotheliitis fugax hereditaria		False	Orphanet:647815	Keratitis fugax hereditaria					Keratoendotheliitis fugax hereditaria	Orphanet:647815										
MONDO:0007854	keratolytic winter erythema	oio:hasExactSynonym	oio:hasRelatedSynonym	keratolytic WINTER erythema	keratolytic WINTER erythema	keratolytic WINTER erythema|keratolytic winter erythema	True	Keratolytic winter erythema	Keratolytic winter erythema	False	Orphanet:50943	Keratolytic winter erythema					keratolytic WINTER erythema	Orphanet:50943										
MONDO:0007866	Bart-Pumphrey syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	False	Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	False	Orphanet:2698	Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome					knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	Orphanet:2698										
MONDO:0007896	acute monocytic leukemia	oio:hasExactSynonym	oio:hasRelatedSynonym	acute monoblastic/monocytic leukemia	acute monoblastic/monocytic leukemia	acute monoblastic/monocytic leukemia	False	Acute monoblastic/monocytic leukemia	Acute monoblastic/monocytic leukemia	False	Orphanet:514	Acute monoblastic/monocytic leukemia			ONCOTREE:AMOL		acute monoblastic/monocytic leukemia	Orphanet:514										
MONDO:0007908	multiple symmetric lipomatosis	oio:hasExactSynonym	oio:hasBroadSynonym	Madelung disease	Madelung disease		False	Madelung disease		False	Orphanet:2398	Multiple symmetric lipomatosis					Madelung disease	Orphanet:2398										
MONDO:0007918	microcephaly with or without chorioretinopathy, lymphedema, or intellectual disability	oio:hasExactSynonym	oio:hasRelatedSynonym	microcephaly-lymphedema-chorioretinopathy syndrome	microcephaly-lymphedema-chorioretinopathy syndrome	microcephaly-lymphedema-chorioretinopathy syndrome	False	Microcephaly-lymphedema-chorioretinopathy syndrome	Microcephaly-lymphedema-chorioretinopathy syndrome	False	Orphanet:2526	Microcephaly-lymphedema-chorioretinopathy syndrome					microcephaly-lymphedema-chorioretinopathy syndrome	Orphanet:2526										
MONDO:0007921	yellow nail syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Yns	Yns	YNS|Yns	True	YNS	YNS	False	Orphanet:662	Lymphedema with yellow nails	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				Yns	Orphanet:662	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007935	cystoid macular edema	oio:hasExactSynonym	oio:hasRelatedSynonym	cystoid macular dystrophy	cystoid macular dystrophy	cystoid macular dystrophy	False	Cystoid macular dystrophy	Cystoid macular dystrophy	False	Orphanet:75381	Cystoid macular dystrophy					cystoid macular dystrophy	Orphanet:75381										
MONDO:0007937	renal hypomagnesemia 2	oio:hasExactSynonym	oio:hasRelatedSynonym	autosomal dominant primary hypomagnesemia with hypocalciuria	autosomal dominant primary hypomagnesemia with hypocalciuria	autosomal dominant primary hypomagnesemia with hypocalciuria	False	Autosomal dominant primary hypomagnesemia with hypocalciuria	Autosomal dominant primary hypomagnesemia with hypocalciuria	False	Orphanet:34528	Autosomal dominant primary hypomagnesemia with hypocalciuria					autosomal dominant primary hypomagnesemia with hypocalciuria	Orphanet:34528										
MONDO:0007953	Binder syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	maxillonasal dysplasia	maxillonasal dysplasia	maxillonasal dysplasia	False	Maxillonasal dysplasia	Maxillonasal dysplasia	False	Orphanet:1248	Maxillonasal dysplasia					maxillonasal dysplasia	Orphanet:1248										
MONDO:0007977	mesomelic dysplasia, Kantaputra type	oio:hasExactSynonym	oio:hasRelatedSynonym	Mdk	Mdk	MDK|Mdk	True	MDK	MDK	False	Orphanet:1836	Mesomelic dysplasia, Kantaputra type	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				Mdk	Orphanet:1836	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007979	metachondromatosis	oio:hasExactSynonym	oio:hasRelatedSynonym	METACHONDROMATOSIS	METACHONDROMATOSIS	METACHONDROMATOSIS|metachondromatosis	True	Metachondromatosis	Metachondromatosis	False	Orphanet:2499	Metachondromatosis		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			METACHONDROMATOSIS	Orphanet:2499										
MONDO:0008007	tooth ankylosis	oio:hasExactSynonym	oio:hasRelatedSynonym	dental ankylosis	dental ankylosis	dental ankylosis	False	Dental ankylosis	Dental ankylosis	False	Orphanet:1077	Dental ankylosis					dental ankylosis	Orphanet:1077										
MONDO:0008019	mullerian aplasia and hyperandrogenism	oio:hasExactSynonym	oio:hasRelatedSynonym	Müllerian aplasia and hyperandrogenism	Müllerian aplasia and hyperandrogenism		False	Müllerian aplasia and hyperandrogenism		False	Orphanet:247768	Müllerian aplasia and hyperandrogenism					Müllerian aplasia and hyperandrogenism	Orphanet:247768										
MONDO:0008056	myotonic dystrophy type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	Steinert myotonic dystrophy	Steinert myotonic dystrophy		False	Steinert myotonic dystrophy		False	Orphanet:273	Steinert myotonic dystrophy					Steinert myotonic dystrophy	Orphanet:273										
MONDO:0008059	Naegeli-Franceschetti-Jadassohn syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	NAEGELI syndrome	NAEGELI syndrome	NAEGELI syndrome|Naegeli syndrome	True	Naegeli syndrome	Naegeli syndrome	False	Orphanet:69087	Naegeli-Franceschetti-Jadassohn syndrome					NAEGELI syndrome	Orphanet:69087										
MONDO:0008059	Naegeli-Franceschetti-Jadassohn syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	NAEGELI-Franceschetti-Jadassohn syndrome	NAEGELI-Franceschetti-Jadassohn syndrome	NAEGELI-Franceschetti-Jadassohn syndrome|Naegeli-Franceschetti-Jadassohn syndrome	True	Naegeli-Franceschetti-Jadassohn syndrome	Naegeli-Franceschetti-Jadassohn syndrome	False	Orphanet:69087	Naegeli-Franceschetti-Jadassohn syndrome					NAEGELI-Franceschetti-Jadassohn syndrome	Orphanet:69087										
MONDO:0008059	Naegeli-Franceschetti-Jadassohn syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Nfj syndrome	Nfj syndrome	NFJ syndrome|Nfj syndrome	True	NFJ syndrome	NFJ syndrome	False	Orphanet:69087	Naegeli-Franceschetti-Jadassohn syndrome					Nfj syndrome	Orphanet:69087										
MONDO:0008060	nonsyndromic congenital nail disorder 1	oio:hasExactSynonym	oio:hasRelatedSynonym	idiopathic trachyonychia	idiopathic trachyonychia	idiopathic trachyonychia	False	Idiopathic trachyonychia	Idiopathic trachyonychia	False	Orphanet:79153	Idiopathic trachyonychia					idiopathic trachyonychia	Orphanet:79153										
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	UMOD-related autosomal dominant tubulointerstitial kidney disease	UMOD-related autosomal dominant tubulointerstitial kidney disease		False	UMOD-related autosomal dominant tubulointerstitial kidney disease		False	Orphanet:88950	UMOD-related autosomal dominant tubulointerstitial kidney disease					UMOD-related autosomal dominant tubulointerstitial kidney disease	Orphanet:88950										
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	MCKD2	MCKD2		False	MCKD2		False	Orphanet:88950	UMOD-related autosomal dominant tubulointerstitial kidney disease	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	MONDO:Lexical		MCKD2	Orphanet:88950	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008090	cyclic hematopoiesis	oio:hasExactSynonym	oio:hasRelatedSynonym	cyclic neutropenia	cyclic neutropenia	cyclic neutropenia	False	Cyclic neutropenia	Cyclic neutropenia	False	Orphanet:2686	Cyclic neutropenia					cyclic neutropenia	Orphanet:2686										
MONDO:0008098	mesomelic dwarfism, Nievergelt type	oio:hasExactSynonym	oio:hasRelatedSynonym	mesomelic dysplasia, Nievergelt type	mesomelic dysplasia, Nievergelt type	mesomelic dysplasia, Nievergelt type	False	Mesomelic dysplasia, Nievergelt type	Mesomelic dysplasia, Nievergelt type	False	Orphanet:2633	Mesomelic dysplasia, Nievergelt type					mesomelic dysplasia, Nievergelt type	Orphanet:2633										
MONDO:0008111	oculodentodigital dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	oculodentodigital syndrome	oculodentodigital syndrome	oculodentodigital syndrome	False	Oculodentodigital syndrome	Oculodentodigital syndrome	False	Orphanet:2710	Oculodentodigital dysplasia			GARD:0007239		oculodentodigital syndrome	Orphanet:2710										
MONDO:0008150	osteoglophonic dwarfism	oio:hasExactSynonym	oio:hasRelatedSynonym	Osteoglosphonic dysplasia	Osteoglosphonic dysplasia		False	Osteoglosphonic dysplasia		False	Orphanet:2645	Osteoglosphonic dysplasia					Osteoglosphonic dysplasia	Orphanet:2645										
MONDO:0008151	gnathodiaphyseal dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	GNATHODIAPHYSEAL dysplasia	GNATHODIAPHYSEAL dysplasia	GNATHODIAPHYSEAL dysplasia|gnathodiaphyseal dysplasia	True	Gnathodiaphyseal dysplasia	Gnathodiaphyseal dysplasia	False	Orphanet:53697	Gnathodiaphyseal dysplasia					GNATHODIAPHYSEAL dysplasia	Orphanet:53697										
MONDO:0008165	southeast Asian ovalocytosis	oio:hasExactSynonym	oio:hasBroadSynonym	hereditary ovalocytosis	hereditary ovalocytosis	hereditary ovalocytosis	False	Hereditary ovalocytosis	Hereditary ovalocytosis	False	Orphanet:98868	Southeast Asian ovalocytosis					hereditary ovalocytosis	Orphanet:98868										
MONDO:0008182	nasopalpebral lipoma-coloboma syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	NASOPALPEBRAL lipoma-coloboma syndrome	NASOPALPEBRAL lipoma-coloboma syndrome	NASOPALPEBRAL lipoma-coloboma syndrome|nasopalpebral lipoma-coloboma syndrome	True	Nasopalpebral lipoma-coloboma syndrome	Nasopalpebral lipoma-coloboma syndrome	False	Orphanet:2399	Nasopalpebral lipoma-coloboma syndrome					NASOPALPEBRAL lipoma-coloboma syndrome	Orphanet:2399										
MONDO:0008195	paramyotonia congenita of Von Eulenburg	oio:hasExactSynonym	oio:hasRelatedSynonym	paramyotonia congenita of VON Eulenburg	paramyotonia congenita of VON Eulenburg	paramyotonia congenita of VON Eulenburg|paramyotonia congenita of Von Eulenburg	True	Paramyotonia congenita of Von Eulenburg	Paramyotonia congenita of Von Eulenburg	False	Orphanet:684	Paramyotonia congenita of Von Eulenburg					paramyotonia congenita of VON Eulenburg	Orphanet:684										
MONDO:0008198	parietal foramina with cleidocranial dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	parietal foramina with clavicular hypoplasia	parietal foramina with clavicular hypoplasia	parietal foramina with clavicular hypoplasia	False	Parietal foramina with clavicular hypoplasia	Parietal foramina with clavicular hypoplasia	False	Orphanet:251290	Parietal foramina with clavicular hypoplasia					parietal foramina with clavicular hypoplasia	Orphanet:251290										
MONDO:0008209	Char syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	CHAR syndrome	CHAR syndrome	CHAR syndrome|Char syndrome	True	Char syndrome	Char syndrome	False	Orphanet:46627	Char syndrome					CHAR syndrome	Orphanet:46627										
MONDO:0008209	Char syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	patent ductus arteriosus with Facial Dysmorphism and abnormal fifth digits	patent ductus arteriosus with Facial Dysmorphism and abnormal fifth digits	patent ductus arteriosus with Facial Dysmorphism and abnormal fifth digits|patent ductus arteriosus with facial dysmorphism and abnormal fifth digits	True	Patent ductus arteriosus with facial dysmorphism and abnormal fifth digits	Patent ductus arteriosus with facial dysmorphism and abnormal fifth digits	False	Orphanet:46627	Char syndrome					patent ductus arteriosus with Facial Dysmorphism and abnormal fifth digits	Orphanet:46627										
MONDO:0008211	pseudoleprechaunism syndrome, Patterson type	oio:hasExactSynonym	oio:hasRelatedSynonym	Patterson pseudoleprechaunism syndrome	Patterson pseudoleprechaunism syndrome		False	Patterson pseudoleprechaunism syndrome		False	Orphanet:2976	Pseudoleprechaunism syndrome, Patterson type					Patterson pseudoleprechaunism syndrome	Orphanet:2976										
MONDO:0008251	familial pityriasis rubra pilaris	oio:hasExactSynonym	oio:hasBroadSynonym	pityriasis rubra pilaris	pityriasis rubra pilaris	pityriasis rubra pilaris	False	Pityriasis rubra pilaris	Pityriasis rubra pilaris	False	Orphanet:2897	Pityriasis rubra pilaris			MONDO:Lexical		pityriasis rubra pilaris	Orphanet:2897										
MONDO:0008260	Kindler syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	KINDLER syndrome	KINDLER syndrome	KINDLER syndrome|Kindler syndrome	True	Kindler syndrome	Kindler syndrome	False	Orphanet:2908	Kindler epidermolysis bullosa					KINDLER syndrome	Orphanet:2908										
MONDO:0008260	Kindler syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital bullous poikiloderma	congenital bullous poikiloderma	congenital bullous poikiloderma	False	Congenital bullous poikiloderma	Congenital bullous poikiloderma	False	Orphanet:2908	Kindler epidermolysis bullosa			GARD:0004391		congenital bullous poikiloderma	Orphanet:2908										
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasExactSynonym	oio:hasRelatedSynonym	autosomal dominant tubulointerstitial kidney disease	autosomal dominant tubulointerstitial kidney disease	autosomal dominant tubulointerstitial kidney disease	False	Autosomal dominant tubulointerstitial kidney disease	Autosomal dominant tubulointerstitial kidney disease	False	Orphanet:34149	Autosomal dominant tubulointerstitial kidney disease					autosomal dominant tubulointerstitial kidney disease	Orphanet:34149										
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasExactSynonym	oio:hasRelatedSynonym	medullary cystic kidney disease	medullary cystic kidney disease	medullary cystic kidney disease	False	Medullary cystic kidney disease	Medullary cystic kidney disease	False	Orphanet:34149	Autosomal dominant tubulointerstitial kidney disease			GARD:0010801		medullary cystic kidney disease	Orphanet:34149										
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasExactSynonym	oio:hasRelatedSynonym	MCKD	MCKD		False	MCKD		False	Orphanet:34149	Autosomal dominant tubulointerstitial kidney disease	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	GARD:0010801		MCKD	Orphanet:34149	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008275	familial expansile osteolysis	oio:hasExactSynonym	oio:hasRelatedSynonym	Mccabe disease	Mccabe disease	McCabe disease|Mccabe disease	True	McCabe disease	McCabe disease	False	Orphanet:85195	Familial expansile osteolysis					Mccabe disease	Orphanet:85195										
MONDO:0008292	punctate palmoplantar keratoderma type 2	oio:hasExactSynonym	oio:hasRelatedSynonym	porokeratosis punctata palmaris Et plantaris	porokeratosis punctata palmaris Et plantaris	porokeratosis punctata palmaris Et plantaris	False	Porokeratosis punctata palmaris et plantaris	Porokeratosis punctata palmaris et plantaris	False	Orphanet:79502	Punctate palmoplantar keratoderma type 2					porokeratosis punctata palmaris Et plantaris	Orphanet:79502										
MONDO:0008297	variegate porphyria	oio:hasExactSynonym	oio:hasRelatedSynonym	porphyria variegata	porphyria variegata	porphyria variegata	False	Porphyria variegata	Porphyria variegata	False	Orphanet:79473	Variegate porphyria					porphyria variegata	Orphanet:79473										
MONDO:0008305	Currarino triad	oio:hasExactSynonym	oio:hasRelatedSynonym	CURRARINO syndrome	CURRARINO syndrome	CURRARINO syndrome|Currarino syndrome	True	Currarino syndrome	Currarino syndrome	False	Orphanet:1552	Currarino syndrome					CURRARINO syndrome	Orphanet:1552										
MONDO:0008310	Hutchinson-Gilford progeria syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	progeria	progeria	progeria	False	Progeria	Progeria	False	Orphanet:740	Hutchinson-Gilford progeria syndrome					progeria	Orphanet:740										
MONDO:0008329	autosomal dominant pseudohypoaldosteronism type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	renal PHA1	renal PHA1	renal PHA1	False	Renal PHA1	Renal PHA1	False	Orphanet:171871	Renal pseudohypoaldosteronism type 1			GARD:0009145		renal PHA1	Orphanet:171871										
MONDO:0008329	autosomal dominant pseudohypoaldosteronism type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	renal pseudohypoaldosteronism type 1	renal pseudohypoaldosteronism type 1	renal pseudohypoaldosteronism type 1	False	Renal pseudohypoaldosteronism type 1	Renal pseudohypoaldosteronism type 1	False	Orphanet:171871	Renal pseudohypoaldosteronism type 1			GARD:0009145		renal pseudohypoaldosteronism type 1	Orphanet:171871										
MONDO:0008332	platelet-type von Willebrand disease	oio:hasExactSynonym	oio:hasRelatedSynonym	pseudo-VON WILLEBRAND disease	pseudo-VON WILLEBRAND disease	pseudo-VON WILLEBRAND disease|pseudo-von Willebrand disease	True	Pseudo-von Willebrand disease	Pseudo-von Willebrand disease	False	Orphanet:52530	Pseudo-von Willebrand disease					pseudo-VON WILLEBRAND disease	Orphanet:52530										
MONDO:0008353	pruritic urticarial papules and plaques of pregnancy	oio:hasExactSynonym	oio:hasRelatedSynonym	PUPPP	PUPPP		False	PUPPP		False	Orphanet:64745	Pruritic urticarial papules and plaques of pregnancy	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	MONDO:Lexical		PUPPP	Orphanet:64745	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008365	recombinant 8 syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	RECOMBINANT chromosome 8 syndrome	RECOMBINANT chromosome 8 syndrome	RECOMBINANT chromosome 8 syndrome|Recombinant chromosome 8 syndrome	True	Recombinant chromosome 8 syndrome	Recombinant chromosome 8 syndrome	False	Orphanet:96167	Recombinant 8 syndrome					RECOMBINANT chromosome 8 syndrome	Orphanet:96167										
MONDO:0008387	ring dermoid of cornea	oio:hasExactSynonym	oio:hasRelatedSynonym	RING dermoid of cornea	RING dermoid of cornea	RING dermoid of cornea|ring dermoid of cornea	True	Ring dermoid of cornea	Ring dermoid of cornea	False	Orphanet:91481	Ring dermoid of cornea					RING dermoid of cornea	Orphanet:91481										
MONDO:0008404	scalp-ear-nipple syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	scalp-EAR-nipple syndrome	scalp-EAR-nipple syndrome	scalp-EAR-nipple syndrome|scalp-ear-nipple syndrome	True	Scalp-ear-nipple syndrome	Scalp-ear-nipple syndrome	False	Orphanet:2036	Scalp-ear-nipple syndrome					scalp-EAR-nipple syndrome	Orphanet:2036										
MONDO:0008416	palmoplantar keratoderma-sclerodactyly syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	HURIEZ syndrome	HURIEZ syndrome	HURIEZ syndrome|Huriez syndrome	True	Huriez syndrome	Huriez syndrome	False	Orphanet:384	Huriez syndrome					HURIEZ syndrome	Orphanet:384										
MONDO:0008416	palmoplantar keratoderma-sclerodactyly syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SCLEROTYLOSIS	SCLEROTYLOSIS	SCLEROTYLOSIS|Sclerotylosis	True	Sclerotylosis	Sclerotylosis	False	Orphanet:384	Huriez syndrome		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SCLEROTYLOSIS	Orphanet:384										
MONDO:0008421	flat face-microstomia-ear anomaly syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SIMOSA craniofacial syndrome	SIMOSA craniofacial syndrome	SIMOSA craniofacial syndrome	False	Simosa craniofacial syndrome	Simosa craniofacial syndrome	False	Orphanet:1968	Flat face-microstomia-ear anomaly syndrome					SIMOSA craniofacial syndrome	Orphanet:1968										
MONDO:0008428	septooptic dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	septo-optic dysplasia spectrum	septo-optic dysplasia spectrum	septo-optic dysplasia spectrum	False	Septo-optic dysplasia spectrum	Septo-optic dysplasia spectrum	False	Orphanet:3157	Septo-optic dysplasia spectrum					septo-optic dysplasia spectrum	Orphanet:3157										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	SCLC	SCLC		False	SCLC		False	Orphanet:70573	Small cell lung cancer	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SCLC	Orphanet:70573	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008453	adult-onset proximal spinal muscular atrophy, autosomal dominant	oio:hasExactSynonym	oio:hasRelatedSynonym	autosomal dominant adult-onset proximal spinal muscular atrophy	autosomal dominant adult-onset proximal spinal muscular atrophy	autosomal dominant adult-onset proximal spinal muscular atrophy	False	Autosomal dominant adult-onset proximal spinal muscular atrophy	Autosomal dominant adult-onset proximal spinal muscular atrophy	False	Orphanet:209335	Autosomal dominant adult-onset proximal spinal muscular atrophy					autosomal dominant adult-onset proximal spinal muscular atrophy	Orphanet:209335										
MONDO:0008453	adult-onset proximal spinal muscular atrophy, autosomal dominant	oio:hasExactSynonym	oio:hasRelatedSynonym	SMAFK	SMAFK		False	SMAFK		False	Orphanet:209335	Autosomal dominant adult-onset proximal spinal muscular atrophy	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	MONDO:Lexical		SMAFK	Orphanet:209335	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008460	splenogonadal fusion-limb defects-micrognathia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Sgfld syndrome	Sgfld syndrome	SGFLD syndrome|Sgfld syndrome	True	SGFLD syndrome	SGFLD syndrome	False	Orphanet:2063	Splenogonadal fusion-limb defects-micrognathia syndrome					Sgfld syndrome	Orphanet:2063										
MONDO:0008471	spondyloepiphyseal dysplasia congenita	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital spondyloepiphyseal dysplasia	congenital spondyloepiphyseal dysplasia	congenital spondyloepiphyseal dysplasia	False	Congenital spondyloepiphyseal dysplasia	Congenital spondyloepiphyseal dysplasia	False	Orphanet:94068	Spondyloepiphyseal dysplasia congenita			ORCID:0000-0001-8612-1062		congenital spondyloepiphyseal dysplasia	Orphanet:94068										
