mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0002785	skull base neoplasm	oio:hasExactSynonym		skull base tumor	NCIT:C4676	Skull Base Neoplasm					skull base tumor	NCIT:C4676										
MONDO:0002785	skull base neoplasm	oio:hasExactSynonym		tumor of skull base	NCIT:C4676	Skull Base Neoplasm					tumor of skull base	NCIT:C4676										
MONDO:0002785	skull base neoplasm	oio:hasExactSynonym		tumor of the skull base	NCIT:C4676	Skull Base Neoplasm					tumor of the skull base	NCIT:C4676										
MONDO:0002786	diencephalic cancer	oio:hasExactSynonym		malignant diencephalic neoplasm	NCIT:C5126	Malignant Diencephalic Neoplasm					malignant diencephalic neoplasm	NCIT:C5126										
MONDO:0002786	diencephalic cancer	oio:hasExactSynonym		malignant diencephalic neoplasms	NCIT:C5126	Malignant Diencephalic Neoplasm					malignant diencephalic neoplasms	NCIT:C5126										
MONDO:0002786	diencephalic cancer	oio:hasExactSynonym		malignant diencephalic tumor	NCIT:C5126	Malignant Diencephalic Neoplasm					malignant diencephalic tumor	NCIT:C5126										
MONDO:0002787	adamantinous craniopharyngioma	oio:hasExactSynonym		adamantinomatous craniopharyngioma	NCIT:C4726	Adamantinomatous Craniopharyngioma					adamantinomatous craniopharyngioma	NCIT:C4726										
MONDO:0002787	adamantinous craniopharyngioma	oio:hasExactSynonym		adamantinous Rathke's pouch neoplasm	NCIT:C4726	Adamantinomatous Craniopharyngioma					adamantinous Rathke's pouch neoplasm	NCIT:C4726										
MONDO:0002787	adamantinous craniopharyngioma	oio:hasExactSynonym		adamantinous Rathke's pouch tumor	NCIT:C4726	Adamantinomatous Craniopharyngioma					adamantinous Rathke's pouch tumor	NCIT:C4726										
MONDO:0002787	adamantinous craniopharyngioma	oio:hasExactSynonym		adamantinous neoplasm of Rathke's pouch	NCIT:C4726	Adamantinomatous Craniopharyngioma					adamantinous neoplasm of Rathke's pouch	NCIT:C4726										
MONDO:0002787	adamantinous craniopharyngioma	oio:hasExactSynonym		adamantinous tumor of Rathke's pouch	NCIT:C4726	Adamantinomatous Craniopharyngioma					adamantinous tumor of Rathke's pouch	NCIT:C4726										
MONDO:0002787	adamantinous craniopharyngioma	oio:hasExactSynonym		craniopharyngioma, adamantinomatous	NCIT:C4726	Adamantinomatous Craniopharyngioma					craniopharyngioma, adamantinomatous	NCIT:C4726										
MONDO:0002788	papillary craniopharyngioma	oio:hasExactSynonym		craniopharyngioma, papillary	NCIT:C4725	Papillary Craniopharyngioma					craniopharyngioma, papillary	NCIT:C4725										
MONDO:0002788	papillary craniopharyngioma	oio:hasExactSynonym		papillary Rathke pouch neoplasm	NCIT:C4725	Papillary Craniopharyngioma					papillary Rathke pouch neoplasm	NCIT:C4725										
MONDO:0002788	papillary craniopharyngioma	oio:hasExactSynonym		papillary Rathke's pouch neoplasm	NCIT:C4725	Papillary Craniopharyngioma					papillary Rathke's pouch neoplasm	NCIT:C4725										
MONDO:0002788	papillary craniopharyngioma	oio:hasExactSynonym		papillary Rathke's pouch tumor	NCIT:C4725	Papillary Craniopharyngioma					papillary Rathke's pouch tumor	NCIT:C4725										
MONDO:0002788	papillary craniopharyngioma	oio:hasExactSynonym		papillary neoplasm of Rathke's pouch	NCIT:C4725	Papillary Craniopharyngioma					papillary neoplasm of Rathke's pouch	NCIT:C4725										
MONDO:0002788	papillary craniopharyngioma	oio:hasExactSynonym		papillary tumor of Rathke's pouch	NCIT:C4725	Papillary Craniopharyngioma					papillary tumor of Rathke's pouch	NCIT:C4725										
MONDO:0002789	hemangiopericytic tumor	oio:hasExactSynonym		hemangiopericytic neoplasm	NCIT:C7076	Hemangiopericytic Neoplasm					hemangiopericytic neoplasm	NCIT:C7076										
MONDO:0002790	seminal vesicle tumor	oio:hasExactSynonym		seminal vesicle neoplasm	NCIT:C39908	Seminal Vesicle Neoplasm					seminal vesicle neoplasm	NCIT:C39908										
MONDO:0002791	large cell medulloblastoma	oio:hasExactSynonym		large cell medulloblastoma	NCIT:C6904	Large Cell Medulloblastoma					large cell medulloblastoma	NCIT:C6904										
MONDO:0002791	large cell medulloblastoma	oio:hasExactSynonym		large cell medulloblastoma	NCIT:C6904	Large Cell Medulloblastoma					large cell medulloblastoma	NCIT:C6904										
MONDO:0002792	cerebellar vermis medulloblastoma	oio:hasExactSynonym		cerebellar vermis medulloblastoma	NCIT:C5401	Cerebellar Vermis Medulloblastoma					cerebellar vermis medulloblastoma	NCIT:C5401										
MONDO:0002792	cerebellar vermis medulloblastoma	oio:hasExactSynonym		medulloblastoma of cerebellar vermis	NCIT:C5401	Cerebellar Vermis Medulloblastoma					medulloblastoma of cerebellar vermis	NCIT:C5401										
MONDO:0002792	cerebellar vermis medulloblastoma	oio:hasExactSynonym		medulloblastoma of the cerebellar vermis	NCIT:C5401	Cerebellar Vermis Medulloblastoma					medulloblastoma of the cerebellar vermis	NCIT:C5401										
MONDO:0002792	cerebellar vermis medulloblastoma	oio:hasExactSynonym		vermis medulloblastoma	NCIT:C5401	Cerebellar Vermis Medulloblastoma					vermis medulloblastoma	NCIT:C5401										
MONDO:0002794	adult medulloblastoma	oio:hasExactSynonym		adult brain medulloblastoma	NCIT:C4011	Adult Medulloblastoma					adult brain medulloblastoma	NCIT:C4011										
MONDO:0002795	adult central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		adult CNS PNET	NCIT:C5411	Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified					adult CNS PNET	NCIT:C5411										
MONDO:0002795	adult central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		adult CNS primitive neuroectodermal neoplasm	NCIT:C5411	Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified					adult CNS primitive neuroectodermal neoplasm	NCIT:C5411										
MONDO:0002795	adult central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		adult CNS primitive neuroectodermal tumor	NCIT:C5411	Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified					adult CNS primitive neuroectodermal tumor	NCIT:C5411										
MONDO:0002795	adult central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		adult central nervous system primitive neuroectodermal neoplasm	NCIT:C5411	Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified					adult central nervous system primitive neuroectodermal neoplasm	NCIT:C5411										
MONDO:0002795	adult central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		adult central nervous system primitive neuroectodermal tumor	NCIT:C5411	Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified					adult central nervous system primitive neuroectodermal tumor	NCIT:C5411										
MONDO:0002795	adult central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		adult central primitive neuroectodermal neoplasm	NCIT:C5411	Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified					adult central primitive neuroectodermal neoplasm	NCIT:C5411										
MONDO:0002795	adult central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		adult central primitive neuroectodermal tumour	NCIT:C5411	Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified		http://purl.obolibrary.org/obo/OMO_0003005			adult central primitive neuroectodermal tumour	NCIT:C5411										
MONDO:0002796	melanotic medulloblastoma	oio:hasExactSynonym		medulloblastoma with melanotic differentiation	NCIT:C9497	Melanocytic Medulloblastoma					medulloblastoma with melanotic differentiation	NCIT:C9497										
MONDO:0002796	melanotic medulloblastoma	oio:hasExactSynonym		melanocytic medulloblastoma	NCIT:C9497	Melanocytic Medulloblastoma					melanocytic medulloblastoma	NCIT:C9497										
MONDO:0002796	melanotic medulloblastoma	oio:hasExactSynonym		melanotic medulloblastoma	NCIT:C9497	Melanocytic Medulloblastoma					melanotic medulloblastoma	NCIT:C9497										
MONDO:0002796	melanotic medulloblastoma	oio:hasExactSynonym		melanotic medulloblastoma	NCIT:C9497	Melanocytic Medulloblastoma					melanotic medulloblastoma	NCIT:C9497										
MONDO:0002797	childhood medulloblastoma	oio:hasExactSynonym		childhood medulloblastoma	NCIT:C3997	Childhood Medulloblastoma					childhood medulloblastoma	NCIT:C3997										
MONDO:0002797	childhood medulloblastoma	oio:hasExactSynonym		pediatric medulloblastoma	NCIT:C3997	Childhood Medulloblastoma					pediatric medulloblastoma	NCIT:C3997										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		Central nervous system embryonal tumor, NOS	NCIT:C5398	Central Nervous System Embryonal Tumor, Not Otherwise Specified					Central nervous system embryonal tumor, NOS	NCIT:C5398										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		Central nervous system embryonal tumor, NOS	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					Central nervous system embryonal tumor, NOS	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		childhood CNS PNET	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					childhood CNS PNET	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		childhood CNS primitive neuroectodermal neoplasm	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					childhood CNS primitive neuroectodermal neoplasm	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		childhood CNS primitive neuroectodermal tumor	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					childhood CNS primitive neuroectodermal tumor	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		childhood central nervous system PNET	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					childhood central nervous system PNET	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		childhood central nervous system primitive neuroectodermal neoplasm	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					childhood central nervous system primitive neuroectodermal neoplasm	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		childhood central nervous system primitive neuroectodermal tumor	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					childhood central nervous system primitive neuroectodermal tumor	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		childhood central primitive neuroectodermal neoplasm	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					childhood central primitive neuroectodermal neoplasm	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		childhood central primitive neuroectodermal tumor	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					childhood central primitive neuroectodermal tumor	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		pediatric CNS PNET	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					pediatric CNS PNET	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		pediatric CNS primitive neuroectodermal neoplasm	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					pediatric CNS primitive neuroectodermal neoplasm	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		pediatric CNS primitive neuroectodermal tumor	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					pediatric CNS primitive neuroectodermal tumor	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		pediatric central nervous system primitive neuroectodermal neoplasm	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					pediatric central nervous system primitive neuroectodermal neoplasm	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		pediatric central nervous system primitive neuroectodermal tumor	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					pediatric central nervous system primitive neuroectodermal tumor	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		pediatric central primitive neuroectodermal neoplasm	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					pediatric central primitive neuroectodermal neoplasm	NCIT:C5961										
MONDO:0002798	childhood central nervous system primitive neuroectodermal neoplasm	oio:hasExactSynonym		pediatric central primitive neuroectodermal tumor	NCIT:C5961	Childhood Central Nervous System Embryonal Tumor, Not Otherwise Specified					pediatric central primitive neuroectodermal tumor	NCIT:C5961										
MONDO:0002803	intestinal pseudo-obstruction	oio:hasExactSynonym		intestinal pseudo-obstruction	NCIT:C34733	Intestinal Pseudo-Obstruction					intestinal pseudo-obstruction	NCIT:C34733										
MONDO:0002805	hidradenoma	oio:hasExactSynonym		hidradenoma	NCIT:C7563	Hidradenoma					hidradenoma	NCIT:C7563										
MONDO:0002806	bronchogenic carcinoma	oio:hasExactSynonym		bronchial carcinoma	NCIT:C35875	Bronchogenic Carcinoma					bronchial carcinoma	NCIT:C35875										
MONDO:0002806	bronchogenic carcinoma	oio:hasExactSynonym		bronchiogenic carcinoma	NCIT:C35875	Bronchogenic Carcinoma					bronchiogenic carcinoma	NCIT:C35875										
MONDO:0002806	bronchogenic carcinoma	oio:hasExactSynonym		bronchogenic carcinoma	NCIT:C35875	Bronchogenic Carcinoma					bronchogenic carcinoma	NCIT:C35875										
MONDO:0002806	bronchogenic carcinoma	oio:hasExactSynonym		bronchogenic lung cancer	NCIT:C35875	Bronchogenic Carcinoma					bronchogenic lung cancer	NCIT:C35875										
MONDO:0002806	bronchogenic carcinoma	oio:hasExactSynonym		bronchogenic lung carcinoma	NCIT:C35875	Bronchogenic Carcinoma					bronchogenic lung carcinoma	NCIT:C35875										
MONDO:0002806	bronchogenic carcinoma	oio:hasExactSynonym		carcinoma, bronchial, malignant	NCIT:C35875	Bronchogenic Carcinoma					carcinoma, bronchial, malignant	NCIT:C35875										
MONDO:0002808	pancreatic serous cystadenoma	oio:hasExactSynonym		pancreatic microcystic adenoma	NCIT:C5712	Pancreatic Serous Cystadenoma					pancreatic microcystic adenoma	NCIT:C5712										
MONDO:0002808	pancreatic serous cystadenoma	oio:hasExactSynonym		pancreatic serous cystadenoma	NCIT:C5712	Pancreatic Serous Cystadenoma					pancreatic serous cystadenoma	NCIT:C5712										
MONDO:0002808	pancreatic serous cystadenoma	oio:hasExactSynonym		serous cystadenoma of pancreas	NCIT:C5712	Pancreatic Serous Cystadenoma					serous cystadenoma of pancreas	NCIT:C5712										
MONDO:0002808	pancreatic serous cystadenoma	oio:hasExactSynonym		serous cystadenoma of the pancreas	NCIT:C5712	Pancreatic Serous Cystadenoma					serous cystadenoma of the pancreas	NCIT:C5712										
MONDO:0002809	pancreatic cystadenoma	oio:hasExactSynonym		cystadenoma of pancreas	NCIT:C4374	Pancreatic Cystadenoma					cystadenoma of pancreas	NCIT:C4374										
MONDO:0002809	pancreatic cystadenoma	oio:hasExactSynonym		cystadenoma of the pancreas	NCIT:C4374	Pancreatic Cystadenoma					cystadenoma of the pancreas	NCIT:C4374										
MONDO:0002809	pancreatic cystadenoma	oio:hasExactSynonym		pancreatic cystadenoma	NCIT:C4374	Pancreatic Cystadenoma					pancreatic cystadenoma	NCIT:C4374										
MONDO:0002810	pancreatic serous cystic neoplasm	oio:hasExactSynonym		pancreatic serous cystic neoplasm	NCIT:C41248	Pancreatic Serous Neoplasm					pancreatic serous cystic neoplasm	NCIT:C41248										
MONDO:0002810	pancreatic serous cystic neoplasm	oio:hasExactSynonym		pancreatic serous neoplasm	NCIT:C41248	Pancreatic Serous Neoplasm					pancreatic serous neoplasm	NCIT:C41248										
MONDO:0002817	adrenal gland cancer	oio:hasExactSynonym		malignant adrenal gland neoplasm	NCIT:C9338	Malignant Adrenal Gland Neoplasm					malignant adrenal gland neoplasm	NCIT:C9338										
MONDO:0002817	adrenal gland cancer	oio:hasExactSynonym		malignant adrenal gland tumor	NCIT:C9338	Malignant Adrenal Gland Neoplasm					malignant adrenal gland tumor	NCIT:C9338										
MONDO:0002817	adrenal gland cancer	oio:hasExactSynonym		malignant adrenal neoplasm	NCIT:C9338	Malignant Adrenal Gland Neoplasm					malignant adrenal neoplasm	NCIT:C9338										
MONDO:0002817	adrenal gland cancer	oio:hasExactSynonym		malignant adrenal tumor	NCIT:C9338	Malignant Adrenal Gland Neoplasm					malignant adrenal tumor	NCIT:C9338										
MONDO:0002817	adrenal gland cancer	oio:hasExactSynonym		malignant neoplasm of adrenal gland	NCIT:C9338	Malignant Adrenal Gland Neoplasm					malignant neoplasm of adrenal gland	NCIT:C9338										
MONDO:0002817	adrenal gland cancer	oio:hasExactSynonym		malignant neoplasm of the adrenal gland	NCIT:C9338	Malignant Adrenal Gland Neoplasm					malignant neoplasm of the adrenal gland	NCIT:C9338										
MONDO:0002817	adrenal gland cancer	oio:hasExactSynonym		malignant tumor of adrenal gland	NCIT:C9338	Malignant Adrenal Gland Neoplasm					malignant tumor of adrenal gland	NCIT:C9338										
MONDO:0002817	adrenal gland cancer	oio:hasExactSynonym		malignant tumor of the adrenal gland	NCIT:C9338	Malignant Adrenal Gland Neoplasm					malignant tumor of the adrenal gland	NCIT:C9338										
MONDO:0002822	trabecular adenocarcinoma	oio:hasExactSynonym		trabecular adenocarcinoma	NCIT:C4068	Trabecular Adenocarcinoma					trabecular adenocarcinoma	NCIT:C4068										
MONDO:0002822	trabecular adenocarcinoma	oio:hasExactSynonym		trabecular adenocarcinoma	NCIT:C4068	Trabecular Adenocarcinoma					trabecular adenocarcinoma	NCIT:C4068										
MONDO:0002822	trabecular adenocarcinoma	oio:hasExactSynonym		trabecular carcinoma	NCIT:C4068	Trabecular Adenocarcinoma					trabecular carcinoma	NCIT:C4068										
MONDO:0002822	trabecular adenocarcinoma	oio:hasExactSynonym		trabecular carcinoma	NCIT:C4068	Trabecular Adenocarcinoma					trabecular carcinoma	NCIT:C4068										
MONDO:0002828	Bartholin gland transitional cell carcinoma	oio:hasExactSynonym		Bartholin gland transitional cell carcinoma	NCIT:C40297	Bartholin Gland Transitional Cell Carcinoma					Bartholin gland transitional cell carcinoma	NCIT:C40297										
MONDO:0002828	Bartholin gland transitional cell carcinoma	oio:hasExactSynonym		Bartholin's gland transitional cell carcinoma	NCIT:C40297	Bartholin Gland Transitional Cell Carcinoma					Bartholin's gland transitional cell carcinoma	NCIT:C40297										
MONDO:0002829	bartholin gland carcinoma	oio:hasExactSynonym		Bartholin gland cancer	NCIT:C9055	Bartholin Gland Carcinoma					Bartholin gland cancer	NCIT:C9055										
MONDO:0002829	bartholin gland carcinoma	oio:hasExactSynonym		Bartholin's gland cancer	NCIT:C9055	Bartholin Gland Carcinoma					Bartholin's gland cancer	NCIT:C9055										
MONDO:0002829	bartholin gland carcinoma	oio:hasExactSynonym		Bartholin's gland carcinoma	NCIT:C9055	Bartholin Gland Carcinoma					Bartholin's gland carcinoma	NCIT:C9055										
MONDO:0002829	bartholin gland carcinoma	oio:hasExactSynonym		bartholin gland carcinoma	NCIT:C9055	Bartholin Gland Carcinoma					bartholin gland carcinoma	NCIT:C9055										
MONDO:0002829	bartholin gland carcinoma	oio:hasExactSynonym		carcinoma of Bartholin's gland	NCIT:C9055	Bartholin Gland Carcinoma					carcinoma of Bartholin's gland	NCIT:C9055										
MONDO:0002829	bartholin gland carcinoma	oio:hasExactSynonym		carcinoma of the Bartholin's gland	NCIT:C9055	Bartholin Gland Carcinoma					carcinoma of the Bartholin's gland	NCIT:C9055										
MONDO:0002831	non-keratinizing sinonasal squamous cell carcinoma	oio:hasExactSynonym		non-keratinizing sinonasal squamous cell carcinoma	NCIT:C54287	Sinonasal Non-Keratinizing Squamous Cell Carcinoma					non-keratinizing sinonasal squamous cell carcinoma	NCIT:C54287										
MONDO:0002832	endometrial transitional cell carcinoma	oio:hasExactSynonym		endometrial transitional cell carcinoma	NCIT:C40154	Endometrial Transitional Cell Carcinoma					endometrial transitional cell carcinoma	NCIT:C40154										
MONDO:0002833	fallopian tube transitional cell carcinoma	oio:hasExactSynonym		fallopian tube transitional cell cancer	NCIT:C40104	Fallopian Tube Transitional Cell Carcinoma					fallopian tube transitional cell cancer	NCIT:C40104										
MONDO:0002833	fallopian tube transitional cell carcinoma	oio:hasExactSynonym		fallopian tube transitional cell carcinoma	NCIT:C40104	Fallopian Tube Transitional Cell Carcinoma					fallopian tube transitional cell carcinoma	NCIT:C40104										
MONDO:0002834	primary prostate urothelial carcinoma	oio:hasExactSynonym		primary prostate urothelial cancer	NCIT:C39898	Primary Prostate Urothelial Carcinoma					primary prostate urothelial cancer	NCIT:C39898										
MONDO:0002834	primary prostate urothelial carcinoma	oio:hasExactSynonym		primary prostate urothelial carcinoma	NCIT:C39898	Primary Prostate Urothelial Carcinoma					primary prostate urothelial carcinoma	NCIT:C39898										
MONDO:0002834	primary prostate urothelial carcinoma	oio:hasExactSynonym		prostate transitional cell carcinoma	NCIT:C39898	Primary Prostate Urothelial Carcinoma					prostate transitional cell carcinoma	NCIT:C39898										
MONDO:0002834	primary prostate urothelial carcinoma	oio:hasExactSynonym		prostate urothelial carcinoma	NCIT:C39898	Primary Prostate Urothelial Carcinoma					prostate urothelial carcinoma	NCIT:C39898										
MONDO:0002834	primary prostate urothelial carcinoma	oio:hasExactSynonym		transitional cell carcinoma of prostate	NCIT:C39898	Primary Prostate Urothelial Carcinoma					transitional cell carcinoma of prostate	NCIT:C39898										
MONDO:0002834	primary prostate urothelial carcinoma	oio:hasExactSynonym		transitional cell carcinoma of the prostate	NCIT:C39898	Primary Prostate Urothelial Carcinoma					transitional cell carcinoma of the prostate	NCIT:C39898										
MONDO:0002836	urethra transitional cell carcinoma	oio:hasExactSynonym		transitional cell carcinoma of the urethra	NCIT:C6166	Urethral Urothelial Carcinoma					transitional cell carcinoma of the urethra	NCIT:C6166										
MONDO:0002836	urethra transitional cell carcinoma	oio:hasExactSynonym		transitional cell carcinoma of urethra	NCIT:C6166	Urethral Urothelial Carcinoma					transitional cell carcinoma of urethra	NCIT:C6166										
MONDO:0002836	urethra transitional cell carcinoma	oio:hasExactSynonym		urethra transitional cell carcinoma	NCIT:C6166	Urethral Urothelial Carcinoma					urethra transitional cell carcinoma	NCIT:C6166										
MONDO:0002836	urethra transitional cell carcinoma	oio:hasExactSynonym		urethral transitional cell carcinoma	NCIT:C6166	Urethral Urothelial Carcinoma					urethral transitional cell carcinoma	NCIT:C6166										
MONDO:0002836	urethra transitional cell carcinoma	oio:hasExactSynonym		urethral urothelial cancer	NCIT:C6166	Urethral Urothelial Carcinoma					urethral urothelial cancer	NCIT:C6166										
MONDO:0002836	urethra transitional cell carcinoma	oio:hasExactSynonym		urethral urothelial carcinoma	NCIT:C6166	Urethral Urothelial Carcinoma					urethral urothelial carcinoma	NCIT:C6166										
MONDO:0002837	sarcomatoid transitional cell carcinoma	oio:hasExactSynonym		sarcomatoid transitional cell carcinoma	NCIT:C4120	Sarcomatoid Transitional Cell Carcinoma					sarcomatoid transitional cell carcinoma	NCIT:C4120										
MONDO:0002837	sarcomatoid transitional cell carcinoma	oio:hasExactSynonym		transitional cell carcinoma, sarcomatoid	NCIT:C4120	Sarcomatoid Transitional Cell Carcinoma					transitional cell carcinoma, sarcomatoid	NCIT:C4120										
MONDO:0002837	sarcomatoid transitional cell carcinoma	oio:hasExactSynonym		transitional cell spindle cell carcinoma	NCIT:C4120	Sarcomatoid Transitional Cell Carcinoma					transitional cell spindle cell carcinoma	NCIT:C4120										
MONDO:0002837	sarcomatoid transitional cell carcinoma	oio:hasExactSynonym		transitional spindle cell carcinoma	NCIT:C4120	Sarcomatoid Transitional Cell Carcinoma					transitional spindle cell carcinoma	NCIT:C4120										
MONDO:0002840	eosinophilic gastritis	oio:hasExactSynonym		eosinophilic gastritis	NCIT:C27052	Eosinophilic Gastritis					eosinophilic gastritis	NCIT:C27052										
MONDO:0002842	bacterial gastritis	oio:hasExactSynonym		bacterial gastritis	NCIT:C27340	Bacterial Gastritis					bacterial gastritis	NCIT:C27340										
MONDO:0002843	fungal gastritis	oio:hasExactSynonym		fungal gastritis	NCIT:C27342	Fungal Gastritis					fungal gastritis	NCIT:C27342										
MONDO:0002844	lymphocytic gastritis	oio:hasExactSynonym		lymphocytic gastritis	NCIT:C27051	Lymphocytic Gastritis					lymphocytic gastritis	NCIT:C27051										
MONDO:0002845	necrotizing gastritis	oio:hasExactSynonym		necrotizing gastritis	NCIT:C27329	Necrotizing Gastritis					necrotizing gastritis	NCIT:C27329										
MONDO:0002846	granulomatous gastritis	oio:hasExactSynonym		granulomatous gastritis	NCIT:C27348	Granulomatous Gastritis					granulomatous gastritis	NCIT:C27348										
MONDO:0002847	skeletal muscle cancer	oio:hasExactSynonym		malignant neoplasm of skeletal muscle	NCIT:C6516	Malignant Skeletal Muscle Neoplasm					malignant neoplasm of skeletal muscle	NCIT:C6516										
MONDO:0002847	skeletal muscle cancer	oio:hasExactSynonym		malignant neoplasm of the skeletal muscle	NCIT:C6516	Malignant Skeletal Muscle Neoplasm					malignant neoplasm of the skeletal muscle	NCIT:C6516										
MONDO:0002847	skeletal muscle cancer	oio:hasExactSynonym		malignant skeletal muscle neoplasm	NCIT:C6516	Malignant Skeletal Muscle Neoplasm					malignant skeletal muscle neoplasm	NCIT:C6516										
MONDO:0002847	skeletal muscle cancer	oio:hasExactSynonym		malignant skeletal muscle tumor	NCIT:C6516	Malignant Skeletal Muscle Neoplasm					malignant skeletal muscle tumor	NCIT:C6516										
MONDO:0002847	skeletal muscle cancer	oio:hasExactSynonym		malignant tumor of skeletal muscle	NCIT:C6516	Malignant Skeletal Muscle Neoplasm					malignant tumor of skeletal muscle	NCIT:C6516										
MONDO:0002847	skeletal muscle cancer	oio:hasExactSynonym		malignant tumor of the skeletal muscle	NCIT:C6516	Malignant Skeletal Muscle Neoplasm					malignant tumor of the skeletal muscle	NCIT:C6516										
MONDO:0002848	skeletal muscle neoplasm	oio:hasExactSynonym		neoplasm of skeletal muscle	NCIT:C6514	Skeletal Muscle Neoplasm					neoplasm of skeletal muscle	NCIT:C6514										
MONDO:0002848	skeletal muscle neoplasm	oio:hasExactSynonym		neoplasm of the skeletal muscle	NCIT:C6514	Skeletal Muscle Neoplasm					neoplasm of the skeletal muscle	NCIT:C6514										
MONDO:0002848	skeletal muscle neoplasm	oio:hasExactSynonym		skeletal muscle neoplasm	NCIT:C6514	Skeletal Muscle Neoplasm					skeletal muscle neoplasm	NCIT:C6514										
MONDO:0002848	skeletal muscle neoplasm	oio:hasExactSynonym		skeletal muscle tumor	NCIT:C6514	Skeletal Muscle Neoplasm					skeletal muscle tumor	NCIT:C6514										
MONDO:0002848	skeletal muscle neoplasm	oio:hasExactSynonym		tumor of skeletal muscle	NCIT:C6514	Skeletal Muscle Neoplasm					tumor of skeletal muscle	NCIT:C6514										
MONDO:0002848	skeletal muscle neoplasm	oio:hasExactSynonym		tumor of the skeletal muscle	NCIT:C6514	Skeletal Muscle Neoplasm					tumor of the skeletal muscle	NCIT:C6514										
MONDO:0002849	liver rhabdomyosarcoma	oio:hasExactSynonym		hepatic rhabdomyosarcoma	NCIT:C5834	Liver Rhabdomyosarcoma					hepatic rhabdomyosarcoma	NCIT:C5834										
