mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0007874	trichorhinophalangeal syndrome type II	oio:hasExactSynonym		monosomy 8q24.1	monosomy 8q24.1	monosomy 8q24.1	False	Monosomy 8q24.1	Monosomy 8q24.1	False	icd11.foundation:315453775	Langer-Giedion syndrome					monosomy 8q24.1	icd11.foundation:315453775										
MONDO:0007874	trichorhinophalangeal syndrome type II	oio:hasExactSynonym		trichorhinophalangeal syndrome type 2	trichorhinophalangeal syndrome type 2	trichorhinophalangeal syndrome type 2	False	Trichorhinophalangeal syndrome type 2	Trichorhinophalangeal syndrome type 2	False	icd11.foundation:315453775	Langer-Giedion syndrome					trichorhinophalangeal syndrome type 2	icd11.foundation:315453775										
MONDO:0007875	Larsen syndrome	oio:hasExactSynonym		Larsen syndrome	Larsen syndrome		False	Larsen syndrome		False	icd11.foundation:607849551	Larsen syndrome					Larsen syndrome	icd11.foundation:607849551										
MONDO:0007876	laryngeal abductor paralysis	oio:hasExactSynonym		Gerhardt syndrome	Gerhardt syndrome		False	Gerhardt syndrome		False	icd11.foundation:965049946	Laryngeal abductor paralysis					Gerhardt syndrome	icd11.foundation:965049946										
MONDO:0007876	laryngeal abductor paralysis	oio:hasExactSynonym		familial vocal cord dysfunction	familial vocal cord dysfunction	familial vocal cord dysfunction	False	Familial vocal cord dysfunction	Familial vocal cord dysfunction	False	icd11.foundation:965049946	Laryngeal abductor paralysis					familial vocal cord dysfunction	icd11.foundation:965049946										
MONDO:0007876	laryngeal abductor paralysis	oio:hasExactSynonym		laryngeal abductor paralysis	laryngeal abductor paralysis	laryngeal abductor paralysis	False	Laryngeal abductor paralysis	Laryngeal abductor paralysis	False	icd11.foundation:965049946	Laryngeal abductor paralysis					laryngeal abductor paralysis	icd11.foundation:965049946										
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasExactSynonym		Reed syndrome	Reed syndrome		False	Reed syndrome		False	icd11.foundation:754002573	Hereditary leiomyomatosis and renal cell cancer					Reed syndrome	icd11.foundation:754002573										
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasExactSynonym		familial leiomyomatosis cutis et uteri	familial leiomyomatosis cutis et uteri	familial leiomyomatosis cutis et uteri	False	Familial leiomyomatosis cutis et uteri	Familial leiomyomatosis cutis et uteri	False	icd11.foundation:754002573	Hereditary leiomyomatosis and renal cell cancer					familial leiomyomatosis cutis et uteri	icd11.foundation:754002573										
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasExactSynonym		hereditary multiple cutaneous leiomyomas	hereditary multiple cutaneous leiomyomas	hereditary multiple cutaneous leiomyomas	False	Hereditary multiple cutaneous leiomyomas	Hereditary multiple cutaneous leiomyomas	False	icd11.foundation:754002573	Hereditary leiomyomatosis and renal cell cancer					hereditary multiple cutaneous leiomyomas	icd11.foundation:754002573										
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasExactSynonym		hereditary leiomyomatosis and renal cell cancer	hereditary leiomyomatosis and renal cell cancer	hereditary leiomyomatosis and renal cell cancer	False	Hereditary leiomyomatosis and renal cell cancer	Hereditary leiomyomatosis and renal cell cancer	False	icd11.foundation:754002573	Hereditary leiomyomatosis and renal cell cancer		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			hereditary leiomyomatosis and renal cell cancer	icd11.foundation:754002573										
MONDO:0007892	Lenz-Majewski hyperostotic dwarfism	oio:hasExactSynonym		Lenz-Majewski hyperostotic dwarfism	Lenz-Majewski hyperostotic dwarfism		False	Lenz-Majewski hyperostotic dwarfism		False	icd11.foundation:1509425242	Lenz-Majewski hyperostotic dwarfism					Lenz-Majewski hyperostotic dwarfism	icd11.foundation:1509425242										
MONDO:0007895	platyspondylic dysplasia, Torrance type	oio:hasExactSynonym		platyspondylic dysplasia, Torrance type	platyspondylic dysplasia, Torrance type	platyspondylic dysplasia, Torrance type	False	Platyspondylic dysplasia, Torrance type	Platyspondylic dysplasia, Torrance type	False	icd11.foundation:263213426	Platyspondylic dysplasia, Torrance type		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			platyspondylic dysplasia, Torrance type	icd11.foundation:263213426										
MONDO:0007906	familial partial lipodystrophy, Dunnigan type	oio:hasExactSynonym		Dunnigan syndrome	Dunnigan syndrome		False	Dunnigan syndrome		False	icd11.foundation:2068585355	Familial partial lipodystrophy, Dunnigan type					Dunnigan syndrome	icd11.foundation:2068585355										
MONDO:0007906	familial partial lipodystrophy, Dunnigan type	oio:hasExactSynonym		familial partial lipodystrophy type 2	familial partial lipodystrophy type 2	familial partial lipodystrophy type 2	False	Familial partial lipodystrophy type 2	Familial partial lipodystrophy type 2	False	icd11.foundation:2068585355	Familial partial lipodystrophy, Dunnigan type					familial partial lipodystrophy type 2	icd11.foundation:2068585355										
MONDO:0007915	systemic lupus erythematosus	oio:hasExactSynonym		disseminated lupus erythematosus	disseminated lupus erythematosus		False	disseminated lupus erythematosus		False	icd11.foundation:749596428	Systemic lupus erythematosus					disseminated lupus erythematosus	icd11.foundation:749596428										
MONDO:0007915	systemic lupus erythematosus	oio:hasExactSynonym		systemic lupus erythematosus	systemic lupus erythematosus	systemic lupus erythematosus	False	Systemic lupus erythematosus	Systemic lupus erythematosus	False	icd11.foundation:749596428	Systemic lupus erythematosus					systemic lupus erythematosus	icd11.foundation:749596428										
MONDO:0007921	yellow nail syndrome	oio:hasExactSynonym		yellow nail syndrome	yellow nail syndrome	yellow nail syndrome	False	Yellow nail syndrome	Yellow nail syndrome	False	icd11.foundation:47812081	Yellow nail syndrome					yellow nail syndrome	icd11.foundation:47812081										
MONDO:0007924	Bannayan-Riley-Ruvalcaba syndrome	oio:hasExactSynonym		Bannayan-Riley-Ruvalcaba syndrome	Bannayan-Riley-Ruvalcaba syndrome		False	Bannayan-Riley-Ruvalcaba syndrome		False	icd11.foundation:357383447	Bannayan-Riley-Ruvalcaba syndrome					Bannayan-Riley-Ruvalcaba syndrome	icd11.foundation:357383447										
MONDO:0007925	myelodysplastic syndrome associated with isolated del(5q)	oio:hasExactSynonym		myelodysplastic syndrome with isolated del(5q)	myelodysplastic syndrome with isolated del(5q)	myelodysplastic syndrome with isolated del(5q)	False	Myelodysplastic syndrome with isolated del(5q)	Myelodysplastic syndrome with isolated del(5q)	False	icd11.foundation:420472577	Myelodysplastic syndrome with isolated del(5q)					myelodysplastic syndrome with isolated del(5q)	icd11.foundation:420472577										
MONDO:0007946	jaw-winking syndrome	oio:hasExactSynonym		Marcus-Gunn syndrome	Marcus-Gunn syndrome		False	Marcus-Gunn syndrome		False	icd11.foundation:590216180	Marcus-Gunn syndrome					Marcus-Gunn syndrome	icd11.foundation:590216180										
MONDO:0007947	Marfan syndrome	oio:hasExactSynonym		Marfan syndrome	Marfan syndrome		False	Marfan syndrome		False	icd11.foundation:236564145	Marfan syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			Marfan syndrome	icd11.foundation:236564145										
MONDO:0007949	Marshall syndrome	oio:hasExactSynonym		Marshall syndrome	Marshall syndrome		False	Marshall syndrome		False	icd11.foundation:1401051186	Marshall syndrome					Marshall syndrome	icd11.foundation:1401051186										
MONDO:0007950	mastocytosis	oio:hasExactSynonym		mastocytosis	mastocytosis	mastocytosis	False	Mastocytosis	Mastocytosis	False	icd11.foundation:691643472	Mastocytosis					mastocytosis	icd11.foundation:691643472										
MONDO:0007955	Meckel diverticulum	oio:hasExactSynonym		Meckel diverticulum	Meckel diverticulum		False	Meckel diverticulum		False	icd11.foundation:216192536	Meckel diverticulum					Meckel diverticulum	icd11.foundation:216192536										
MONDO:0007956	Pai syndrome	oio:hasExactSynonym		Pai syndrome	Pai syndrome		False	Pai syndrome		False	icd11.foundation:1236130516	Pai syndrome					Pai syndrome	icd11.foundation:1236130516										
MONDO:0007972	Meniere disease	oio:hasExactSynonym		Meniere disease	Meniere disease		False	Meniere disease		False	icd11.foundation:683932278	Meniere disease					Meniere disease	icd11.foundation:683932278										
MONDO:0007979	metachondromatosis	oio:hasExactSynonym		metachondromatosis	metachondromatosis	metachondromatosis	False	Metachondromatosis	Metachondromatosis	False	icd11.foundation:1342578560	Metachondromatosis		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			metachondromatosis	icd11.foundation:1342578560										
MONDO:0007982	metaphyseal chondrodysplasia, Jansen type	oio:hasExactSynonym		metaphyseal chondrodysplasia, Jansen type	metaphyseal chondrodysplasia, Jansen type	metaphyseal chondrodysplasia, Jansen type	False	Metaphyseal chondrodysplasia, Jansen type	Metaphyseal chondrodysplasia, Jansen type	False	icd11.foundation:1652660420	Metaphyseal chondrodysplasia, Jansen type					metaphyseal chondrodysplasia, Jansen type	icd11.foundation:1652660420										
MONDO:0007987	Kniest dysplasia	oio:hasExactSynonym		Kniest dysplasia	Kniest dysplasia		False	Kniest dysplasia		False	icd11.foundation:2088691719	Kniest dysplasia					Kniest dysplasia	icd11.foundation:2088691719										
MONDO:0007988	autosomal dominant primary microcephaly	oio:hasExactSynonym		autosomal dominant primary microcephaly	autosomal dominant primary microcephaly	autosomal dominant primary microcephaly	False	Autosomal dominant primary microcephaly	Autosomal dominant primary microcephaly	False	icd11.foundation:774437947	Autosomal dominant primary microcephaly					autosomal dominant primary microcephaly	icd11.foundation:774437947										
MONDO:0008007	tooth ankylosis	oio:hasExactSynonym		ankylosis of teeth	ankylosis of teeth	ankylosis of teeth	False	Ankylosis of teeth	Ankylosis of teeth	False	icd11.foundation:2066427602	Ankylosis of teeth					ankylosis of teeth	icd11.foundation:2066427602										
MONDO:0008007	tooth ankylosis	oio:hasExactSynonym		ankylosis of tooth	ankylosis of tooth		False	ankylosis of tooth		False	icd11.foundation:2066427602	Ankylosis of teeth					ankylosis of tooth	icd11.foundation:2066427602										
MONDO:0008009	monilethrix	oio:hasExactSynonym		monilethrix	monilethrix	monilethrix	False	Monilethrix	Monilethrix	False	icd11.foundation:415074833	Monilethrix					monilethrix	icd11.foundation:415074833										
MONDO:0008015	motion sickness	oio:hasExactSynonym		motion sickness	motion sickness	motion sickness	False	Motion sickness	Motion sickness	False	icd11.foundation:1078108554	Motion sickness					motion sickness	icd11.foundation:1078108554										
MONDO:0008018	Muir-Torre syndrome	oio:hasExactSynonym		Muir-Torre syndrome	Muir-Torre syndrome		False	Muir-Torre syndrome		False	icd11.foundation:229304403	Muir-Torre syndrome					Muir-Torre syndrome	icd11.foundation:229304403										
MONDO:0008039	tropical spastic paraparesis	oio:hasExactSynonym		tropical spastic paraplegia	tropical spastic paraplegia		False	tropical spastic paraplegia		False	icd11.foundation:1043229589	Human T-cell lymphotropic virus-associated myelopathy					tropical spastic paraplegia	icd11.foundation:1043229589										
MONDO:0008054	juvenile dermatomyositis	oio:hasExactSynonym		juvenile dermatomyositis	juvenile dermatomyositis	juvenile dermatomyositis	False	Juvenile dermatomyositis	Juvenile dermatomyositis	False	icd11.foundation:1428089375	Juvenile dermatomyositis					juvenile dermatomyositis	icd11.foundation:1428089375										
MONDO:0008056	myotonic dystrophy type 1	oio:hasExactSynonym		Steinert disease	Steinert disease		False	Steinert disease		False	icd11.foundation:557405480	Myotonic dystrophy type 1					Steinert disease	icd11.foundation:557405480										
MONDO:0008056	myotonic dystrophy type 1	oio:hasExactSynonym		Steinert myotonic dystrophy syndrome	Steinert myotonic dystrophy syndrome		False	Steinert myotonic dystrophy syndrome		False	icd11.foundation:557405480	Myotonic dystrophy type 1					Steinert myotonic dystrophy syndrome	icd11.foundation:557405480										
MONDO:0008056	myotonic dystrophy type 1	oio:hasExactSynonym		Steinert syndrome	Steinert syndrome		False	Steinert syndrome		False	icd11.foundation:557405480	Myotonic dystrophy type 1					Steinert syndrome	icd11.foundation:557405480										
MONDO:0008056	myotonic dystrophy type 1	oio:hasExactSynonym		myotonic dystrophy type 1	myotonic dystrophy type 1	myotonic dystrophy type 1	False	Myotonic dystrophy type 1	Myotonic dystrophy type 1	False	icd11.foundation:557405480	Myotonic dystrophy type 1					myotonic dystrophy type 1	icd11.foundation:557405480										
MONDO:0008059	Naegeli-Franceschetti-Jadassohn syndrome	oio:hasExactSynonym		Naegeli-Franceschetti-Jadassohn syndrome	Naegeli-Franceschetti-Jadassohn syndrome		False	Naegeli-Franceschetti-Jadassohn syndrome		False	icd11.foundation:352035640	Naegeli-Franceschetti-Jadassohn syndrome					Naegeli-Franceschetti-Jadassohn syndrome	icd11.foundation:352035640										
MONDO:0008061	nail-patella syndrome	oio:hasExactSynonym		nail-patella syndrome	nail-patella syndrome	nail-patella syndrome	False	Nail-patella syndrome	Nail-patella syndrome	False	icd11.foundation:1121867410	Nail-patella syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			nail-patella syndrome	icd11.foundation:1121867410										
MONDO:0008082	multiple endocrine neoplasia type 2B	oio:hasExactSynonym		multiple endocrine neoplasia type 2B	multiple endocrine neoplasia type 2B	multiple endocrine neoplasia type 2B	False	Multiple endocrine neoplasia type 2B	Multiple endocrine neoplasia type 2B	False	icd11.foundation:1754393919	Multiple endocrine neoplasia type 2B		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			multiple endocrine neoplasia type 2B	icd11.foundation:1754393919										
MONDO:0008087	hereditary neuropathy with liability to pressure palsies	oio:hasExactSynonym		hereditary neuropathy with liability to pressure palsies	hereditary neuropathy with liability to pressure palsies	hereditary neuropathy with liability to pressure palsies	False	Hereditary neuropathy with liability to pressure palsies	Hereditary neuropathy with liability to pressure palsies	False	icd11.foundation:2126843932	Hereditary neuropathy with liability to pressure palsies		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			hereditary neuropathy with liability to pressure palsies	icd11.foundation:2126843932										
MONDO:0008109	ocular cicatricial pemphigoid	oio:hasExactSynonym		ocular cicatricial pemphigoid	ocular cicatricial pemphigoid	ocular cicatricial pemphigoid	False	Ocular cicatricial pemphigoid	Ocular cicatricial pemphigoid	False	icd11.foundation:953963439	Mucous membrane pemphigoid with ocular involvement					ocular cicatricial pemphigoid	icd11.foundation:953963439										
MONDO:0008109	ocular cicatricial pemphigoid	oio:hasExactSynonym		ocular pemphigoid	ocular pemphigoid	ocular pemphigoid	False	Ocular pemphigoid	Ocular pemphigoid	False	icd11.foundation:953963439	Mucous membrane pemphigoid with ocular involvement					ocular pemphigoid	icd11.foundation:953963439										
MONDO:0008114	obsessive-compulsive disorder	oio:hasExactSynonym		obsessive-compulsive disorder	obsessive-compulsive disorder	obsessive-compulsive disorder	False	Obsessive-compulsive disorder	Obsessive-compulsive disorder	False	icd11.foundation:1582741816	Obsessive-compulsive disorder					obsessive-compulsive disorder	icd11.foundation:1582741816										
MONDO:0008116	oculopharyngeal muscular dystrophy	oio:hasExactSynonym		oculopharyngeal muscular dystrophy	oculopharyngeal muscular dystrophy	oculopharyngeal muscular dystrophy	False	Oculopharyngeal muscular dystrophy	Oculopharyngeal muscular dystrophy	False	icd11.foundation:1354386293	Oculopharyngeal muscular dystrophy					oculopharyngeal muscular dystrophy	icd11.foundation:1354386293										
MONDO:0008119	spinocerebellar ataxia type 1	oio:hasExactSynonym		spinocerebellar ataxia type 1	spinocerebellar ataxia type 1	spinocerebellar ataxia type 1	False	Spinocerebellar ataxia type 1	Spinocerebellar ataxia type 1	False	icd11.foundation:2071487961	Spinocerebellar ataxia type 1					spinocerebellar ataxia type 1	icd11.foundation:2071487961										
MONDO:0008127	ophthalmomandibulomelic dysplasia	oio:hasExactSynonym		ophthalmomandibulomelic dysplasia	ophthalmomandibulomelic dysplasia	ophthalmomandibulomelic dysplasia	False	Ophthalmomandibulomelic dysplasia	Ophthalmomandibulomelic dysplasia	False	icd11.foundation:869046719	Ophthalmomandibulomelic dysplasia					ophthalmomandibulomelic dysplasia	icd11.foundation:869046719										
MONDO:0008146	osteogenesis imperfecta type 1	oio:hasExactSynonym		Van der Hoeve syndrome	Van der Hoeve syndrome	Van der Hoeve syndrome	False	van der Hoeve syndrome	van der Hoeve syndrome	False	icd11.foundation:1897905410	Osteogenesis imperfecta type 1					Van der Hoeve syndrome	icd11.foundation:1897905410										
MONDO:0008146	osteogenesis imperfecta type 1	oio:hasExactSynonym		osteogenesis imperfecta type 1	osteogenesis imperfecta type 1	osteogenesis imperfecta type 1	False	Osteogenesis imperfecta type 1	Osteogenesis imperfecta type 1	False	icd11.foundation:1897905410	Osteogenesis imperfecta type 1		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			osteogenesis imperfecta type 1	icd11.foundation:1897905410										
MONDO:0008147	osteogenesis imperfecta type 2	oio:hasExactSynonym		osteogenesis imperfecta type 2	osteogenesis imperfecta type 2	osteogenesis imperfecta type 2	False	Osteogenesis imperfecta type 2	Osteogenesis imperfecta type 2	False	icd11.foundation:2024049157	Osteogenesis imperfecta type 2		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			osteogenesis imperfecta type 2	icd11.foundation:2024049157										
MONDO:0008151	gnathodiaphyseal dysplasia	oio:hasExactSynonym		gnathodiaphyseal dysplasia	gnathodiaphyseal dysplasia	gnathodiaphyseal dysplasia	False	Gnathodiaphyseal dysplasia	Gnathodiaphyseal dysplasia	False	icd11.foundation:1984860886	Gnathodiaphyseal dysplasia					gnathodiaphyseal dysplasia	icd11.foundation:1984860886										
MONDO:0008153	progressive osseous heteroplasia	oio:hasExactSynonym		familial ectopic ossification	familial ectopic ossification	familial ectopic ossification	False	Familial ectopic ossification	Familial ectopic ossification	False	icd11.foundation:1107209347	Progressive osseous heteroplasia					familial ectopic ossification	icd11.foundation:1107209347										
MONDO:0008155	osteomesopyknosis	oio:hasExactSynonym		osteomesopyknosis	osteomesopyknosis	osteomesopyknosis	False	Osteomesopyknosis	Osteomesopyknosis	False	icd11.foundation:455371627	Osteomesopyknosis					osteomesopyknosis	icd11.foundation:455371627										
MONDO:0008157	Buschke-Ollendorff syndrome	oio:hasExactSynonym		Buschke-Ollendorff syndrome	Buschke-Ollendorff syndrome		False	Buschke-Ollendorff syndrome		False	icd11.foundation:1556522143	Buschke-Ollendorff syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			Buschke-Ollendorff syndrome	icd11.foundation:1556522143										
MONDO:0008167	dermoid cyst of ovary	oio:hasExactSynonym		dermoid cyst of ovary	dermoid cyst of ovary	dermoid cyst of ovary	False	Dermoid cyst of ovary	Dermoid cyst of ovary	False	icd11.foundation:1067463359	Dermoid cyst of ovary					dermoid cyst of ovary	icd11.foundation:1067463359										
MONDO:0008168	ovarian fibroma	oio:hasExactSynonym		ovarian fibroma	ovarian fibroma	ovarian fibroma	False	Ovarian fibroma	Ovarian fibroma	False	icd11.foundation:871413134	Ovarian fibroma					ovarian fibroma	icd11.foundation:871413134										
MONDO:0008170	ovarian cancer	oio:hasExactSynonym		cancer of ovary	cancer of ovary		False	cancer of ovary		False	icd11.foundation:685124533	Malignant neoplasms of ovary					cancer of ovary	icd11.foundation:685124533										
MONDO:0008170	ovarian cancer	oio:hasExactSynonym		ovarian cancer	ovarian cancer		False	ovarian cancer		False	icd11.foundation:685124533	Malignant neoplasms of ovary					ovarian cancer	icd11.foundation:685124533										
MONDO:0008170	ovarian cancer	oio:hasExactSynonym		ovary cancer	ovary cancer		False	ovary cancer		False	icd11.foundation:685124533	Malignant neoplasms of ovary					ovary cancer	icd11.foundation:685124533										
MONDO:0008170	ovarian cancer	oio:hasExactSynonym		malignant tumour of ovary	malignant tumour of ovary		False	malignant tumour of ovary		False	icd11.foundation:685124533	Malignant neoplasms of ovary		http://purl.obolibrary.org/obo/OMO_0003005			malignant tumour of ovary	icd11.foundation:685124533										
MONDO:0008175	pacman dysplasia	oio:hasExactSynonym		pacman dysplasia	pacman dysplasia	pacman dysplasia	False	Pacman dysplasia	Pacman dysplasia	False	icd11.foundation:519938437	Pacman dysplasia					pacman dysplasia	icd11.foundation:519938437										
MONDO:0008179	paroxysmal extreme pain disorder	oio:hasExactSynonym		paroxysmal extreme pain disorder	paroxysmal extreme pain disorder	paroxysmal extreme pain disorder	False	Paroxysmal extreme pain disorder	Paroxysmal extreme pain disorder	False	icd11.foundation:9604457	Paroxysmal extreme pain disorder					paroxysmal extreme pain disorder	icd11.foundation:9604457										
MONDO:0008185	hereditary chronic pancreatitis	oio:hasExactSynonym		hereditary chronic pancreatitis	hereditary chronic pancreatitis	hereditary chronic pancreatitis	False	Hereditary chronic pancreatitis	Hereditary chronic pancreatitis	False	icd11.foundation:1287702961	Hereditary chronic pancreatitis		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			hereditary chronic pancreatitis	icd11.foundation:1287702961										
MONDO:0008195	paramyotonia congenita of Von Eulenburg	oio:hasExactSynonym		paramyotonia congenita	paramyotonia congenita	paramyotonia congenita	False	Paramyotonia congenita	Paramyotonia congenita	False	icd11.foundation:1740060527	Paramyotonia congenita					paramyotonia congenita	icd11.foundation:1740060527										
MONDO:0008196	parastremmatic dwarfism	oio:hasExactSynonym		parastremmatic dwarfism	parastremmatic dwarfism	parastremmatic dwarfism	False	Parastremmatic dwarfism	Parastremmatic dwarfism	False	icd11.foundation:431936114	Parastremmatic dwarfism					parastremmatic dwarfism	icd11.foundation:431936114										
MONDO:0008201	Perry syndrome	oio:hasExactSynonym		Perry syndrome	Perry syndrome		False	Perry syndrome		False	icd11.foundation:1441227658	Perry syndrome					Perry syndrome	icd11.foundation:1441227658										
MONDO:0008205	patella aplasia/hypoplasia	oio:hasExactSynonym		patella aplasia or hypoplasia	patella aplasia or hypoplasia	patella aplasia or hypoplasia	False	Patella aplasia or hypoplasia	Patella aplasia or hypoplasia	False	icd11.foundation:88577362	Patella aplasia or hypoplasia					patella aplasia or hypoplasia	icd11.foundation:88577362										
MONDO:0008207	chondromalacia patellae	oio:hasExactSynonym		chondromalacia patellae	chondromalacia patellae	chondromalacia patellae	False	Chondromalacia patellae	Chondromalacia patellae	False	icd11.foundation:1589625540	Chondromalacia patellae					chondromalacia patellae	icd11.foundation:1589625540										
MONDO:0008213	pectus excavatum	oio:hasExactSynonym		pectus excavatum	pectus excavatum	pectus excavatum	False	Pectus excavatum	Pectus excavatum	False	icd11.foundation:9248522	Pectus excavatum					pectus excavatum	icd11.foundation:9248522										
MONDO:0008214	Pelger-Huet anomaly	oio:hasExactSynonym		Pelger-Huet anomaly	Pelger-Huet anomaly		False	Pelger-Huet anomaly		False	icd11.foundation:1210390183	Pelger-Huet anomaly					Pelger-Huet anomaly	icd11.foundation:1210390183										
MONDO:0008218	Hailey-Hailey disease	oio:hasExactSynonym		Hailey-Hailey disease	Hailey-Hailey disease		False	Hailey-Hailey disease		False	icd11.foundation:818400628	Hailey-Hailey disease					Hailey-Hailey disease	icd11.foundation:818400628										
MONDO:0008221	prolidase deficiency	oio:hasExactSynonym		hyperimidodipeptiduria	hyperimidodipeptiduria	hyperimidodipeptiduria	False	Hyperimidodipeptiduria	Hyperimidodipeptiduria	False	icd11.foundation:1416203271	Prolidase deficiency					hyperimidodipeptiduria	icd11.foundation:1416203271										
MONDO:0008221	prolidase deficiency	oio:hasExactSynonym		prolidase deficiency	prolidase deficiency	prolidase deficiency	False	Prolidase deficiency	Prolidase deficiency	False	icd11.foundation:1416203271	Prolidase deficiency		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			prolidase deficiency	icd11.foundation:1416203271										
MONDO:0008224	hyperkalemic periodic paralysis	oio:hasExactSynonym		adynamia episodica hereditaria	adynamia episodica hereditaria		False	adynamia episodica hereditaria		False	icd11.foundation:1308452752	Hyperkalaemic periodic paralysis					adynamia episodica hereditaria	icd11.foundation:1308452752										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine neoplasia type 2A	multiple endocrine neoplasia type 2A	multiple endocrine neoplasia type 2A	False	Multiple endocrine neoplasia type 2A	Multiple endocrine neoplasia type 2A	False	icd11.foundation:1689268035	Multiple endocrine neoplasia type 2A		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			multiple endocrine neoplasia type 2A	icd11.foundation:1689268035										
MONDO:0008244	piebaldism	oio:hasExactSynonym		piebaldism	piebaldism	piebaldism	False	Piebaldism	Piebaldism	False	icd11.foundation:2089421143	Piebaldism					piebaldism	icd11.foundation:2089421143										
MONDO:0008260	Kindler syndrome	oio:hasExactSynonym		Kindler syndrome	Kindler syndrome		False	Kindler syndrome		False	icd11.foundation:726317303	Kindler syndrome					Kindler syndrome	icd11.foundation:726317303										
MONDO:0008262	Poland syndrome	oio:hasExactSynonym		Poland anomaly	Poland anomaly		False	Poland anomaly		False	icd11.foundation:1364451323	Poland syndrome					Poland anomaly	icd11.foundation:1364451323										
MONDO:0008262	Poland syndrome	oio:hasExactSynonym		Poland sequence	Poland sequence		False	Poland sequence		False	icd11.foundation:1364451323	Poland syndrome					Poland sequence	icd11.foundation:1364451323										
MONDO:0008262	Poland syndrome	oio:hasExactSynonym		Poland syndrome	Poland syndrome		False	Poland syndrome		False	icd11.foundation:1364451323	Poland syndrome					Poland syndrome	icd11.foundation:1364451323										
MONDO:0008273	actinic prurigo	oio:hasExactSynonym		Hutchinson summer prurigo	Hutchinson summer prurigo		False	Hutchinson summer prurigo		False	icd11.foundation:1528164728	Actinic prurigo					Hutchinson summer prurigo	icd11.foundation:1528164728										
MONDO:0008273	actinic prurigo	oio:hasExactSynonym		actinic prurigo	actinic prurigo	actinic prurigo	False	Actinic prurigo	Actinic prurigo	False	icd11.foundation:1528164728	Actinic prurigo					actinic prurigo	icd11.foundation:1528164728										
MONDO:0008274	polyostotic fibrous dysplasia	oio:hasExactSynonym		polyostotic fibrous dysplasia of bone	polyostotic fibrous dysplasia of bone		False	polyostotic fibrous dysplasia of bone		False	icd11.foundation:771587091	Polyostotic fibrous dysplasia					polyostotic fibrous dysplasia of bone	icd11.foundation:771587091										
MONDO:0008275	familial expansile osteolysis	oio:hasExactSynonym		familial expansile osteolysis	familial expansile osteolysis	familial expansile osteolysis	False	Familial expansile osteolysis	Familial expansile osteolysis	False	icd11.foundation:1161028858	Familial expansile osteolysis					familial expansile osteolysis	icd11.foundation:1161028858										
MONDO:0008280	Peutz-Jeghers syndrome	oio:hasExactSynonym		Peutz-Jeghers syndrome	Peutz-Jeghers syndrome		False	Peutz-Jeghers syndrome		False	icd11.foundation:969253189	Peutz-Jeghers syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			Peutz-Jeghers syndrome	icd11.foundation:969253189										
MONDO:0008283	Cronkhite-Canada syndrome	oio:hasExactSynonym		Cronkhite-Canada syndrome	Cronkhite-Canada syndrome		False	Cronkhite-Canada syndrome		False	icd11.foundation:79007466	Cronkhite-Canada syndrome					Cronkhite-Canada syndrome	icd11.foundation:79007466										
MONDO:0008287	Greig cephalopolysyndactyly syndrome	oio:hasExactSynonym		Greig cephalopolysyndactyly syndrome	Greig cephalopolysyndactyly syndrome		False	Greig cephalopolysyndactyly syndrome		False	icd11.foundation:606500237	Greig cephalopolysyndactyly syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			Greig cephalopolysyndactyly syndrome	icd11.foundation:606500237										
