mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0007739	Huntington disease	oio:hasExactSynonym		Huntington chorea	Huntington chorea	Huntington chorea	False	huntington chorea	huntington chorea	False	OMIM:143100	huntington disease					Huntington chorea	OMIM:143100										
MONDO:0007739	Huntington disease	oio:hasExactSynonym		Huntington disease	Huntington disease	Huntington disease	False	huntington disease	huntington disease	False	OMIM:143100	huntington disease					Huntington disease	OMIM:143100										
MONDO:0007739	Huntington disease	oio:hasExactSynonym		HD	HD		False	HD		False	OMIM:143100	huntington disease	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HD	OMIM:143100	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007742	5-hydroxytryptamine oxygenase regulator	oio:hasExactSynonym		5-hydroxytryptamine oxygenase regulator	5-hydroxytryptamine oxygenase regulator		False	5-hydroxytryptamine oxygenase regulator		False	OMIM:143460	5-hydroxytryptamine oxygenase regulator					5-hydroxytryptamine oxygenase regulator	OMIM:143460										
MONDO:0007744	cholesterol-ester transfer protein deficiency	oio:hasExactSynonym		hyperalphalipoproteinemia 1	hyperalphalipoproteinemia 1		False	hyperalphalipoproteinemia 1		False	OMIM:143470	hyperalphalipoproteinemia 1					hyperalphalipoproteinemia 1	OMIM:143470										
MONDO:0007745	Gilbert syndrome	oio:hasExactSynonym		Gilbert syndrome	Gilbert syndrome	Gilbert syndrome	False	gilbert syndrome	gilbert syndrome	False	OMIM:143500	gilbert syndrome					Gilbert syndrome	OMIM:143500										
MONDO:0007746	orthostatic hypotensive disorder, Streeten type	oio:hasExactSynonym		orthostatic hypotensive disorder, Streeten type	orthostatic hypotensive disorder, Streeten type	orthostatic hypotensive disorder, Streeten type	False	orthostatic hypotensive disorder, streeten type	orthostatic hypotensive disorder, streeten type	False	OMIM:143850	orthostatic hypotensive disorder, streeten type					orthostatic hypotensive disorder, Streeten type	OMIM:143850										
MONDO:0007747	isolated hyperchlorhidrosis	oio:hasExactSynonym		hyperchlorhidrosis, isolated	hyperchlorhidrosis, isolated		False	hyperchlorhidrosis, isolated		False	OMIM:143860	hyperchlorhidrosis, isolated					hyperchlorhidrosis, isolated	OMIM:143860										
MONDO:0007748	hypercalciuria, absorptive, 2	oio:hasExactSynonym		hypercalciuria, absorptive, 2	hypercalciuria, absorptive, 2		False	hypercalciuria, absorptive, 2		False	OMIM:143870	hypercalciuria, absorptive, 2					hypercalciuria, absorptive, 2	OMIM:143870										
MONDO:0007750	hypercholesterolemia, familial, 1	oio:hasExactSynonym		LDL receptor disorder	LDL receptor disorder	LDL receptor disorder	False	ldl receptor disorder	ldl receptor disorder	False	OMIM:143890	hypercholesterolemia, familial, 1					LDL receptor disorder	OMIM:143890										
MONDO:0007750	hypercholesterolemia, familial, 1	oio:hasExactSynonym		hypercholesterolemic xanthomatosis, familial	hypercholesterolemic xanthomatosis, familial		False	hypercholesterolemic xanthomatosis, familial		False	OMIM:143890	hypercholesterolemia, familial, 1					hypercholesterolemic xanthomatosis, familial	OMIM:143890										
MONDO:0007750	hypercholesterolemia, familial, 1	oio:hasExactSynonym		hyperlipoproteinemia, type 2	hyperlipoproteinemia, type 2		False	hyperlipoproteinemia, type 2		False	OMIM:143890	hypercholesterolemia, familial, 1					hyperlipoproteinemia, type 2	OMIM:143890										
MONDO:0007750	hypercholesterolemia, familial, 1	oio:hasExactSynonym		hyperlipoproteinemia, type 2A	hyperlipoproteinemia, type 2A	hyperlipoproteinemia, type 2A	False	hyperlipoproteinemia, type 2a	hyperlipoproteinemia, type 2a	False	OMIM:143890	hypercholesterolemia, familial, 1					hyperlipoproteinemia, type 2A	OMIM:143890										
MONDO:0007750	hypercholesterolemia, familial, 1	oio:hasExactSynonym		hypercholesterolemia, familial, 1	hypercholesterolemia, familial, 1		False	hypercholesterolemia, familial, 1		False	OMIM:143890	hypercholesterolemia, familial, 1		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			hypercholesterolemia, familial, 1	OMIM:143890										
MONDO:0007750	hypercholesterolemia, familial, 1	oio:hasExactSynonym		FHCL1	FHCL1		False	FHCL1		False	OMIM:143890	hypercholesterolemia, familial, 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			FHCL1	OMIM:143890	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007751	hypercholesterolemia, autosomal dominant, type B	oio:hasExactSynonym		hypercholesterolemia, familial, 2	hypercholesterolemia, familial, 2		False	hypercholesterolemia, familial, 2		False	OMIM:144010	hypercholesterolemia, familial, 2					hypercholesterolemia, familial, 2	OMIM:144010										
MONDO:0007751	hypercholesterolemia, autosomal dominant, type B	oio:hasExactSynonym		hypercholesterolemia, autosomal dominant, type B	hypercholesterolemia, autosomal dominant, type B		False	hypercholesterolemia, autosomal dominant, type B		False	OMIM:144010	hypercholesterolemia, familial, 2		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			hypercholesterolemia, autosomal dominant, type B	OMIM:144010										
MONDO:0007752	hyperheparinemia	oio:hasExactSynonym		hyperheparinemia	hyperheparinemia		False	hyperheparinemia		False	OMIM:144050	hyperheparinemia					hyperheparinemia	OMIM:144050										
MONDO:0007753	Frey syndrome	oio:hasExactSynonym		Frey syndrome	Frey syndrome	Frey syndrome	False	frey syndrome	frey syndrome	False	OMIM:144100	hyperhidrosis, gustatory					Frey syndrome	OMIM:144100										
MONDO:0007753	Frey syndrome	oio:hasExactSynonym		gustatory sweating	gustatory sweating		False	gustatory sweating		False	OMIM:144100	hyperhidrosis, gustatory					gustatory sweating	OMIM:144100										
MONDO:0007754	hyperhidrosis palmaris ET plantaris	oio:hasExactSynonym		hyperhidrosis palmaris ET plantaris	hyperhidrosis palmaris ET plantaris	hyperhidrosis palmaris ET plantaris	False	hyperhidrosis palmaris et plantaris	hyperhidrosis palmaris et plantaris	False	OMIM:144110	hyperhidrosis palmaris et plantaris					hyperhidrosis palmaris ET plantaris	OMIM:144110										
MONDO:0007754	hyperhidrosis palmaris ET plantaris	oio:hasExactSynonym		HYPRPP	HYPRPP		False	HYPRPP		False	OMIM:144110	hyperhidrosis palmaris et plantaris	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HYPRPP	OMIM:144110	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007755	hyperimmunoglobulin G1(A1) syndrome	oio:hasExactSynonym		hyperimmunoglobulin G1(A1) syndrome	hyperimmunoglobulin G1(A1) syndrome	hyperimmunoglobulin G1(A1) syndrome	False	hyperimmunoglobulin g1(a1) syndrome	hyperimmunoglobulin g1(a1) syndrome	False	OMIM:144120	hyperimmunoglobulin g1(a1) syndrome					hyperimmunoglobulin G1(A1) syndrome	OMIM:144120										
MONDO:0007756	hyperkeratosis lenticularis perstans	oio:hasExactSynonym		Flegel disease	Flegel disease	Flegel disease	False	flegel disease	flegel disease	False	OMIM:144150	hyperkeratosis lenticularis perstans					Flegel disease	OMIM:144150										
MONDO:0007756	hyperkeratosis lenticularis perstans	oio:hasExactSynonym		hyperkeratosis lenticularis perstans	hyperkeratosis lenticularis perstans		False	hyperkeratosis lenticularis perstans		False	OMIM:144150	hyperkeratosis lenticularis perstans					hyperkeratosis lenticularis perstans	OMIM:144150										
MONDO:0007757	hyperkeratosis-hyperpigmentation syndrome	oio:hasExactSynonym		hyperkeratosis-hyperpigmentation syndrome	hyperkeratosis-hyperpigmentation syndrome		False	hyperkeratosis-hyperpigmentation syndrome		False	OMIM:144190	hyperkeratosis-hyperpigmentation syndrome					hyperkeratosis-hyperpigmentation syndrome	OMIM:144190										
MONDO:0007760	hyperlipoproteinemia, type II, and deafness	oio:hasExactSynonym		hyperlipoproteinemia, type II, and deafness	hyperlipoproteinemia, type II, and deafness	hyperlipoproteinemia, type II, and deafness	False	hyperlipoproteinemia, type ii, and deafness	hyperlipoproteinemia, type ii, and deafness	False	OMIM:144300	hyperlipoproteinemia, type ii, and deafness					hyperlipoproteinemia, type II, and deafness	OMIM:144300										
MONDO:0007765	hyperostosis cranialis interna	oio:hasExactSynonym		hyperostosis cranialis interna	hyperostosis cranialis interna		False	hyperostosis cranialis interna		False	OMIM:144755	hyperostosis cranialis interna					hyperostosis cranialis interna	OMIM:144755										
MONDO:0007766	Morgagni-Stewart-Morel syndrome	oio:hasExactSynonym		Hyperostosis Frontalis Interna	Hyperostosis Frontalis Interna	Hyperostosis Frontalis Interna|hyperostosis frontalis interna	True	hyperostosis frontalis interna	hyperostosis frontalis interna	False	OMIM:144800	hyperostosis frontalis interna					Hyperostosis Frontalis Interna	OMIM:144800										
MONDO:0007766	Morgagni-Stewart-Morel syndrome	oio:hasExactSynonym		Morgagni-Stewart-Morel syndrome	Morgagni-Stewart-Morel syndrome	Morgagni-Stewart-Morel syndrome	False	morgagni-stewart-morel syndrome	morgagni-stewart-morel syndrome	False	OMIM:144800	hyperostosis frontalis interna					Morgagni-Stewart-Morel syndrome	OMIM:144800										
MONDO:0007766	Morgagni-Stewart-Morel syndrome	oio:hasExactSynonym		hyperostosis frontalis interna	hyperostosis frontalis interna	Hyperostosis Frontalis Interna|hyperostosis frontalis interna	True	hyperostosis frontalis interna		False	OMIM:144800	hyperostosis frontalis interna					hyperostosis frontalis interna	OMIM:144800										
MONDO:0007767	hyperparathyroidism 1	oio:hasExactSynonym		hyperparathyroidism 1	hyperparathyroidism 1		False	hyperparathyroidism 1		False	OMIM:145000	hyperparathyroidism 1					hyperparathyroidism 1	OMIM:145000										
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	oio:hasExactSynonym		hyperparathyroidism 2 with jaw tumors	hyperparathyroidism 2 with jaw tumors		False	hyperparathyroidism 2 with jaw tumors		False	OMIM:145001	hyperparathyroidism 2 with jaw tumors		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			hyperparathyroidism 2 with jaw tumors	OMIM:145001										
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	oio:hasExactSynonym		HPT-JT	HPT-JT		False	HPT-JT		False	OMIM:145001	hyperparathyroidism 2 with jaw tumors	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HPT-JT	OMIM:145001	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007770	hyperpigmentation of Fuldauer and Kuijpers	oio:hasExactSynonym		hyperpigmentation of Fuldauer and Kuijpers	hyperpigmentation of Fuldauer and Kuijpers	hyperpigmentation of Fuldauer and Kuijpers	False	hyperpigmentation of fuldauer and kuijpers	hyperpigmentation of fuldauer and kuijpers	False	OMIM:145200	hyperpigmentation of fuldauer and kuijpers					hyperpigmentation of Fuldauer and Kuijpers	OMIM:145200										
MONDO:0007771	hyperpigmentation with or without hypopigmentation, familial progressive	oio:hasExactSynonym		hyperpigmentation with or without hypopigmentation, familial progressive	hyperpigmentation with or without hypopigmentation, familial progressive		False	hyperpigmentation with or without hypopigmentation, familial progressive		False	OMIM:145250	hyperpigmentation with or without hypopigmentation, familial progressive					hyperpigmentation with or without hypopigmentation, familial progressive	OMIM:145250										
MONDO:0007771	hyperpigmentation with or without hypopigmentation, familial progressive	oio:hasRelatedSynonym		hyperpigmentation, familial progressive, 2	hyperpigmentation, familial progressive, 2		False	hyperpigmentation, familial progressive, 2		False	OMIM:145250	hyperpigmentation with or without hypopigmentation, familial progressive														hyperpigmentation, familial progressive, 2	OMIM:145250	
MONDO:0007772	pseudohypoaldosteronism type 2A	oio:hasExactSynonym		PHA2A	PHA2A		False	PHA2A		False	OMIM:145260	pseudohypoaldosteronism, type 2a	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PHA2A	OMIM:145260	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007773	hyperproglucagonemia	oio:hasExactSynonym		hyperproglucagonemia	hyperproglucagonemia		False	hyperproglucagonemia		False	OMIM:145270	hyperproglucagonemia					hyperproglucagonemia	OMIM:145270										
MONDO:0007774	hyperreflexia	oio:hasExactSynonym		hyperreflexia	hyperreflexia		False	hyperreflexia		False	OMIM:145290	hyperreflexia					hyperreflexia	OMIM:145290										
MONDO:0007775	hypersecretion of adrenal androgens, familial	oio:hasExactSynonym		hypersecretion of adrenal androgens, familial	hypersecretion of adrenal androgens, familial		False	hypersecretion of adrenal androgens, familial		False	OMIM:145295	hypersecretion of adrenal androgens, familial					hypersecretion of adrenal androgens, familial	OMIM:145295										
MONDO:0007776	hypersensitivity pneumonitis, familial	oio:hasExactSynonym		hypersensitivity pneumonitis, familial	hypersensitivity pneumonitis, familial		False	hypersensitivity pneumonitis, familial		False	OMIM:145300	hypersensitivity pneumonitis, familial					hypersensitivity pneumonitis, familial	OMIM:145300										
MONDO:0007777	hypotaurinemic retinal degeneration and cardiomyopathy	oio:hasExactSynonym		hypotaurinemic retinal degeneration and cardiomyopathy	hypotaurinemic retinal degeneration and cardiomyopathy		False	hypotaurinemic retinal degeneration and cardiomyopathy		False	OMIM:145350	hypotaurinemic retinal degeneration and cardiomyopathy					hypotaurinemic retinal degeneration and cardiomyopathy	OMIM:145350										
MONDO:0007782	hyperthermia, cutaneous, with headaches and nausea	oio:hasExactSynonym		hyperthermia, cutaneous, with headaches and nausea	hyperthermia, cutaneous, with headaches and nausea		False	hyperthermia, cutaneous, with headaches and nausea		False	OMIM:145590	hyperthermia, cutaneous, with headaches and nausea					hyperthermia, cutaneous, with headaches and nausea	OMIM:145590										
MONDO:0007783	malignant hyperthermia, susceptibility to, 1	oio:hasExactSynonym		malignant hyperthermia, susceptibility to, 1	malignant hyperthermia, susceptibility to, 1		False	malignant hyperthermia, susceptibility to, 1		False	OMIM:145600	malignant hyperthermia, susceptibility to, 1		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			malignant hyperthermia, susceptibility to, 1	OMIM:145600										
MONDO:0007784	selective pituitary resistance to thyroid hormone	oio:hasExactSynonym		PRTH	PRTH		False	PRTH		False	OMIM:145650	thyroid hormone resistance, selective pituitary	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PRTH	OMIM:145650	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007785	hyperthyroxinemia, dystransthyretinemic	oio:hasExactSynonym		hyperthyroxinemia, dystransthyretinemic	hyperthyroxinemia, dystransthyretinemic		False	hyperthyroxinemia, dystransthyretinemic		False	OMIM:145680	hyperthyroxinemia, dystransthyretinemic					hyperthyroxinemia, dystransthyretinemic	OMIM:145680										
MONDO:0007787	Ambras type hypertrichosis universalis congenita	oio:hasExactSynonym		Ambras syndrome	Ambras syndrome	Ambras syndrome	False	ambras syndrome	ambras syndrome	False	OMIM:145701	hypertrichosis universalis congenita, ambras type					Ambras syndrome	OMIM:145701										
MONDO:0007787	Ambras type hypertrichosis universalis congenita	oio:hasExactSynonym		HTC1	HTC1		False	HTC1		False	OMIM:145701	hypertrichosis universalis congenita, ambras type	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HTC1	OMIM:145701	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007788	hypertriglyceridemia 1	oio:hasExactSynonym		hypertriglyceridemia, familial	hypertriglyceridemia, familial		False	hypertriglyceridemia, familial		False	OMIM:145750	hypertriglyceridemia 1					hypertriglyceridemia, familial	OMIM:145750										
MONDO:0007789	hypertrophia musculorum vera	oio:hasExactSynonym		hypertrophia musculorum vera	hypertrophia musculorum vera		False	hypertrophia musculorum vera		False	OMIM:145800	hypertrophia musculorum vera					hypertrophia musculorum vera	OMIM:145800										
MONDO:0007790	Charcot-Marie-Tooth disease type 3	oio:hasExactSynonym		Charcot-Marie-Tooth disease, type 3	Charcot-Marie-Tooth disease, type 3	Charcot-Marie-Tooth disease, type 3	False	charcot-marie-tooth disease, type 3	charcot-marie-tooth disease, type 3	False	OMIM:145900	hypertrophic neuropathy of dejerine-sottas					Charcot-Marie-Tooth disease, type 3	OMIM:145900										
MONDO:0007790	Charcot-Marie-Tooth disease type 3	oio:hasExactSynonym		Dejerine-Sottas Syndrome	Dejerine-Sottas Syndrome	Dejerine-Sottas Syndrome|Dejerine-Sottas syndrome	True	dejerine-sottas syndrome	dejerine-sottas syndrome	False	OMIM:145900	hypertrophic neuropathy of dejerine-sottas					Dejerine-Sottas Syndrome	OMIM:145900										
MONDO:0007790	Charcot-Marie-Tooth disease type 3	oio:hasExactSynonym		Dejerine-Sottas neuropathy	Dejerine-Sottas neuropathy	Dejerine-Sottas neuropathy	False	dejerine-sottas neuropathy	dejerine-sottas neuropathy	False	OMIM:145900	hypertrophic neuropathy of dejerine-sottas					Dejerine-Sottas neuropathy	OMIM:145900										
MONDO:0007790	Charcot-Marie-Tooth disease type 3	oio:hasExactSynonym		Dejerine-Sottas syndrome	Dejerine-Sottas syndrome	Dejerine-Sottas Syndrome|Dejerine-Sottas syndrome	True	dejerine-sottas syndrome	dejerine-sottas syndrome	False	OMIM:145900	hypertrophic neuropathy of dejerine-sottas					Dejerine-Sottas syndrome	OMIM:145900										
MONDO:0007790	Charcot-Marie-Tooth disease type 3	oio:hasExactSynonym		hereditary motor and sensory neuropathy type 3	hereditary motor and sensory neuropathy type 3		False	hereditary motor and sensory neuropathy type 3		False	OMIM:145900	hypertrophic neuropathy of dejerine-sottas					hereditary motor and sensory neuropathy type 3	OMIM:145900										
MONDO:0007790	Charcot-Marie-Tooth disease type 3	oio:hasExactSynonym		hypertrophic neuropathy of Dejerine-Sottas	hypertrophic neuropathy of Dejerine-Sottas	hypertrophic neuropathy of Dejerine-Sottas	False	hypertrophic neuropathy of dejerine-sottas	hypertrophic neuropathy of dejerine-sottas	False	OMIM:145900	hypertrophic neuropathy of dejerine-sottas					hypertrophic neuropathy of Dejerine-Sottas	OMIM:145900										
MONDO:0007790	Charcot-Marie-Tooth disease type 3	oio:hasExactSynonym		CMT3	CMT3		False	CMT3		False	OMIM:145900	hypertrophic neuropathy of dejerine-sottas	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CMT3	OMIM:145900	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007790	Charcot-Marie-Tooth disease type 3	oio:hasExactSynonym		HMSN3	HMSN3		False	HMSN3		False	OMIM:145900	hypertrophic neuropathy of dejerine-sottas	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HMSN3	OMIM:145900	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007791	familial hypocalciuric hypercalcemia 1	oio:hasExactSynonym		familial benign hypercalcemia 1	familial benign hypercalcemia 1		False	familial benign hypercalcemia 1		False	OMIM:145980	hypocalciuric hypercalcemia, familial, type 1					familial benign hypercalcemia 1	OMIM:145980										
MONDO:0007791	familial hypocalciuric hypercalcemia 1	oio:hasExactSynonym		HHC1	HHC1		False	HHC1		False	OMIM:145980	hypocalciuric hypercalcemia, familial, type 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HHC1	OMIM:145980	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007792	familial hypocalciuric hypercalcemia 2	oio:hasExactSynonym		HHC2	HHC2		False	HHC2		False	OMIM:145981	hypocalciuric hypercalcemia, familial, type 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HHC2	OMIM:145981	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007793	hypochondroplasia	oio:hasExactSynonym		hypochondroplasia	hypochondroplasia		False	hypochondroplasia		False	OMIM:146000	hypochondroplasia					hypochondroplasia	OMIM:146000										
MONDO:0007794	hypogonadotropic hypogonadism 7 with or without anosmia	oio:hasExactSynonym		hypogonadotropic hypogonadism 7 with or without anosmia	hypogonadotropic hypogonadism 7 with or without anosmia		False	hypogonadotropic hypogonadism 7 with or without anosmia		False	OMIM:146110	hypogonadotropic hypogonadism 7 with or without anosmia					hypogonadotropic hypogonadism 7 with or without anosmia	OMIM:146110										
MONDO:0007796	hypoparathyroidism, familial isolated 1	oio:hasExactSynonym		FIH1	FIH1		False	FIH1		False	OMIM:146200	hypoparathyroidism, familial isolated, 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			FIH1	OMIM:146200	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007797	hypoparathyroidism-deafness-renal disease syndrome	oio:hasExactSynonym		Barakat Syndrome	Barakat Syndrome	Barakat Syndrome|Barakat syndrome	True	barakat syndrome	barakat syndrome	False	OMIM:146255	hypoparathyroidism, sensorineural deafness, and renal dysplasia syndrome					Barakat Syndrome	OMIM:146255										
MONDO:0007797	hypoparathyroidism-deafness-renal disease syndrome	oio:hasExactSynonym		Barakat syndrome	Barakat syndrome	Barakat Syndrome|Barakat syndrome	True	barakat syndrome	barakat syndrome	False	OMIM:146255	hypoparathyroidism, sensorineural deafness, and renal dysplasia syndrome					Barakat syndrome	OMIM:146255										
MONDO:0007797	hypoparathyroidism-deafness-renal disease syndrome	oio:hasExactSynonym		HDR syndrome	HDR syndrome		False	HDR syndrome		False	OMIM:146255	hypoparathyroidism, sensorineural deafness, and renal dysplasia syndrome					HDR syndrome	OMIM:146255										
MONDO:0007797	hypoparathyroidism-deafness-renal disease syndrome	oio:hasExactSynonym		hypoparathyroidism, sensorineural deafness, and renal disease	hypoparathyroidism, sensorineural deafness, and renal disease		False	hypoparathyroidism, sensorineural deafness, and renal disease		False	OMIM:146255	hypoparathyroidism, sensorineural deafness, and renal dysplasia syndrome					hypoparathyroidism, sensorineural deafness, and renal disease	OMIM:146255										
MONDO:0007799	hypophosphatemic bone disease	oio:hasExactSynonym		hypophosphatemic bone disease	hypophosphatemic bone disease		False	hypophosphatemic bone disease		False	OMIM:146350	hypophosphatemic bone disease					hypophosphatemic bone disease	OMIM:146350										
MONDO:0007800	chromosome 18p deletion syndrome	oio:hasExactSynonym		chromosome 18p deletion syndrome	chromosome 18p deletion syndrome		False	chromosome 18p deletion syndrome		False	OMIM:146390	chromosome 18p deletion syndrome					chromosome 18p deletion syndrome	OMIM:146390										
MONDO:0007802	hypospadias 3, autosomal	oio:hasExactSynonym		hypospadias 3, autosomal	hypospadias 3, autosomal		False	hypospadias 3, autosomal		False	OMIM:146450	hypospadias 3, autosomal					hypospadias 3, autosomal	OMIM:146450										
MONDO:0007804	Pallister-Hall syndrome	oio:hasExactSynonym		Pallister-Hall syndrome	Pallister-Hall syndrome	Pallister-Hall syndrome	False	pallister-hall syndrome	pallister-hall syndrome	False	OMIM:146510	pallister-hall syndrome					Pallister-Hall syndrome	OMIM:146510										
MONDO:0007804	Pallister-Hall syndrome	oio:hasExactSynonym		hypothalamic hamartoblastoma, hypopituitarism, imperforate anus, and postaxial polydactyly	hypothalamic hamartoblastoma, hypopituitarism, imperforate anus, and postaxial polydactyly		False	hypothalamic hamartoblastoma, hypopituitarism, imperforate anus, and postaxial polydactyly		False	OMIM:146510	pallister-hall syndrome					hypothalamic hamartoblastoma, hypopituitarism, imperforate anus, and postaxial polydactyly	OMIM:146510										
MONDO:0007804	Pallister-Hall syndrome	oio:hasExactSynonym		PHS	PHS		False	PHS		False	OMIM:146510	pallister-hall syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PHS	OMIM:146510	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007805	hypotrichosis 2	oio:hasExactSynonym		hypotrichosis 2	hypotrichosis 2		False	hypotrichosis 2		False	OMIM:146520	hypotrichosis 2					hypotrichosis 2	OMIM:146520										
MONDO:0007805	hypotrichosis 2	oio:hasExactSynonym		hypotrichosis simplex of the scalp 1	hypotrichosis simplex of the scalp 1		False	hypotrichosis simplex of the scalp 1		False	OMIM:146520	hypotrichosis 2					hypotrichosis simplex of the scalp 1	OMIM:146520										
MONDO:0007805	hypotrichosis 2	oio:hasExactSynonym		hypt2	hypt2	HYPT2|hypt2	True	HYPT2	HYPT2	False	OMIM:146520	hypotrichosis 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				hypt2	OMIM:146520	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007805	hypotrichosis 2	oio:hasExactSynonym		HYPT2	HYPT2	HYPT2|hypt2	True	HYPT2		False	OMIM:146520	hypotrichosis 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HYPT2	OMIM:146520	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007807	hypoxanthine guanine phosphoribosyltransferase suppressor	oio:hasExactSynonym		hypoxanthine guanine phosphoribosyltransferase suppressor	hypoxanthine guanine phosphoribosyltransferase suppressor		False	hypoxanthine guanine phosphoribosyltransferase suppressor		False	OMIM:146580	hypoxanthine guanine phosphoribosyltransferase suppressor					hypoxanthine guanine phosphoribosyltransferase suppressor	OMIM:146580										
MONDO:0007808	ichthyosis hystrix of Curth-Macklin	oio:hasExactSynonym		ichthyosis HYSTRIX, Curth-Macklin type	ichthyosis HYSTRIX, Curth-Macklin type	ichthyosis HYSTRIX, Curth-Macklin type|ichthyosis hystrix, Curth-Macklin type	True	ichthyosis hystrix, curth-macklin type	ichthyosis hystrix, curth-macklin type	False	OMIM:146590	ichthyosis hystrix, curth-macklin type					ichthyosis HYSTRIX, Curth-Macklin type	OMIM:146590										
MONDO:0007808	ichthyosis hystrix of Curth-Macklin	oio:hasExactSynonym		ichthyosis hystrix, Curth-Macklin type	ichthyosis hystrix, Curth-Macklin type	ichthyosis HYSTRIX, Curth-Macklin type|ichthyosis hystrix, Curth-Macklin type	True	ichthyosis hystrix, curth-macklin type	ichthyosis hystrix, curth-macklin type	False	OMIM:146590	ichthyosis hystrix, curth-macklin type					ichthyosis hystrix, Curth-Macklin type	OMIM:146590										
MONDO:0007808	ichthyosis hystrix of Curth-Macklin	oio:hasExactSynonym		IHCM	IHCM		False	IHCM		False	OMIM:146590	ichthyosis hystrix, curth-macklin type	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			IHCM	OMIM:146590	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007809	ichthyosis histrix, Lambert type	oio:hasExactSynonym		ichthyosis hystrix gravior	ichthyosis hystrix gravior		False	ichthyosis hystrix gravior		False	OMIM:146600	ichthyosis hystrix, lambert type					ichthyosis hystrix gravior	OMIM:146600										
MONDO:0007812	ichthyosis, lamellar, autosomal dominant	oio:hasExactSynonym		ichthyosis, lamellar, autosomal dominant	ichthyosis, lamellar, autosomal dominant		False	ichthyosis, lamellar, autosomal dominant		False	OMIM:146750	ichthyosis, lamellar, autosomal dominant					ichthyosis, lamellar, autosomal dominant	OMIM:146750										
