mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_diff_mondo	synonym_case_diff_source	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0004327	sphenoid sinus Schneiderian papilloma	oio:hasExactSynonym		Sphenoid Sinus Papilloma			NCIT:C6838	Sphenoid Sinus Papilloma					Sphenoid Sinus Papilloma	NCIT:C6838										
MONDO:0004329	pancreatic intraductal papillary-mucinous neoplasm with high grade dysplasia	oio:hasExactSynonym		Pancreatic Intraductal Papillary-Mucinous Neoplasm, High Grade			NCIT:C41251	Pancreatic Intraductal Papillary-Mucinous Neoplasm, High Grade					Pancreatic Intraductal Papillary-Mucinous Neoplasm, High Grade	NCIT:C41251										
MONDO:0004329	pancreatic intraductal papillary-mucinous neoplasm with high grade dysplasia	oio:hasExactSynonym		Pancreatic Intraductal Papillary-Mucinous Neoplasm, High-Grade			NCIT:C41251	Pancreatic Intraductal Papillary-Mucinous Neoplasm, High Grade					Pancreatic Intraductal Papillary-Mucinous Neoplasm, High-Grade	NCIT:C41251										
MONDO:0004333	pancreatic ACTH-producing neuroendocrine tumor	oio:hasExactSynonym		Ectopic ACTH-Producing Pancreatic Neuroendocrine Tumor			NCIT:C27466	Pancreatic ACTH-Producing Neuroendocrine Tumor					Ectopic ACTH-Producing Pancreatic Neuroendocrine Tumor	NCIT:C27466										
MONDO:0004333	pancreatic ACTH-producing neuroendocrine tumor	oio:hasExactSynonym		Pancreatic ACTH-Producing Neuroendocrine Tumor With Cushing Syndrome			NCIT:C27466	Pancreatic ACTH-Producing Neuroendocrine Tumor					Pancreatic ACTH-Producing Neuroendocrine Tumor With Cushing Syndrome	NCIT:C27466										
MONDO:0004334	non-functional pancreatic neuroendocrine tumor	oio:hasExactSynonym		NF-PanNET			NCIT:C45837	Non-Functioning Pancreatic Neuroendocrine Tumor					NF-PanNET	NCIT:C45837										
MONDO:0004334	non-functional pancreatic neuroendocrine tumor	oio:hasExactSynonym		Nonfunctioning Pancreatic Neuroendocrine Tumor			NCIT:C45837	Non-Functioning Pancreatic Neuroendocrine Tumor					Nonfunctioning Pancreatic Neuroendocrine Tumor	NCIT:C45837										
MONDO:0004334	non-functional pancreatic neuroendocrine tumor	oio:hasExactSynonym		Pancreatic endocrine tumor, nonfunctioning			NCIT:C45837	Non-Functioning Pancreatic Neuroendocrine Tumor					Pancreatic endocrine tumor, nonfunctioning	NCIT:C45837										
MONDO:0004336	rectal signet ring cell adenocarcinoma	oio:hasExactSynonym		Rectal Signet-Ring Cell Adenocarcinoma			NCIT:C9168	Rectal Signet Ring Cell Adenocarcinoma					Rectal Signet-Ring Cell Adenocarcinoma	NCIT:C9168										
MONDO:0004337	perianal skin Paget disease	oio:hasExactSynonym		Anal Margin Paget Disease			NCIT:C7476	Anal Margin Paget Disease					Anal Margin Paget Disease	NCIT:C7476										
MONDO:0004339	tuberculum sellae meningioma	oio:hasExactSynonym		Tuberculum Sellae Meningioma			NCIT:C5284	Tuberculum Sellae Meningioma					Tuberculum Sellae Meningioma	NCIT:C5284										
MONDO:0004340	mixed ductal-endocrine carcinoma of pancreas	oio:hasExactSynonym		Pancreatic Mixed Ductal Adenocarcinoma-NEC			NCIT:C6879	Pancreatic Mixed Ductal Adenocarcinoma-Neuroendocrine Carcinoma					Pancreatic Mixed Ductal Adenocarcinoma-NEC	NCIT:C6879										
MONDO:0004340	mixed ductal-endocrine carcinoma of pancreas	oio:hasExactSynonym		Pancreatic Mixed Ductal Adenocarcinoma-Neuroendocrine Carcinoma			NCIT:C6879	Pancreatic Mixed Ductal Adenocarcinoma-Neuroendocrine Carcinoma					Pancreatic Mixed Ductal Adenocarcinoma-Neuroendocrine Carcinoma	NCIT:C6879										
MONDO:0004340	mixed ductal-endocrine carcinoma of pancreas	oio:hasExactSynonym		Pancreatic Mixed Ductal-Neuroendocrine Carcinoma			NCIT:C6879	Pancreatic Mixed Ductal Adenocarcinoma-Neuroendocrine Carcinoma					Pancreatic Mixed Ductal-Neuroendocrine Carcinoma	NCIT:C6879										
MONDO:0004341	colloid carcinoma of the pancreas	oio:hasExactSynonym		Colloid carcinoma (Mucinous noncystic carcinoma)			NCIT:C37214	Pancreatic Colloid Carcinoma					Colloid carcinoma (Mucinous noncystic carcinoma)	NCIT:C37214										
MONDO:0004341	colloid carcinoma of the pancreas	oio:hasExactSynonym		Pancreatic Colloid Carcinoma			NCIT:C37214	Pancreatic Colloid Carcinoma					Pancreatic Colloid Carcinoma	NCIT:C37214										
MONDO:0004344	childhood malignant hemangiopericytoma	oio:hasExactSynonym		Childhood Malignant Hemangiopericytoma			NCIT:C8090	Malignant Childhood Hemangiopericytoma					Childhood Malignant Hemangiopericytoma	NCIT:C8090										
MONDO:0004346	signet ring cell intrahepatic cholangiocarcinoma	oio:hasExactSynonym		Signet-Ring Cell Intrahepatic Cholangiocarcinoma			NCIT:C41619	Signet Ring Cell Intrahepatic Cholangiocarcinoma					Signet-Ring Cell Intrahepatic Cholangiocarcinoma	NCIT:C41619										
MONDO:0004349	retina lymphoma	oio:hasExactSynonym		Primary Retinal Non-Hodgkin Lymphoma			NCIT:C4365	Primary Retinal Non-Hodgkin Lymphoma					Primary Retinal Non-Hodgkin Lymphoma	NCIT:C4365										
MONDO:0004351	intraocular lymphoma	oio:hasExactSynonym		Primary Intraocular Non-Hodgkin Lymphoma			NCIT:C9184	Primary Intraocular Non-Hodgkin Lymphoma					Primary Intraocular Non-Hodgkin Lymphoma	NCIT:C9184										
MONDO:0004353	extrahepatic biliary papillomatosis	oio:hasExactSynonym		Extrahepatic Bile Duct IPN			NCIT:C7124	Extrahepatic Bile Duct Intraductal Papillary Neoplasm					Extrahepatic Bile Duct IPN	NCIT:C7124										
MONDO:0004353	extrahepatic biliary papillomatosis	oio:hasExactSynonym		Extrahepatic Bile Duct Intraductal Papillary Neoplasm			NCIT:C7124	Extrahepatic Bile Duct Intraductal Papillary Neoplasm					Extrahepatic Bile Duct Intraductal Papillary Neoplasm	NCIT:C7124										
MONDO:0004359	delusional disorder	oio:hasExactSynonym		Delusional Disorder			NCIT:C94379	Delusional Disorder					Delusional Disorder	NCIT:C94379										
MONDO:0004361	adult spinal cord ependymoma	oio:hasExactSynonym		Adult Spinal Cord Ependymoma without MYCN Amplification			NCIT:C27399	Adult Spinal Cord Ependymoma					Adult Spinal Cord Ependymoma without MYCN Amplification	NCIT:C27399										
MONDO:0004361	adult spinal cord ependymoma	oio:hasExactSynonym		Adult Spinal Ependymoma			NCIT:C27399	Adult Spinal Cord Ependymoma					Adult Spinal Ependymoma	NCIT:C27399										
MONDO:0004365	necrotic uveal melanoma	oio:hasExactSynonym		Necrotic Uveal Melanoma			NCIT:C7990	Uveal Necrotic Melanoma					Necrotic Uveal Melanoma	NCIT:C7990										
MONDO:0004365	necrotic uveal melanoma	oio:hasExactSynonym		Uveal Necrotic Melanoma			NCIT:C7990	Uveal Necrotic Melanoma					Uveal Necrotic Melanoma	NCIT:C7990										
MONDO:0004367	petroclival meningioma	oio:hasExactSynonym		Petroclival Meningioma			NCIT:C5278	Petroclival Meningioma					Petroclival Meningioma	NCIT:C5278										
MONDO:0004368	sphenoorbital meningioma	oio:hasExactSynonym		Sphenoorbital Meningioma			NCIT:C5285	Sphenoorbital Meningioma					Sphenoorbital Meningioma	NCIT:C5285										
MONDO:0004370	sphenocavernous meningioma	oio:hasExactSynonym		Sphenocavernous Meningioma			NCIT:C5313	Sphenocavernous Meningioma					Sphenocavernous Meningioma	NCIT:C5313										
MONDO:0004375	end stage renal failure	oio:hasExactSynonym		End Stage Renal Failure			NCIT:C9439	Chronic Kidney Disease, Stage 5					End Stage Renal Failure	NCIT:C9439										
MONDO:0004375	end stage renal failure	oio:hasExactSynonym		End-stage Renal Disease			NCIT:C9439	Chronic Kidney Disease, Stage 5					End-stage Renal Disease	NCIT:C9439										
MONDO:0004376	infiltrating nipple syringomatous adenoma	oio:hasExactSynonym		Nipple Syringomatous Tumor			NCIT:C40363	Nipple Syringomatous Tumor					Nipple Syringomatous Tumor	NCIT:C40363										
MONDO:0004376	infiltrating nipple syringomatous adenoma	oio:hasExactSynonym		Syringomatous Tumor of the Nipple			NCIT:C40363	Nipple Syringomatous Tumor					Syringomatous Tumor of the Nipple	NCIT:C40363										
MONDO:0004377	pancreatic non-functioning delta cell tumor	oio:hasExactSynonym		Non-Functioning Pancreatic Delta Cell Neuroendocrine Tumor			NCIT:C28333	Non-Functioning Pancreatic Delta Cell Neuroendocrine Tumor					Non-Functioning Pancreatic Delta Cell Neuroendocrine Tumor	NCIT:C28333										
MONDO:0004377	pancreatic non-functioning delta cell tumor	oio:hasExactSynonym		Nonfunctioning Pancreatic Delta Cell Neuroendocrine Tumor			NCIT:C28333	Non-Functioning Pancreatic Delta Cell Neuroendocrine Tumor					Nonfunctioning Pancreatic Delta Cell Neuroendocrine Tumor	NCIT:C28333										
MONDO:0004378	pediatric cerebral ependymoblastoma	oio:hasExactSynonym		Pediatric Cerebral Ependymoblastoma			NCIT:C6957	Childhood Cerebral Embryonal Tumor with Multilayered Rosettes, C19MC-Altered					Pediatric Cerebral Ependymoblastoma	NCIT:C6957										
MONDO:0004380	dendritic cell sarcoma	oio:hasExactSynonym		Dendritic Cell Sarcoma, NOS			NCIT:C27260	Dendritic Cell Tumor, Not Otherwise Specified					Dendritic Cell Sarcoma, NOS	NCIT:C27260										
MONDO:0004380	dendritic cell sarcoma	oio:hasExactSynonym		Dendritic Cell Tumor, Not Otherwise Specified			NCIT:C27260	Dendritic Cell Tumor, Not Otherwise Specified					Dendritic Cell Tumor, Not Otherwise Specified	NCIT:C27260										
MONDO:0004381	pancreatic intraductal papillary-mucinous neoplasm with low grade dysplasia	oio:hasExactSynonym		Pancreatic Intraductal Papillary-Mucinous Neoplasm, Low Grade			NCIT:C41249	Pancreatic Intraductal Papillary-Mucinous Neoplasm, Low Grade					Pancreatic Intraductal Papillary-Mucinous Neoplasm, Low Grade	NCIT:C41249										
MONDO:0004381	pancreatic intraductal papillary-mucinous neoplasm with low grade dysplasia	oio:hasExactSynonym		Pancreatic Intraductal Papillary-Mucinous Neoplasm, Low-Grade			NCIT:C41249	Pancreatic Intraductal Papillary-Mucinous Neoplasm, Low Grade					Pancreatic Intraductal Papillary-Mucinous Neoplasm, Low-Grade	NCIT:C41249										
MONDO:0004384	maxillary sinus inverted papilloma	oio:hasExactSynonym		Maxillary Sinus Inverted Schneiderian Papilloma			NCIT:C6840	Maxillary Sinus Inverted Papilloma					Maxillary Sinus Inverted Schneiderian Papilloma	NCIT:C6840										
MONDO:0004385	adult xanthogranuloma	oio:hasExactSynonym		Cutaneous Adult Xanthogranuloma			NCIT:C27514	Cutaneous Adult Xanthogranuloma					Cutaneous Adult Xanthogranuloma	NCIT:C27514										
MONDO:0004386	uterine corpus atypical polypoid adenomyoma	oio:hasExactSynonym		Uterine Corpus Atypical Polypoid Adenomyoma			NCIT:C40235	Uterine Corpus Atypical Polypoid Adenomyoma					Uterine Corpus Atypical Polypoid Adenomyoma	NCIT:C40235										
MONDO:0004392	intracranial extraskeletal myxoid chondrosarcoma	oio:hasExactSynonym		Brain Extraskeletal Myxoid Chondrosarcoma			NCIT:C5462	Brain Extraskeletal Myxoid Chondrosarcoma					Brain Extraskeletal Myxoid Chondrosarcoma	NCIT:C5462										
MONDO:0004396	cervical spinal canal and spinal cord meningioma	oio:hasExactSynonym		Cervical Spinal Canal and Spinal Cord Meningioma			NCIT:C5296	Cervical Intraspinal Meningioma					Cervical Spinal Canal and Spinal Cord Meningioma	NCIT:C5296										
MONDO:0004397	benign mediastinal psammomatous neurilemmoma	oio:hasExactSynonym		Benign Mediastinal Psammomatous Neurilemmoma			NCIT:C6636	Mediastinal Psammomatous Schwannoma					Benign Mediastinal Psammomatous Neurilemmoma	NCIT:C6636										
MONDO:0004397	benign mediastinal psammomatous neurilemmoma	oio:hasExactSynonym		Mediastinal Psammomatous Schwannoma			NCIT:C6636	Mediastinal Psammomatous Schwannoma					Mediastinal Psammomatous Schwannoma	NCIT:C6636										
MONDO:0004400	malignant type A thymoma	oio:hasExactSynonym		Thymoma, type A, malignant			NCIT:C7999	Malignant Type A Thymoma					Thymoma, type A, malignant	NCIT:C7999										
MONDO:0004403	childhood precursor T-lymphoblastic lymphoma/leukemia	oio:hasExactSynonym		Childhood T-Cell Lymphoblastic Leukemia/Lymphoma			NCIT:C5640	Childhood T Lymphoblastic Leukemia/Lymphoma					Childhood T-Cell Lymphoblastic Leukemia/Lymphoma	NCIT:C5640										
MONDO:0004403	childhood precursor T-lymphoblastic lymphoma/leukemia	oio:hasExactSynonym		Childhood T-Lymphoblastic Leukemia/Lymphoma			NCIT:C5640	Childhood T Lymphoblastic Leukemia/Lymphoma					Childhood T-Lymphoblastic Leukemia/Lymphoma	NCIT:C5640										
MONDO:0004404	refractory precursor T-lymphoblastic lymphoma/leukemia	oio:hasExactSynonym		Refractory T-Lymphoblastic Leukemia/Lymphoma			NCIT:C8696	Refractory T Lymphoblastic Leukemia/Lymphoma					Refractory T-Lymphoblastic Leukemia/Lymphoma	NCIT:C8696										
MONDO:0004410	sarcomatoid penile squamous cell carcinoma	oio:hasExactSynonym		Penile Sarcomatoid Carcinoma			NCIT:C6984	Penile Sarcomatoid Carcinoma					Penile Sarcomatoid Carcinoma	NCIT:C6984										
MONDO:0004410	sarcomatoid penile squamous cell carcinoma	oio:hasExactSynonym		Penile Spindle Cell Carcinoma			NCIT:C6984	Penile Sarcomatoid Carcinoma					Penile Spindle Cell Carcinoma	NCIT:C6984										
MONDO:0004412	malignant spiradenoma	oio:hasExactSynonym		Carcinoma ex Eccrine Spiradenoma			NCIT:C5117	Spiradenocarcinoma					Carcinoma ex Eccrine Spiradenoma	NCIT:C5117										
MONDO:0004413	cervical non-keratinizing squamous cell carcinoma	oio:hasExactSynonym		Cervical Non-Keratinizing Squamous Cell Carcinoma			NCIT:C40188	Cervical Non-Keratinizing Squamous Cell Carcinoma					Cervical Non-Keratinizing Squamous Cell Carcinoma	NCIT:C40188										
MONDO:0004413	cervical non-keratinizing squamous cell carcinoma	oio:hasExactSynonym		Cervical Nonkeratinizing Squamous Cell Carcinoma			NCIT:C40188	Cervical Non-Keratinizing Squamous Cell Carcinoma					Cervical Nonkeratinizing Squamous Cell Carcinoma	NCIT:C40188										
MONDO:0004413	cervical non-keratinizing squamous cell carcinoma	oio:hasExactSynonym		Squamous Cell Carcinoma, Non-Keratinizing			NCIT:C40188	Cervical Non-Keratinizing Squamous Cell Carcinoma					Squamous Cell Carcinoma, Non-Keratinizing	NCIT:C40188										
MONDO:0004414	tamoxifen-related endometrial lesion	oio:hasExactSynonym		Tamoxifen-Related Endometrial Lesion			NCIT:C40159	Tamoxifen-Related Endometrial Disorder					Tamoxifen-Related Endometrial Lesion	NCIT:C40159										
MONDO:0004415	lipid-cell variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Bladder Lipid-Rich Urothelial Carcinoma			NCIT:C39828	Invasive Bladder Lipid-Rich Urothelial Carcinoma					Bladder Lipid-Rich Urothelial Carcinoma	NCIT:C39828										
MONDO:0004415	lipid-cell variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Infiltrating Bladder Urothelial Carcinoma, Lipid-Rich Variant			NCIT:C39828	Invasive Bladder Lipid-Rich Urothelial Carcinoma					Infiltrating Bladder Urothelial Carcinoma, Lipid-Rich Variant	NCIT:C39828										
MONDO:0004415	lipid-cell variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Lipid-Rich Urothelial Carcinoma			NCIT:C39828	Invasive Bladder Lipid-Rich Urothelial Carcinoma					Invasive Bladder Lipid-Rich Urothelial Carcinoma	NCIT:C39828										
MONDO:0004415	lipid-cell variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Urothelial Carcinoma, Lipid-Rich Variant			NCIT:C39828	Invasive Bladder Lipid-Rich Urothelial Carcinoma					Invasive Bladder Urothelial Carcinoma, Lipid-Rich Variant	NCIT:C39828										
MONDO:0004416	plasmacytoid variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Bladder Plasmacytoid Urothelial Carcinoma			NCIT:C39823	Invasive Bladder Plasmacytoid Urothelial Carcinoma					Bladder Plasmacytoid Urothelial Carcinoma	NCIT:C39823										
MONDO:0004416	plasmacytoid variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Infiltrating Bladder Urothelial Carcinoma, Lymphoma-Like/Plasmacytoid Variant			NCIT:C39823	Invasive Bladder Plasmacytoid Urothelial Carcinoma					Infiltrating Bladder Urothelial Carcinoma, Lymphoma-Like/Plasmacytoid Variant	NCIT:C39823										
MONDO:0004416	plasmacytoid variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Lymphoma-Like/Plasmacytoid Urothelial Carcinoma			NCIT:C39823	Invasive Bladder Plasmacytoid Urothelial Carcinoma					Invasive Bladder Lymphoma-Like/Plasmacytoid Urothelial Carcinoma	NCIT:C39823										
MONDO:0004416	plasmacytoid variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Plasmacytoid Urothelial Carcinoma			NCIT:C39823	Invasive Bladder Plasmacytoid Urothelial Carcinoma					Invasive Bladder Plasmacytoid Urothelial Carcinoma	NCIT:C39823										
MONDO:0004416	plasmacytoid variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Urothelial Carcinoma, Lymphoma-Like/Plasmacytoid Variant			NCIT:C39823	Invasive Bladder Plasmacytoid Urothelial Carcinoma					Invasive Bladder Urothelial Carcinoma, Lymphoma-Like/Plasmacytoid Variant	NCIT:C39823										
MONDO:0004416	plasmacytoid variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Urothelial Carcinoma, Plasmacytoid Variant			NCIT:C39823	Invasive Bladder Plasmacytoid Urothelial Carcinoma					Invasive Bladder Urothelial Carcinoma, Plasmacytoid Variant	NCIT:C39823										
MONDO:0004417	nested variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Bladder Nested Urothelial Carcinoma			NCIT:C39819	Invasive Bladder Nested Urothelial Carcinoma					Bladder Nested Urothelial Carcinoma	NCIT:C39819										
MONDO:0004417	nested variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Nested Urothelial Carcinoma			NCIT:C39819	Invasive Bladder Nested Urothelial Carcinoma					Invasive Bladder Nested Urothelial Carcinoma	NCIT:C39819										
MONDO:0004417	nested variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Urothelial Carcinoma, Nested Variant			NCIT:C39819	Invasive Bladder Nested Urothelial Carcinoma					Invasive Bladder Urothelial Carcinoma, Nested Variant	NCIT:C39819										
MONDO:0004418	microcystic variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Bladder Microcystic Urothelial Carcinoma			NCIT:C39820	Invasive Bladder Microcystic Urothelial Carcinoma					Bladder Microcystic Urothelial Carcinoma	NCIT:C39820										
MONDO:0004418	microcystic variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Microcystic Urothelial Carcinoma			NCIT:C39820	Invasive Bladder Microcystic Urothelial Carcinoma					Invasive Bladder Microcystic Urothelial Carcinoma	NCIT:C39820										
MONDO:0004418	microcystic variant infiltrating bladder urothelial carcinoma	oio:hasExactSynonym		Invasive Bladder Urothelial Carcinoma, Microcystic Variant			NCIT:C39820	Invasive Bladder Microcystic Urothelial Carcinoma					Invasive Bladder Urothelial Carcinoma, Microcystic Variant	NCIT:C39820										
MONDO:0004420	breast malignant eccrine spiradenoma	oio:hasExactSynonym		Malignant Breast Spiradenoma			NCIT:C5180	Malignant Breast Spiradenoma					Malignant Breast Spiradenoma	NCIT:C5180										
MONDO:0004421	sclerosing breast papilloma	oio:hasExactSynonym		Breast Sclerosing Papilloma			NCIT:C27944	Breast Sclerosing Papilloma					Breast Sclerosing Papilloma	NCIT:C27944										
MONDO:0004422	cerebral falx meningioma	oio:hasExactSynonym		Cerebral Falx Meningioma			NCIT:C5267	Falx Cerebri Meningioma					Cerebral Falx Meningioma	NCIT:C5267										
MONDO:0004425	hyperthyroidism	oio:hasExactSynonym		Hyperthyroidism			NCIT:C3123	Hyperthyroidism					Hyperthyroidism	NCIT:C3123										
MONDO:0004426	frontal convexity meningioma	oio:hasExactSynonym		Frontal Convexity Meningioma			NCIT:C5292	Frontal Convexity Meningioma					Frontal Convexity Meningioma	NCIT:C5292										
MONDO:0004430	penis mixed squamous cell carcinoma	oio:hasExactSynonym		Penile Mixed Squamous Cell Carcinoma			NCIT:C39959	Penile Mixed Squamous Cell Carcinoma					Penile Mixed Squamous Cell Carcinoma	NCIT:C39959										
MONDO:0004432	mature pericardial teratoma	oio:hasExactSynonym		Pericardial Mature Teratoma			NCIT:C6744	Pericardial Mature Teratoma					Pericardial Mature Teratoma	NCIT:C6744										
MONDO:0004433	papillary carcinoma of the penis	oio:hasExactSynonym		Penile Papillary Carcinoma			NCIT:C6983	Penile Papillary Carcinoma					Penile Papillary Carcinoma	NCIT:C6983										
MONDO:0004439	periocular meningioma	oio:hasExactSynonym		Periocular Meningioma			NCIT:C6777	Periocular Meningioma					Periocular Meningioma	NCIT:C6777										
MONDO:0004440	pineal region meningioma	oio:hasExactSynonym		Pineal Region Meningioma			NCIT:C6756	Pineal Region Meningioma					Pineal Region Meningioma	NCIT:C6756										
MONDO:0004441	childhood ovarian embryonal carcinoma	oio:hasExactSynonym		Childhood Ovarian Embryonal Carcinoma			NCIT:C6546	Childhood Ovarian Embryonal Carcinoma					Childhood Ovarian Embryonal Carcinoma	NCIT:C6546										
MONDO:0004446	olfactory groove meningioma	oio:hasExactSynonym		Olfactory Groove Meningioma			NCIT:C6771	Olfactory Groove Meningioma					Olfactory Groove Meningioma	NCIT:C6771										
MONDO:0004447	pituitary stalk meningioma	oio:hasExactSynonym		Pituitary Stalk Meningioma			NCIT:C5311	Pituitary Stalk Meningioma					Pituitary Stalk Meningioma	NCIT:C5311										
MONDO:0004448	frontal sinus inverted papilloma	oio:hasExactSynonym		Frontal Sinus Inverted Schneiderian Papilloma			NCIT:C6842	Frontal Sinus Inverted Papilloma					Frontal Sinus Inverted Schneiderian Papilloma	NCIT:C6842										
MONDO:0004449	intraductal breast myoepitheliosis	oio:hasExactSynonym		Breast Intraductal Myoepitheliosis			NCIT:C40387	Breast Intraductal Myoepitheliosis					Breast Intraductal Myoepitheliosis	NCIT:C40387										
MONDO:0004449	intraductal breast myoepitheliosis	oio:hasExactSynonym		Intraductal Breast Myoepitheliosis			NCIT:C40387	Breast Intraductal Myoepitheliosis					Intraductal Breast Myoepitheliosis	NCIT:C40387										
MONDO:0004451	sarcomatous intrahepatic cholangiocarcinoma	oio:hasExactSynonym		Sarcomatous Intrahepatic Cholangiocarcinoma			NCIT:C41620	Sarcomatoid Intrahepatic Cholangiocarcinoma					Sarcomatous Intrahepatic Cholangiocarcinoma	NCIT:C41620										
MONDO:0004452	childhood central nervous system germinoma	oio:hasExactSynonym		Childhood Central Nervous System Germinoma			NCIT:C27406	Childhood Central Nervous System Germinoma					Childhood Central Nervous System Germinoma	NCIT:C27406										
MONDO:0004454	cellular congenital mesoblastic nephroma	oio:hasExactSynonym		Cellular Mesoblastic Nephroma			NCIT:C39815	Cellular Congenital Mesoblastic Nephroma					Cellular Mesoblastic Nephroma	NCIT:C39815										
MONDO:0004454	cellular congenital mesoblastic nephroma	oio:hasExactSynonym		Infantile Renal Fibrosarcoma			NCIT:C39815	Cellular Congenital Mesoblastic Nephroma					Infantile Renal Fibrosarcoma	NCIT:C39815										
MONDO:0004455	classic congenital mesoblastic nephroma	oio:hasExactSynonym		Classic Mesoblastic Nephroma			NCIT:C39814	Classic Congenital Mesoblastic Nephroma					Classic Mesoblastic Nephroma	NCIT:C39814										
MONDO:0004457	maxillary sinus Schneiderian papilloma	oio:hasExactSynonym		Maxillary Sinus Papilloma			NCIT:C6839	Maxillary Sinus Papilloma					Maxillary Sinus Papilloma	NCIT:C6839										
MONDO:0004458	bladder mixed adenocarcinoma	oio:hasExactSynonym		Bladder Mixed Adenocarcinoma			NCIT:C39839	Bladder Mixed Adenocarcinoma					Bladder Mixed Adenocarcinoma	NCIT:C39839										
MONDO:0004460	thyroid gland fetal adenoma	oio:hasExactSynonym		Fetal Adenoma			NCIT:C4160	Thyroid Gland Microfollicular Adenoma					Fetal Adenoma	NCIT:C4160										
MONDO:0004460	thyroid gland fetal adenoma	oio:hasExactSynonym		Fetal adenoma			NCIT:C4160	Thyroid Gland Microfollicular Adenoma					Fetal adenoma	NCIT:C4160										
MONDO:0004460	thyroid gland fetal adenoma	oio:hasExactSynonym		Thyroid Gland Fetal Adenoma			NCIT:C4160	Thyroid Gland Microfollicular Adenoma					Thyroid Gland Fetal Adenoma	NCIT:C4160										
MONDO:0004462	extrahepatic bile duct cystadenoma	oio:hasExactSynonym		Extrahepatic Bile Duct MCN			NCIT:C5851	Extrahepatic Bile Duct Mucinous Cystic Neoplasm					Extrahepatic Bile Duct MCN	NCIT:C5851										
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	oio:hasExactSynonym		Early/Prefibrotic Primary Myelofibrosis			NCIT:C41237	Early/Prefibrotic Primary Myelofibrosis					Early/Prefibrotic Primary Myelofibrosis	NCIT:C41237										
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	oio:hasExactSynonym		Early/Prefibrotic Stage PMF			NCIT:C41237	Early/Prefibrotic Primary Myelofibrosis					Early/Prefibrotic Stage PMF	NCIT:C41237										
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	oio:hasExactSynonym		Early/Prefibrotic Stage Primary Myelofibrosis			NCIT:C41237	Early/Prefibrotic Primary Myelofibrosis					Early/Prefibrotic Stage Primary Myelofibrosis	NCIT:C41237										
MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	oio:hasExactSynonym		Pre-PMF			NCIT:C41237	Early/Prefibrotic Primary Myelofibrosis					Pre-PMF	NCIT:C41237										
MONDO:0004464	nephrogenic adenoma of the urethra	oio:hasExactSynonym		Nephrogenic Adenoma of the Urethra			NCIT:C7416	Urethral Nephrogenic Adenoma					Nephrogenic Adenoma of the Urethra	NCIT:C7416										
MONDO:0004466	neuronitis	oio:hasExactSynonym		Neuronitis			NCIT:C34847	Neuronitis					Neuronitis	NCIT:C34847										
MONDO:0004471	bacterial arthritis	oio:hasExactSynonym		Bacterial Arthritis			NCIT:C26699	Bacterial Arthritis					Bacterial Arthritis	NCIT:C26699										
MONDO:0004472	breast columnar cell mucinous carcinoma	oio:hasExactSynonym		Breast Columnar Cell Mucinous Adenocarcinoma			NCIT:C40355	Breast Columnar Cell Mucinous Carcinoma					Breast Columnar Cell Mucinous Adenocarcinoma	NCIT:C40355										
MONDO:0004479	malignant childhood germ cell neoplasm	oio:hasExactSynonym		Childhood Malignant Germ Cell Tumor			NCIT:C6541	Childhood Malignant Germ Cell Tumor					Childhood Malignant Germ Cell Tumor	NCIT:C6541										
MONDO:0004481	pancreatic intraductal papillary-mucinous neoplasm with an associated invasive carcinoma	oio:hasExactSynonym		Intraductal papillary mucinous neoplasm with an associated invasive carcinoma			NCIT:C5726	Pancreatic Intraductal Papillary-Mucinous Neoplasm with an Associated Invasive Carcinoma					Intraductal papillary mucinous neoplasm with an associated invasive carcinoma	NCIT:C5726										
