subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0001322	pericardium cancer	MONDO:equivalentTo	ICD10CM:C38.0	semapv:LexicalMatching	Malignant neoplasm of heart	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of pericardium
MONDO:0001340	heart cancer	MONDO:equivalentTo	ICD10CM:C38.0	semapv:LexicalMatching	Malignant neoplasm of heart	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of heart
MONDO:0002972	posterior mediastinum cancer	MONDO:equivalentTo	ICD10CM:C38.2	semapv:LexicalMatching	Malignant neoplasm of posterior mediastinum	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of posterior mediastinum
MONDO:0005837	mandibular cancer	MONDO:equivalentTo	ICD10CM:C41.1	semapv:LexicalMatching	Malignant neoplasm of mandible	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of lower jaw bone
MONDO:0005837	mandibular cancer	MONDO:equivalentTo	ICD10CM:C41.1	semapv:LexicalMatching	Malignant neoplasm of mandible	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of mandible
MONDO:0005837	mandibular cancer	MONDO:equivalentTo	ICD10CM:C41.1	semapv:LexicalMatching	Malignant neoplasm of mandible	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of inferior maxilla
MONDO:0005012	cutaneous melanoma	MONDO:equivalentTo	ICD10CM:C43	semapv:LexicalMatching	Malignant melanoma of skin	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant melanoma of skin
MONDO:0002940	anal margin basal cell carcinoma	MONDO:equivalentTo	ICD10CM:C44.510	semapv:LexicalMatching	Basal cell carcinoma of anal skin	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	basal cell carcinoma of anal margin
MONDO:0002940	anal margin basal cell carcinoma	MONDO:equivalentTo	ICD10CM:C44.510	semapv:LexicalMatching	Basal cell carcinoma of anal skin	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	basal cell carcinoma of perianal skin
MONDO:0001470	anal margin squamous cell carcinoma	MONDO:equivalentTo	ICD10CM:C44.520	semapv:LexicalMatching	Squamous cell carcinoma of anal skin	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	squamous cell carcinoma of anal margin
MONDO:0003308	pleural mesothelioma	MONDO:equivalentTo	ICD10CM:C45.0	semapv:LexicalMatching	Mesothelioma of pleura	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mesothelioma of pleura
MONDO:0005055	Kaposi's sarcoma	MONDO:equivalentTo	ICD10CM:C46	semapv:LexicalMatching	Kaposi's sarcoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	kaposi's sarcoma
MONDO:0005055	Kaposi's sarcoma	MONDO:equivalentTo	ICD10CM:C46	semapv:RegularExpressionReplacement	Kaposi's sarcoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	kaposi's sarcoma
MONDO:0005055	Kaposi's sarcoma	MONDO:equivalentTo	ICD10CM:C46	semapv:LexicalMatching	Kaposi's sarcoma	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	kaposi's sarcoma
MONDO:0005055	Kaposi's sarcoma	MONDO:equivalentTo	ICD10CM:C46.5	semapv:LexicalMatching	Kaposi's sarcoma of lung	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	kaposi's sarcoma of lung
MONDO:0005941	retroperitoneal cancer	MONDO:equivalentTo	ICD10CM:C48	semapv:LexicalMatching	Malignant neoplasm of retroperitoneum and peritoneum	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of retroperitoneum and peritoneum
MONDO:0005864	muscle cancer	MONDO:equivalentTo	ICD10CM:C49	semapv:LexicalMatching	Malignant neoplasm of other connective and soft tissue	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of muscle
MONDO:0011719	gastrointestinal stromal tumor	MONDO:equivalentTo	ICD10CM:C49.A	semapv:LexicalMatching	Gastrointestinal stromal tumor	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gastrointestinal stromal tumor
MONDO:0011719	gastrointestinal stromal tumor	MONDO:equivalentTo	ICD10CM:C49.A	semapv:RegularExpressionReplacement	Gastrointestinal stromal tumor	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	gastrointestinal stromal tumor
MONDO:0011719	gastrointestinal stromal tumor	MONDO:equivalentTo	ICD10CM:C49.A	semapv:LexicalMatching	Gastrointestinal stromal tumor	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	gastrointestinal stromal tumor
MONDO:0019210	cutaneous neuroendocrine carcinoma	MONDO:equivalentTo	ICD10CM:C4A	semapv:LexicalMatching	Merkel cell carcinoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	merkel cell carcinoma
MONDO:0001528	vulva cancer	MONDO:equivalentTo	ICD10CM:C51	semapv:LexicalMatching	Malignant neoplasm of vulva	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of vulva
MONDO:0002290	clitoris cancer	MONDO:equivalentTo	ICD10CM:C51.2	semapv:LexicalMatching	Malignant neoplasm of clitoris	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of clitoris
MONDO:0001528	vulva cancer	MONDO:equivalentTo	ICD10CM:C51.9	semapv:LexicalMatching	Malignant neoplasm of vulva, unspecified	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of vulva, unspecified
MONDO:0001402	vaginal cancer	MONDO:equivalentTo	ICD10CM:C52	semapv:LexicalMatching	Malignant neoplasm of vagina	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of vagina
MONDO:0002974	cervical cancer	MONDO:equivalentTo	ICD10CM:C53	semapv:LexicalMatching	Malignant neoplasm of cervix uteri	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of cervix uteri
MONDO:0011962	endometrial cancer	MONDO:equivalentTo	ICD10CM:C54.1	semapv:LexicalMatching	Malignant neoplasm of endometrium	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of endometrium
MONDO:0002158	fallopian tube cancer	MONDO:equivalentTo	ICD10CM:C57.0	semapv:LexicalMatching	Malignant neoplasm of fallopian tube	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of fallopian tube
MONDO:0002158	fallopian tube cancer	MONDO:equivalentTo	ICD10CM:C57.0	semapv:LexicalMatching	Malignant neoplasm of fallopian tube	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of uterine tube
MONDO:0001352	round ligament malignant neoplasm	MONDO:equivalentTo	ICD10CM:C57.2	semapv:LexicalMatching	Malignant neoplasm of round ligament	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of round ligament
MONDO:0001350	parametrium malignant neoplasm	MONDO:equivalentTo	ICD10CM:C57.3	semapv:LexicalMatching	Malignant neoplasm of parametrium	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of parametrium
MONDO:0002178	placenta cancer	MONDO:equivalentTo	ICD10CM:C58	semapv:LexicalMatching	Malignant neoplasm of placenta	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of placenta
MONDO:0001325	penile cancer	MONDO:equivalentTo	ICD10CM:C60	semapv:LexicalMatching	Malignant neoplasm of penis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of penis
MONDO:0001653	prepuce cancer	MONDO:equivalentTo	ICD10CM:C60.0	semapv:LexicalMatching	Malignant neoplasm of prepuce	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of foreskin
MONDO:0001653	prepuce cancer	MONDO:equivalentTo	ICD10CM:C60.0	semapv:LexicalMatching	Malignant neoplasm of prepuce	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of prepuce
MONDO:0001388	glans penis cancer	MONDO:equivalentTo	ICD10CM:C60.1	semapv:LexicalMatching	Malignant neoplasm of glans penis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of glans penis
MONDO:0001325	penile cancer	MONDO:equivalentTo	ICD10CM:C60.2	semapv:LexicalMatching	Malignant neoplasm of body of penis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of body of penis
MONDO:0008315	prostate cancer	MONDO:equivalentTo	ICD10CM:C61	semapv:LexicalMatching	Malignant neoplasm of prostate	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of prostate
MONDO:0005447	testicular cancer	MONDO:equivalentTo	ICD10CM:C62	semapv:LexicalMatching	Malignant neoplasm of testis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of testis
MONDO:0001480	malignant tumor of undescended testis	MONDO:equivalentTo	ICD10CM:C62.0	semapv:LexicalMatching	Malignant neoplasm of undescended testis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of undescended testis
MONDO:0001480	malignant tumor of undescended testis	MONDO:equivalentTo	ICD10CM:C62.0	semapv:LexicalMatching	Malignant neoplasm of undescended testis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of retained testis
MONDO:0001016	epididymis cancer	MONDO:equivalentTo	ICD10CM:C63.0	semapv:LexicalMatching	Malignant neoplasm of epididymis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of epididymis
MONDO:0001654	spermatic cord cancer	MONDO:equivalentTo	ICD10CM:C63.1	semapv:LexicalMatching	Malignant neoplasm of spermatic cord	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of spermatic cord
MONDO:0021112	scrotum cancer	MONDO:equivalentTo	ICD10CM:C63.2	semapv:LexicalMatching	Malignant neoplasm of scrotum	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of scrotum
MONDO:0001187	urinary bladder cancer	MONDO:equivalentTo	ICD10CM:C67	semapv:LexicalMatching	Malignant neoplasm of bladder	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of bladder
MONDO:0001378	urachus cancer	MONDO:equivalentTo	ICD10CM:C67.7	semapv:LexicalMatching	Malignant neoplasm of urachus	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of urachus
MONDO:0003454	conjunctival cancer	MONDO:equivalentTo	ICD10CM:C69.0	semapv:RegularExpressionReplacement	Malignant neoplasm of conjunctiva	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of conjunctiva
MONDO:0003454	conjunctival cancer	MONDO:equivalentTo	ICD10CM:C69.0	semapv:LexicalMatching	Malignant neoplasm of conjunctiva	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of conjunctiva
MONDO:0003802	cornea cancer	MONDO:equivalentTo	ICD10CM:C69.1	semapv:LexicalMatching	Malignant neoplasm of cornea	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of cornea
MONDO:0003802	cornea cancer	MONDO:equivalentTo	ICD10CM:C69.1	semapv:RegularExpressionReplacement	Malignant neoplasm of cornea	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of cornea
MONDO:0003072	retinal cancer	MONDO:equivalentTo	ICD10CM:C69.2	semapv:LexicalMatching	Malignant neoplasm of retina	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of retina
MONDO:0006700	choroid cancer	MONDO:equivalentTo	ICD10CM:C69.3	semapv:LexicalMatching	Malignant neoplasm of choroid	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of choroid
MONDO:0002969	ciliary body cancer	MONDO:equivalentTo	ICD10CM:C69.4	semapv:LexicalMatching	Malignant neoplasm of ciliary body	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of ciliary body
MONDO:0002889	orbital cancer	MONDO:equivalentTo	ICD10CM:C69.6	semapv:LexicalMatching	Malignant neoplasm of orbit	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of orbit
MONDO:0021322	malignant tumor of meninges	MONDO:equivalentTo	ICD10CM:C70	semapv:LexicalMatching	Malignant neoplasm of meninges	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of meninges
MONDO:0004151	spinal meninges cancer	MONDO:equivalentTo	ICD10CM:C70.1	semapv:LexicalMatching	Malignant neoplasm of spinal meninges	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of spinal meninges
MONDO:0001657	brain cancer	MONDO:equivalentTo	ICD10CM:C71	semapv:LexicalMatching	Malignant neoplasm of brain	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of brain
MONDO:0021317	cancer of cerebellum	MONDO:equivalentTo	ICD10CM:C71.6	semapv:LexicalMatching	Malignant neoplasm of cerebellum	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of cerebellum
MONDO:0002912	brainstem cancer	MONDO:equivalentTo	ICD10CM:C71.7	semapv:LexicalMatching	Malignant neoplasm of brain stem	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of brain stem
MONDO:0037738	cauda equina cancer	MONDO:equivalentTo	ICD10CM:C72.1	semapv:LexicalMatching	Malignant neoplasm of cauda equina	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of cauda equina
MONDO:0002432	malignant neoplasm of acoustic nerve	MONDO:equivalentTo	ICD10CM:C72.4	semapv:LexicalMatching	Malignant neoplasm of acoustic nerve	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	malignant neoplasm of acoustic nerve
MONDO:0002108	thyroid cancer	MONDO:equivalentTo	ICD10CM:C73	semapv:LexicalMatching	Malignant neoplasm of thyroid gland	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of thyroid gland
MONDO:0002817	adrenal gland cancer	MONDO:equivalentTo	ICD10CM:C74	semapv:LexicalMatching	Malignant neoplasm of adrenal gland	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of adrenal gland
MONDO:0021311	malignant tumor of parathyroid gland	MONDO:equivalentTo	ICD10CM:C75.0	semapv:LexicalMatching	Malignant neoplasm of parathyroid gland	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of parathyroid gland
MONDO:0002109	pituitary cancer	MONDO:equivalentTo	ICD10CM:C75.1	semapv:LexicalMatching	Malignant neoplasm of pituitary gland	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of pituitary gland
MONDO:0003249	pineal gland cancer	MONDO:equivalentTo	ICD10CM:C75.3	semapv:LexicalMatching	Malignant neoplasm of pineal gland	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of pineal gland
MONDO:0003274	thoracic cancer	MONDO:equivalentTo	ICD10CM:C76.1	semapv:LexicalMatching	Malignant neoplasm of thorax	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of thorax
MONDO:0004952	Hodgkins lymphoma	MONDO:equivalentTo	ICD10CM:C81	semapv:LexicalMatching	Hodgkin lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hodgkin lymphoma
MONDO:0044778	nodular lymphocyte predominant Hodgkin lymphoma	MONDO:equivalentTo	ICD10CM:C81.0	semapv:LexicalMatching	Nodular lymphocyte predominant Hodgkin lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	nodular lymphocyte predominant hodgkin lymphoma
MONDO:0044778	nodular lymphocyte predominant Hodgkin lymphoma	MONDO:equivalentTo	ICD10CM:C81.0	semapv:LexicalMatching	Nodular lymphocyte predominant Hodgkin lymphoma	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	nodular lymphocyte predominant hodgkin lymphoma
MONDO:0004665	nodular sclerosis classical Hodgkin lymphoma	MONDO:equivalentTo	ICD10CM:C81.1	semapv:LexicalMatching	Nodular sclerosis Hodgkin lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	nodular sclerosis hodgkin lymphoma
MONDO:0004665	nodular sclerosis classical Hodgkin lymphoma	MONDO:equivalentTo	ICD10CM:C81.1	semapv:LexicalMatching	Nodular sclerosis Hodgkin lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nodular sclerosis classical hodgkin lymphoma
MONDO:0004665	nodular sclerosis classical Hodgkin lymphoma	MONDO:equivalentTo	ICD10CM:C81.1	semapv:LexicalMatching	Nodular sclerosis Hodgkin lymphoma	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	nodular sclerosis classical hodgkin lymphoma
MONDO:0004633	Hodgkin's lymphoma, mixed cellularity	MONDO:equivalentTo	ICD10CM:C81.2	semapv:LexicalMatching	Mixed cellularity Hodgkin lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mixed cellularity classical hodgkin lymphoma
MONDO:0004633	Hodgkin's lymphoma, mixed cellularity	MONDO:equivalentTo	ICD10CM:C81.2	semapv:LexicalMatching	Mixed cellularity Hodgkin lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mixed cellularity hodgkin lymphoma
MONDO:0004604	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	MONDO:equivalentTo	ICD10CM:C81.4	semapv:LexicalMatching	Lymphocyte-rich Hodgkin lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	lymphocyte-rich classical hodgkin lymphoma
MONDO:0018906	follicular lymphoma	MONDO:equivalentTo	ICD10CM:C82	semapv:LexicalMatching	Follicular lymphoma	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	follicular lymphoma
MONDO:0015814	primary cutaneous follicle center lymphoma	MONDO:equivalentTo	ICD10CM:C82.6	semapv:LexicalMatching	Cutaneous follicle center lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	cutaneous follicle center lymphoma
MONDO:0000432	lymphoplasmacytic lymphoma	MONDO:equivalentTo	ICD10CM:C83.0	semapv:LexicalMatching	Small cell B-cell lymphoma	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lymphoplasmacytic lymphoma
MONDO:0019465	nodal marginal zone B-cell lymphoma	MONDO:equivalentTo	ICD10CM:C83.0	semapv:LexicalMatching	Small cell B-cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nodal marginal zone lymphoma
MONDO:0000432	lymphoplasmacytic lymphoma	MONDO:equivalentTo	ICD10CM:C83.0	semapv:RegularExpressionReplacement	Small cell B-cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	lymphoplasmacytic lymphoma
MONDO:0000432	lymphoplasmacytic lymphoma	MONDO:equivalentTo	ICD10CM:C83.0	semapv:LexicalMatching	Small cell B-cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	lymphoplasmacytic lymphoma
MONDO:0019462	splenic marginal zone lymphoma	MONDO:equivalentTo	ICD10CM:C83.0	semapv:LexicalMatching	Small cell B-cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	splenic marginal zone lymphoma
MONDO:0019462	splenic marginal zone lymphoma	MONDO:equivalentTo	ICD10CM:C83.0	semapv:LexicalMatching	Small cell B-cell lymphoma	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	splenic marginal zone lymphoma
MONDO:0018876	mantle cell lymphoma	MONDO:equivalentTo	ICD10CM:C83.1	semapv:LexicalMatching	Mantle cell lymphoma	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	mantle cell lymphoma
MONDO:0018876	mantle cell lymphoma	MONDO:equivalentTo	ICD10CM:C83.1	semapv:LexicalMatching	Mantle cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mantle cell lymphoma
MONDO:0018905	diffuse large B-cell lymphoma	MONDO:equivalentTo	ICD10CM:C83.3	semapv:LexicalMatching	Diffuse large B-cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diffuse large b-cell lymphoma
MONDO:0018905	diffuse large B-cell lymphoma	MONDO:equivalentTo	ICD10CM:C83.3	semapv:LexicalMatching	Diffuse large B-cell lymphoma	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diffuse large b-cell lymphoma
MONDO:0007243	Burkitt lymphoma	MONDO:equivalentTo	ICD10CM:C83.7	semapv:LexicalMatching	Burkitt lymphoma	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	burkitt lymphoma
MONDO:0007243	Burkitt lymphoma	MONDO:equivalentTo	ICD10CM:C83.7	semapv:LexicalMatching	Burkitt lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	burkitt lymphoma
MONDO:0020324	intravascular large B-cell lymphoma	MONDO:equivalentTo	ICD10CM:C83.8	semapv:LexicalMatching	Other non-follicular lymphoma	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	intravascular large b-cell lymphoma
MONDO:0020324	intravascular large B-cell lymphoma	MONDO:equivalentTo	ICD10CM:C83.8	semapv:LexicalMatching	Other non-follicular lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	intravascular large b-cell lymphoma
MONDO:0017602	ALK-positive anaplastic large cell lymphoma	MONDO:equivalentTo	ICD10CM:C84.6	semapv:LexicalMatching	Anaplastic large cell lymphoma, ALK-positive	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	anaplastic large cell lymphoma, alk-positive
MONDO:0017603	ALK-negative anaplastic large cell lymphoma	MONDO:equivalentTo	ICD10CM:C84.7	semapv:LexicalMatching	Anaplastic large cell lymphoma, ALK-negative	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	anaplastic large cell lymphoma, alk-negative
MONDO:0020323	primary mediastinal large B-cell lymphoma	MONDO:equivalentTo	ICD10CM:C85.2	semapv:RegularExpressionReplacement	Mediastinal (thymic) large B-cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mediastinal  large b-cell lymphoma
MONDO:0019472	extranodal nasal NK/T cell lymphoma	MONDO:equivalentTo	ICD10CM:C86.0	semapv:LexicalMatching	Extranodal NK/T-cell lymphoma, nasal type	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	extranodal nk/t-cell lymphoma, nasal type
MONDO:0019473	enteropathy-associated T-cell lymphoma	MONDO:equivalentTo	ICD10CM:C86.2	semapv:LexicalMatching	Enteropathy-type (intestinal) T-cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	enteropathy associated t-cell lymphoma
MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	MONDO:equivalentTo	ICD10CM:C86.4	semapv:RegularExpressionReplacement	Blastic NK-cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	blastic plasmacytoid dendritic cell neoplasm
MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	MONDO:equivalentTo	ICD10CM:C86.4	semapv:LexicalMatching	Blastic NK-cell lymphoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	blastic nk-cell lymphoma
MONDO:0020326	lymphomatoid papulosis	MONDO:equivalentTo	ICD10CM:C86.6	semapv:LexicalMatching	Primary cutaneous CD30-positive T-cell proliferations	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lymphomatoid papulosis
MONDO:0017598	primary cutaneous anaplastic large cell lymphoma	MONDO:equivalentTo	ICD10CM:C86.6	semapv:LexicalMatching	Primary cutaneous CD30-positive T-cell proliferations	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	primary cutaneous anaplastic large cell lymphoma
MONDO:0007650	MALT lymphoma	MONDO:equivalentTo	ICD10CM:C88.4	semapv:RegularExpressionReplacement	Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	extranodal marginal zone b-cell lymphoma of mucosa-associated lymphoid tissue
MONDO:0018689	plasma cell leukemia	MONDO:equivalentTo	ICD10CM:C90.1	semapv:LexicalMatching	Plasma cell leukemia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	plasma cell leukemia
MONDO:0018689	plasma cell leukemia	MONDO:equivalentTo	ICD10CM:C90.1	semapv:LexicalMatching	Plasma cell leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	plasmacytic leukemia
MONDO:0018689	plasma cell leukemia	MONDO:equivalentTo	ICD10CM:C90.1	semapv:LexicalMatching	Plasma cell leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	plasma cell leukemia
MONDO:0005402	lymphoid leukemia	MONDO:equivalentTo	ICD10CM:C91	semapv:LexicalMatching	Lymphoid leukemia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lymphoid leukemia
MONDO:0005402	lymphoid leukemia	MONDO:equivalentTo	ICD10CM:C91	semapv:LexicalMatching	Lymphoid leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	lymphoid leukemia
MONDO:0005402	lymphoid leukemia	MONDO:equivalentTo	ICD10CM:C91	semapv:RegularExpressionReplacement	Lymphoid leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	lymphoid leukemia
MONDO:0004967	acute lymphoblastic leukemia	MONDO:equivalentTo	ICD10CM:C91.0	semapv:RegularExpressionReplacement	Acute lymphoblastic leukemia [ALL]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute lymphoblastic leukemia
MONDO:0004967	acute lymphoblastic leukemia	MONDO:equivalentTo	ICD10CM:C91.0	semapv:RegularExpressionReplacement	Acute lymphoblastic leukemia [ALL]	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute lymphoblastic leukemia
MONDO:0002083	Richter syndrome	MONDO:equivalentTo	ICD10CM:C91.1	semapv:LexicalMatching	Chronic lymphocytic leukemia of B-cell type	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	richter syndrome
