subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0014538	fibrosis of extraocular muscles, congenital, 5	skos:exactMatch	DOID:0081020	semapv:LexicalMatching	congenital fibrosis of the extraocular muscles 5	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:616219
MONDO:0012270	Tukel syndrome	skos:exactMatch	DOID:0081021	semapv:LexicalMatching	Tukel syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	tukel syndrome
MONDO:0012270	Tukel syndrome	skos:exactMatch	DOID:0081021	semapv:LexicalMatching	Tukel syndrome	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:609428
MONDO:0012270	Tukel syndrome	skos:exactMatch	DOID:0081021	semapv:LexicalMatching	Tukel syndrome	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tukel syndrome
MONDO:0007614	congenital fibrosis of extraocular muscles	skos:exactMatch	DOID:0081021	semapv:LexicalMatching	Tukel syndrome	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:609428
MONDO:0012475	cone dystrophy with supernormal rod response	skos:exactMatch	DOID:0081022	semapv:LexicalMatching	retinal cone dystrophy 3B	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:610356
MONDO:0012507	retinal cone dystrophy 4	skos:exactMatch	DOID:0081023	semapv:LexicalMatching	retinal cone dystrophy 4	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	retinal cone dystrophy 4
MONDO:0012507	retinal cone dystrophy 4	skos:exactMatch	DOID:0081023	semapv:LexicalMatching	retinal cone dystrophy 4	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	retinal cone dystrophy 4
MONDO:0012507	retinal cone dystrophy 4	skos:exactMatch	DOID:0081023	semapv:LexicalMatching	retinal cone dystrophy 4	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:610478
MONDO:0015993	cone-rod dystrophy	skos:exactMatch	DOID:0081023	semapv:LexicalMatching	retinal cone dystrophy 4	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:610478
MONDO:0000455	cone dystrophy	skos:exactMatch	DOID:0081024	semapv:LexicalMatching	retinal cone dystrophy 1	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:180020
MONDO:0008374	retinal cone dystrophy type 1	skos:exactMatch	DOID:0081024	semapv:LexicalMatching	retinal cone dystrophy 1	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:180020
MONDO:0012398	retinal cone dystrophy 3A	skos:exactMatch	DOID:0081025	semapv:LexicalMatching	retinal cone dystrophy 3A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	retinal cone dystrophy 3a
MONDO:0018852	achromatopsia	skos:exactMatch	DOID:0081025	semapv:LexicalMatching	retinal cone dystrophy 3A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:610024
MONDO:0012398	retinal cone dystrophy 3A	skos:exactMatch	DOID:0081025	semapv:LexicalMatching	retinal cone dystrophy 3A	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	retinal cone dystrophy 3a
MONDO:0012398	retinal cone dystrophy 3A	skos:exactMatch	DOID:0081025	semapv:LexicalMatching	retinal cone dystrophy 3A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:610024
MONDO:0045055	glycogen-rich carcinoma	skos:exactMatch	DOID:0081028	semapv:LexicalMatching	glycogen-rich carcinoma	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	glycogen-rich carcinoma
MONDO:0045055	glycogen-rich carcinoma	skos:exactMatch	DOID:0081028	semapv:LexicalMatching	glycogen-rich carcinoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	glycogen-rich carcinoma
MONDO:0015009	lymphatic malformation 7	skos:exactMatch	DOID:0081030	semapv:LexicalMatching	central conducting lymphatic anomaly	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:617300
MONDO:0015408	diffuse lymphatic malformation	skos:exactMatch	DOID:0081031	semapv:LexicalMatching	generalized lymphatic anomaly	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	generalized lymphatic anomaly
MONDO:0009947	glutathione synthetase deficiency with 5-oxoprolinuria	skos:exactMatch	DOID:0081034	semapv:LexicalMatching	glutatione synthetase deficiency with 5-oxoprolinuria	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:266130
MONDO:0017909	inherited glutathione synthetase deficiency	skos:exactMatch	DOID:0081034	semapv:LexicalMatching	glutatione synthetase deficiency with 5-oxoprolinuria	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:266130
MONDO:0019461	B-cell prolymphocytic leukemia	skos:exactMatch	DOID:0081041	semapv:LexicalMatching	B-cell prolymphocytic leukemia	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	icdo:9833/3
MONDO:0019461	B-cell prolymphocytic leukemia	skos:exactMatch	DOID:0081041	semapv:LexicalMatching	B-cell prolymphocytic leukemia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	b-cell prolymphocytic leukemia
MONDO:0019461	B-cell prolymphocytic leukemia	skos:exactMatch	DOID:0081041	semapv:LexicalMatching	B-cell prolymphocytic leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	b-cell prolymphocytic leukemia
MONDO:0019468	T-cell prolymphocytic leukemia	skos:exactMatch	DOID:0081042	semapv:LexicalMatching	T-cell prolymphocytic leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	t cell prolymphocytic leukemia
MONDO:0019468	T-cell prolymphocytic leukemia	skos:exactMatch	DOID:0081042	semapv:LexicalMatching	T-cell prolymphocytic leukemia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	t-cell prolymphocytic leukemia
MONDO:0019468	T-cell prolymphocytic leukemia	skos:exactMatch	DOID:0081042	semapv:LexicalMatching	T-cell prolymphocytic leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	t-cell prolymphocytic leukemia
MONDO:0019468	T-cell prolymphocytic leukemia	skos:exactMatch	DOID:0081042	semapv:LexicalMatching	T-cell prolymphocytic leukemia	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	icdo:9834/3
MONDO:0008824	fetal akinesia deformation sequence	skos:exactMatch	DOID:0081043	semapv:LexicalMatching	fetal akinesia deformation sequence syndrome X-linked	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:300073
MONDO:0010242	fetal akinesia syndrome, X-linked	skos:exactMatch	DOID:0081043	semapv:LexicalMatching	fetal akinesia deformation sequence syndrome X-linked	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:300073
MONDO:0016643	frontonasal dysplasia	skos:exactMatch	DOID:0081044	semapv:LexicalMatching	frontonasal dysplasia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	frontonasal dysplasia
MONDO:0016643	frontonasal dysplasia	skos:exactMatch	DOID:0081044	semapv:LexicalMatching	frontonasal dysplasia	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omimps:136760
MONDO:0007636	frontorhiny	skos:exactMatch	DOID:0081045	semapv:LexicalMatching	frontonasal dysplasia 1	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:136760
MONDO:0007636	frontorhiny	skos:exactMatch	DOID:0081045	semapv:LexicalMatching	frontonasal dysplasia 1	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	frontorhiny
MONDO:0007636	frontorhiny	skos:exactMatch	DOID:0081045	semapv:LexicalMatching	frontonasal dysplasia 1	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	frontorhiny
MONDO:0013268	frontonasal dysplasia with alopecia and genital anomaly	skos:exactMatch	DOID:0081046	semapv:LexicalMatching	frontonasal dysplasia 2	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613451
MONDO:0013271	frontonasal dysplasia - severe microphthalmia - severe facial clefting syndrome	skos:exactMatch	DOID:0081047	semapv:LexicalMatching	frontonasal dysplasia 3	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:613456
MONDO:0014556	congenital contractures of the limbs and face, hypotonia, and developmental delay	skos:exactMatch	DOID:0081048	semapv:LexicalMatching	congenital limbs-face contractures-hypotonia-developmental delay syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	congenital contractures of the limbs and face, hypotonia, and developmental delay
MONDO:0014556	congenital contractures of the limbs and face, hypotonia, and developmental delay	skos:exactMatch	DOID:0081048	semapv:LexicalMatching	congenital limbs-face contractures-hypotonia-developmental delay syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congenital contractures of the limbs and face, hypotonia, and developmental delay
MONDO:0014556	congenital contractures of the limbs and face, hypotonia, and developmental delay	skos:exactMatch	DOID:0081048	semapv:LexicalMatching	congenital limbs-face contractures-hypotonia-developmental delay syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	clifahdd syndrome
MONDO:0014556	congenital contractures of the limbs and face, hypotonia, and developmental delay	skos:exactMatch	DOID:0081048	semapv:LexicalMatching	congenital limbs-face contractures-hypotonia-developmental delay syndrome	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:616266
MONDO:0014556	congenital contractures of the limbs and face, hypotonia, and developmental delay	skos:exactMatch	DOID:0081048	semapv:LexicalMatching	congenital limbs-face contractures-hypotonia-developmental delay syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	congenital limbs-face contractures-hypotonia-developmental delay syndrome
MONDO:0019474	hepatosplenic T-cell lymphoma	skos:exactMatch	DOID:0081049	semapv:LexicalMatching	hepatosplenic T-cell lymphoma	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hepatosplenic t-cell lymphoma
MONDO:0032690	microcephaly, growth deficiency, seizures, and brain malformations	skos:exactMatch	DOID:0081051	semapv:LexicalMatching	microcephaly, growth deficiency, seizures, and brain malformations	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618346
MONDO:0032690	microcephaly, growth deficiency, seizures, and brain malformations	skos:exactMatch	DOID:0081051	semapv:LexicalMatching	microcephaly, growth deficiency, seizures, and brain malformations	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	microcephaly, growth deficiency, seizures, and brain malformations
MONDO:0015790	central diabetes insipidus	skos:exactMatch	DOID:0081055	semapv:LexicalMatching	central diabetes insipidus	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	central diabetes insipidus
MONDO:0023227	gestational diabetes insipidus	skos:exactMatch	DOID:0081057	semapv:LexicalMatching	gestational diabetes insipidus	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gestational diabetes insipidus
MONDO:0022993	dipsogenic diabetes insipidus	skos:exactMatch	DOID:0081058	semapv:LexicalMatching	dipsogenic diabetes insipidus	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dipsogenic diabetes insipidus
MONDO:0022993	dipsogenic diabetes insipidus	skos:exactMatch	DOID:0081058	semapv:LexicalMatching	dipsogenic diabetes insipidus	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dipsogenic diabetes insipidus
MONDO:0015790	central diabetes insipidus	skos:exactMatch	DOID:0081059	semapv:LexicalMatching	X-linked central diabetes insipidus	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:304900
MONDO:0010581	diabetes insipidus, nephrogenic, X-linked	skos:exactMatch	DOID:0081060	semapv:LexicalMatching	X-linked nephrogenic diabetes insipidus	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:304800
MONDO:0016383	nephrogenic diabetes insipidus	skos:exactMatch	DOID:0081060	semapv:LexicalMatching	X-linked nephrogenic diabetes insipidus	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:304800
MONDO:0007451	diabetes insipidus, nephrogenic, autosomal	skos:exactMatch	DOID:0081061	semapv:LexicalMatching	nephrogenic diabetes insipidus type 2	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:125800
MONDO:0016383	nephrogenic diabetes insipidus	skos:exactMatch	DOID:0081061	semapv:LexicalMatching	nephrogenic diabetes insipidus type 2	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:125800
MONDO:0017288	DICER1 syndrome	skos:exactMatch	DOID:0081063	semapv:LexicalMatching	DICER1 syndrome	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:601200
MONDO:0017288	DICER1 syndrome	skos:exactMatch	DOID:0081063	semapv:LexicalMatching	DICER1 syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pleuropulmonary blastoma familial tumor susceptibility syndrome
MONDO:0011014	pleuropulmonary blastoma	skos:exactMatch	DOID:0081063	semapv:LexicalMatching	DICER1 syndrome	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:601200
MONDO:0017288	DICER1 syndrome	skos:exactMatch	DOID:0081063	semapv:LexicalMatching	DICER1 syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pleuro-pulmonary blastoma familial tumor susceptibility syndrome
MONDO:0017288	DICER1 syndrome	skos:exactMatch	DOID:0081063	semapv:LexicalMatching	DICER1 syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ppb familial tumor susceptibility syndrome
MONDO:0017288	DICER1 syndrome	skos:exactMatch	DOID:0081063	semapv:LexicalMatching	DICER1 syndrome	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dicer1 syndrome
MONDO:0017288	DICER1 syndrome	skos:exactMatch	DOID:0081063	semapv:LexicalMatching	DICER1 syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dicer1 syndrome
MONDO:0008952	cerebrofaciothoracic dysplasia	skos:exactMatch	DOID:0081072	semapv:LexicalMatching	craniofacial dysmorphism, skeletal anomalies, and mental retardation syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cerebrofaciothoracic dysplasia
MONDO:0008952	cerebrofaciothoracic dysplasia	skos:exactMatch	DOID:0081072	semapv:LexicalMatching	craniofacial dysmorphism, skeletal anomalies, and mental retardation syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cerebrofaciothoracic dysplasia
MONDO:0030639	Teebi hypertelorism syndrome	skos:exactMatch	DOID:0081073	semapv:LexicalMatching	Teebi hypertelorism syndrome	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omimps:145420
MONDO:0030639	Teebi hypertelorism syndrome	skos:exactMatch	DOID:0081073	semapv:LexicalMatching	Teebi hypertelorism syndrome	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	teebi hypertelorism syndrome
MONDO:0800025	Teebi hypertelorism syndrome 1	skos:exactMatch	DOID:0081073	semapv:LexicalMatching	Teebi hypertelorism syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	brachycephalofrontonasal dysplasia
MONDO:0030674	Teebi hypertelorism syndrome 2	skos:exactMatch	DOID:0081074	semapv:LexicalMatching	Teebi hypertelorism syndrome 2	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:619736
MONDO:0030674	Teebi hypertelorism syndrome 2	skos:exactMatch	DOID:0081074	semapv:LexicalMatching	Teebi hypertelorism syndrome 2	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	teebi hypertelorism syndrome 2
MONDO:0030674	Teebi hypertelorism syndrome 2	skos:exactMatch	DOID:0081074	semapv:LexicalMatching	Teebi hypertelorism syndrome 2	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	teebi hypertelorism syndrome 2
MONDO:0015364	hereditary sensory and autonomic neuropathy	skos:exactMatch	DOID:0081075	semapv:LexicalMatching	Marsili syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congenital insensitivity to pain
MONDO:0007828	indifference to pain, congenital, autosomal dominant	skos:exactMatch	DOID:0081075	semapv:LexicalMatching	Marsili syndrome	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:147430
MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	skos:exactMatch	DOID:0081076	semapv:LexicalMatching	blastic plasmacytoid dendritic cell neoplasm	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	blastic plasmacytoid dendritic cell neoplasm
MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	skos:exactMatch	DOID:0081076	semapv:LexicalMatching	blastic plasmacytoid dendritic cell neoplasm	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	agranular cd4+ natural killer cell leukemia
MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	skos:exactMatch	DOID:0081076	semapv:LexicalMatching	blastic plasmacytoid dendritic cell neoplasm	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cd4+/cd56+ hematodermic neoplasm
MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	skos:exactMatch	DOID:0081076	semapv:LexicalMatching	blastic plasmacytoid dendritic cell neoplasm	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	agranular cd4+ cd56+ hematodermic neoplasm/tumor
MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	skos:exactMatch	DOID:0081076	semapv:LexicalMatching	blastic plasmacytoid dendritic cell neoplasm	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cd4+/cd56+ hematodermic neoplasm
MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	skos:exactMatch	DOID:0081076	semapv:LexicalMatching	blastic plasmacytoid dendritic cell neoplasm	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	blastic nk-cell lymphoma
MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	skos:exactMatch	DOID:0081076	semapv:LexicalMatching	blastic plasmacytoid dendritic cell neoplasm	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	blastic natural killer leukemia/lymphoma
MONDO:0010293	ectodermal dysplasia and immune deficiency	skos:exactMatch	DOID:0081077	semapv:LexicalMatching	ectodermal dysplasia and immune deficiency	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ectodermal dysplasia and immune deficiency
MONDO:0010293	ectodermal dysplasia and immune deficiency	skos:exactMatch	DOID:0081077	semapv:LexicalMatching	ectodermal dysplasia and immune deficiency	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omimps:300291
MONDO:0010293	ectodermal dysplasia and immune deficiency	skos:exactMatch	DOID:0081077	semapv:LexicalMatching	ectodermal dysplasia and immune deficiency	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	anhidrotic ectodermal dysplasia with immune deficiency
MONDO:0020740	ectodermal dysplasia and immunodeficiency 1	skos:exactMatch	DOID:0081078	semapv:LexicalMatching	ectodermal dysplasia and immunodeficiency 1	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:300291
MONDO:0020740	ectodermal dysplasia and immunodeficiency 1	skos:exactMatch	DOID:0081078	semapv:LexicalMatching	ectodermal dysplasia and immunodeficiency 1	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ectodermal dysplasia and immunodeficiency 1
MONDO:0016535	hypohidrotic ectodermal dysplasia	skos:exactMatch	DOID:0081078	semapv:LexicalMatching	ectodermal dysplasia and immunodeficiency 1	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:300291
MONDO:0012806	ectodermal dysplasia and immunodeficiency 2	skos:exactMatch	DOID:0081079	semapv:LexicalMatching	ectodermal dysplasia and immunodeficiency 2	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ectodermal dysplasia and immunodeficiency 2
MONDO:0012806	ectodermal dysplasia and immunodeficiency 2	skos:exactMatch	DOID:0081079	semapv:LexicalMatching	ectodermal dysplasia and immunodeficiency 2	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612132
MONDO:0016535	hypohidrotic ectodermal dysplasia	skos:exactMatch	DOID:0081079	semapv:LexicalMatching	ectodermal dysplasia and immunodeficiency 2	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612132
MONDO:0010293	ectodermal dysplasia and immune deficiency	skos:exactMatch	DOID:0081079	semapv:LexicalMatching	ectodermal dysplasia and immunodeficiency 2	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612132
MONDO:0018433	acute myeloid leukemia with t(6;9)(p23;q34)	skos:exactMatch	DOID:0081080	semapv:RegularExpressionReplacement	acute myeloid leukemia with t(6;9) (p23;q34.1)	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acute myeloid leukemia with t
MONDO:0018433	acute myeloid leukemia with t(6;9)(p23;q34)	skos:exactMatch	DOID:0081080	semapv:RegularExpressionReplacement	acute myeloid leukemia with t(6;9) (p23;q34.1)	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t
MONDO:0035112	acute myeloid leukemia with BCR-ABL1	skos:exactMatch	DOID:0081080	semapv:RegularExpressionReplacement	acute myeloid leukemia with t(6;9) (p23;q34.1)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acute myeloid leukemia with t
MONDO:0035112	acute myeloid leukemia with BCR-ABL1	skos:exactMatch	DOID:0081080	semapv:RegularExpressionReplacement	acute myeloid leukemia with t(6;9) (p23;q34.1)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myeloid leukemia with t
MONDO:0018434	acute myeloid leukemia with t(9;11)(p22;q23)	skos:exactMatch	DOID:0081080	semapv:RegularExpressionReplacement	acute myeloid leukemia with t(6;9) (p23;q34.1)	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t
MONDO:0018434	acute myeloid leukemia with t(9;11)(p22;q23)	skos:exactMatch	DOID:0081080	semapv:RegularExpressionReplacement	acute myeloid leukemia with t(6;9) (p23;q34.1)	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acute myeloid leukemia with t
MONDO:0012883	acute promyelocytic leukemia	skos:exactMatch	DOID:0081081	semapv:LexicalMatching	acute promyelocytic leukemia with PML-RARA	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	icdo:9866/3
MONDO:0012883	acute promyelocytic leukemia	skos:exactMatch	DOID:0081081	semapv:LexicalMatching	acute promyelocytic leukemia with PML-RARA	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute promyelocytic leukemia with pml-rara
MONDO:0018871	acute myelomonocytic leukemia M4	skos:exactMatch	DOID:0081082	semapv:LexicalMatching	acute myelomonocytic leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myelomonocytic leukemia
MONDO:0018871	acute myelomonocytic leukemia M4	skos:exactMatch	DOID:0081082	semapv:RegularExpressionReplacement	acute myelomonocytic leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myelomonocytic leukemia
MONDO:0018871	acute myelomonocytic leukemia M4	skos:exactMatch	DOID:0081082	semapv:LexicalMatching	acute myelomonocytic leukemia	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	icdo:9867/3
MONDO:0005223	acute myeloid leukemia with minimal differentiation	skos:exactMatch	DOID:0081085	semapv:LexicalMatching	acute myeloid leukemia with minimal differentiation	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with minimal differentiation
MONDO:0005223	acute myeloid leukemia with minimal differentiation	skos:exactMatch	DOID:0081085	semapv:LexicalMatching	acute myeloid leukemia with minimal differentiation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myeloid leukemia with minimal differentiation
MONDO:0005223	acute myeloid leukemia with minimal differentiation	skos:exactMatch	DOID:0081085	semapv:RegularExpressionReplacement	acute myeloid leukemia with minimal differentiation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myeloid leukemia with minimal differentiation
MONDO:0005223	acute myeloid leukemia with minimal differentiation	skos:exactMatch	DOID:0081085	semapv:LexicalMatching	acute myeloid leukemia with minimal differentiation	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	icdo:9872/3
MONDO:0005224	acute myeloblastic leukemia without maturation	skos:exactMatch	DOID:0081086	semapv:LexicalMatching	acute myeloid leukemia without maturation	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	icdo:9873/3
MONDO:0005224	acute myeloblastic leukemia without maturation	skos:exactMatch	DOID:0081086	semapv:RegularExpressionReplacement	acute myeloid leukemia without maturation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myeloid leukemia without maturation
MONDO:0005224	acute myeloblastic leukemia without maturation	skos:exactMatch	DOID:0081086	semapv:LexicalMatching	acute myeloid leukemia without maturation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myeloid leukemia without maturation
MONDO:0020320	acute myeloblastic leukemia with maturation	skos:exactMatch	DOID:0081087	semapv:LexicalMatching	acute myeloid leukemia with maturation	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	icdo:9874/3
MONDO:0020320	acute myeloblastic leukemia with maturation	skos:exactMatch	DOID:0081087	semapv:LexicalMatching	acute myeloid leukemia with maturation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myeloid leukemia with maturation
MONDO:0011996	chronic myelogenous leukemia, BCR-ABL1 positive	skos:exactMatch	DOID:0081088	semapv:LexicalMatching	chronic myelogenous leukemia, BCR-ABL1 positive	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic myelogenous leukemia, bcr-abl1 positive
MONDO:0011996	chronic myelogenous leukemia, BCR-ABL1 positive	skos:exactMatch	DOID:0081088	semapv:LexicalMatching	chronic myelogenous leukemia, BCR-ABL1 positive	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic myelogenous leukemia, bcr-abl1 positive
