subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment
MONDO:0017887	renal cell carcinoma associated with neuroblastoma	MONDO:equivalentTo	Orphanet:319314	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020286	aortic malformation	MONDO:equivalentTo	Orphanet:98718	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008645	ventricular extrasystoles with syncopal episodes-perodactyly-robin sequence syndrome	MONDO:equivalentTo	Orphanet:3201	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014018	hereditary spastic paraplegia 54	MONDO:equivalentTo	Orphanet:320380	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017069	spina bifida cystica	MONDO:equivalentTo	Orphanet:268744	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009998	Richieri Costa-Pereira syndrome	MONDO:equivalentTo	Orphanet:3102	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008975	otospondylomegaepiphyseal dysplasia	MONDO:equivalentTo	Orphanet:1427	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007403	inherited Creutzfeldt-Jakob disease	MONDO:equivalentTo	Orphanet:282166	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016631	obsolete hemorrhagic disorder due to an acquired platelet anomaly	MONDO:equivalentTo	Orphanet:248347	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007055	acromicric dysplasia	MONDO:equivalentTo	Orphanet:969	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016899	Duchenne and Becker muscular dystrophy	MONDO:equivalentTo	Orphanet:262	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007979	metachondromatosis	MONDO:equivalentTo	Orphanet:2499	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011257	MPI-congenital disorder of glycosylation	MONDO:equivalentTo	Orphanet:79319	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020482	myotonia permanens	MONDO:equivalentTo	Orphanet:99735	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015482	otomandibular dysplasia	MONDO:equivalentTo	Orphanet:155896	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009267	Gaucher disease type III	MONDO:equivalentTo	Orphanet:77261	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014165	multiple congenital anomalies-hypotonia-seizures syndrome 3	MONDO:equivalentTo	Orphanet:369837	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0035474	PIEZO1-related generalized lymphatic dysplasia with non-immune hydrops fetalis	MONDO:equivalentTo	Orphanet:568062	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020111	obsolete constitutional megaloblastic anemia due to folate metabolism disorder	MONDO:equivalentTo	Orphanet:98408	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017009	partial duplication of the short arm of chromosome X	MONDO:equivalentTo	Orphanet:263775	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016693	subependymal giant cell astrocytoma	MONDO:equivalentTo	Orphanet:251618	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009079	DOORS syndrome	MONDO:equivalentTo	Orphanet:79500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015282	cardiomyopathy-cataract-hip spine disease syndrome	MONDO:equivalentTo	Orphanet:1345	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016828	autosomal recessive sideroblastic anemia	MONDO:equivalentTo	Orphanet:260305	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018188	genetic intestinal polyposis	MONDO:equivalentTo	Orphanet:363314	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019257	hemochromatosis type 2	MONDO:equivalentTo	Orphanet:79230	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009699	action myoclonus-renal failure syndrome	MONDO:equivalentTo	Orphanet:163696	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008540	extensor tendons of finger anomalies	MONDO:equivalentTo	Orphanet:3294	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007523	Ehlers-Danlos syndrome, hypermobility type	MONDO:equivalentTo	Orphanet:285	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007803	multiple system atrophy	MONDO:equivalentTo	Orphanet:102	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013342	hereditary spastic paraplegia 48	MONDO:equivalentTo	Orphanet:306511	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016295	neuronal ceroid lipofuscinosis	MONDO:equivalentTo	Orphanet:216	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007259	craniofaciofrontodigital syndrome	MONDO:equivalentTo	Orphanet:363705	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018359	neonatal dermatomyositis	MONDO:equivalentTo	Orphanet:398117	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017781	12p12.1 microdeletion syndrome	MONDO:equivalentTo	Orphanet:313884	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0043008	obsolete genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability	MONDO:equivalentTo	Orphanet:330206	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013782	pseudohypoaldosteronism type 2E	MONDO:equivalentTo	Orphanet:300530	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016540	congenital secondary polycythemia	MONDO:equivalentTo	Orphanet:238536	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020377	early-onset partial cataract	MONDO:equivalentTo	Orphanet:98992	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011957	retinal macular dystrophy type 2	MONDO:equivalentTo	Orphanet:319640	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010161	tyrosinemia type I	MONDO:equivalentTo	Orphanet:882	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007182	Machado-Joseph disease	MONDO:equivalentTo	Orphanet:98757	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009585	encephalopathy due to beta-mercaptolactate-cysteine disulfiduria	MONDO:equivalentTo	Orphanet:1035	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018585	pediatric arterial ischemic stroke	MONDO:equivalentTo	Orphanet:439175	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009224	fetal iodine syndrome	MONDO:equivalentTo	Orphanet:1910	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0005201	restrictive cardiomyopathy	MONDO:equivalentTo	Orphanet:217632	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014336	intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	MONDO:equivalentTo	Orphanet:404440	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016326	obsolete lysosomal disease with hypertrophic cardiomyopathy	MONDO:equivalentTo	Orphanet:217581	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010789	MELAS syndrome	MONDO:equivalentTo	Orphanet:550	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009175	eosinophilic fasciitis	MONDO:equivalentTo	Orphanet:3165	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017601	diffuse large B-cell lymphoma with chronic inflammation	MONDO:equivalentTo	Orphanet:300888	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019009	isolated focal cortical dysplasia	MONDO:equivalentTo	Orphanet:65683	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011093	mucopolysaccharidosis type 9	MONDO:equivalentTo	Orphanet:67041	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008754	alopecia - contractures - dwarfism - intellectual disability syndrome	MONDO:equivalentTo	Orphanet:1005	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010264	X-linked adrenal hypoplasia congenita	MONDO:equivalentTo	Orphanet:95702	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018402	obsolete female infertility due to gonadal dysgenesis	MONDO:equivalentTo	Orphanet:399877	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032642	arthrogryposis, cleft palate, craniosynostosis, and impaired intellectual development	MONDO:equivalentTo	Orphanet:565858	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013043	atypical hemolytic-uremic syndrome with C3 anomaly	MONDO:equivalentTo	Orphanet:93575	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018640	secondary vasculitis	MONDO:equivalentTo	Orphanet:445197	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015300	cataract - microcornea syndrome	MONDO:equivalentTo	Orphanet:1377	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017078	cephalocele	MONDO:equivalentTo	Orphanet:268817	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008678	Williams syndrome	MONDO:equivalentTo	Orphanet:904	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016259	carcinosarcoma of the corpus uteri	MONDO:equivalentTo	Orphanet:213610	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016608	megalencephaly	MONDO:equivalentTo	Orphanet:2477	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018589	AApoAIV amyloidosis	MONDO:equivalentTo	Orphanet:439232	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015109	congenital anomaly of the mitral subvalvular apparatus	MONDO:equivalentTo	Orphanet:101932	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016185	qualitative or quantitative defects of protein O-mannosyltransferase 2	MONDO:equivalentTo	Orphanet:209033	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018243	intellectual disability-hyperkinetic movement-truncal ataxia syndrome	MONDO:equivalentTo	Orphanet:369847	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017877	Brazilian hemorrhagic fever	MONDO:equivalentTo	Orphanet:319239	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0005893	pancreatic endocrine carcinoma	MONDO:equivalentTo	Orphanet:506098	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009437	Bamforth-Lazarus syndrome	MONDO:equivalentTo	Orphanet:1226	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015191	myopathic intestinal pseudoobstruction	MONDO:equivalentTo	Orphanet:104077	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017825	silent pituitary adenoma	MONDO:equivalentTo	Orphanet:314786	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019140	acute ackee fruit intoxication	MONDO:equivalentTo	Orphanet:73423	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015535	xanthoma disseminatum	MONDO:equivalentTo	Orphanet:158003	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0026173	obsolete rare genetic medullar disease	MONDO:equivalentTo	Orphanet:183515	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014162	infantile hypertrophic cardiomyopathy due to MRPL44 deficiency	MONDO:equivalentTo	Orphanet:352563	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007931	vitelliform macular dystrophy 2	MONDO:equivalentTo	Orphanet:1243	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017286	tempi syndrome	MONDO:equivalentTo	Orphanet:284227	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017763	disorder of iron metabolism and transport	MONDO:equivalentTo	Orphanet:309842	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007271	familial cutaneous collagenoma	MONDO:equivalentTo	Orphanet:53296	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007725	hereditary progressive mucinous histiocytosis	MONDO:equivalentTo	Orphanet:158025	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009905	urban-Rogers-Meyer syndrome	MONDO:equivalentTo	Orphanet:3409	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016214	pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome	MONDO:equivalentTo	Orphanet:210136	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016356	diffuse cutaneous systemic sclerosis	MONDO:equivalentTo	Orphanet:220393	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017228	autoimmune pancreatitis type 2	MONDO:equivalentTo	Orphanet:280315	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018676	eosinophilic angiocentric fibrosis	MONDO:equivalentTo	Orphanet:449566	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020386	double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis	MONDO:equivalentTo	Orphanet:99043	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018271	peripheral primitive neuroectodermal tumor	MONDO:equivalentTo	Orphanet:370348	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012726	autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome	MONDO:equivalentTo	Orphanet:73229	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012883	acute promyelocytic leukemia	MONDO:equivalentTo	Orphanet:520	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015833	pseudounicornuate uterus	MONDO:equivalentTo	Orphanet:180079	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007838	Jacobsen syndrome	MONDO:equivalentTo	Orphanet:2308	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020317	acute myeloid leukemia with 11q23 abnormalities	MONDO:equivalentTo	Orphanet:98831	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033980	RELA fusion-positive ependymoma	MONDO:equivalentTo	Orphanet:530792	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010669	syndactyly type 8	MONDO:equivalentTo	Orphanet:2498	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019561	lupus erythematosus panniculitis	MONDO:equivalentTo	Orphanet:90285	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0035668	isolated optic neuritis with anti-MOG antibodies	MONDO:equivalentTo	Orphanet:592888	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019225	disorder of gluconeogenesis	MONDO:equivalentTo	Orphanet:79177	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	MONDO:equivalentTo	Orphanet:404448	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019938	anorectal malformation	MONDO:equivalentTo	Orphanet:96346	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019744	obsolete rare renal tubular disease	MONDO:equivalentTo	Orphanet:93603	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017596	diffuse large B-cell lymphoma of the central nervous system	MONDO:equivalentTo	Orphanet:300849	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0024557	ataxia-telangiectasia-like disorder 1	MONDO:equivalentTo	Orphanet:251347	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015044	mu-heavy chain disease	MONDO:equivalentTo	Orphanet:100024	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0002525	inherited lipid metabolism disorder	MONDO:equivalentTo	Orphanet:309005	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007070	adiposis dolorosa	MONDO:equivalentTo	Orphanet:36397	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015406	cerebrofacial arteriovenous metameric syndrome type 1	MONDO:equivalentTo	Orphanet:141194	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011997	Hermansky-Pudlak syndrome 2	MONDO:equivalentTo	Orphanet:183678	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016515	Kallmann syndrome-heart disease syndrome	MONDO:equivalentTo	Orphanet:2326	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044644	congenital agenesis of the scrotum	MONDO:equivalentTo	Orphanet:495879	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016099	overlap myositis	MONDO:equivalentTo	Orphanet:206572	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011091	Charcot-Marie-Tooth disease type 2D	MONDO:equivalentTo	Orphanet:99938	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007876	laryngeal abductor paralysis	MONDO:equivalentTo	Orphanet:2808	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017050	intraocular medulloepithelioma	MONDO:equivalentTo	Orphanet:268139	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0060627	glycosylphosphatidylinositol biosynthesis defect 15	MONDO:equivalentTo	Orphanet:529665	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012679	autosomal recessive osteopetrosis 6	MONDO:equivalentTo	Orphanet:210110	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020483	acetazolamide-responsive myotonia	MONDO:equivalentTo	Orphanet:99736	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018126	progressive myoclonic epilepsy with dystonia	MONDO:equivalentTo	Orphanet:352596	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0001549	hemolytic-uremic syndrome	MONDO:equivalentTo	Orphanet:544458	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017067	cervicothoracic spina bifida aperta	MONDO:equivalentTo	Orphanet:268397	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016184	qualitative or quantitative defects of protein O-mannosyltransferase 1	MONDO:equivalentTo	Orphanet:209030	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015307	Madras motor neuron disease	MONDO:equivalentTo	Orphanet:137867	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019624	acquired angioedema	MONDO:equivalentTo	Orphanet:91385	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015193	hydrops fetalis	MONDO:equivalentTo	Orphanet:1041	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019320	acanthokeratolytic verrucous nevus	MONDO:equivalentTo	Orphanet:79468	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008741	PAGOD syndrome	MONDO:equivalentTo	Orphanet:991	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0002955	vulva basal cell carcinoma	MONDO:equivalentTo	Orphanet:494451	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012308	Joubert syndrome with renal defect	MONDO:equivalentTo	Orphanet:220497	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012997	cholestasis-pigmentary retinopathy-cleft palate syndrome	MONDO:equivalentTo	Orphanet:1415	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0100429	intrahepatic cholestasis of pregnancy	MONDO:equivalentTo	Orphanet:69665	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015075	thyroid gland carcinoma	MONDO:equivalentTo	Orphanet:100088	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015803	wound botulism	MONDO:equivalentTo	Orphanet:178475	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017759	disorder of catecholamine synthesis	MONDO:equivalentTo	Orphanet:309830	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017046	neuroepithelioma	MONDO:equivalentTo	Orphanet:2677	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007708	Kasabach-Merritt syndrome	MONDO:equivalentTo	Orphanet:2330	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014353	immunodeficiency 23	MONDO:equivalentTo	Orphanet:443811	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010420	X-linked erythropoietic protoporphyria	MONDO:equivalentTo	Orphanet:443197	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017229	distal monosomy 12p	MONDO:equivalentTo	Orphanet:280325	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015737	typical nemaline myopathy	MONDO:equivalentTo	Orphanet:171436	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017684	disorder of beta and omega amino acid metabolism	MONDO:equivalentTo	Orphanet:308407	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010333	corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome	MONDO:equivalentTo	Orphanet:52055	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008476	spondyloepimetaphyseal dysplasia, Strudwick type	MONDO:equivalentTo	Orphanet:93346	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013996	focal facial dermal dysplasia type II	MONDO:equivalentTo	Orphanet:398173	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020450	azygos continuation of the inferior vena cava	MONDO:equivalentTo	Orphanet:99121	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014743	rhizomelic chondrodysplasia punctata type 5	MONDO:equivalentTo	Orphanet:468717	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014707	14q32 duplication syndrome	MONDO:equivalentTo	Orphanet:488280	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009874	Rabson-Mendenhall syndrome	MONDO:equivalentTo	Orphanet:769	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018000	hereditary thrombocytosis with transverse limb defect	MONDO:equivalentTo	Orphanet:329319	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015055	acquired angioedema type 2	MONDO:equivalentTo	Orphanet:100055	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013986	combined oxidative phosphorylation defect type 14	MONDO:equivalentTo	Orphanet:319519	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018960	congenital primary megaureter	MONDO:equivalentTo	Orphanet:617	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009567	Marinesco-Sjogren syndrome	MONDO:equivalentTo	Orphanet:559	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019762	laryngotracheoesophageal cleft type 2	MONDO:equivalentTo	Orphanet:93939	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009612	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	MONDO:equivalentTo	Orphanet:27	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018649	obsolete cerebral visual impairment	MONDO:equivalentTo	Orphanet:447788	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017626	familial primary hypomagnesemia with normocalcuria	MONDO:equivalentTo	Orphanet:306522	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018293	obsolete congenital disorder of glycosylation with skin involvement	MONDO:equivalentTo	Orphanet:371200	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0035295	congenital primary megaureter, refluxing and obstructed form	MONDO:equivalentTo	Orphanet:544578	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010379	Brunner syndrome	MONDO:equivalentTo	Orphanet:3057	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009692	primary myelofibrosis	MONDO:equivalentTo	Orphanet:824	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009425	hypomandibular faciocranial dysostosis	MONDO:equivalentTo	Orphanet:1790	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019573	autosomal recessive cutis laxa type 2	MONDO:equivalentTo	Orphanet:90350	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019824	non-acquired pituitary hormone deficiency	MONDO:equivalentTo	Orphanet:95488	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019365	scrub typhus	MONDO:equivalentTo	Orphanet:83317	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017239	familial progressive hyper- and hypopigmentation	MONDO:equivalentTo	Orphanet:280628	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017186	diazoxide-resistant hyperinsulinism	MONDO:equivalentTo	Orphanet:276585	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012250	Charcot-Marie-Tooth disease type 4H	MONDO:equivalentTo	Orphanet:99954	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017651	primary myoclonus	MONDO:equivalentTo	Orphanet:306750	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008673	acrofacial dysostosis, Weyers type	MONDO:equivalentTo	Orphanet:952	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010062	spinocerebellar ataxia-dysmorphism syndrome	MONDO:equivalentTo	Orphanet:1185	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016725	pineal parenchymal tumor of intermediate differenciation	MONDO:equivalentTo	Orphanet:251919	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018566	short stature-advanced bone age-early-onset osteoarthritis syndrome	MONDO:equivalentTo	Orphanet:435804	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016299	holoprosencephaly-caudal dysgenesis syndrome	MONDO:equivalentTo	Orphanet:2165	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017074	cervicothoracic spina bifida cystica	MONDO:equivalentTo	Orphanet:268766	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013136	hereditary hypotrichosis with recurrent skin vesicles	MONDO:equivalentTo	Orphanet:217407	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010024	Beemer-Langer syndrome	MONDO:equivalentTo	Orphanet:93268	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015335	orofacial clefting syndrome	MONDO:equivalentTo	Orphanet:139039	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033329	obsolete genetic precocious puberty	MONDO:equivalentTo	Orphanet:435554	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015228	pentasomy X	MONDO:equivalentTo	Orphanet:11	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011540	spinocerebellar ataxia type 14	MONDO:equivalentTo	Orphanet:98763	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016007	cocaine embryofetopathy	MONDO:equivalentTo	Orphanet:1911	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017232	recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome	MONDO:equivalentTo	Orphanet:280384	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017533	postaxial polydactyly type B, unilateral	MONDO:equivalentTo	Orphanet:295167	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0001956	capillary leak syndrome	MONDO:equivalentTo	Orphanet:188	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007635	Frasier syndrome	MONDO:equivalentTo	Orphanet:347	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018998	Leber congenital amaurosis	MONDO:equivalentTo	Orphanet:65	semapv:UnspecifiedMatching		MONDO_MAPPINGS
