subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment
MONDO:0020630	epileptic encephalopathy, infantile or early childhood, 1	MONDO:equivalentTo	OMIM:617711	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011429	juvenile idiopathic arthritis	MONDO:equivalentTo	OMIM:604302	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007105	frontotemporal dementia and/or amyotrophic lateral sclerosis 1	MONDO:equivalentTo	OMIM:105550	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007344	cluster headache, familial	MONDO:equivalentTo	OMIM:119915	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012730	aortic aneurysm, familial thoracic 6	MONDO:equivalentTo	OMIM:611788	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011260	pancreatic lymphoma, familial	MONDO:equivalentTo	OMIM:602596	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032702	Coffin-Siris syndrome 8	MONDO:equivalentTo	OMIM:618362	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008985	ciliary dyskinesia with transposition of ciliary microtubules	MONDO:equivalentTo	OMIM:215520	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013176	Weill-Marchesani 4 syndrome, recessive	MONDO:equivalentTo	OMIM:613195	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007681	goiter, multinodular 1, with or without Sertoli-Leydig cell tumors	MONDO:equivalentTo	OMIM:138800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010224	corpus callosum agenesis-abnormal genitalia syndrome	MONDO:equivalentTo	OMIM:300004	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014563	mitochondrial short-chain Enoyl-Coa hydratase 1 deficiency	MONDO:equivalentTo	OMIM:616277	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016820	Moyamoya disease	MONDO:equivalentTo	OMIMPS:252350	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012107	neuropathy, hereditary sensory and autonomic, adult-onset, with anosmia	MONDO:equivalentTo	OMIM:608720	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012369	systemic lupus erythematosus, susceptibility to, 6	MONDO:equivalentTo	OMIM:609939	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009061	cystic fibrosis	MONDO:equivalentTo	OMIM:219700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033550	obsolete high density lipoprotein cholesterol level quantitative trait locus 7	MONDO:equivalentTo	OMIM:618979	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010587	epidermodysplasia verruciformis, X-linked	MONDO:equivalentTo	OMIM:305350	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008679	Wilms tumor 1	MONDO:equivalentTo	OMIM:194070	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010930	anophthalmia plus syndrome	MONDO:equivalentTo	OMIM:600776	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014116	complex cortical dysplasia with other brain malformations 2	MONDO:equivalentTo	OMIM:615282	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009130	Dyggve-Melchior-Clausen disease	MONDO:equivalentTo	OMIM:223800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044318	intellectual developmental disorder with gastrointestinal difficulties and high pain threshold	MONDO:equivalentTo	OMIM:617450	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012969	microvascular complications of diabetes, susceptibility to, 5	MONDO:equivalentTo	OMIM:612633	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030006	combined oxidative phosphorylation deficiency 40	MONDO:equivalentTo	OMIM:618835	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014458	Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young	MONDO:equivalentTo	OMIM:616026	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010745	beta-thalassemia-X-linked thrombocytopenia syndrome	MONDO:equivalentTo	OMIM:314050	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014287	short-rib thoracic dysplasia 11 with or without polydactyly	MONDO:equivalentTo	OMIM:615633	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015977	agammaglobulinemia	MONDO:equivalentTo	OMIMPS:601495	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013067	cataract 34 multiple types	MONDO:equivalentTo	OMIM:612968	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010676	muscular dystrophy, Hemizygous lethal type	MONDO:equivalentTo	OMIM:309950	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008114	obsessive-compulsive disorder	MONDO:equivalentTo	OMIM:164230	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013828	hyperekplexia 2	MONDO:equivalentTo	OMIM:614619	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013435	primary ciliary dyskinesia 15	MONDO:equivalentTo	OMIM:613808	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009563	maple syrup urine disease	MONDO:equivalentTo	OMIM:248600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0005439	familial hypercholesterolemia	MONDO:equivalentTo	OMIMPS:143890	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007790	Charcot-Marie-Tooth disease type 3	MONDO:equivalentTo	OMIM:145900	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010638	keratosis follicularis-dwarfism-cerebral atrophy syndrome	MONDO:equivalentTo	OMIM:308830	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007689	guanylate kinase 3	MONDO:equivalentTo	OMIM:139290	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013797	chromosome 17q12 deletion syndrome	MONDO:equivalentTo	OMIM:614527	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011622	nephrolithiasis, uric acid, susceptibility to	MONDO:equivalentTo	OMIM:605990	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013852	hypertrophic cardiomyopathy 21	MONDO:equivalentTo	OMIM:614676	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032615	mitochondrial complex 1 deficiency, nuclear type 9	MONDO:equivalentTo	OMIM:618232	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008952	cerebrofaciothoracic dysplasia	MONDO:equivalentTo	OMIM:213980	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010480	anemia, nonspherocytic hemolytic, due to G6PD deficiency	MONDO:equivalentTo	OMIM:300908	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010995	Charcot-Marie-Tooth disease type 1C	MONDO:equivalentTo	OMIM:601098	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012334	hereditary spastic paraplegia 29	MONDO:equivalentTo	OMIM:609727	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012197	idiopathic aplastic anemia	MONDO:equivalentTo	OMIM:609135	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008102	sick sinus syndrome 2, autosomal dominant	MONDO:equivalentTo	OMIM:163800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008425	omphalocele syndrome, Shprintzen-Goldberg type	MONDO:equivalentTo	OMIM:182210	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011266	myotonic dystrophy type 2	MONDO:equivalentTo	OMIM:602668	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0024536	glucocorticoid deficiency 1	MONDO:equivalentTo	OMIM:202200	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030028	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	MONDO:equivalentTo	OMIM:618868	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0002697	ovarian gonadoblastoma	MONDO:equivalentTo	OMIM:424500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032697	neurodevelopmental disorder and language delay with or without structural brain abnormalities	MONDO:equivalentTo	OMIM:618354	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008860	beta-aminoisobutyric acid, urinary excretion of	MONDO:equivalentTo	OMIM:210100	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010588	exudative vitreoretinopathy 2, X-linked	MONDO:equivalentTo	OMIM:305390	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007617	Coffin-Siris syndrome 1	MONDO:equivalentTo	OMIM:614562	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012950	aneurysm, intracranial berry, 10	MONDO:equivalentTo	OMIM:612587	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013837	deafness-encephaloneuropathy-obesity-valvulopathy syndrome	MONDO:equivalentTo	OMIM:614651	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007466	DNA, satellite, 3	MONDO:equivalentTo	OMIM:126370	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013752	hypoplastic left heart syndrome 2	MONDO:equivalentTo	OMIM:614435	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014189	age related macular degeneration 13	MONDO:equivalentTo	OMIM:615439	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014902	nasopharyngeal carcinoma, susceptibility to, 3	MONDO:equivalentTo	OMIM:617075	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010931	vitamin D-dependent rickets, type 2B	MONDO:equivalentTo	OMIM:600785	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032635	mitochondrial complex 1 deficiency, nuclear type 32	MONDO:equivalentTo	OMIM:618252	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009965	Perlman syndrome	MONDO:equivalentTo	OMIM:267000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007348	obsolete colchicine resistance	MONDO:equivalentTo	OMIM:120080	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013559	Hermansky-Pudlak syndrome 7	MONDO:equivalentTo	OMIM:614076	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008922	Sengers syndrome	MONDO:equivalentTo	OMIM:212350	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0100246	migraine with or without aura, susceptibility to	MONDO:equivalentTo	OMIMPS:157300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011464	spinocerebellar ataxia type 11	MONDO:equivalentTo	OMIM:604432	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012842	melanoma, cutaneous malignant, susceptibility to, 7	MONDO:equivalentTo	OMIM:612263	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010402	syndromic X-linked intellectual disability 94	MONDO:equivalentTo	OMIM:300699	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011038	cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome	MONDO:equivalentTo	OMIM:601338	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013995	cholestasis, intrahepatic, of pregnancy, 3	MONDO:equivalentTo	OMIM:614972	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007365	seizures, benign familial neonatal, 1	MONDO:equivalentTo	OMIM:121200	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013792	intracerebral hemorrhage	MONDO:equivalentTo	OMIM:614519	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008368	autosomal dominant distal renal tubular acidosis	MONDO:equivalentTo	OMIM:179800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0000148	pulmonary fibrosis and/or bone marrow failure, telomere-related	MONDO:equivalentTo	OMIMPS:614742	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013932	peroxisome biogenesis disorder 5A (Zellweger)	MONDO:equivalentTo	OMIM:614866	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010668	skeletal dysplasia-intellectual disability syndrome	MONDO:equivalentTo	OMIM:309620	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009866	phosphoenolpyruvate carboxykinase deficiency, cytosolic	MONDO:equivalentTo	OMIM:261680	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014317	pancytopenia-developmental delay syndrome	MONDO:equivalentTo	OMIM:615715	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013196	colorectal cancer, hereditary nonpolyposis, type 8	MONDO:equivalentTo	OMIM:613244	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008681	WAGR syndrome	MONDO:equivalentTo	OMIM:194072	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011153	hyperinsulinemic hypoglycemia, familial, 2	MONDO:equivalentTo	OMIM:601820	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007473	Duane retraction syndrome	MONDO:equivalentTo	OMIMPS:126800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007433	dementia/parkinsonism with non-Alzheimer amyloid plaques	MONDO:equivalentTo	OMIM:125320	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009166	pontocerebellar hypoplasia type 4	MONDO:equivalentTo	OMIM:225753	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013177	congenital muscular dystrophy due to integrin alpha-7 deficiency	MONDO:equivalentTo	OMIM:613204	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015229	Bardet-Biedl syndrome	MONDO:equivalentTo	OMIMPS:209900	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033636	mitochondrial complex 4 deficiency, nuclear type 4	MONDO:equivalentTo	OMIM:619048	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010014	craniometadiaphyseal dysplasia, wormian bone type	MONDO:equivalentTo	OMIM:269300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010098	taurodontism	MONDO:equivalentTo	OMIM:272700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007367	febrile seizures, familial, 1	MONDO:equivalentTo	OMIM:121210	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012445	autosomal recessive nonsyndromic hearing loss 59	MONDO:equivalentTo	OMIM:610220	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007395	craniofacial-deafness-hand syndrome	MONDO:equivalentTo	OMIM:122880	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012759	camptodactyly syndrome, Guadalajara type 3	MONDO:equivalentTo	OMIM:611929	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007765	hyperostosis cranialis interna	MONDO:equivalentTo	OMIM:144755	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008377	retinitis pigmentosa 1	MONDO:equivalentTo	OMIM:180100	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0029145	orofacial cleft 8	MONDO:equivalentTo	OMIM:618149	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010422	Alzheimer disease 16	MONDO:equivalentTo	OMIM:300756	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010222	X-linked Opitz G/BBB syndrome	MONDO:equivalentTo	OMIM:300000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033563	retinitis pigmentosa 90	MONDO:equivalentTo	OMIM:619007	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012305	photoparoxysmal response 3	MONDO:equivalentTo	OMIM:609573	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007758	epidermolytic palmoplantar keratoderma	MONDO:equivalentTo	OMIM:144200	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013925	methylmalonic acidemia with homocystinuria, type cblJ	MONDO:equivalentTo	OMIM:614857	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012399	complex cortical dysplasia with other brain malformations 7	MONDO:equivalentTo	OMIM:610031	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0026762	Wieacker-Wolff syndrome, female-restricted	MONDO:equivalentTo	OMIM:301041	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0002474	primary hyperoxaluria	MONDO:equivalentTo	OMIMPS:259900	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010971	infundibulopelvic stenosis-multicystic kidney syndrome	MONDO:equivalentTo	OMIM:600989	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010645	oculocerebrorenal syndrome	MONDO:equivalentTo	OMIM:309000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008926	COFS syndrome	MONDO:equivalentTo	OMIMPS:214150	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030697	myopia 28, autosomal recessive	MONDO:equivalentTo	OMIM:619781	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044275	obsolete carotid intimal medial thickness 1	MONDO:equivalentTo	OMIM:609338	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014199	developmental and epileptic encephalopathy, 17	MONDO:equivalentTo	OMIM:615473	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011267	intellectual disability, severe, with spasticity and pigmentary tapetoretinal degeneration	MONDO:equivalentTo	OMIM:602685	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014448	hyperthyroxinemia, familial dysalbuminemic	MONDO:equivalentTo	OMIM:615999	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032660	spinal muscular atrophy, lower extremity-predominant, 2b, prenatal onset, autosomal dominant	MONDO:equivalentTo	OMIM:618291	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008995	Yunis-Varon syndrome	MONDO:equivalentTo	OMIM:216340	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009854	peroneus tertius muscle, absence of	MONDO:equivalentTo	OMIM:261400	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0023659	developmental and epileptic encephalopathy 96	MONDO:equivalentTo	OMIM:619340	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007902	lichen planus, familial	MONDO:equivalentTo	OMIM:151620	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008036	myasthenia, limb-girdle, autoimmune	MONDO:equivalentTo	OMIM:159400	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016349	congenital hydrocephalus	MONDO:equivalentTo	OMIMPS:236600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009315	congenital factor XII deficiency	MONDO:equivalentTo	OMIM:234000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011232	migraine, familial hemiplegic, 2	MONDO:equivalentTo	OMIM:602481	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033200	hearing loss, autosomal recessive 108	MONDO:equivalentTo	OMIM:617654	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044323	Rahman syndrome	MONDO:equivalentTo	OMIM:617537	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0023664	spermatogenic failure 54	MONDO:equivalentTo	OMIM:619379	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014027	hypotrichosis 11	MONDO:equivalentTo	OMIM:615059	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012831	inflammatory bowel disease 13	MONDO:equivalentTo	OMIM:612244	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020798	hypoparathyroidism, familial isolated, 2	MONDO:equivalentTo	OMIM:618883	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033668	hearing loss, autosomal dominant 79	MONDO:equivalentTo	OMIM:619086	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011173	thrombocythemia 2	MONDO:equivalentTo	OMIM:601977	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0024455	autosomal dominant Robinow syndrome 1	MONDO:equivalentTo	OMIM:180700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008376	retinal venous beading	MONDO:equivalentTo	OMIM:180080	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010331	coronary heart disease, susceptibility to, 3	MONDO:equivalentTo	OMIM:300464	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010862	type 1 diabetes mellitus 4	MONDO:equivalentTo	OMIM:600319	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011588	platelet-type bleeding disorder 12	MONDO:equivalentTo	OMIM:605735	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013195	hypertrophic cardiomyopathy 13	MONDO:equivalentTo	OMIM:613243	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030505	cholestasis, progressive familial intrahepatic, 8	MONDO:equivalentTo	OMIM:619662	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0800029	interstitial lung disease 2	MONDO:equivalentTo	OMIM:178500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020770	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3	MONDO:equivalentTo	OMIM:618387	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011616	holoprosencephaly 6	MONDO:equivalentTo	OMIM:605934	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010533	Arts syndrome	MONDO:equivalentTo	OMIM:301835	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032925	respiratory papillomatosis, juvenile recurrent, congenital	MONDO:equivalentTo	OMIM:618803	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010679	Duchenne muscular dystrophy	MONDO:equivalentTo	OMIM:310200	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0000062	isolated microphthalmia	MONDO:equivalentTo	OMIMPS:251600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009669	spinal muscular atrophy, type 1	MONDO:equivalentTo	OMIM:253300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011148	Spondylospinal thoracic dysostosis	MONDO:equivalentTo	OMIM:601809	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008865	Bietti crystalline corneoretinal dystrophy	MONDO:equivalentTo	OMIM:210370	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0000390	vitelliform macular dystrophy	MONDO:equivalentTo	OMIMPS:153840	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010379	Brunner syndrome	MONDO:equivalentTo	OMIM:300615	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015517	common variable immunodeficiency	MONDO:equivalentTo	OMIMPS:607594	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	MONDO:equivalentTo	OMIM:181350	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0002422	adamantinoma	MONDO:equivalentTo	OMIM:102660	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0021094	immunodeficiency disease	MONDO:equivalentTo	OMIMPS:300755	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007152	arrhythmogenic right ventricular dysplasia 1	MONDO:equivalentTo	OMIM:107970	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011572	type 1 diabetes mellitus 18	MONDO:equivalentTo	OMIM:605598	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009751	neuropathy, hereditary sensory, atypical	MONDO:equivalentTo	OMIM:256860	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030486	dystonia 32	MONDO:equivalentTo	OMIM:619637	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010590	FG syndrome 1	MONDO:equivalentTo	OMIM:305450	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010985	epilepsy, familial adult myoclonic, 1	MONDO:equivalentTo	OMIM:601068	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018054	familial atrial fibrillation	MONDO:equivalentTo	OMIMPS:608583	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008655	vestibulocochlear dysfunction, progressive	MONDO:equivalentTo	OMIM:193005	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007993	microgastria-limb reduction defect syndrome	MONDO:equivalentTo	OMIM:156810	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013257	leprosy, susceptibility to, 6	MONDO:equivalentTo	OMIM:613407	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013023	orofacial cleft 12	MONDO:equivalentTo	OMIM:612858	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032911	hearing loss, autosomal dominant 75	MONDO:equivalentTo	OMIM:618778	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008000	migraine with or without aura, susceptibility to, 1	MONDO:equivalentTo	OMIM:157300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014210	intellectual disability-hypotonia-spasticity-sleep disorder syndrome	MONDO:equivalentTo	OMIM:615493	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013461	inosine triphosphatase deficiency	MONDO:equivalentTo	OMIM:613850	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007981	metachromatic leukodystrophy, adult-onset, with normal arylsulfatase A	MONDO:equivalentTo	OMIM:156310	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008006	Mobius syndrome	MONDO:equivalentTo	OMIM:157900	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014151	pulmonary hypertension, neonatal, susceptibility to	MONDO:equivalentTo	OMIM:615371	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013420	age related macular degeneration 12	MONDO:equivalentTo	OMIM:613784	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013436	retinitis pigmentosa 39	MONDO:equivalentTo	OMIM:613809	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0023910	Martsolf syndrome	MONDO:equivalentTo	OMIMPS:212720	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014705	craniosynostosis 6	MONDO:equivalentTo	OMIM:616602	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012333	autosomal recessive nonsyndromic hearing loss 53	MONDO:equivalentTo	OMIM:609706	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013900	alternating hemiplegia of childhood 2	MONDO:equivalentTo	OMIM:614820	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032706	spinocerebellar ataxia, autosomal recessive 27	MONDO:equivalentTo	OMIM:618369	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008405	obsolete scapula, contour of vertebral border of	MONDO:equivalentTo	OMIM:181300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012941	inflammatory bowel disease 25	MONDO:equivalentTo	OMIM:612567	semapv:UnspecifiedMatching		MONDO_MAPPINGS
