mondo_id	hgnc_id	omim_disease_xref	omim_gene
http://purl.obolibrary.org/obo/MONDO_0010674	http://identifiers.org/hgnc/5389	OMIM:309900	https://omim.org/entry/300823
http://purl.obolibrary.org/obo/MONDO_0010684	http://identifiers.org/hgnc/22082	OMIM:310440	https://omim.org/entry/300913
http://purl.obolibrary.org/obo/MONDO_0010690	http://identifiers.org/hgnc/8082	OMIM:310500	https://omim.org/entry/300278
http://purl.obolibrary.org/obo/MONDO_0010703	http://identifiers.org/hgnc/8512	OMIM:311250	https://omim.org/entry/300461
http://purl.obolibrary.org/obo/MONDO_0010711	http://identifiers.org/hgnc/9896	OMIM:311900	https://omim.org/entry/300080
http://purl.obolibrary.org/obo/MONDO_0010713	http://identifiers.org/hgnc/8864	OMIM:312060	https://omim.org/entry/300383
http://purl.obolibrary.org/obo/MONDO_0010717	http://identifiers.org/hgnc/8806	OMIM:312170	https://omim.org/entry/300502
http://purl.obolibrary.org/obo/MONDO_0010723	http://identifiers.org/hgnc/10274	OMIM:312600	https://omim.org/entry/300757
http://purl.obolibrary.org/obo/MONDO_0010725	http://identifiers.org/hgnc/10457	OMIM:312700	https://omim.org/entry/300839
http://purl.obolibrary.org/obo/MONDO_0010737	http://identifiers.org/hgnc/23068	OMIM:313400	https://omim.org/entry/300202
http://purl.obolibrary.org/obo/MONDO_0010767	http://identifiers.org/hgnc/12633	OMIM:415000	https://omim.org/entry/400005
http://purl.obolibrary.org/obo/MONDO_0010806	http://identifiers.org/hgnc/17340	OMIM:600059	https://omim.org/entry/607300
http://purl.obolibrary.org/obo/MONDO_0010810	http://identifiers.org/hgnc/20580	OMIM:600081	https://omim.org/entry/608713
http://purl.obolibrary.org/obo/MONDO_0010814	http://identifiers.org/hgnc/18270	OMIM:600092	https://omim.org/entry/605743
http://purl.obolibrary.org/obo/MONDO_0010817	http://identifiers.org/hgnc/6298	OMIM:600101	https://omim.org/entry/603537
http://purl.obolibrary.org/obo/MONDO_0010823	http://identifiers.org/hgnc/327	OMIM:600121	https://omim.org/entry/603051
http://purl.obolibrary.org/obo/MONDO_0010828	http://identifiers.org/hgnc/15446	OMIM:600138	https://omim.org/entry/606419
http://purl.obolibrary.org/obo/MONDO_0010849	http://identifiers.org/hgnc/638	OMIM:600231	https://omim.org/entry/600442
http://purl.obolibrary.org/obo/MONDO_0010860	http://identifiers.org/hgnc/7594	OMIM:600316	https://omim.org/entry/602666
http://purl.obolibrary.org/obo/MONDO_0010863	http://identifiers.org/hgnc/21181	OMIM:600320	https://omim.org/entry/608829
http://purl.obolibrary.org/obo/MONDO_0010873	http://identifiers.org/hgnc/3330	OMIM:600348	https://omim.org/entry/602033
http://purl.obolibrary.org/obo/MONDO_0010878	http://identifiers.org/hgnc/17043	OMIM:600363	https://omim.org/entry/608145
http://purl.obolibrary.org/obo/MONDO_0010879	http://identifiers.org/hgnc/9479	OMIM:600373	https://omim.org/entry/605490
http://purl.obolibrary.org/obo/MONDO_0010880	http://identifiers.org/hgnc/175	OMIM:600376	https://omim.org/entry/601284
http://purl.obolibrary.org/obo/MONDO_0010907	http://identifiers.org/hgnc/11708	OMIM:600627	https://omim.org/entry/191070
http://purl.obolibrary.org/obo/MONDO_0010916	http://identifiers.org/hgnc/4138	OMIM:600666	https://omim.org/entry/104160
http://purl.obolibrary.org/obo/MONDO_0010926	http://identifiers.org/hgnc/565	OMIM:600740	https://omim.org/entry/602242
http://purl.obolibrary.org/obo/MONDO_0010933	http://identifiers.org/hgnc/3815	OMIM:600791	https://omim.org/entry/601093
http://purl.obolibrary.org/obo/MONDO_0010936	http://identifiers.org/hgnc/24537	OMIM:600795	https://omim.org/entry/609512
http://purl.obolibrary.org/obo/MONDO_0010938	http://identifiers.org/hgnc/6193	OMIM:600802	https://omim.org/entry/600173
http://purl.obolibrary.org/obo/MONDO_0010948	http://identifiers.org/hgnc/2394	OMIM:600881	https://omim.org/entry/123610
http://purl.obolibrary.org/obo/MONDO_0010949	http://identifiers.org/hgnc/9788	OMIM:600882	https://omim.org/entry/602298
http://purl.obolibrary.org/obo/MONDO_0010953	http://identifiers.org/hgnc/3586	OMIM:600901	https://omim.org/entry/613976
http://purl.obolibrary.org/obo/MONDO_0010959	http://identifiers.org/hgnc/19869	OMIM:600920	https://omim.org/entry/613619
http://purl.obolibrary.org/obo/MONDO_0010965	http://identifiers.org/hgnc/30800	OMIM:600971	https://omim.org/entry/607237
http://purl.obolibrary.org/obo/MONDO_0010969	http://identifiers.org/hgnc/21043	OMIM:600977	https://omim.org/entry/608921
http://purl.obolibrary.org/obo/MONDO_0010970	http://identifiers.org/hgnc/7001	OMIM:600987	https://omim.org/entry/601740
http://purl.obolibrary.org/obo/MONDO_0010973	http://identifiers.org/hgnc/2810	OMIM:600994	https://omim.org/entry/608798
http://purl.obolibrary.org/obo/MONDO_0010974	http://identifiers.org/hgnc/13394	OMIM:600995	https://omim.org/entry/604766
http://purl.obolibrary.org/obo/MONDO_0010977	http://identifiers.org/hgnc/811	OMIM:601003	https://omim.org/entry/108730
http://purl.obolibrary.org/obo/MONDO_0010985	http://identifiers.org/hgnc/31750	OMIM:601068	https://omim.org/entry/618073
http://purl.obolibrary.org/obo/MONDO_0010987	http://identifiers.org/hgnc/11877	OMIM:601072	https://omim.org/entry/605511
http://purl.obolibrary.org/obo/MONDO_0010995	http://identifiers.org/hgnc/16841	OMIM:601098	https://omim.org/entry/603795
http://purl.obolibrary.org/obo/MONDO_0010998	http://identifiers.org/hgnc/23056	OMIM:601110	https://omim.org/entry/608750
http://purl.obolibrary.org/obo/MONDO_0011025	http://identifiers.org/hgnc/779	OMIM:601238	https://omim.org/entry/608179
http://purl.obolibrary.org/obo/MONDO_0011027	http://identifiers.org/hgnc/1477	OMIM:601283	https://omim.org/entry/605286
http://purl.obolibrary.org/obo/MONDO_0011037	http://identifiers.org/hgnc/19351	OMIM:601331	https://omim.org/entry/614295
http://purl.obolibrary.org/obo/MONDO_0011066	http://identifiers.org/hgnc/7450	OMIM:601382	https://omim.org/entry/603557
http://purl.obolibrary.org/obo/MONDO_0011073	http://identifiers.org/hgnc/18791	OMIM:601410	https://omim.org/entry/612192
http://purl.obolibrary.org/obo/MONDO_0011074	http://identifiers.org/hgnc/6653	OMIM:601412	https://omim.org/entry/600298
http://purl.obolibrary.org/obo/MONDO_0011075	http://identifiers.org/hgnc/17348	OMIM:601414	https://omim.org/entry/607301
http://purl.obolibrary.org/obo/MONDO_0011085	http://identifiers.org/hgnc/7679	OMIM:601455	https://omim.org/entry/605262
http://purl.obolibrary.org/obo/MONDO_0011093	http://identifiers.org/hgnc/5320	OMIM:601492	https://omim.org/entry/607071
http://purl.obolibrary.org/obo/MONDO_0011098	http://identifiers.org/hgnc/10050	OMIM:601518	https://omim.org/entry/180435
http://purl.obolibrary.org/obo/MONDO_0011104	http://identifiers.org/hgnc/2398	OMIM:601547	https://omim.org/entry/123620
http://purl.obolibrary.org/obo/MONDO_0011106	http://identifiers.org/hgnc/757	OMIM:601552	https://omim.org/entry/600582
http://purl.obolibrary.org/obo/MONDO_0011112	http://identifiers.org/hgnc/21694	OMIM:601583	https://omim.org/entry/609062
http://purl.obolibrary.org/obo/MONDO_0011121	http://identifiers.org/hgnc/26034	OMIM:601650	https://omim.org/entry/613019
http://purl.obolibrary.org/obo/MONDO_0011155	http://identifiers.org/hgnc/29393	OMIM:601846	https://omim.org/entry/613247
http://purl.obolibrary.org/obo/MONDO_0011160	http://identifiers.org/hgnc/18183	OMIM:601869	https://omim.org/entry/608792
http://purl.obolibrary.org/obo/MONDO_0011162	http://identifiers.org/hgnc/4277	OMIM:601885	https://omim.org/entry/121015
http://purl.obolibrary.org/obo/MONDO_0011176	http://identifiers.org/hgnc/17995	OMIM:602014	https://omim.org/entry/607009
http://purl.obolibrary.org/obo/MONDO_0011177	http://identifiers.org/hgnc/6462	OMIM:602032	https://omim.org/entry/602767
http://purl.obolibrary.org/obo/MONDO_0011181	http://identifiers.org/hgnc/691	OMIM:602078	https://omim.org/entry/602753
http://purl.obolibrary.org/obo/MONDO_0011184	http://identifiers.org/hgnc/13875	OMIM:602081	https://omim.org/entry/605317
http://purl.obolibrary.org/obo/MONDO_0011190	http://identifiers.org/hgnc/17870	OMIM:602088	https://omim.org/entry/243305
http://purl.obolibrary.org/obo/MONDO_0011216	http://identifiers.org/hgnc/4887	OMIM:602390	https://omim.org/entry/608374
http://purl.obolibrary.org/obo/MONDO_0011217	http://identifiers.org/hgnc/2859	OMIM:602398	https://omim.org/entry/606418
http://purl.obolibrary.org/obo/MONDO_0011218	http://identifiers.org/hgnc/11344	OMIM:602400	https://omim.org/entry/606797
http://purl.obolibrary.org/obo/MONDO_0011226	http://identifiers.org/hgnc/9220	OMIM:602459	https://omim.org/entry/602460
http://purl.obolibrary.org/obo/MONDO_0011227	http://identifiers.org/hgnc/4612	OMIM:602471	https://omim.org/entry/138890
http://purl.obolibrary.org/obo/MONDO_0011229	http://identifiers.org/hgnc/23287	OMIM:602473	https://omim.org/entry/608451
http://purl.obolibrary.org/obo/MONDO_0011234	http://identifiers.org/hgnc/4387	OMIM:602483	https://omim.org/entry/139370
http://purl.obolibrary.org/obo/MONDO_0011237	http://identifiers.org/hgnc/12593	OMIM:602491	https://omim.org/entry/191523
http://purl.obolibrary.org/obo/MONDO_0011243	http://identifiers.org/hgnc/30935	OMIM:602531	https://omim.org/entry/607860
http://purl.obolibrary.org/obo/MONDO_0011246	http://identifiers.org/hgnc/1938	OMIM:602541	https://omim.org/entry/612395
http://purl.obolibrary.org/obo/MONDO_0011252	http://identifiers.org/hgnc/16110	OMIM:602557	https://omim.org/entry/616177
http://purl.obolibrary.org/obo/MONDO_0011257	http://identifiers.org/hgnc/7216	OMIM:602579	https://omim.org/entry/154550
http://purl.obolibrary.org/obo/MONDO_0011264	http://identifiers.org/hgnc/20856	OMIM:602629	https://omim.org/entry/609520
http://purl.obolibrary.org/obo/MONDO_0011266	http://identifiers.org/hgnc/13164	OMIM:602668	https://omim.org/entry/116955
http://purl.obolibrary.org/obo/MONDO_0011268	http://identifiers.org/hgnc/866	OMIM:602722	https://omim.org/entry/605239
http://purl.obolibrary.org/obo/MONDO_0011271	http://identifiers.org/hgnc/15999	OMIM:602771	https://omim.org/entry/606210
http://purl.obolibrary.org/obo/MONDO_0011272	http://identifiers.org/hgnc/21555	OMIM:602772	https://omim.org/entry/612424
http://purl.obolibrary.org/obo/MONDO_0011273	http://identifiers.org/hgnc/23096	OMIM:602782	https://omim.org/entry/612373
http://purl.obolibrary.org/obo/MONDO_0011281	http://identifiers.org/hgnc/2226	OMIM:603034	https://omim.org/entry/603033
http://purl.obolibrary.org/obo/MONDO_0011283	http://identifiers.org/hgnc/3148	OMIM:603041	https://omim.org/entry/131222
http://purl.obolibrary.org/obo/MONDO_0011285	http://identifiers.org/hgnc/19194	OMIM:603075	https://omim.org/entry/608548
http://purl.obolibrary.org/obo/MONDO_0011291	http://identifiers.org/hgnc/23157	OMIM:603147	https://omim.org/entry/604566
http://purl.obolibrary.org/obo/MONDO_0011303	http://identifiers.org/hgnc/166	OMIM:603278	https://omim.org/entry/604638
http://purl.obolibrary.org/obo/MONDO_0011304	http://identifiers.org/hgnc/21708	OMIM:603284	https://omim.org/entry/607929
http://purl.obolibrary.org/obo/MONDO_0011305	http://identifiers.org/hgnc/8761	OMIM:603285	https://omim.org/entry/609118
http://purl.obolibrary.org/obo/MONDO_0011311	http://identifiers.org/hgnc/17185	OMIM:603383	https://omim.org/entry/615054
http://purl.obolibrary.org/obo/MONDO_0011313	http://identifiers.org/hgnc/8980	OMIM:603387	https://omim.org/entry/603157
http://purl.obolibrary.org/obo/MONDO_0011325	http://identifiers.org/hgnc/3587	OMIM:603467	https://omim.org/entry/613897
http://purl.obolibrary.org/obo/MONDO_0011330	http://identifiers.org/hgnc/10549	OMIM:603516	https://omim.org/entry/611150
http://purl.obolibrary.org/obo/MONDO_0011335	http://identifiers.org/hgnc/6391	OMIM:603546	https://omim.org/entry/603213
http://purl.obolibrary.org/obo/MONDO_0011336	http://identifiers.org/hgnc/11429	OMIM:603552	https://omim.org/entry/605014
http://purl.obolibrary.org/obo/MONDO_0011342	http://identifiers.org/hgnc/11021	OMIM:603585	https://omim.org/entry/605634
http://purl.obolibrary.org/obo/MONDO_0011346	http://identifiers.org/hgnc/18234	OMIM:603592	https://omim.org/entry/613274
http://purl.obolibrary.org/obo/MONDO_0011364	http://identifiers.org/hgnc/16035	OMIM:603720	https://omim.org/entry/606440
http://purl.obolibrary.org/obo/MONDO_0011374	http://identifiers.org/hgnc/18640	OMIM:603813	https://omim.org/entry/605747
http://purl.obolibrary.org/obo/MONDO_0011385	http://identifiers.org/hgnc/1980	OMIM:603932	https://omim.org/entry/603489
http://purl.obolibrary.org/obo/MONDO_0011386	http://identifiers.org/hgnc/12680	OMIM:603933	https://omim.org/entry/192240
http://purl.obolibrary.org/obo/MONDO_0011390	http://identifiers.org/hgnc/12338	OMIM:603965	https://omim.org/entry/603652
http://purl.obolibrary.org/obo/MONDO_0011396	http://identifiers.org/hgnc/6663	OMIM:604117	https://omim.org/entry/152445
http://purl.obolibrary.org/obo/MONDO_0011402	http://identifiers.org/hgnc/2498	OMIM:604168	https://omim.org/entry/604927
http://purl.obolibrary.org/obo/MONDO_0011403	http://identifiers.org/hgnc/3057	OMIM:604169	https://omim.org/entry/601239
http://purl.obolibrary.org/obo/MONDO_0011405	http://identifiers.org/hgnc/25792	OMIM:604173	https://omim.org/entry/613276
http://purl.obolibrary.org/obo/MONDO_0011411	http://identifiers.org/hgnc/29501	OMIM:604213	https://omim.org/entry/609245
http://purl.obolibrary.org/obo/MONDO_0011412	http://identifiers.org/hgnc/8943	OMIM:604218	https://omim.org/entry/602445
http://purl.obolibrary.org/obo/MONDO_0011413	http://identifiers.org/hgnc/2388	OMIM:604219	https://omim.org/entry/123580
http://purl.obolibrary.org/obo/MONDO_0011417	http://identifiers.org/hgnc/11762	OMIM:604250	https://omim.org/entry/604720
http://purl.obolibrary.org/obo/MONDO_0011421	http://identifiers.org/hgnc/18802	OMIM:604273	https://omim.org/entry/608918
http://purl.obolibrary.org/obo/MONDO_0011422	http://identifiers.org/hgnc/11030	OMIM:604278	https://omim.org/entry/603345
http://purl.obolibrary.org/obo/MONDO_0011423	http://identifiers.org/hgnc/10806	OMIM:604286	https://omim.org/entry/600900
http://purl.obolibrary.org/obo/MONDO_0011426	http://identifiers.org/hgnc/2295	OMIM:604290	https://omim.org/entry/117700
http://purl.obolibrary.org/obo/MONDO_0011429	http://identifiers.org/hgnc/7097	OMIM:604302	https://omim.org/entry/153620
http://purl.obolibrary.org/obo/MONDO_0011435	http://identifiers.org/hgnc/24502	OMIM:604317	https://omim.org/entry/613583
http://purl.obolibrary.org/obo/MONDO_0011437	http://identifiers.org/hgnc/24054	OMIM:604321	https://omim.org/entry/609173
http://purl.obolibrary.org/obo/MONDO_0011439	http://identifiers.org/hgnc/9305	OMIM:604326	https://omim.org/entry/604325
http://purl.obolibrary.org/obo/MONDO_0011442	http://identifiers.org/hgnc/8846	OMIM:604348	https://omim.org/entry/603426
http://purl.obolibrary.org/obo/MONDO_0011444	http://identifiers.org/hgnc/1943	OMIM:604356	https://omim.org/entry/118423
http://purl.obolibrary.org/obo/MONDO_0011464	http://identifiers.org/hgnc/19141	OMIM:604432	https://omim.org/entry/611695
http://purl.obolibrary.org/obo/MONDO_0011472	http://identifiers.org/hgnc/9023	OMIM:604536	https://omim.org/entry/601975
http://purl.obolibrary.org/obo/MONDO_0011473	http://identifiers.org/hgnc/31923	OMIM:604537	https://omim.org/entry/611408
http://purl.obolibrary.org/obo/MONDO_0011475	http://identifiers.org/hgnc/2135	OMIM:604563	https://omim.org/entry/607697
http://purl.obolibrary.org/obo/MONDO_0011477	http://identifiers.org/hgnc/8623	OMIM:604625	https://omim.org/entry/167416
http://purl.obolibrary.org/obo/MONDO_0011479	http://identifiers.org/hgnc/11048	OMIM:604715	https://omim.org/entry/163970
http://purl.obolibrary.org/obo/MONDO_0011485	http://identifiers.org/hgnc/26820	OMIM:604777	https://omim.org/entry/611495
http://purl.obolibrary.org/obo/MONDO_0011488	http://identifiers.org/hgnc/18672	OMIM:604804	https://omim.org/entry/608201
http://purl.obolibrary.org/obo/MONDO_0011498	http://identifiers.org/hgnc/2888	OMIM:604906	https://omim.org/entry/605210
http://purl.obolibrary.org/obo/MONDO_0011502	http://identifiers.org/hgnc/24212	OMIM:604928	https://omim.org/entry/611507
http://purl.obolibrary.org/obo/MONDO_0011503	http://identifiers.org/hgnc/4795	OMIM:604931	https://omim.org/entry/138090
http://purl.obolibrary.org/obo/MONDO_0011505	http://identifiers.org/hgnc/491	OMIM:605019	https://omim.org/entry/604774
http://purl.obolibrary.org/obo/MONDO_0011518	http://identifiers.org/hgnc/7132	OMIM:605130	https://omim.org/entry/159555
http://purl.obolibrary.org/obo/MONDO_0011528	http://identifiers.org/hgnc/13203	OMIM:605258	https://omim.org/entry/605257
http://purl.obolibrary.org/obo/MONDO_0011529	http://identifiers.org/hgnc/6235	OMIM:605259	https://omim.org/entry/176264
http://purl.obolibrary.org/obo/MONDO_0011533	http://identifiers.org/hgnc/17198	OMIM:605282	https://omim.org/entry/608183
http://purl.obolibrary.org/obo/MONDO_0011540	http://identifiers.org/hgnc/9402	OMIM:605361	https://omim.org/entry/176980
http://purl.obolibrary.org/obo/MONDO_0011545	http://identifiers.org/hgnc/1962	OMIM:605375	https://omim.org/entry/118507
http://purl.obolibrary.org/obo/MONDO_0011546	http://identifiers.org/hgnc/18292	OMIM:605376	https://omim.org/entry/605194
http://purl.obolibrary.org/obo/MONDO_0011547	http://identifiers.org/hgnc/16171	OMIM:605387	https://omim.org/entry/610897
http://purl.obolibrary.org/obo/MONDO_0011549	http://identifiers.org/hgnc/15718	OMIM:605389	https://omim.org/entry/607479
http://purl.obolibrary.org/obo/MONDO_0011551	http://identifiers.org/hgnc/11782	OMIM:605407	https://omim.org/entry/191290
http://purl.obolibrary.org/obo/MONDO_0011553	http://identifiers.org/hgnc/4066	OMIM:605428	https://omim.org/entry/604439
http://purl.obolibrary.org/obo/MONDO_0011554	http://identifiers.org/hgnc/24248	OMIM:605429	https://omim.org/entry/617987
http://purl.obolibrary.org/obo/MONDO_0011568	http://identifiers.org/hgnc/20151	OMIM:605583	https://omim.org/entry/607557
http://purl.obolibrary.org/obo/MONDO_0011577	http://identifiers.org/hgnc/7572	OMIM:605637	https://omim.org/entry/160740
http://purl.obolibrary.org/obo/MONDO_0011579	http://identifiers.org/hgnc/14344	OMIM:605670	https://omim.org/entry/608752
http://purl.obolibrary.org/obo/MONDO_0011610	http://identifiers.org/hgnc/24475	OMIM:605850	https://omim.org/entry/605849
http://purl.obolibrary.org/obo/MONDO_0011613	http://identifiers.org/hgnc/14581	OMIM:605909	https://omim.org/entry/608309
http://purl.obolibrary.org/obo/MONDO_0011614	http://identifiers.org/hgnc/5008	OMIM:605911	https://omim.org/entry/600234
http://purl.obolibrary.org/obo/MONDO_0011622	http://identifiers.org/hgnc/18194	OMIM:605990	https://omim.org/entry/607818
http://purl.obolibrary.org/obo/MONDO_0011624	http://identifiers.org/hgnc/11559	OMIM:606003	https://omim.org/entry/602063
http://purl.obolibrary.org/obo/MONDO_0011627	http://identifiers.org/hgnc/11590	OMIM:606053	https://omim.org/entry/604616
http://purl.obolibrary.org/obo/MONDO_0011629	http://identifiers.org/hgnc/24862	OMIM:606056	https://omim.org/entry/601336
http://purl.obolibrary.org/obo/MONDO_0011630	http://identifiers.org/hgnc/25808	OMIM:606068	https://omim.org/entry/613596
http://purl.obolibrary.org/obo/MONDO_0011631	http://identifiers.org/hgnc/10909	OMIM:606069	https://omim.org/entry/604653
http://purl.obolibrary.org/obo/MONDO_0011632	http://identifiers.org/hgnc/6912	OMIM:606070	https://omim.org/entry/164015
http://purl.obolibrary.org/obo/MONDO_0011639	http://identifiers.org/hgnc/10418	OMIM:606164	https://omim.org/entry/603685
http://purl.obolibrary.org/obo/MONDO_0011651	http://identifiers.org/hgnc/13599	OMIM:606220	https://omim.org/entry/605653
http://purl.obolibrary.org/obo/MONDO_0011655	http://identifiers.org/hgnc/13825	OMIM:606243	https://omim.org/entry/606236
http://purl.obolibrary.org/obo/MONDO_0011658	http://identifiers.org/hgnc/16369	OMIM:606324	https://omim.org/entry/602533
http://purl.obolibrary.org/obo/MONDO_0011671	http://identifiers.org/hgnc/14203	OMIM:606438	https://omim.org/entry/605268
http://purl.obolibrary.org/obo/MONDO_0011675	http://identifiers.org/hgnc/4181	OMIM:606483	https://omim.org/entry/603698
http://purl.obolibrary.org/obo/MONDO_0011680	http://identifiers.org/hgnc/13743	OMIM:606545	https://omim.org/entry/607206
http://purl.obolibrary.org/obo/MONDO_0011685	http://identifiers.org/hgnc/3553	OMIM:606581	https://omim.org/entry/602935
http://purl.obolibrary.org/obo/MONDO_0011698	http://identifiers.org/hgnc/4415	OMIM:606664	https://omim.org/entry/606628
http://purl.obolibrary.org/obo/MONDO_0011712	http://identifiers.org/hgnc/25839	OMIM:606713	https://omim.org/entry/608317
http://purl.obolibrary.org/obo/MONDO_0011717	http://identifiers.org/hgnc/4335	OMIM:606762	https://omim.org/entry/138130
http://purl.obolibrary.org/obo/MONDO_0011718	http://identifiers.org/hgnc/30492	OMIM:606763	https://omim.org/entry/614566
http://purl.obolibrary.org/obo/MONDO_0011720	http://identifiers.org/hgnc/14468	OMIM:606766	https://omim.org/entry/608480
http://purl.obolibrary.org/obo/MONDO_0011731	http://identifiers.org/hgnc/11036	OMIM:606824	https://omim.org/entry/182380
http://purl.obolibrary.org/obo/MONDO_0011735	http://identifiers.org/hgnc/11919	OMIM:606843	https://omim.org/entry/109535
http://purl.obolibrary.org/obo/MONDO_0011739	http://identifiers.org/hgnc/17068	OMIM:606856	https://omim.org/entry/608092
http://purl.obolibrary.org/obo/MONDO_0011744	http://identifiers.org/hgnc/17233	OMIM:606893	https://omim.org/entry/606421
http://purl.obolibrary.org/obo/MONDO_0011748	http://identifiers.org/hgnc/16356	OMIM:606943	https://omim.org/entry/607696
http://purl.obolibrary.org/obo/MONDO_0011762	http://identifiers.org/hgnc/16378	OMIM:607039	https://omim.org/entry/607038
http://purl.obolibrary.org/obo/MONDO_0011764	http://identifiers.org/hgnc/18618	OMIM:607060	https://omim.org/entry/609007
http://purl.obolibrary.org/obo/MONDO_0011783	http://identifiers.org/hgnc/19358	OMIM:607143	https://omim.org/entry/607144
http://purl.obolibrary.org/obo/MONDO_0011784	http://identifiers.org/hgnc/14539	OMIM:607151	https://omim.org/entry/613768
http://purl.obolibrary.org/obo/MONDO_0011792	http://identifiers.org/hgnc/13273	OMIM:607200	https://omim.org/entry/606759
http://purl.obolibrary.org/obo/MONDO_0011801	http://identifiers.org/hgnc/18884	OMIM:607250	https://omim.org/entry/607198
http://purl.obolibrary.org/obo/MONDO_0011803	http://identifiers.org/hgnc/11237	OMIM:607259	https://omim.org/entry/602783
http://purl.obolibrary.org/obo/MONDO_0011805	http://identifiers.org/hgnc/9591	OMIM:607277	https://omim.org/entry/604687
http://purl.obolibrary.org/obo/MONDO_0011811	http://identifiers.org/hgnc/23595	OMIM:607317	https://omim.org/entry/608877
http://purl.obolibrary.org/obo/MONDO_0011816	http://identifiers.org/hgnc/10547	OMIM:607330	https://omim.org/entry/602286
http://purl.obolibrary.org/obo/MONDO_0011826	http://identifiers.org/hgnc/1304	OMIM:607398	https://omim.org/entry/609196
http://purl.obolibrary.org/obo/MONDO_0011828	http://identifiers.org/hgnc/30185	OMIM:607417	https://omim.org/entry/609262
http://purl.obolibrary.org/obo/MONDO_0011832	http://identifiers.org/hgnc/18111	OMIM:607453	https://omim.org/entry/611051
http://purl.obolibrary.org/obo/MONDO_0011833	http://identifiers.org/hgnc/25186	OMIM:607454	https://omim.org/entry/616101
http://purl.obolibrary.org/obo/MONDO_0011841	http://identifiers.org/hgnc/16266	OMIM:607483	https://omim.org/entry/606152
http://purl.obolibrary.org/obo/MONDO_0011864	http://identifiers.org/hgnc/5351	OMIM:607594	https://omim.org/entry/604558
http://purl.obolibrary.org/obo/MONDO_0011872	http://identifiers.org/hgnc/9766	OMIM:607624	https://omim.org/entry/603868
http://purl.obolibrary.org/obo/MONDO_0011873	http://identifiers.org/hgnc/14537	OMIM:607625	https://omim.org/entry/601015
http://purl.obolibrary.org/obo/MONDO_0011874	http://identifiers.org/hgnc/2032	OMIM:607626	https://omim.org/entry/603718
http://purl.obolibrary.org/obo/MONDO_0011888	http://identifiers.org/hgnc/17967	OMIM:607676	https://omim.org/entry/606883
http://purl.obolibrary.org/obo/MONDO_0011896	http://identifiers.org/hgnc/11960	OMIM:607688	https://omim.org/entry/612003
http://purl.obolibrary.org/obo/MONDO_0011906	http://identifiers.org/hgnc/18324	OMIM:607765	https://omim.org/entry/607764
http://purl.obolibrary.org/obo/MONDO_0011908	http://identifiers.org/hgnc/17073	OMIM:607785	https://omim.org/entry/605370
http://purl.obolibrary.org/obo/MONDO_0011911	http://identifiers.org/hgnc/10701	OMIM:607812	https://omim.org/entry/610511
http://purl.obolibrary.org/obo/MONDO_0011917	http://identifiers.org/hgnc/14258	OMIM:607832	https://omim.org/entry/604241
http://purl.obolibrary.org/obo/MONDO_0011919	http://identifiers.org/hgnc/3804	OMIM:607836	https://omim.org/entry/611539
http://purl.obolibrary.org/obo/MONDO_0011921	http://identifiers.org/hgnc/10669	OMIM:607842	https://omim.org/entry/614427
http://purl.obolibrary.org/obo/MONDO_0011930	http://identifiers.org/hgnc/18063	OMIM:607876	https://omim.org/entry/616712
http://purl.obolibrary.org/obo/MONDO_0011932	http://identifiers.org/hgnc/21307	OMIM:607903	https://omim.org/entry/607892
http://purl.obolibrary.org/obo/MONDO_0011935	http://identifiers.org/hgnc/3960	OMIM:607921	https://omim.org/entry/607643
http://purl.obolibrary.org/obo/MONDO_0011937	http://identifiers.org/hgnc/2481	OMIM:607936	https://omim.org/entry/184600
http://purl.obolibrary.org/obo/MONDO_0011939	http://identifiers.org/hgnc/124	OMIM:607944	https://omim.org/entry/171640
http://purl.obolibrary.org/obo/MONDO_0011946	http://identifiers.org/hgnc/24154	OMIM:608022	https://omim.org/entry/608699
http://purl.obolibrary.org/obo/MONDO_0011948	http://identifiers.org/hgnc/13406	OMIM:608027	https://omim.org/entry/604918
http://purl.obolibrary.org/obo/MONDO_0011953	http://identifiers.org/hgnc/9848	OMIM:608033	https://omim.org/entry/601181
http://purl.obolibrary.org/obo/MONDO_0011966	http://identifiers.org/hgnc/15853	OMIM:608097	https://omim.org/entry/605371
http://purl.obolibrary.org/obo/MONDO_0011968	http://identifiers.org/hgnc/10805	OMIM:608099	https://omim.org/entry/600119
http://purl.obolibrary.org/obo/MONDO_0011971	http://identifiers.org/hgnc/12572	OMIM:608106	https://omim.org/entry/191525
http://purl.obolibrary.org/obo/MONDO_0011973	http://identifiers.org/hgnc/11013	OMIM:608118	https://omim.org/entry/609617
http://purl.obolibrary.org/obo/MONDO_0011974	http://identifiers.org/hgnc/10254	OMIM:608133	https://omim.org/entry/180721
http://purl.obolibrary.org/obo/MONDO_0011982	http://identifiers.org/hgnc/19899	OMIM:608175	https://omim.org/entry/610931
http://purl.obolibrary.org/obo/MONDO_0011994	http://identifiers.org/hgnc/15459	OMIM:608224	https://omim.org/entry/600844
http://purl.obolibrary.org/obo/MONDO_0011997	http://identifiers.org/hgnc/566	OMIM:608233	https://omim.org/entry/603401
http://purl.obolibrary.org/obo/MONDO_0011998	http://identifiers.org/hgnc/14103	OMIM:608236	https://omim.org/entry/608136
