mondo_id	hgnc_id	omim_disease_xref	source_code	omim_gene
http://purl.obolibrary.org/obo/MONDO_0010250	https://identifiers.org/hgnc/2022	OMIM:300114	MONDO:OMIM	https://omim.org/entry/302910
http://purl.obolibrary.org/obo/MONDO_0010256	https://identifiers.org/hgnc/5996	OMIM:300143	MONDO:OMIM	https://omim.org/entry/300206
http://purl.obolibrary.org/obo/MONDO_0010258	https://identifiers.org/hgnc/3267	OMIM:300148	MONDO:OMIM	https://omim.org/entry/300161
http://purl.obolibrary.org/obo/MONDO_0010261	https://identifiers.org/hgnc/20893	OMIM:300166	MONDO:OMIM	https://omim.org/entry/300485
http://purl.obolibrary.org/obo/MONDO_0010266	https://identifiers.org/hgnc/11854	OMIM:300210	MONDO:OMIM	https://omim.org/entry/300096
http://purl.obolibrary.org/obo/MONDO_0010278	https://identifiers.org/hgnc/11079	OMIM:300243	MONDO:OMIM	https://omim.org/entry/300231
http://purl.obolibrary.org/obo/MONDO_0010281	https://identifiers.org/hgnc/6501	OMIM:300257	MONDO:OMIM	https://omim.org/entry/309060
http://purl.obolibrary.org/obo/MONDO_0010284	https://identifiers.org/hgnc/18786	OMIM:300261	MONDO:OMIM	https://omim.org/entry/300453
http://purl.obolibrary.org/obo/MONDO_0010286	https://identifiers.org/hgnc/20672	OMIM:300263	MONDO:OMIM	https://omim.org/entry/300560
http://purl.obolibrary.org/obo/MONDO_0010296	https://identifiers.org/hgnc/13867	OMIM:300310	MONDO:OMIM	https://omim.org/entry/300374
http://purl.obolibrary.org/obo/MONDO_0010305	https://identifiers.org/hgnc/11055	OMIM:300352	MONDO:OMIM	https://omim.org/entry/300036
http://purl.obolibrary.org/obo/MONDO_0010306	https://identifiers.org/hgnc/2555	OMIM:300354	MONDO:OMIM	https://omim.org/entry/300304
http://purl.obolibrary.org/obo/MONDO_0010310	https://identifiers.org/hgnc/26837	OMIM:300373	MONDO:OMIM	https://omim.org/entry/300647
http://purl.obolibrary.org/obo/MONDO_0010313	https://identifiers.org/hgnc/3571	OMIM:300387	MONDO:OMIM	https://omim.org/entry/300157
http://purl.obolibrary.org/obo/MONDO_0010321	https://identifiers.org/hgnc/14289	OMIM:300425	MONDO:OMIM	https://omim.org/entry/300336
http://purl.obolibrary.org/obo/MONDO_0010327	https://identifiers.org/hgnc/4800	OMIM:300438	MONDO:OMIM	https://omim.org/entry/300256
http://purl.obolibrary.org/obo/MONDO_0010333	https://identifiers.org/hgnc/5461	OMIM:300472	MONDO:OMIM	https://omim.org/entry/300139
http://purl.obolibrary.org/obo/MONDO_0010334	https://identifiers.org/hgnc/16695	OMIM:300475	MONDO:OMIM	https://omim.org/entry/300398
http://purl.obolibrary.org/obo/MONDO_0010337	https://identifiers.org/hgnc/8148	OMIM:300486	MONDO:OMIM	https://omim.org/entry/300127
http://purl.obolibrary.org/obo/MONDO_0010350	https://identifiers.org/hgnc/2877	OMIM:300511	MONDO:OMIM	https://omim.org/entry/300108
http://purl.obolibrary.org/obo/MONDO_0010351	https://identifiers.org/hgnc/3583	OMIM:300514	MONDO:OMIM	https://omim.org/entry/300515
http://purl.obolibrary.org/obo/MONDO_0010354	https://identifiers.org/hgnc/10923	OMIM:300523	MONDO:OMIM	https://omim.org/entry/300095
http://purl.obolibrary.org/obo/MONDO_0010355	https://identifiers.org/hgnc/11114	OMIM:300534	MONDO:OMIM	https://omim.org/entry/314690
http://purl.obolibrary.org/obo/MONDO_0010361	https://identifiers.org/hgnc/8592	OMIM:300558	MONDO:OMIM	https://omim.org/entry/300142
http://purl.obolibrary.org/obo/MONDO_0010362	https://identifiers.org/hgnc/8925	OMIM:300559	MONDO:OMIM	https://omim.org/entry/311870
http://purl.obolibrary.org/obo/MONDO_0010373	https://identifiers.org/hgnc/13711	OMIM:300604	MONDO:OMIM	https://omim.org/entry/300603
http://purl.obolibrary.org/obo/MONDO_0010375	https://identifiers.org/hgnc/14561	OMIM:300607	MONDO:OMIM	https://omim.org/entry/300429
http://purl.obolibrary.org/obo/MONDO_0010385	https://identifiers.org/hgnc/592	OMIM:300635	MONDO:OMIM	https://omim.org/entry/300079
http://purl.obolibrary.org/obo/MONDO_0010388	https://identifiers.org/hgnc/30668	OMIM:300643	MONDO:OMIM	https://omim.org/entry/300642
http://purl.obolibrary.org/obo/MONDO_0010392	https://identifiers.org/hgnc/8896	OMIM:300653	MONDO:OMIM	https://omim.org/entry/311800
http://purl.obolibrary.org/obo/MONDO_0010393	https://identifiers.org/hgnc/17342	OMIM:300659	MONDO:OMIM	https://omim.org/entry/300553
http://purl.obolibrary.org/obo/MONDO_0010396	https://identifiers.org/hgnc/11411	OMIM:300672	MONDO:OMIM	https://omim.org/entry/300203
http://purl.obolibrary.org/obo/MONDO_0010398	https://identifiers.org/hgnc/20439	OMIM:300676	MONDO:OMIM	https://omim.org/entry/300298
http://purl.obolibrary.org/obo/MONDO_0010402	https://identifiers.org/hgnc/4573	OMIM:300699	MONDO:OMIM	https://omim.org/entry/305915
http://purl.obolibrary.org/obo/MONDO_0010407	https://identifiers.org/hgnc/30892	OMIM:309590	MONDO:OMIM	https://omim.org/entry/300697
http://purl.obolibrary.org/obo/MONDO_0010408	https://identifiers.org/hgnc/28434	OMIM:300707	MONDO:OMIM	https://omim.org/entry/300708
http://purl.obolibrary.org/obo/MONDO_0010423	https://identifiers.org/hgnc/2568	OMIM:300758	MONDO:OMIM	https://omim.org/entry/300120
http://purl.obolibrary.org/obo/MONDO_0010424	https://identifiers.org/hgnc/2435	OMIM:300770	MONDO:OMIM	https://omim.org/entry/306250
http://purl.obolibrary.org/obo/MONDO_0010427	https://identifiers.org/hgnc/18475	OMIM:300799	MONDO:OMIM	https://omim.org/entry/300646
http://purl.obolibrary.org/obo/MONDO_0010429	https://identifiers.org/hgnc/11506	OMIM:300802	MONDO:OMIM	https://omim.org/entry/313475
http://purl.obolibrary.org/obo/MONDO_0010430	https://identifiers.org/hgnc/13128	OMIM:300803	MONDO:OMIM	https://omim.org/entry/314990
http://purl.obolibrary.org/obo/MONDO_0010434	https://identifiers.org/hgnc/11336	OMIM:300813	MONDO:OMIM	https://omim.org/entry/300192
http://purl.obolibrary.org/obo/MONDO_0010440	https://identifiers.org/hgnc/26392	OMIM:300830	MONDO:OMIM	https://omim.org/entry/300828
http://purl.obolibrary.org/obo/MONDO_0010451	https://identifiers.org/hgnc/4226	OMIM:300849	MONDO:OMIM	https://omim.org/entry/300104
http://purl.obolibrary.org/obo/MONDO_0010452	https://identifiers.org/hgnc/2902	OMIM:300850	MONDO:OMIM	https://omim.org/entry/300189
http://purl.obolibrary.org/obo/MONDO_0010459	https://identifiers.org/hgnc/12509	OMIM:300857	MONDO:OMIM	https://omim.org/entry/300264
http://purl.obolibrary.org/obo/MONDO_0010461	https://identifiers.org/hgnc/12472	OMIM:300860	MONDO:OMIM	https://omim.org/entry/312180
http://purl.obolibrary.org/obo/MONDO_0010463	https://identifiers.org/hgnc/14064	OMIM:300863	MONDO:OMIM	https://omim.org/entry/300272
http://purl.obolibrary.org/obo/MONDO_0010465	https://identifiers.org/hgnc/12637	OMIM:300867	MONDO:OMIM	https://omim.org/entry/300128
http://purl.obolibrary.org/obo/MONDO_0010469	https://identifiers.org/hgnc/18308	OMIM:300872	MONDO:OMIM	https://omim.org/entry/300777
http://purl.obolibrary.org/obo/MONDO_0010471	https://identifiers.org/hgnc/13315	OMIM:300882	MONDO:OMIM	https://omim.org/entry/300269
http://purl.obolibrary.org/obo/MONDO_0010472	https://identifiers.org/hgnc/30881	OMIM:300884	MONDO:OMIM	https://omim.org/entry/300776
http://purl.obolibrary.org/obo/MONDO_0010473	https://identifiers.org/hgnc/2063	OMIM:300886	MONDO:OMIM	https://omim.org/entry/300138
http://purl.obolibrary.org/obo/MONDO_0010474	https://identifiers.org/hgnc/2291	OMIM:300887	MONDO:OMIM	https://omim.org/entry/300885
http://purl.obolibrary.org/obo/MONDO_0010475	https://identifiers.org/hgnc/5948	OMIM:300888	MONDO:OMIM	https://omim.org/entry/300137
http://purl.obolibrary.org/obo/MONDO_0010476	https://identifiers.org/hgnc/28912	OMIM:300894	MONDO:OMIM	https://omim.org/entry/300526
http://purl.obolibrary.org/obo/MONDO_0010478	https://identifiers.org/hgnc/11022	OMIM:300896	MONDO:OMIM	https://omim.org/entry/314375
http://purl.obolibrary.org/obo/MONDO_0010479	https://identifiers.org/hgnc/8811	OMIM:300905	MONDO:OMIM	https://omim.org/entry/300906
http://purl.obolibrary.org/obo/MONDO_0010483	https://identifiers.org/hgnc/29433	OMIM:300912	MONDO:OMIM	https://omim.org/entry/300524
http://purl.obolibrary.org/obo/MONDO_0010484	https://identifiers.org/hgnc/2208	OMIM:300914	MONDO:OMIM	https://omim.org/entry/303631
http://purl.obolibrary.org/obo/MONDO_0010485	https://identifiers.org/hgnc/5004	OMIM:300915	MONDO:OMIM	https://omim.org/entry/300193
http://purl.obolibrary.org/obo/MONDO_0010489	https://identifiers.org/hgnc/7096	OMIM:300928	MONDO:OMIM	https://omim.org/entry/300204
http://purl.obolibrary.org/obo/MONDO_0010490	https://identifiers.org/hgnc/11326	OMIM:300934	MONDO:OMIM	https://omim.org/entry/300090
http://purl.obolibrary.org/obo/MONDO_0010492	https://identifiers.org/hgnc/14963	OMIM:300943	MONDO:OMIM	https://omim.org/entry/300393
http://purl.obolibrary.org/obo/MONDO_0010493	https://identifiers.org/hgnc/25455	OMIM:300946	MONDO:OMIM	https://omim.org/entry/300945
http://purl.obolibrary.org/obo/MONDO_0010495	https://identifiers.org/hgnc/12974	OMIM:300953	MONDO:OMIM	https://omim.org/entry/300951
http://purl.obolibrary.org/obo/MONDO_0010496	https://identifiers.org/hgnc/19073	OMIM:300957	MONDO:OMIM	https://omim.org/entry/300395
http://purl.obolibrary.org/obo/MONDO_0010497	https://identifiers.org/hgnc/2745	OMIM:300958	MONDO:OMIM	https://omim.org/entry/300160
http://purl.obolibrary.org/obo/MONDO_0010499	https://identifiers.org/hgnc/28909	OMIM:300963	MONDO:OMIM	https://omim.org/entry/300859
http://purl.obolibrary.org/obo/MONDO_0010501	https://identifiers.org/hgnc/7871	OMIM:300967	MONDO:OMIM	https://omim.org/entry/300084
http://purl.obolibrary.org/obo/MONDO_0010503	https://identifiers.org/hgnc/16353	OMIM:300971	MONDO:OMIM	https://omim.org/entry/300470
http://purl.obolibrary.org/obo/MONDO_0010504	https://identifiers.org/hgnc/868	OMIM:300972	MONDO:OMIM	https://omim.org/entry/300197
http://purl.obolibrary.org/obo/MONDO_0010506	https://identifiers.org/hgnc/13429	OMIM:300978	MONDO:OMIM	https://omim.org/entry/300379
http://purl.obolibrary.org/obo/MONDO_0010508	https://identifiers.org/hgnc/29347	OMIM:300982	MONDO:OMIM	https://omim.org/entry/300980
http://purl.obolibrary.org/obo/MONDO_0010509	https://identifiers.org/hgnc/29007	OMIM:300983	MONDO:OMIM	https://omim.org/entry/300838
http://purl.obolibrary.org/obo/MONDO_0010510	https://identifiers.org/hgnc/13486	OMIM:300984	MONDO:OMIM	https://omim.org/entry/300975
http://purl.obolibrary.org/obo/MONDO_0010511	https://identifiers.org/hgnc/4516	OMIM:300985	MONDO:OMIM	https://omim.org/entry/300572
http://purl.obolibrary.org/obo/MONDO_0010512	https://identifiers.org/hgnc/5042	OMIM:300986	MONDO:OMIM	https://omim.org/entry/300610
http://purl.obolibrary.org/obo/MONDO_0010514	https://identifiers.org/hgnc/7373	OMIM:300988	MONDO:OMIM	https://omim.org/entry/309845
http://purl.obolibrary.org/obo/MONDO_0010516	https://identifiers.org/hgnc/467	OMIM:300990	MONDO:OMIM	https://omim.org/entry/300195
http://purl.obolibrary.org/obo/MONDO_0010517	https://identifiers.org/hgnc/28570	OMIM:300991	MONDO:OMIM	https://omim.org/entry/300933
http://purl.obolibrary.org/obo/MONDO_0010520	https://identifiers.org/hgnc/2207	OMIM:301050	MONDO:OMIM	https://omim.org/entry/303630
http://purl.obolibrary.org/obo/MONDO_0010521	https://identifiers.org/hgnc/461	OMIM:301200	MONDO:OMIM	https://omim.org/entry/300391
http://purl.obolibrary.org/obo/MONDO_0010524	https://identifiers.org/hgnc/48	OMIM:301310	MONDO:OMIM	https://omim.org/entry/300135
http://purl.obolibrary.org/obo/MONDO_0010537	https://identifiers.org/hgnc/18145	OMIM:301900	MONDO:OMIM	https://omim.org/entry/300414
http://purl.obolibrary.org/obo/MONDO_0010543	https://identifiers.org/hgnc/11577	OMIM:302060	MONDO:OMIM	https://omim.org/entry/300394
http://purl.obolibrary.org/obo/MONDO_0010547	https://identifiers.org/hgnc/816	OMIM:302500	MONDO:OMIM	https://omim.org/entry/300014
http://purl.obolibrary.org/obo/MONDO_0010549	https://identifiers.org/hgnc/4283	OMIM:302800	MONDO:OMIM	https://omim.org/entry/304040
http://purl.obolibrary.org/obo/MONDO_0010555	https://identifiers.org/hgnc/719	OMIM:302950	MONDO:OMIM	https://omim.org/entry/300180
http://purl.obolibrary.org/obo/MONDO_0010557	https://identifiers.org/hgnc/1940	OMIM:303100	MONDO:OMIM	https://omim.org/entry/300390
http://purl.obolibrary.org/obo/MONDO_0010570	https://identifiers.org/hgnc/3226	OMIM:304110	MONDO:OMIM	https://omim.org/entry/300035
http://purl.obolibrary.org/obo/MONDO_0010574	https://identifiers.org/hgnc/560	OMIM:304340	MONDO:OMIM	https://omim.org/entry/300629
http://purl.obolibrary.org/obo/MONDO_0010576	https://identifiers.org/hgnc/9217	OMIM:304400	MONDO:OMIM	https://omim.org/entry/300039
http://purl.obolibrary.org/obo/MONDO_0010578	https://identifiers.org/hgnc/11817	OMIM:304700	MONDO:OMIM	https://omim.org/entry/300356
http://purl.obolibrary.org/obo/MONDO_0010580	https://identifiers.org/hgnc/6106	OMIM:304790	MONDO:OMIM	https://omim.org/entry/300292
http://purl.obolibrary.org/obo/MONDO_0010592	https://identifiers.org/hgnc/17652	OMIM:305600	MONDO:OMIM	https://omim.org/entry/300651
http://purl.obolibrary.org/obo/MONDO_0010613	https://identifiers.org/hgnc/4289	OMIM:307030	MONDO:OMIM	https://omim.org/entry/300474
http://purl.obolibrary.org/obo/MONDO_0010619	https://identifiers.org/hgnc/8918	OMIM:307800	MONDO:OMIM	https://omim.org/entry/300550
http://purl.obolibrary.org/obo/MONDO_0010622	https://identifiers.org/hgnc/11425	OMIM:308100	MONDO:OMIM	https://omim.org/entry/300747
http://purl.obolibrary.org/obo/MONDO_0010626	https://identifiers.org/hgnc/11935	OMIM:308230	MONDO:OMIM	https://omim.org/entry/300386
http://purl.obolibrary.org/obo/MONDO_0010635	https://identifiers.org/hgnc/6211	OMIM:308700	MONDO:OMIM	https://omim.org/entry/300836
http://purl.obolibrary.org/obo/MONDO_0010640	https://identifiers.org/hgnc/6645	OMIM:308905	MONDO:OMIM	https://omim.org/entry/300111
http://purl.obolibrary.org/obo/MONDO_0010647	https://identifiers.org/hgnc/11733	OMIM:309120	MONDO:OMIM	https://omim.org/entry/300311
http://purl.obolibrary.org/obo/MONDO_0010653	https://identifiers.org/hgnc/9330	OMIM:309500	MONDO:OMIM	https://omim.org/entry/300463
http://purl.obolibrary.org/obo/MONDO_0010656	https://identifiers.org/hgnc/29059	OMIM:309530	MONDO:OMIM	https://omim.org/entry/300522
http://purl.obolibrary.org/obo/MONDO_0010657	https://identifiers.org/hgnc/4839	OMIM:309541	MONDO:OMIM	https://omim.org/entry/300019
http://purl.obolibrary.org/obo/MONDO_0010659	https://identifiers.org/hgnc/3776	OMIM:309548	MONDO:OMIM	https://omim.org/entry/300806
http://purl.obolibrary.org/obo/MONDO_0010660	https://identifiers.org/hgnc/13254	OMIM:309549	MONDO:OMIM	https://omim.org/entry/300499
http://purl.obolibrary.org/obo/MONDO_0010664	https://identifiers.org/hgnc/11123	OMIM:309583	MONDO:OMIM	https://omim.org/entry/300105
http://purl.obolibrary.org/obo/MONDO_0010665	https://identifiers.org/hgnc/25726	OMIM:309585	MONDO:OMIM	https://omim.org/entry/300964
http://purl.obolibrary.org/obo/MONDO_0010667	https://identifiers.org/hgnc/14543	OMIM:309610	MONDO:OMIM	https://omim.org/entry/300358
http://purl.obolibrary.org/obo/MONDO_0010669	https://identifiers.org/hgnc/3672	OMIM:309630	MONDO:OMIM	https://omim.org/entry/300827
http://purl.obolibrary.org/obo/MONDO_0010674	https://identifiers.org/hgnc/5389	OMIM:309900	MONDO:OMIM	https://omim.org/entry/300823
http://purl.obolibrary.org/obo/MONDO_0010684	https://identifiers.org/hgnc/22082	OMIM:310440	MONDO:OMIM	https://omim.org/entry/300913
http://purl.obolibrary.org/obo/MONDO_0010690	https://identifiers.org/hgnc/8082	OMIM:310500	MONDO:OMIM	https://omim.org/entry/300278
http://purl.obolibrary.org/obo/MONDO_0010703	https://identifiers.org/hgnc/8512	OMIM:311250	MONDO:OMIM	https://omim.org/entry/300461
http://purl.obolibrary.org/obo/MONDO_0010711	https://identifiers.org/hgnc/9896	OMIM:311900	MONDO:OMIM	https://omim.org/entry/300080
http://purl.obolibrary.org/obo/MONDO_0010713	https://identifiers.org/hgnc/8864	OMIM:312060	MONDO:OMIM	https://omim.org/entry/300383
http://purl.obolibrary.org/obo/MONDO_0010717	https://identifiers.org/hgnc/8806	OMIM:312170	MONDO:OMIM	https://omim.org/entry/300502
http://purl.obolibrary.org/obo/MONDO_0010723	https://identifiers.org/hgnc/10274	OMIM:312600	MONDO:OMIM	https://omim.org/entry/300757
http://purl.obolibrary.org/obo/MONDO_0010725	https://identifiers.org/hgnc/10457	OMIM:312700	MONDO:OMIM	https://omim.org/entry/300839
http://purl.obolibrary.org/obo/MONDO_0010737	https://identifiers.org/hgnc/23068	OMIM:313400	MONDO:OMIM	https://omim.org/entry/300202
http://purl.obolibrary.org/obo/MONDO_0010767	https://identifiers.org/hgnc/12633	OMIM:415000	MONDO:OMIM	https://omim.org/entry/400005
http://purl.obolibrary.org/obo/MONDO_0010806	https://identifiers.org/hgnc/17340	OMIM:600059	MONDO:OMIM	https://omim.org/entry/607300
http://purl.obolibrary.org/obo/MONDO_0010810	https://identifiers.org/hgnc/20580	OMIM:600081	MONDO:OMIM	https://omim.org/entry/608713
http://purl.obolibrary.org/obo/MONDO_0010814	https://identifiers.org/hgnc/18270	OMIM:600092	MONDO:OMIM	https://omim.org/entry/605743
http://purl.obolibrary.org/obo/MONDO_0010817	https://identifiers.org/hgnc/6298	OMIM:600101	MONDO:OMIM	https://omim.org/entry/603537
http://purl.obolibrary.org/obo/MONDO_0010823	https://identifiers.org/hgnc/327	OMIM:600121	MONDO:OMIM	https://omim.org/entry/603051
http://purl.obolibrary.org/obo/MONDO_0010828	https://identifiers.org/hgnc/15446	OMIM:600138	MONDO:OMIM	https://omim.org/entry/606419
http://purl.obolibrary.org/obo/MONDO_0010849	https://identifiers.org/hgnc/638	OMIM:600231	MONDO:OMIM	https://omim.org/entry/600442
http://purl.obolibrary.org/obo/MONDO_0010860	https://identifiers.org/hgnc/7594	OMIM:600316	MONDO:OMIM	https://omim.org/entry/602666
http://purl.obolibrary.org/obo/MONDO_0010863	https://identifiers.org/hgnc/21181	OMIM:600320	MONDO:OMIM	https://omim.org/entry/608829
http://purl.obolibrary.org/obo/MONDO_0010873	https://identifiers.org/hgnc/3330	OMIM:600348	MONDO:OMIM	https://omim.org/entry/602033
http://purl.obolibrary.org/obo/MONDO_0010878	https://identifiers.org/hgnc/17043	OMIM:600363	MONDO:OMIM	https://omim.org/entry/608145
http://purl.obolibrary.org/obo/MONDO_0010879	https://identifiers.org/hgnc/9479	OMIM:600373	MONDO:OMIM	https://omim.org/entry/605490
http://purl.obolibrary.org/obo/MONDO_0010880	https://identifiers.org/hgnc/175	OMIM:600376	MONDO:OMIM	https://omim.org/entry/601284
http://purl.obolibrary.org/obo/MONDO_0010907	https://identifiers.org/hgnc/11708	OMIM:600627	MONDO:OMIM	https://omim.org/entry/191070
http://purl.obolibrary.org/obo/MONDO_0010916	https://identifiers.org/hgnc/4138	OMIM:600666	MONDO:OMIM	https://omim.org/entry/104160
http://purl.obolibrary.org/obo/MONDO_0010926	https://identifiers.org/hgnc/565	OMIM:600740	MONDO:OMIM	https://omim.org/entry/602242
http://purl.obolibrary.org/obo/MONDO_0010933	https://identifiers.org/hgnc/3815	OMIM:600791	MONDO:OMIM	https://omim.org/entry/601093
http://purl.obolibrary.org/obo/MONDO_0010936	https://identifiers.org/hgnc/24537	OMIM:600795	MONDO:OMIM	https://omim.org/entry/609512
http://purl.obolibrary.org/obo/MONDO_0010938	https://identifiers.org/hgnc/6193	OMIM:600802	MONDO:OMIM	https://omim.org/entry/600173
http://purl.obolibrary.org/obo/MONDO_0010940	https://identifiers.org/hgnc/18391	OMIM:600807	MONDO:OMIM	https://omim.org/entry/606531
http://purl.obolibrary.org/obo/MONDO_0010940	https://identifiers.org/hgnc/7518	OMIM:600807	MONDO:OMIM	https://omim.org/entry/158375
http://purl.obolibrary.org/obo/MONDO_0010948	https://identifiers.org/hgnc/2394	OMIM:600881	MONDO:OMIM	https://omim.org/entry/123610
http://purl.obolibrary.org/obo/MONDO_0010949	https://identifiers.org/hgnc/9788	OMIM:600882	MONDO:OMIM	https://omim.org/entry/602298
http://purl.obolibrary.org/obo/MONDO_0010953	https://identifiers.org/hgnc/3586	OMIM:600901	MONDO:OMIM	https://omim.org/entry/613976
http://purl.obolibrary.org/obo/MONDO_0010959	https://identifiers.org/hgnc/19869	OMIM:600920	MONDO:OMIM	https://omim.org/entry/613619
http://purl.obolibrary.org/obo/MONDO_0010965	https://identifiers.org/hgnc/30800	OMIM:600971	MONDO:OMIM	https://omim.org/entry/607237
http://purl.obolibrary.org/obo/MONDO_0010969	https://identifiers.org/hgnc/21043	OMIM:600977	MONDO:OMIM	https://omim.org/entry/608921
http://purl.obolibrary.org/obo/MONDO_0010970	https://identifiers.org/hgnc/7001	OMIM:600987	MONDO:OMIM	https://omim.org/entry/601740
http://purl.obolibrary.org/obo/MONDO_0010973	https://identifiers.org/hgnc/2810	OMIM:600994	MONDO:OMIM	https://omim.org/entry/608798
http://purl.obolibrary.org/obo/MONDO_0010974	https://identifiers.org/hgnc/13394	OMIM:600995	MONDO:OMIM	https://omim.org/entry/604766
http://purl.obolibrary.org/obo/MONDO_0010977	https://identifiers.org/hgnc/811	OMIM:601003	MONDO:OMIM	https://omim.org/entry/108730
http://purl.obolibrary.org/obo/MONDO_0010985	https://identifiers.org/hgnc/31750	OMIM:601068	MONDO:OMIM	https://omim.org/entry/618073
http://purl.obolibrary.org/obo/MONDO_0010987	https://identifiers.org/hgnc/11877	OMIM:601072	MONDO:OMIM	https://omim.org/entry/605511
http://purl.obolibrary.org/obo/MONDO_0010995	https://identifiers.org/hgnc/16841	OMIM:601098	MONDO:OMIM	https://omim.org/entry/603795
http://purl.obolibrary.org/obo/MONDO_0010998	https://identifiers.org/hgnc/23056	OMIM:601110	MONDO:OMIM	https://omim.org/entry/608750
http://purl.obolibrary.org/obo/MONDO_0011025	https://identifiers.org/hgnc/779	OMIM:601238	MONDO:OMIM	https://omim.org/entry/608179
http://purl.obolibrary.org/obo/MONDO_0011027	https://identifiers.org/hgnc/1477	OMIM:601283	MONDO:OMIM	https://omim.org/entry/605286
http://purl.obolibrary.org/obo/MONDO_0011037	https://identifiers.org/hgnc/19351	OMIM:601331	MONDO:OMIM	https://omim.org/entry/614295
http://purl.obolibrary.org/obo/MONDO_0011066	https://identifiers.org/hgnc/7450	OMIM:601382	MONDO:OMIM	https://omim.org/entry/603557
http://purl.obolibrary.org/obo/MONDO_0011073	https://identifiers.org/hgnc/18791	OMIM:601410	MONDO:OMIM	https://omim.org/entry/612192
http://purl.obolibrary.org/obo/MONDO_0011074	https://identifiers.org/hgnc/6653	OMIM:601412	MONDO:OMIM	https://omim.org/entry/600298
http://purl.obolibrary.org/obo/MONDO_0011075	https://identifiers.org/hgnc/17348	OMIM:601414	MONDO:OMIM	https://omim.org/entry/607301
http://purl.obolibrary.org/obo/MONDO_0011085	https://identifiers.org/hgnc/7679	OMIM:601455	MONDO:OMIM	https://omim.org/entry/605262
http://purl.obolibrary.org/obo/MONDO_0011093	https://identifiers.org/hgnc/5320	OMIM:601492	MONDO:OMIM	https://omim.org/entry/607071
http://purl.obolibrary.org/obo/MONDO_0011098	https://identifiers.org/hgnc/10050	OMIM:601518	MONDO:OMIM	https://omim.org/entry/180435
http://purl.obolibrary.org/obo/MONDO_0011104	https://identifiers.org/hgnc/2398	OMIM:601547	MONDO:OMIM	https://omim.org/entry/123620
http://purl.obolibrary.org/obo/MONDO_0011106	https://identifiers.org/hgnc/757	OMIM:601552	MONDO:OMIM	https://omim.org/entry/600582
http://purl.obolibrary.org/obo/MONDO_0011112	https://identifiers.org/hgnc/21694	OMIM:601583	MONDO:OMIM	https://omim.org/entry/609062
http://purl.obolibrary.org/obo/MONDO_0011121	https://identifiers.org/hgnc/26034	OMIM:601650	MONDO:OMIM	https://omim.org/entry/613019
http://purl.obolibrary.org/obo/MONDO_0011155	https://identifiers.org/hgnc/29393	OMIM:601846	MONDO:OMIM	https://omim.org/entry/613247
http://purl.obolibrary.org/obo/MONDO_0011160	https://identifiers.org/hgnc/18183	OMIM:601869	MONDO:OMIM	https://omim.org/entry/608792
http://purl.obolibrary.org/obo/MONDO_0011162	https://identifiers.org/hgnc/4277	OMIM:601885	MONDO:OMIM	https://omim.org/entry/121015
http://purl.obolibrary.org/obo/MONDO_0011176	https://identifiers.org/hgnc/17995	OMIM:602014	MONDO:OMIM	https://omim.org/entry/607009
http://purl.obolibrary.org/obo/MONDO_0011177	https://identifiers.org/hgnc/6462	OMIM:602032	MONDO:OMIM	https://omim.org/entry/602767
http://purl.obolibrary.org/obo/MONDO_0011181	https://identifiers.org/hgnc/691	OMIM:602078	MONDO:OMIM	https://omim.org/entry/602753
http://purl.obolibrary.org/obo/MONDO_0011184	https://identifiers.org/hgnc/13875	OMIM:602081	MONDO:OMIM	https://omim.org/entry/605317
http://purl.obolibrary.org/obo/MONDO_0011190	https://identifiers.org/hgnc/17870	OMIM:602088	MONDO:OMIM	https://omim.org/entry/243305
http://purl.obolibrary.org/obo/MONDO_0011216	https://identifiers.org/hgnc/4887	OMIM:602390	MONDO:OMIM	https://omim.org/entry/608374
http://purl.obolibrary.org/obo/MONDO_0011217	https://identifiers.org/hgnc/2859	OMIM:602398	MONDO:OMIM	https://omim.org/entry/606418
http://purl.obolibrary.org/obo/MONDO_0011218	https://identifiers.org/hgnc/11344	OMIM:602400	MONDO:OMIM	https://omim.org/entry/606797
http://purl.obolibrary.org/obo/MONDO_0011226	https://identifiers.org/hgnc/9220	OMIM:602459	MONDO:OMIM	https://omim.org/entry/602460
http://purl.obolibrary.org/obo/MONDO_0011227	https://identifiers.org/hgnc/4612	OMIM:602471	MONDO:OMIM	https://omim.org/entry/138890
http://purl.obolibrary.org/obo/MONDO_0011229	https://identifiers.org/hgnc/23287	OMIM:602473	MONDO:OMIM	https://omim.org/entry/608451
http://purl.obolibrary.org/obo/MONDO_0011234	https://identifiers.org/hgnc/4387	OMIM:602483	MONDO:OMIM	https://omim.org/entry/139370
http://purl.obolibrary.org/obo/MONDO_0011237	https://identifiers.org/hgnc/12593	OMIM:602491	MONDO:OMIM	https://omim.org/entry/191523
http://purl.obolibrary.org/obo/MONDO_0011243	https://identifiers.org/hgnc/30935	OMIM:602531	MONDO:OMIM	https://omim.org/entry/607860
http://purl.obolibrary.org/obo/MONDO_0011246	https://identifiers.org/hgnc/1938	OMIM:602541	MONDO:OMIM	https://omim.org/entry/612395
http://purl.obolibrary.org/obo/MONDO_0011252	https://identifiers.org/hgnc/16110	OMIM:602557	MONDO:OMIM	https://omim.org/entry/616177
