mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case
MONDO:0008260	Kindler syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	KINDLER syndrome	KINDLER syndrome				icd11.foundation:726317303	Kindler syndrome			OMIM:173650	
MONDO:0008260	Kindler syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	bullous acrokeratotic poikiloderma of Kindler and Weary	bullous acrokeratotic poikiloderma of Kindler and Weary				icd11.foundation:726317303	Kindler syndrome			OMIM:173650	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasExactSynonym	oio:hasRelatedSynonym	medullary cystic disease	medullary cystic disease				icd11.foundation:216863438	Autosomal dominant tubulointerstitial disease			GARD:0010801	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasExactSynonym	oio:hasRelatedSynonym	medullary cystic kidney disease	medullary cystic kidney disease				icd11.foundation:216863438	Autosomal dominant tubulointerstitial disease			GARD:0010801	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasExactSynonym	oio:hasRelatedSynonym	MCKD	MCKD				icd11.foundation:216863438	Autosomal dominant tubulointerstitial disease	http://purl.obolibrary.org/obo/mondo#GENERATED	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:174000, GARD:0010801	
MONDO:0008274	polyostotic fibrous dysplasia	oio:hasExactSynonym	oio:hasBroadSynonym	fibrous dysplasia of bone	fibrous dysplasia of bone				icd11.foundation:1704766818	Fibrous dysplasia of bone			NCIT:C34609	
MONDO:0008294	acute intermittent porphyria	oio:hasExactSynonym	oio:hasRelatedSynonym	hydroxymethylbilane synthase deficiency	hydroxymethylbilane synthase deficiency				icd11.foundation:1565229118	Acute intermittent porphyria			GARD:0005732	
MONDO:0008294	acute intermittent porphyria	oio:hasExactSynonym	oio:hasRelatedSynonym	porphobilinogen deaminase deficiency	porphobilinogen deaminase deficiency				icd11.foundation:1565229118	Acute intermittent porphyria			OMIM:176000	
MONDO:0008296	familial porphyria cutanea tarda	oio:hasExactSynonym	oio:hasRelatedSynonym	porphyria cutanea tarda	porphyria cutanea tarda				icd11.foundation:370983230	Porphyria cutanea tarda			OMIM:176100	
MONDO:0008296	familial porphyria cutanea tarda	oio:hasExactSynonym	oio:hasRelatedSynonym	porphyria, Hepatocutaneous type	porphyria, Hepatocutaneous type				icd11.foundation:370983230	Porphyria cutanea tarda			OMIM:176100	
MONDO:0008297	variegate porphyria	oio:hasExactSynonym	oio:hasRelatedSynonym	porphyria variegata	porphyria variegata				icd11.foundation:1227474618	Variegate porphyria			OMIM:176200	
MONDO:0008387	ring dermoid of cornea	oio:hasExactSynonym	oio:hasRelatedSynonym	RING dermoid of cornea	RING dermoid of cornea				icd11.foundation:271430543	Ring dermoid of cornea			OMIM:180550	
MONDO:0008404	scalp-ear-nipple syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	scalp-EAR-nipple syndrome	scalp-EAR-nipple syndrome				icd11.foundation:88843032	Scalp-ear-nipple syndrome			OMIM:181270	
MONDO:0008492	stiff skin syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	STIFF skin syndrome	STIFF skin syndrome				icd11.foundation:642409035	Stiff skin syndrome			OMIM:184900	
MONDO:0008493	overhydrated hereditary stomatocytosis	oio:hasExactSynonym	oio:hasRelatedSynonym	OVERHYDRATED hereditary stomatocytosis	OVERHYDRATED hereditary stomatocytosis				icd11.foundation:595647587	Overhydrated hereditary stomatocytosis			OMIM:185000	
MONDO:0008512	syndactyly type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	craniosynostosis, Philadelphia type	craniosynostosis, Philadelphia type				icd11.foundation:234032200	Craniosynostosis, Philadelphia type			OMIM:185900	
MONDO:0008538	temporal arteritis	oio:hasExactSynonym	oio:hasRelatedSynonym	polymyalgia rheumatica	polymyalgia rheumatica				icd11.foundation:103940897	Polymyalgia rheumatica			OMIM:187360	
MONDO:0008538	temporal arteritis	oio:hasExactSynonym	oio:hasRelatedSynonym	cranial arteritis	cranial arteritis				icd11.foundation:1929970386	Giant cell arteritis			OMIM:187360	
MONDO:0008542	tetralogy of fallot	oio:hasExactSynonym	oio:hasRelatedSynonym	Fallot tetralogy	Fallot tetralogy				icd11.foundation:90973426	Tetralogy of Fallot			GARD:0002245	
MONDO:0008542	tetralogy of fallot	oio:hasExactSynonym	oio:hasRelatedSynonym	tetralogy of FALLOT	tetralogy of FALLOT				icd11.foundation:90973426	Tetralogy of Fallot			OMIM:187500	
MONDO:0008558	autoimmune thrombocytopenic purpura	oio:hasExactSynonym	oio:hasRelatedSynonym	idiopathic purpura	idiopathic purpura				icd11.foundation:364346400	Immune thrombocytopenic purpura			DOID:8924	
MONDO:0008558	autoimmune thrombocytopenic purpura	oio:hasExactSynonym	oio:hasRelatedSynonym	immune thrombocytopenic purpura	immune thrombocytopenic purpura				icd11.foundation:364346400	Immune thrombocytopenic purpura			OMIM:188030	
MONDO:0008599	trigeminal neuralgia	oio:hasExactSynonym	oio:hasRelatedSynonym	Tic douloureux	Tic douloureux				icd11.foundation:1803581281	Trigeminal neuralgia			OMIM:190400	
MONDO:0008608	Down syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	trisomy 21 syndrome	trisomy 21 syndrome				icd11.foundation:1624623908	Complete trisomy 21			NCIT:C2993, DOID:14250	
MONDO:0008621	uncombable hair syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	cheveux incoiffables	cheveux incoiffables				icd11.foundation:244892708	Uncombable hair syndrome			GARD:0005404	
MONDO:0008633	Muckle-Wells syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	MUCKLE-Wells syndrome	MUCKLE-Wells syndrome				icd11.foundation:1983358487	Muckle-Wells syndrome			OMIM:191900	
MONDO:0008713	acrodermatitis enteropathica	oio:hasExactSynonym	oio:hasRelatedSynonym	Brandt syndrome	Brandt syndrome				icd11.foundation:1813939482	Acrodermatitis enteropathica			GARD:0005723	
MONDO:0008747	oculocutaneous albinism type 3	oio:hasExactSynonym	oio:hasRelatedSynonym	Xanthism	Xanthism				icd11.foundation:1565320806	Oculocutaneous albinism type 3			OMIM:203290, GARD:0009641	
MONDO:0008752	Alexander disease	oio:hasExactSynonym	oio:hasRelatedSynonym	alexanders leukodystrophy	alexanders leukodystrophy				icd11.foundation:2023359698	Alexander disease			GARD:0005774	
MONDO:0008753	alkaptonuria	oio:hasExactSynonym	oio:hasRelatedSynonym	deficiency of homogentisicase	deficiency of homogentisicase				icd11.foundation:1761652827	Alkaptonuria			DOID:9270	
MONDO:0008811	XK aprosencephaly	oio:hasExactSynonym	oio:hasRelatedSynonym	atelencephaly	atelencephaly				icd11.foundation:1740361952	Aprosencephaly			Orphanet:3469	
MONDO:0008815	argininosuccinic aciduria	oio:hasExactSynonym	oio:hasRelatedSynonym	argininosuccinate lyase deficiency	argininosuccinate lyase deficiency				icd11.foundation:439383288	Argininosuccinic aciduria			OMIM:207900	
MONDO:0008853	Barber-Say syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	BARBER-SAY syndrome	BARBER-SAY syndrome				icd11.foundation:37248895	Barber-Say syndrome			OMIM:209885	
MONDO:0008855	MHC class II deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Bare lymphocyte syndrome type 2	Bare lymphocyte syndrome type 2				icd11.foundation:2021339495	Major histocompatibility complex class II deficiency			Orphanet:572, MESH:C537079, GARD:0000824	
MONDO:0008855	MHC class II deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	immunodeficiency by defective expression of HLA class 2	immunodeficiency by defective expression of HLA class 2				icd11.foundation:2021339495	Major histocompatibility complex class II deficiency			Orphanet:572	
MONDO:0008889	thromboangiitis obliterans	oio:hasExactSynonym	oio:hasRelatedSynonym	BUERGER disease	BUERGER disease				icd11.foundation:1000683110	Thromboangiitis obliterans			OMIM:211480	
MONDO:0008892	progressive familial intrahepatic cholestasis type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	progressive familial intrahepatic cholestasis	progressive familial intrahepatic cholestasis				icd11.foundation:1457142642	Progressive familial intrahepatic cholestasis			GARD:0009802	
MONDO:0008918	carnitine-acylcarnitine translocase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	CARNITINE-acylcarnitine translocase deficiency	CARNITINE-acylcarnitine translocase deficiency				icd11.foundation:677949122	Carnitine-acylcarnitine translocase deficiency			OMIM:212138	
MONDO:0009009	hypoplasminogenemia	oio:hasExactSynonym	oio:hasRelatedSynonym	ligneous conjunctivitis	ligneous conjunctivitis				icd11.foundation:1464324556	Ligneous conjunctivitis			ORCID:0000-0001-9310-0163, OMIM:217090	
MONDO:0009025	apparent mineralocorticoid excess	oio:hasExactSynonym	oio:hasRelatedSynonym	apparent mineralocorticoid EXCESS	apparent mineralocorticoid EXCESS				icd11.foundation:1737310323	Apparent mineralocorticoid excess			OMIM:218030	
MONDO:0009039	Baller-Gerold syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	BALLER-Gerold syndrome	BALLER-Gerold syndrome				icd11.foundation:1650688177	Baller-Gerold syndrome			OMIM:218600	
MONDO:0009050	Cushing disease due to pituitary adenoma	oio:hasExactSynonym	oio:hasRelatedSynonym	Cushing disease	Cushing disease				icd11.foundation:380861892	Pituitary-dependent Cushing disease			GARD:0012867	
MONDO:0009050	Cushing disease due to pituitary adenoma	oio:hasExactSynonym	oio:hasRelatedSynonym	Cushing's disease	Cushing's disease				icd11.foundation:380861892	Pituitary-dependent Cushing disease			GARD:0012867	
MONDO:0009072	Dandy-Walker syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Dandy-Walker malformation	Dandy-Walker malformation				icd11.foundation:993088960	Dandy-Walker malformation			OMIM:220200	
MONDO:0009106	diastematomyelia	oio:hasExactSynonym	oio:hasRelatedSynonym	diplomyelia	diplomyelia				icd11.foundation:2070601288	Diastematomyelia			GARD:0001851	
MONDO:0009106	diastematomyelia	oio:hasExactSynonym	oio:hasRelatedSynonym	split cord malformation	split cord malformation				icd11.foundation:2070601288	Diastematomyelia			GARD:0001851	
MONDO:0009107	diastrophic dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	diastrophic dwarfism	diastrophic dwarfism				icd11.foundation:1681550532	Diastrophic dysplasia			Orphanet:628	
MONDO:0009109	lysinuric protein intolerance	oio:hasExactSynonym	oio:hasRelatedSynonym	lysinuric PROTEIN intolerance	lysinuric PROTEIN intolerance				icd11.foundation:972050440	Lysinuric protein intolerance			OMIM:222700	
MONDO:0009110	dicarboxylic aminoaciduria	oio:hasExactSynonym	oio:hasRelatedSynonym	glutamate-aspartate Transport defect	glutamate-aspartate Transport defect				icd11.foundation:1947265216	Dicarboxylic aminoaciduria			OMIM:222730	
MONDO:0009114	congenital sucrase-isomaltase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	invertase deficiency	invertase deficiency				icd11.foundation:1817406536	Congenital sucrase-isomaltase deficiency				
MONDO:0009114	congenital sucrase-isomaltase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	sucrase-alpha-dextrinase deficiency	sucrase-alpha-dextrinase deficiency				icd11.foundation:1817406536	Congenital sucrase-isomaltase deficiency				
MONDO:0009115	congenital lactase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	disaccharide intolerance 2	disaccharide intolerance 2				icd11.foundation:2109252471	Congenital lactase deficiency			OMIM:223000	
MONDO:0009159	Ehlers-Danlos syndrome, cardiac valvular type	oio:hasExactSynonym	oio:hasRelatedSynonym	Ehlers-Danlos syndrome, CARDIAC valvular type	Ehlers-Danlos syndrome, CARDIAC valvular type				icd11.foundation:531375176	Ehlers-Danlos syndrome, cardiac valvular type			OMIM:225320	
MONDO:0009169	endocardial fibroelastosis	oio:hasExactSynonym	oio:hasRelatedSynonym	endomyocardial fibroelastosis	endomyocardial fibroelastosis				icd11.foundation:1971033419	Endocardial fibroelastosis			Orphanet:2022	
MONDO:0009212	congenital factor X deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Stuart-Prower Factor deficiency	Stuart-Prower Factor deficiency				icd11.foundation:1886781445	Hereditary factor X deficiency			OMIM:227600	
MONDO:0009216	glycogen storage disease due to GLUT2 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	GSD type 11	GSD type 11				icd11.foundation:426701963	Glycogen storage disease due to GLUT2 deficiency		http://purl.obolibrary.org/obo/mondo#AMBIGUOUS	Orphanet:2088	
MONDO:0009216	glycogen storage disease due to GLUT2 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	glycogen storage disease type 11	glycogen storage disease type 11				icd11.foundation:426701963	Glycogen storage disease due to GLUT2 deficiency		http://purl.obolibrary.org/obo/mondo#AMBIGUOUS	Orphanet:2088	
MONDO:0009249	hereditary fructose intolerance	oio:hasExactSynonym	oio:hasRelatedSynonym	aldolase B deficiency	aldolase B deficiency				icd11.foundation:1925240365	Hereditary fructose intolerance			OMIM:229600	
MONDO:0009249	hereditary fructose intolerance	oio:hasExactSynonym	oio:hasRelatedSynonym	fructose-1-phosphate aldolase deficiency	fructose-1-phosphate aldolase deficiency				icd11.foundation:1925240365	Hereditary fructose intolerance			OMIM:229600	
MONDO:0009252	essential fructosuria	oio:hasExactSynonym	oio:hasRelatedSynonym	hepatic fructokinase deficiency	hepatic fructokinase deficiency				icd11.foundation:1362211287	Essential fructosuria			OMIM:229800	
MONDO:0009262	GM1 gangliosidosis type 3	oio:hasExactSynonym	oio:hasRelatedSynonym	adult GM1 gangliosidosis	adult GM1 gangliosidosis				icd11.foundation:1331496842	GM1 gangliosidosis type 3			GARD:0002431	
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	ethylmalonic-Adipicaciduria	ethylmalonic-Adipicaciduria				icd11.foundation:977130875	Multiple acyl-CoA dehydrogenase deficiency			OMIM:231680	
MONDO:0009303	anti-glomerular basement membrane disease	oio:hasExactSynonym	oio:hasRelatedSynonym	anti-glomerular basement membrane antibody disease	anti-glomerular basement membrane antibody disease				icd11.foundation:591736785	Anti-glomerular basement membrane antibody mediated disease			GARD:0002551	
MONDO:0009312	lipodystrophy due to peptidic growth factors deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Werner-like syndrome due to combined Growth Factor deficiency	Werner-like syndrome due to combined Growth Factor deficiency				icd11.foundation:1235390174	Lipodystrophy due to peptidic growth factors deficiency			OMIM:233805	
MONDO:0009348	classic Hodgkin lymphoma	oio:hasExactSynonym	oio:hasRelatedSynonym	Hodgkin disease	Hodgkin disease				icd11.foundation:1528863768	Hodgkin lymphoma			OMIM:236000	
MONDO:0009451	Nezelof syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	thymic aplasia	thymic aplasia				icd11.foundation:215376282	Nezelof syndrome			OMIM:242700	
MONDO:0009479	Johanson-Blizzard syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Johanson-BLIZZARD syndrome	Johanson-BLIZZARD syndrome				icd11.foundation:1427330812	Johanson-Blizzard syndrome			OMIM:243800	
MONDO:0009480	Joubert syndrome with oculorenal defect	oio:hasExactSynonym	oio:hasRelatedSynonym	cerebello-oculo-renal syndrome	cerebello-oculo-renal syndrome				icd11.foundation:397835469	Joubert syndrome with oculorenal defect			GARD:0009455	
MONDO:0009493	Richards-Rundle syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	RICHARDS-RUNDLE syndrome	RICHARDS-RUNDLE syndrome				icd11.foundation:114583632	Richards-Rundle syndrome			OMIM:245100	
MONDO:0009495	Keutel syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	KEUTEL syndrome	KEUTEL syndrome				icd11.foundation:1083151379	Keutel syndrome			OMIM:245150	
MONDO:0009499	Krabbe disease	oio:hasExactSynonym	oio:hasRelatedSynonym	galactosylceramide Beta-galactosidase deficiency	galactosylceramide Beta-galactosidase deficiency				icd11.foundation:796317173	Krabbe disease			OMIM:245200	
MONDO:0009514	Laurence-Moon syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Laurence-MOON syndrome	Laurence-MOON syndrome				icd11.foundation:458834940	Laurence-Moon syndrome			OMIM:245800	
MONDO:0009530	lipoid proteinosis	oio:hasExactSynonym	oio:hasRelatedSynonym	hyalinosis cutis Et mucosae	hyalinosis cutis Et mucosae				icd11.foundation:326368380	Lipoid proteinosis			OMIM:247100	
MONDO:0009530	lipoid proteinosis	oio:hasExactSynonym	oio:hasRelatedSynonym	lipoid proteinosis of Urbach and Wiethe	lipoid proteinosis of Urbach and Wiethe				icd11.foundation:326368380	Lipoid proteinosis			OMIM:247100	
MONDO:0009552	mal de Meleda	oio:hasExactSynonym	oio:hasRelatedSynonym	MAL DE Meleda	MAL DE Meleda				icd11.foundation:1850911834	Mal de Meleda			OMIM:248300	
MONDO:0009557	mandibuloacral dysplasia with type A lipodystrophy	oio:hasExactSynonym	oio:hasBroadSynonym	mandibuloacral dysplasia	mandibuloacral dysplasia				icd11.foundation:1687046570	Mandibuloacral dysplasia			OMIM:genemap2, OMIM:248370	
MONDO:0009557	mandibuloacral dysplasia with type A lipodystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	MANDIBULOACRAL dysplasia with type A lipodystrophy	MANDIBULOACRAL dysplasia with type A lipodystrophy				icd11.foundation:1756335062	Mandibuloacral dysplasia with type A lipodystrophy			OMIM:248370	
MONDO:0009561	alpha-mannosidosis	oio:hasExactSynonym	oio:hasRelatedSynonym	lysosomal Alpha-D-mannosidase deficiency	lysosomal Alpha-D-mannosidase deficiency				icd11.foundation:1944256516	Alpha-mannosidosis			OMIM:248500	
MONDO:0009562	beta-mannosidosis	oio:hasExactSynonym	oio:hasRelatedSynonym	lysosomal Beta-mannosidase deficiency	lysosomal Beta-mannosidase deficiency				icd11.foundation:1578707401	Beta-mannosidosis			OMIM:248510	
MONDO:0009563	maple syrup urine disease	oio:hasExactSynonym	oio:hasRelatedSynonym	branched-chain Alpha-Keto acid dehydrogenase deficiency	branched-chain Alpha-Keto acid dehydrogenase deficiency				icd11.foundation:1623706568	Maple-syrup-urine disease			OMIM:248600	
MONDO:0009564	Marden-Walker syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	MARDEN-WALKER syndrome	MARDEN-WALKER syndrome				icd11.foundation:1983460876	Marden-Walker syndrome			OMIM:248700	
MONDO:0009579	Frank-Ter Haar syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	FRANK-TER Haar syndrome	FRANK-TER Haar syndrome				icd11.foundation:1643548765	Frank-ter Haar syndrome			OMIM:249420	
MONDO:0009608	methionine malabsorption syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Smith-strang disease	Smith-strang disease				icd11.foundation:1061270147	Methionine malabsorption syndrome			OMIM:250900	
MONDO:0009608	methionine malabsorption syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	oasthouse urine disease	oasthouse urine disease				icd11.foundation:1061270147	Methionine malabsorption syndrome			OMIM:250900	
MONDO:0009610	3-methylglutaconic aciduria type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	3-methylglutaconyl-Coa hydratase deficiency	3-methylglutaconyl-Coa hydratase deficiency				icd11.foundation:899935975	3-methylglutaconic aciduria type 1			OMIM:250950	
MONDO:0009655	mucopolysaccharidosis type 3A	oio:hasExactSynonym	oio:hasRelatedSynonym	heparan sulfate sulfatase deficiency	heparan sulfate sulfatase deficiency				icd11.foundation:182200345	Mucopolysaccharidosis type 3A			OMIM:252900	
MONDO:0009656	mucopolysaccharidosis type 3B	oio:hasExactSynonym	oio:hasRelatedSynonym	N-Acetyl-Alpha-D-glucosaminidase deficiency	N-Acetyl-Alpha-D-glucosaminidase deficiency				icd11.foundation:117303909	Mucopolysaccharidosis type 3B			OMIM:252920	
MONDO:0009658	mucopolysaccharidosis type 3D	oio:hasExactSynonym	oio:hasRelatedSynonym	N-acetylglucosamine-6-sulfate sulfatase deficiency	N-acetylglucosamine-6-sulfate sulfatase deficiency				icd11.foundation:1780990193	Mucopolysaccharidosis type 3D			GARD:0007074	
MONDO:0009692	primary myelofibrosis	oio:hasExactSynonym	oio:hasNarrowSynonym	myelofibrosis with myeloid metaplasia	myelofibrosis with myeloid metaplasia				icd11.foundation:1407285327	Primary myelofibrosis			Orphanet:824, OMIM:254450	
MONDO:0009692	primary myelofibrosis	oio:hasExactSynonym	oio:hasNarrowSynonym	myelofibrosis with myeloid metaplasia	myelofibrosis with myeloid metaplasia				icd11.foundation:673220507	Myelofibrosis with myeloid metaplasia			Orphanet:824, OMIM:254450	
MONDO:0009693	plasma cell myeloma	oio:hasExactSynonym	oio:hasRelatedSynonym	Al amyloidosis	Al amyloidosis				icd11.foundation:1061366491	AL amyloidosis			OMIM:254500	
MONDO:0009696	juvenile myoclonic epilepsy	oio:hasExactSynonym	oio:hasNarrowSynonym	Janz syndrome	Janz syndrome				icd11.foundation:1014397110	Juvenile myoclonic epilepsy			OMIM:254770, DOID:4890	
MONDO:0009735	Netherton syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Netherton disease	Netherton disease				icd11.foundation:1797493665	Netherton syndrome			OMIM:256500	
MONDO:0009738	sialidosis type 2	oio:hasExactSynonym	oio:hasRelatedSynonym	lipomucopolysaccharidosis	lipomucopolysaccharidosis				icd11.foundation:1154773192	Sialidosis type 1			OMIM:256550	
MONDO:0009738	sialidosis type 2	oio:hasExactSynonym	oio:hasRelatedSynonym	mucolipidosis type 1	mucolipidosis type 1				icd11.foundation:1180347697	Sialidosis			GARD:0007183	
MONDO:0009738	sialidosis type 2	oio:hasExactSynonym	oio:hasBroadSynonym	sialidosis	sialidosis				icd11.foundation:1180347697	Sialidosis			DOID:3343	
MONDO:0009738	sialidosis type 2	oio:hasExactSynonym	oio:hasRelatedSynonym	glycoproteinosis	glycoproteinosis				icd11.foundation:979972142	Glycoproteinosis			DOID:3343	
MONDO:0009742	neuroectodermal melanolysosomal disease	oio:hasExactSynonym	oio:hasRelatedSynonym	ELEJALDE disease	ELEJALDE disease				icd11.foundation:771734461	Neuroectodermal melanolysosomal disease			OMIM:256710	
MONDO:0009756	Niemann-Pick disease type A	oio:hasExactSynonym	oio:hasRelatedSynonym	sphingomyelinase deficiency	sphingomyelinase deficiency				icd11.foundation:398872780	Niemann-Pick disease			OMIM:257200	
MONDO:0009785	opsismodysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	OPSISMODYSPLASIA	OPSISMODYSPLASIA				icd11.foundation:2147268863	Opsismodysplasia		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:258480	
MONDO:0009787	3-methylglutaconic aciduria type 3	oio:hasExactSynonym	oio:hasRelatedSynonym	optic atrophy plus syndrome	optic atrophy plus syndrome				icd11.foundation:535412248	3-methylglutaconic aciduria type 3			OMIM:258501	
MONDO:0009797	orotic aciduria	oio:hasExactSynonym	oio:hasRelatedSynonym	hereditary orotic aciduria	hereditary orotic aciduria				icd11.foundation:449856959	Hereditary orotic aciduria			Orphanet:30	
MONDO:0009823	primary hyperoxaluria type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	alanine-glyoxylate aminotransferase deficiency	alanine-glyoxylate aminotransferase deficiency				icd11.foundation:692812009	Primary hyperoxaluria type 1			OMIM:259900	
MONDO:0009833	Shwachman-Diamond syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital lipomatosis of pancreas	congenital lipomatosis of pancreas				icd11.foundation:232885463	Shwachman-Diamond syndrome			GARD:0004863	
MONDO:0009835	subacute sclerosing panencephalitis	oio:hasExactSynonym	oio:hasRelatedSynonym	Dawson encephalitis	Dawson encephalitis				icd11.foundation:1098683540	Subacute sclerosing panencephalitis			GARD:0007708	
MONDO:0009835	subacute sclerosing panencephalitis	oio:hasExactSynonym	oio:hasRelatedSynonym	Subacute sclerosing leukoencephalitis	Subacute sclerosing leukoencephalitis				icd11.foundation:1098683540	Subacute sclerosing panencephalitis			Orphanet:2806	
MONDO:0009837	choroid plexus papilloma	oio:hasExactSynonym	oio:hasRelatedSynonym	choroid plexus carcinoma	choroid plexus carcinoma				icd11.foundation:1128449352	Choroid plexus carcinoma			OMIM:260500	
MONDO:0009837	choroid plexus papilloma	oio:hasExactSynonym	oio:hasRelatedSynonym	choroid plexus carcinoma	choroid plexus carcinoma				icd11.foundation:1128449352	Choroid plexus carcinoma	http://purl.obolibrary.org/obo/mondo#GENERATED		OMIM:260500	
MONDO:0009837	choroid plexus papilloma	oio:hasExactSynonym	oio:hasRelatedSynonym	papilloma of choroid plexus	papilloma of choroid plexus				icd11.foundation:1959912502	Choroid plexus tumours			OMIM:260500, NCIT:C3698, MONDO:Lexical	
MONDO:0009861	phenylketonuria	oio:hasExactSynonym	oio:hasRelatedSynonym	imbecilitus phenylpyruvica	imbecilitus phenylpyruvica				icd11.foundation:2084504393	Classical phenylketonuria				
MONDO:0009861	phenylketonuria	oio:hasExactSynonym	oio:hasRelatedSynonym	oligophrenia Phenylpyruvica	oligophrenia Phenylpyruvica				icd11.foundation:2084504393	Classical phenylketonuria			OMIM:261600	
MONDO:0009861	phenylketonuria	oio:hasExactSynonym	oio:hasRelatedSynonym	oligophrenia phenylpyruvica	oligophrenia phenylpyruvica				icd11.foundation:2084504393	Classical phenylketonuria				
MONDO:0009861	phenylketonuria	oio:hasExactSynonym	oio:hasRelatedSynonym	phenylpyruvic oligophrenia	phenylpyruvic oligophrenia				icd11.foundation:2084504393	Classical phenylketonuria				
MONDO:0009869	isolated Pierre-Robin syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Pierre Robin sequence	Pierre Robin sequence				icd11.foundation:136361299	Pierre Robin syndrome			OMIM:261800, MESH:D010855	
MONDO:0009869	isolated Pierre-Robin syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Pierre Robin syndrome	Pierre Robin syndrome				icd11.foundation:136361299	Pierre Robin syndrome			OMIM:261800, MONDO:Lexical	
MONDO:0009879	short stature due to growth hormone qualitative anomaly	oio:hasExactSynonym	oio:hasRelatedSynonym	KOWARSKI syndrome	KOWARSKI syndrome				icd11.foundation:1665498704	Short stature due to growth hormone qualitative anomaly			OMIM:262650	
MONDO:0009925	autosomal recessive inherited pseudoxanthoma elasticum	oio:hasExactSynonym	oio:hasRelatedSynonym	pseudoxanthoma elasticum	pseudoxanthoma elasticum				icd11.foundation:1516160852	Pseudoxanthoma elasticum			OMIM:264800, MONDO:Lexical	
MONDO:0009926	autosomal recessive multiple pterygium syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	multiple pterygium syndrome	multiple pterygium syndrome				icd11.foundation:834369371	Multiple pterygium syndrome			OMIM:265000, GARD:0007111	
MONDO:0009931	pulmonary atresia-intact ventricular septum syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	pulmonary atresia with intact ventricular septum	pulmonary atresia with intact ventricular septum				icd11.foundation:131289265	Pulmonary atresia with intact ventricular septum			OMIM:265150	
MONDO:0009947	glutathione synthetase deficiency with 5-oxoprolinuria	oio:hasExactSynonym	oio:hasRelatedSynonym	pyroglutamic aciduria	pyroglutamic aciduria				icd11.foundation:2005562438	Glutathione synthetase deficiency with 5-oxoprolinuria			OMIM:266130	
MONDO:0009949	pyruvate carboxylase deficiency disease	oio:hasExactSynonym	oio:hasRelatedSynonym	ataxia with lactic acidosis 2	ataxia with lactic acidosis 2				icd11.foundation:1124597954	Pyruvate dehydrogenase complex deficiency			OMIM:266150	
