mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym
MONDO:0100435	Schwartz-Jampel syndrome type 1	DOID:0090005	Schwartz-Jampel syndrome 1	oio:hasExactSynonym	Aberfeld syndrome
MONDO:0100435	Schwartz-Jampel syndrome type 1	DOID:0090005	Schwartz-Jampel syndrome 1	oio:hasExactSynonym	Burton skeletal dysplasia
MONDO:0100435	Schwartz-Jampel syndrome type 1	DOID:0090005	Schwartz-Jampel syndrome 1	oio:hasExactSynonym	Burton syndrome
MONDO:0100435	Schwartz-Jampel syndrome type 1	DOID:0090005	Schwartz-Jampel syndrome 1	oio:hasExactSynonym	Catel-Hempel syndrome
MONDO:0100435	Schwartz-Jampel syndrome type 1	DOID:0090005	Schwartz-Jampel syndrome 1	oio:hasExactSynonym	Catel-Hempel type dysostosis enchondralis metaepiphysaria
MONDO:0100435	Schwartz-Jampel syndrome type 1	DOID:0090005	Schwartz-Jampel syndrome 1	oio:hasExactSynonym	Schwartz-Jampel-Aberfeld syndrome
MONDO:0100435	Schwartz-Jampel syndrome type 1	DOID:0090005	Schwartz-Jampel syndrome 1	oio:hasExactSynonym	myotonic chondrodystrophy
MONDO:0100435	Schwartz-Jampel syndrome type 1	DOID:0090005	Schwartz-Jampel syndrome 1	oio:hasExactSynonym	myotonic myopathy, dwarfism, chondrodystrophy, ocular and facial anomalies
MONDO:0100435	Schwartz-Jampel syndrome type 1	DOID:0090005	Schwartz-Jampel syndrome 1	oio:hasExactSynonym	osteochondromuscular dystrophy
MONDO:0100531	Emery-Dreifuss muscular dystrophy 1, X-linked	DOID:0070246	X-linked Emery-Dreifuss muscular dystrophy 1	oio:hasExactSynonym	muscular dystrophy, tardive, Dreifuss-Emery type, with contractures
MONDO:0600030	B-cell acute lymphoblastic leukemia with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1)	DOID:0080649	B-lymphoblastic leukemia/lymphoma with TCF3-PBX1	oio:hasExactSynonym	B-ALL with TCF3-PBX1
MONDO:0600030	B-cell acute lymphoblastic leukemia with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1)	DOID:0080649	B-lymphoblastic leukemia/lymphoma with TCF3-PBX1	oio:hasExactSynonym	B-lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3);TCF3-PBX1
MONDO:0600030	B-cell acute lymphoblastic leukemia with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1)	DOID:0080649	B-lymphoblastic leukemia/lymphoma with TCF3-PBX1	oio:hasExactSynonym	b acute lymphoblastic leukemia with t(1;19)(q23;p13.3); e2a-pbx1
MONDO:0700250	mitochondrial complex IV deficiency, nuclear type 1	DOID:0070491	mitochondrial complex IV deficiency nuclear type 1	oio:hasExactSynonym	MC4DN1
MONDO:0700251	orofacial cleft 7	DOID:0080400	orofacial cleft 7	oio:hasExactSynonym	Zlotogora-Ogur syndrome
MONDO:0800025	Teebi hypertelorism syndrome 1	DOID:0080698	Teebi hypertelorism syndrome 1	oio:hasExactSynonym	Opitz GBBB syndrome type II
MONDO:0800025	Teebi hypertelorism syndrome 1	DOID:0080698	Teebi hypertelorism syndrome 1	oio:hasExactSynonym	SPECC1L-related hypertelorism syndrome
MONDO:0800025	Teebi hypertelorism syndrome 1	DOID:0080698	Teebi hypertelorism syndrome 1	oio:hasExactSynonym	Teebi hypertelorism syndrome-1
MONDO:0800045	autoinflammatory syndrome, familial, Behcet-like 1	DOID:0080944	familial Behcet-like autoinflammatory syndrome	oio:hasExactSynonym	A20 haploinsufficiency
MONDO:0800438	developmental delay with short stature, dysmorphic facial features, and sparse hair 1	DOID:0070477	diphthamide deficiency syndrome 1	oio:hasExactSynonym	DPH1 syndrome
MONDO:0800438	developmental delay with short stature, dysmorphic facial features, and sparse hair 1	DOID:0070477	diphthamide deficiency syndrome 1	oio:hasExactSynonym	developmental delay with short stature, dysmorphic facial features, and sparse hair 1
MONDO:0800449	lysosomal acid lipase deficiency	DOID:0080217	lysosomal acid lipase deficiency	oio:hasExactSynonym	LAL-D
MONDO:0800452	congenital amegakaryocytic thrombocytopenia 1	DOID:0090118	congenital amegakaryocytic thrombocytopenia	oio:hasExactSynonym	CAMT
MONDO:0850092	post-cardiac arrest syndrome	DOID:0070306	post-cardiac arrest syndrome	oio:hasExactSynonym	post cardiac syndrome
MONDO:0850094	drug-induced hearing loss	DOID:0070310	drug-induced hearing loss	oio:hasExactSynonym	drug induced hearing loss
MONDO:0850098	oligoasthenoteratozoospermia	DOID:0070311	oligoasthenoteratozoospermia	oio:hasExactSynonym	OAT
MONDO:0850098	oligoasthenoteratozoospermia	DOID:0070311	oligoasthenoteratozoospermia	oio:hasExactSynonym	oligoasthenoteratospermia
MONDO:0850101	spitzoid melanoma	DOID:0070326	spitzoid melanoma	oio:hasExactSynonym	atypical spitz nevus
MONDO:0850110	melanoma in congenital melanocytic nevus	DOID:0070327	melanoma in congenital melanocytic nevus	oio:hasExactSynonym	Malignant melanoma in congenital melanocytic nevus
MONDO:0850110	melanoma in congenital melanocytic nevus	DOID:0070327	melanoma in congenital melanocytic nevus	oio:hasExactSynonym	melanocytic nevi
MONDO:0850130	gastroesophageal adenocarcinoma	DOID:0080375	gastroesophageal adenocarcinoma	oio:hasExactSynonym	gastric and esophageal adenocarcinoma
MONDO:0850130	gastroesophageal adenocarcinoma	DOID:0080375	gastroesophageal adenocarcinoma	oio:hasExactSynonym	gastro-esophageal adenocarcinoma
MONDO:0850149	nephroma	DOID:0080615	nephroma	oio:hasExactSynonym	benign nephroma
MONDO:0850156	B-lymphoblastic leukemia/lymphoma MLL rearranged	DOID:0080644	B-lymphoblastic leukemia/lymphoma MLL rearranged	oio:hasExactSynonym	B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged
MONDO:0850156	B-lymphoblastic leukemia/lymphoma MLL rearranged	DOID:0080644	B-lymphoblastic leukemia/lymphoma MLL rearranged	oio:hasExactSynonym	B-ALL KMT2A rearranged
MONDO:0850156	B-lymphoblastic leukemia/lymphoma MLL rearranged	DOID:0080644	B-lymphoblastic leukemia/lymphoma MLL rearranged	oio:hasExactSynonym	B-lymphoblastic leukemia/lymphoma KMT2A rearranged
MONDO:0850156	B-lymphoblastic leukemia/lymphoma MLL rearranged	DOID:0080644	B-lymphoblastic leukemia/lymphoma MLL rearranged	oio:hasExactSynonym	B-lymphoblastic leukemia/lymphoma with t(v;11q23.3);KMT2A rearranged
MONDO:0850157	B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1	DOID:0080645	B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1	oio:hasExactSynonym	B-ALL with ETV6-RUNX1
MONDO:0850157	B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1	DOID:0080645	B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1	oio:hasExactSynonym	B-lymphoblastic leukemia/lymphoma with t(12;21)(p13.2;q22.1); ETV6-RUNX1
MONDO:0850160	B-lymphoblastic leukemia/lymphoma with IL3-IGH	DOID:0080648	B-lymphoblastic leukemia/lymphoma with IL3-IGH	oio:hasExactSynonym	B-ALL with IL3-IGH
MONDO:0850160	B-lymphoblastic leukemia/lymphoma with IL3-IGH	DOID:0080648	B-lymphoblastic leukemia/lymphoma with IL3-IGH	oio:hasExactSynonym	B-lymphoblastic leukemia/lymphoma with t(5;14)(q31.1;q32.3) IL3-IGH
MONDO:0850161	B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like	DOID:0080650	B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like	oio:hasExactSynonym	B lymphoblastic leukemia/lymphoma, BCR-ABL1-like
MONDO:0850161	B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like	DOID:0080650	B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like	oio:hasExactSynonym	B-ALL BCR-ABL1–like
MONDO:0850162	B-lymphoblastic leukemia/lymphoma with IAMP21	DOID:0080651	B-lymphoblastic leukemia/lymphoma with iAMP21	oio:hasExactSynonym	B-ALL with iAMP21
MONDO:0850162	B-lymphoblastic leukemia/lymphoma with IAMP21	DOID:0080651	B-lymphoblastic leukemia/lymphoma with iAMP21	oio:hasExactSynonym	Intrachromosomal amplification of chromosome 21 (iAMP21)
MONDO:0850162	B-lymphoblastic leukemia/lymphoma with IAMP21	DOID:0080651	B-lymphoblastic leukemia/lymphoma with iAMP21	oio:hasExactSynonym	intrachromosomal amplification of chromosome 21
MONDO:0850170	spinal muscular atrophy type 0	DOID:0080667	spinal muscular atrophy type 0	oio:hasExactSynonym	very severe spinal muscular atrophy
MONDO:0850223	Libman-Sacks endocarditis	DOID:0080740	Libman-Sacks endocarditis	oio:hasExactSynonym	Libmann–Sachs, Endocarditis in systemic lupus erythematosus
MONDO:0850225	autoimmune cholangitis	DOID:0080742	autoimmune cholangitis	oio:hasExactSynonym	autoimmune cholangiopathy
MONDO:0850267	childhood acute megakaryoblastic leukemia	DOID:0080794	childhood acute megakaryoblastic leukemia	oio:hasExactSynonym	pediatric non-Down syndrome acute megakaryoblastic leukemia
MONDO:0850284	extrinsic asthma	DOID:0080811	extrinsic asthma	oio:hasExactSynonym	atopic asthma
MONDO:0850285	environmental induced asthma	DOID:0080819	environmental induced asthma	oio:hasExactSynonym	irritant asthma
MONDO:0850286	exercise-induced bronchoconstriction	DOID:0080821	exercise-induced bronchoconstriction	oio:hasExactSynonym	exercise-induced asthma
MONDO:0850287	aspirin-induced respiratory disease	DOID:0080822	aspirin-induced respiratory disease	oio:hasExactSynonym	aspirin-sensitive asthma
MONDO:0850306	latent autoimmune diabetes in adults	DOID:0080846	latent autoimmune diabetes in adults	oio:hasExactSynonym	LADA
MONDO:0850306	latent autoimmune diabetes in adults	DOID:0080846	latent autoimmune diabetes in adults	oio:hasExactSynonym	type 1.5 diabetes
MONDO:0850338	spinal ependymoma, MYCN-amplified	DOID:0080888	spinal ependymoma, MYCN-amplified	oio:hasExactSynonym	Spinal Cord Ependymoma, MYCN Amplified
MONDO:0850338	spinal ependymoma, MYCN-amplified	DOID:0080888	spinal ependymoma, MYCN-amplified	oio:hasExactSynonym	spinal ependymoma, MYCN
MONDO:0850349	astroblastoma, MN1-altered	DOID:0080904	astroblastoma, MN1-altered	oio:hasExactSynonym	CNS high-grade neuroepithelial tumors with MN1 alteration
MONDO:0850368	immunoglobulin heavy-and-light chain	DOID:0080935	immunoglobulin heavy-and-light chain	oio:hasExactSynonym	AH/AL amyloidosis
MONDO:0850368	immunoglobulin heavy-and-light chain	DOID:0080935	immunoglobulin heavy-and-light chain	oio:hasExactSynonym	Ig heavy-and-light-chain amyloidosis
MONDO:0850371	nonobstructive coronary artery disease	DOID:0080938	nonobstructive coronary artery disease	oio:hasExactSynonym	non-CAD
MONDO:0850418	diffuse large B-cell lymphoma activated B-cell type	DOID:0080996	diffuse large B-cell lymphoma activated B-cell type	oio:hasExactSynonym	DLBCL ABC type
MONDO:0850426	high-grade B-cell lymphoma double-hit/triple-hit	DOID:0081004	high-grade B-cell lymphoma double-hit/triple-hit	oio:hasExactSynonym	HGBL-DH/TH
MONDO:0850426	high-grade B-cell lymphoma double-hit/triple-hit	DOID:0081004	high-grade B-cell lymphoma double-hit/triple-hit	oio:hasExactSynonym	High Grade B-Cell Lymphoma with MYC and BCL2 or BCL6 Rearrangements
MONDO:0850449	mixed phenotype acute leukemia with BCR-ABL1	DOID:0081036	mixed phenotype acute leukemia with BCR-ABL1	oio:hasExactSynonym	Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1
MONDO:0850450	mixed phenotype acute leukemia with MLL rearranged	DOID:0081037	mixed phenotype acute leukemia with MLL rearranged	oio:hasExactSynonym	Mixed Phenotype Acute Leukemia with t(v;11q23.3); MLL Rearranged
MONDO:0850459	primary cutaneous gamma-delta t-cell lymphoma	DOID:0081050	primary cutaneous gamma-delta T-cell lymphoma	oio:hasExactSynonym	Primary Cutaneous Gamma-Delta T Cell Lymphomas
MONDO:0850459	primary cutaneous gamma-delta t-cell lymphoma	DOID:0081050	primary cutaneous gamma-delta T-cell lymphoma	oio:hasExactSynonym	cutaneous gamma/delta T-cell lymphoma
MONDO:0850468	BN2 diffuse large B-cell lymphoma	DOID:0081064	BN2 diffuse large B-cell lymphoma	oio:hasExactSynonym	BN2 DLBCL
MONDO:0850469	EZB diffuse large B-cell lymphoma	DOID:0081065	EZB diffuse large B-cell lymphoma	oio:hasExactSynonym	EZB DLBCL
MONDO:0850470	MCD diffuse large B-cell lymphoma	DOID:0081066	MCD diffuse large B-cell lymphoma	oio:hasExactSynonym	MCD DLBCL
MONDO:0850471	N1 diffuse large B-cell lymphoma	DOID:0081067	N1 diffuse large B-cell lymphoma	oio:hasExactSynonym	N1 DLBCL
MONDO:0850472	ST2 diffuse large B-cell lymphoma	DOID:0081068	ST2 diffuse large B-cell lymphoma	oio:hasExactSynonym	ST2 DLBCL
MONDO:0850473	A53 diffuse large B-cell lymphoma	DOID:0081069	A53 diffuse large B-cell lymphoma	oio:hasExactSynonym	A53 DLBCL
MONDO:0850492	acute myeloid leukemia, t(8;21)(q22; q22.1)	DOID:0081093	acute myeloid leukemia with t(8;21); (q22; q22.1)	oio:hasExactSynonym	Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1
MONDO:0850492	acute myeloid leukemia, t(8;21)(q22; q22.1)	DOID:0081093	acute myeloid leukemia with t(8;21); (q22; q22.1)	oio:hasExactSynonym	acute myeloid leukemia with t(8;21);
MONDO:0850492	acute myeloid leukemia, t(8;21)(q22; q22.1)	DOID:0081093	acute myeloid leukemia with t(8;21); (q22; q22.1)	oio:hasExactSynonym	acute myeloid leukemia, t(8;21)(q22;q22)
MONDO:0850495	acute myeloid leukemia, t(1;22)(p13;q13)	DOID:0081096	acute myeloid leukemia with t(1;22)(p13;q13)	oio:hasExactSynonym	Acute Myeloid Leukemia (Megakaryoblastic) with t(1;22)(p13.3;q13.1); RBM15-MKL1
MONDO:0850495	acute myeloid leukemia, t(1;22)(p13;q13)	DOID:0081096	acute myeloid leukemia with t(1;22)(p13;q13)	oio:hasExactSynonym	acute myeloid leukemia with t(1;22)(p13;q13)
MONDO:0850514	inclusion body myopathy and brain white matter abnormalities	DOID:0081121	inclusion body myopathy and brain white matter abnormalities	oio:hasExactSynonym	multisystem proteinopathy 6
MONDO:0850618	injection anthrax	DOID:0081239	injection anthrax	oio:hasExactSynonym	injectional anthrax
MONDO:0850618	injection anthrax	DOID:0081239	injection anthrax	oio:hasExactSynonym	injectional anthrax syndrome
MONDO:0851095	KINSSHIP syndrome	DOID:0112383	KINSSHIP syndrome	oio:hasExactSynonym	AFF3-related mesomelic dysplasia
MONDO:0851095	KINSSHIP syndrome	DOID:0112383	KINSSHIP syndrome	oio:hasExactSynonym	KINS
MONDO:0851095	KINSSHIP syndrome	DOID:0112383	KINSSHIP syndrome	oio:hasExactSynonym	Steichen-Gersdorf type mesomelic dysplasia
MONDO:0851100	malignant olfactory nerve neoplasm	DOID:370	malignant olfactory nerve neoplasm	oio:hasExactSynonym	malignant olfactory nerve tumor
MONDO:0851100	malignant olfactory nerve neoplasm	DOID:370	malignant olfactory nerve neoplasm	oio:hasExactSynonym	malignant tumor of Olfactory nerve
MONDO:0851100	malignant olfactory nerve neoplasm	DOID:370	malignant olfactory nerve neoplasm	oio:hasExactSynonym	primary malignant neoplasm of olfactory nerve
MONDO:0858910	dropped head syndrome	DOID:0060034	dropped head syndrome	oio:hasExactSynonym	floppy head syndrome
MONDO:0858916	pituitary blastoma	DOID:0081244	pituitary blastoma	oio:hasExactSynonym	Pituitary Gland Blastoma
MONDO:0858917	cauda equina neuroendocrine tumor	DOID:0081245	cauda equina neuroendocrine tumor	oio:hasExactSynonym	Cauda equina neuroendocrine tumour
MONDO:0858917	cauda equina neuroendocrine tumor	DOID:0081245	cauda equina neuroendocrine tumor	oio:hasExactSynonym	Spinal neuroendocrine tumors
MONDO:0858921	EWSR1-negative small round cell tumor	DOID:0081249	EWSR1-negative small round cell tumor	oio:hasExactSynonym	EWSR1-Negative Small Blue Round Cell Tumor
MONDO:0858939	diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype	DOID:0081277	diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype	oio:hasExactSynonym	diffuse paediatric-type high-grade glioma, H3-wildtype and IDH-wildtype
MONDO:0858944	myxoid glioneuronal tumor	DOID:0081285	myxoid glioneuronal tumor	oio:hasExactSynonym	Myxoid glioneuronal tumour
MONDO:0858956	diffuse leptomeningeal glioneuronal tumor	DOID:0081302	diffuse leptomeningeal glioneuronal tumor	oio:hasExactSynonym	Diffuse leptomeningeal glioneuronal tumour
MONDO:0858959	polymorphous low grade neuroepithelial tumor of the young	DOID:0081305	polymorphous low grade neuroepithelial tumour of the young	oio:hasExactSynonym	Massively Calcified Low Grade Glioma
MONDO:0858959	polymorphous low grade neuroepithelial tumor of the young	DOID:0081305	polymorphous low grade neuroepithelial tumour of the young	oio:hasExactSynonym	Polymorphous low-grade neuroepithelial tumour of the young
MONDO:0858966	central nervous system tumor with bcor internal tandem duplication	DOID:0081315	central nervous system tumor with BCOR internal tandem duplication	oio:hasExactSynonym	CNS tumour with BCOR internal tandem duplication
MONDO:0859160	mitochondrial complex IV deficiency, nuclear type 22	DOID:0070507	mitochondrial complex IV deficiency nuclear type 22	oio:hasExactSynonym	MC4DN22
MONDO:0859171	Luo-Schoch-Yamamoto syndrome	DOID:0070416	Luo-Schoch-Yamamoto syndrome	oio:hasExactSynonym	LUSYAM
MONDO:0859179	neurodevelopmental disorder with dysmorphic facies and thin corpus callosum	DOID:0070469	neurodevelopmental disorder with dysmorphic facies and thin corpus callosum	oio:hasExactSynonym	NEDDFAC
MONDO:0859221	Yoon-Bellen neurodevelopmental syndrome	DOID:0070468	Yoon-Bellen neurodevelopmental syndrome	oio:hasExactSynonym	YOBELN
MONDO:0859226	craniotubular dysplasia, Ikegawa type	DOID:0112340	craniotubular dysplasia Ikegawa type	oio:hasExactSynonym	CTDI
MONDO:0859228	combined oxidative phosphorylation deficiency 55	DOID:0070428	combined oxidative phosphorylation deficiency 55	oio:hasExactSynonym	COXPD55
MONDO:0859235	auditory neuropathy, autosomal dominant 3	DOID:0112373	autosomal dominant auditory neuropathy 3	oio:hasExactSynonym	AUNA3
MONDO:0859242	leukodystrophy, hypomyelinating, 24	DOID:0070406	hypomyelinating leukodystrophy 24	oio:hasExactSynonym	HLD24
MONDO:0859245	spinocerebellar ataxia, autosomal recessive 32	DOID:0070413	autosomal recessive spinocerebellar ataxia 32	oio:hasExactSynonym	SCAR32
MONDO:0859280	developmental delay, hypotonia, and impaired language	DOID:0070420	developmental delay, hypotonia, and impaired language	oio:hasExactSynonym	DEDHIL
MONDO:0859286	neurodevelopmental disorder with hypotonia, language delay, and skeletal defects with or without seizures	DOID:0070536	neurodevelopmental disorder with hypotonia, language delay, and skeletal defects with or without seizures	oio:hasExactSynonym	NEDHLSS
MONDO:0859295	neurodevelopmental disorder with short stature, prominent forehead, and feeding difficulties	DOID:0070479	neurodevelopmental disorder with short stature, prominent forehead, and feeding difficulties	oio:hasExactSynonym	NEDSFF
MONDO:0859296	neurodevelopmental disorder with poor growth, spastic tetraplegia, and hearing loss	DOID:0081324	neurodevelopmental disorder with poor growth, spastic tetraplegia, and hearing loss	oio:hasExactSynonym	NEDGTH
MONDO:0859303	intellectual developmental disorder with ocular anomalies and distinctive facial features	DOID:0081301	intellectual developmental disorder with ocular anomalies and distinctive facial features	oio:hasExactSynonym	IDDOF
MONDO:0859303	intellectual developmental disorder with ocular anomalies and distinctive facial features	DOID:0081301	intellectual developmental disorder with ocular anomalies and distinctive facial features	oio:hasExactSynonym	MTSS2-related neurodevelopmental disorder
MONDO:0859305	neurodevelopmental disorder with eye movement abnormalities and ataxia	DOID:0081275	neurodevelopmental disorder with eye movement abnormalities and ataxia	oio:hasExactSynonym	NEDEMA
MONDO:0859309	spastic paraplegia 88, autosomal dominant	DOID:0070457	hereditary spastic paraplegia 88	oio:hasExactSynonym	SPG88
MONDO:0859309	spastic paraplegia 88, autosomal dominant	DOID:0070457	hereditary spastic paraplegia 88	oio:hasExactSynonym	autosomal dominant spastic paraplegia 88
MONDO:0859310	orofaciodigital syndrome 19	DOID:0060960	orofaciodigital syndrome XIX	oio:hasExactSynonym	Oral-facial-digital syndrome type XIX
MONDO:0859314	developmental and epileptic encephalopathy 108	DOID:0070394	developmental and epileptic encephalopathy 108	oio:hasExactSynonym	DEE108
MONDO:0859314	developmental and epileptic encephalopathy 108	DOID:0070394	developmental and epileptic encephalopathy 108	oio:hasExactSynonym	early infantile epileptic encephalopathy 108
MONDO:0859323	combined oxidative phosphorylation deficiency 56	DOID:0070429	combined oxidative phosphorylation deficiency 56	oio:hasExactSynonym	COXPD56
MONDO:0859325	developmental and epileptic encephalopathy 109	DOID:0070378	developmental and epileptic encephalopathy 109	oio:hasExactSynonym	DEE109
MONDO:0859327	developmental and epileptic encephalopathy 110	DOID:0070395	developmental and epileptic encephalopathy 110	oio:hasExactSynonym	DEE110
MONDO:0859327	developmental and epileptic encephalopathy 110	DOID:0070395	developmental and epileptic encephalopathy 110	oio:hasExactSynonym	early infantile epileptic encephalopathy 110
MONDO:0859337	combined oxidative phosphorylation deficiency 57	DOID:0070430	combined oxidative phosphorylation deficiency 57	oio:hasExactSynonym	COXPD57
MONDO:0859355	inflammatory poikiloderma with hair abnormalities and acral keratoses	DOID:0070510	inflammatory poikiloderma with hair abnormalities and acral keratoses	oio:hasExactSynonym	IPHAK
MONDO:0859355	inflammatory poikiloderma with hair abnormalities and acral keratoses	DOID:0070510	inflammatory poikiloderma with hair abnormalities and acral keratoses	oio:hasExactSynonym	LIPHAK
MONDO:0859355	inflammatory poikiloderma with hair abnormalities and acral keratoses	DOID:0070510	inflammatory poikiloderma with hair abnormalities and acral keratoses	oio:hasExactSynonym	LIPHAK syndrome
MONDO:0859360	spinocerebellar ataxia, autosomal recessive 33	DOID:0070414	autosomal recessive spinocerebellar ataxia 33	oio:hasExactSynonym	SCAR33
MONDO:0859363	spastic paraplegia 79A, autosomal dominant, with ataxia	DOID:0070455	hereditary spastic paraplegia 79A	oio:hasExactSynonym	SPG79A
MONDO:0859363	spastic paraplegia 79A, autosomal dominant, with ataxia	DOID:0070455	hereditary spastic paraplegia 79A	oio:hasExactSynonym	autosomal dominant spastic paraplegia 79A
MONDO:0859378	leukodystrophy, hypomyelinating, 25	DOID:0070401	hypomyelinating leukodystrophy 25	oio:hasExactSynonym	HLD25
MONDO:0859518	leukodystrophy, hypomyelinating, 26, with chondrodysplasia	DOID:0070403	hypomyelinating leukodystrophy 26	oio:hasExactSynonym	HLD26
MONDO:0859520	mitochondrial complex IV deficiency, nuclear type 23	DOID:0070485	mitochondrial complex IV deficiency nuclear type 23	oio:hasExactSynonym	MC4DN23
MONDO:0859568	macular dystrophy, retinal, 4	DOID:0070441	retinal macular dystrophy 4	oio:hasExactSynonym	MCDR4
MONDO:0859577	lacrimoauriculodentodigital syndrome 2	DOID:0081371	lacrimoauriculodentodigital syndrome 2	oio:hasExactSynonym	Lacrimo-auriculo-dento-digital syndrome 2
MONDO:0859578	lacrimoauriculodentodigital syndrome 3	DOID:0081372	lacrimoauriculodentodigital syndrome 3	oio:hasExactSynonym	Lacrimo-auriculo-dento-digital syndrome 3
MONDO:0859591	childhood low-grade glioma	DOID:0080830	childhood low-grade glioma	oio:hasExactSynonym	pediatric low-grade glioma
MONDO:0859592	IDH-mutant and 1p/19q-codeleted oligodendroglioma	DOID:0080882	IDH-mutant and 1p/19q-codeleted oligodendroglioma	oio:hasExactSynonym	Oligodendroglioma, IDH-mutant and 1p/19q-codeleted
MONDO:0859592	IDH-mutant and 1p/19q-codeleted oligodendroglioma	DOID:0080882	IDH-mutant and 1p/19q-codeleted oligodendroglioma	oio:hasExactSynonym	anaplastic oligodendroglioma, IDH-mutant and 1p/19q-codeleted
MONDO:0859597	cns neuroblastoma with FOXR2 activation	DOID:0080906	CNS neuroblastoma with FOXR2 activation	oio:hasExactSynonym	CNS NB-FOXR2
MONDO:0859597	cns neuroblastoma with FOXR2 activation	DOID:0080906	CNS neuroblastoma with FOXR2 activation	oio:hasExactSynonym	CNS neuroblastoma, FOXR2-activated
MONDO:0859597	cns neuroblastoma with FOXR2 activation	DOID:0080906	CNS neuroblastoma with FOXR2 activation	oio:hasExactSynonym	central nervous system neuroblastoma with FOXR2 activation
MONDO:0859689	hepatobiliary benign neoplasm	DOID:3117	hepatobiliary benign neoplasm	oio:hasExactSynonym	hepatobiliary tumors
MONDO:0956965	medulloblastoma SHH activated and TP53 wild-type	DOID:0080705	medulloblastoma SHH activated and TP53 wild-type	oio:hasExactSynonym	Medulloblastoma SHH-Activated TP53-Wildtype
MONDO:0956975	T2-high asthma	DOID:0080817	T2-high asthma	oio:hasExactSynonym	type 2 high endotype
MONDO:0956976	T2-low asthma	DOID:0080818	T2-low asthma	oio:hasExactSynonym	type 2 low endotype
MONDO:0956987	EZB-MYC+ diffuse large B-cell lymphoma	DOID:0081070	EZB-MYC+ diffuse large B-cell lymphoma	oio:hasExactSynonym	EZB-MYC+ DLBCL
MONDO:0956988	EZB-MYC- diffuse large B-cell lymphoma	DOID:0081071	EZB-MYC- diffuse large B-cell lymphoma	oio:hasExactSynonym	EZB-MYC- DLBCL
MONDO:0956989	CIC-rearranged sarcoma	DOID:0081250	CIC-rearranged sarcoma	oio:hasExactSynonym	Capicua transcriptional repressor (CIC)-rearranged sarcoma
MONDO:0956992	posterior fossa group A ependymoma	DOID:0081254	posterior fossa group A ependymoma	oio:hasExactSynonym	Posterior Fossa Ependymoma, Group A (PFA)
MONDO:0956992	posterior fossa group A ependymoma	DOID:0081254	posterior fossa group A ependymoma	oio:hasExactSynonym	Posterior fossa group A (PFA) ependymoma
MONDO:0956992	posterior fossa group A ependymoma	DOID:0081254	posterior fossa group A ependymoma	oio:hasExactSynonym	posterior fossa ependymoma, group a
MONDO:0956993	posterior fossa group B ependymoma	DOID:0081255	posterior fossa group B ependymoma	oio:hasExactSynonym	Posterior Fossa Ependymoma, Group B (PFB)
MONDO:0956993	posterior fossa group B ependymoma	DOID:0081255	posterior fossa group B ependymoma	oio:hasExactSynonym	Posterior fossa group B (PFB) ependymoma
MONDO:0956993	posterior fossa group B ependymoma	DOID:0081255	posterior fossa group B ependymoma	oio:hasExactSynonym	posterior fossa ependymoma, group b
MONDO:0957196	diffuse midline glioma, H3 K27M-mutant	DOID:0080684	diffuse midline glioma, H3 K27M-mutant	oio:hasExactSynonym	diffuse intrinsic pontine glioma
MONDO:0957203	intellectual developmental disorder, X-linked 111	DOID:0060929	non-syndromic X-linked intellectual developmental disorder 111	oio:hasExactSynonym	XLID111
MONDO:0957221	spastic paraplegia 70, autosomal recessive	DOID:0070454	hereditary spastic paraplegia 70	oio:hasExactSynonym	SPG70
MONDO:0957221	spastic paraplegia 70, autosomal recessive	DOID:0070454	hereditary spastic paraplegia 70	oio:hasExactSynonym	autosomal recessive spastic paraplegia 70
MONDO:0957248	developmental and epileptic encephalopathy, 31B	DOID:0070376	developmental and epileptic encephalopathy 31B	oio:hasExactSynonym	DEE31B
MONDO:0957254	mitochondrial complex V (ATP synthase) deficiency, nuclear type 4A	DOID:0070461	mitochondrial complex V (ATP synthase) deficiency nuclear type 4A	oio:hasExactSynonym	MC5DN4A
MONDO:0957255	mitochondrial complex V (ATP synthase) deficiency, nuclear type 7	DOID:0070464	mitochondrial complex V (ATP synthase) deficiency nuclear type 7	oio:hasExactSynonym	MC5DN7
MONDO:0957274	spastic paraplegia 89, autosomal recessive	DOID:0070458	hereditary spastic paraplegia 89	oio:hasExactSynonym	SPG89
