subject_id	subject_label
icd11.foundation:1084503546	Car occupant injured in collision with railway train or railway vehicle : person on outside of vehicle injured in traffic accident
icd11.foundation:1206384273	Car occupant injured in collision with railway train or railway vehicle : unspecified car occupant injured in nontraffic accident
icd11.foundation:1485237550	Car occupant injured in collision with railway train or railway vehicle : unspecified car occupant injured in traffic accident
icd11.foundation:1246888768	Car occupant injured in collision with two- or three-wheeled motor vehicle
icd11.foundation:137615152	Car occupant injured in collision with two- or three-wheeled motor vehicle : driver injured in nontraffic accident
icd11.foundation:1782307281	Car occupant injured in collision with two- or three-wheeled motor vehicle : driver injured in traffic accident
icd11.foundation:1836587706	Car occupant injured in collision with two- or three-wheeled motor vehicle : passenger injured in nontraffic accident
icd11.foundation:513181998	Car occupant injured in collision with two- or three-wheeled motor vehicle : passenger injured in traffic accident
icd11.foundation:259003461	Car occupant injured in collision with two- or three-wheeled motor vehicle : person injured while boarding or alighting
icd11.foundation:433408581	Car occupant injured in collision with two- or three-wheeled motor vehicle : person on outside of vehicle injured in nontraffic accident
icd11.foundation:2078098620	Car occupant injured in collision with two- or three-wheeled motor vehicle : person on outside of vehicle injured in traffic accident
icd11.foundation:2090764241	Car occupant injured in collision with two- or three-wheeled motor vehicle : unspecified car occupant injured in nontraffic accident
icd11.foundation:1677696108	Car occupant injured in collision with two- or three-wheeled motor vehicle : unspecified car occupant injured in traffic accident
icd11.foundation:1429411971	Car occupant injured in noncollision transport accident
icd11.foundation:1622220141	Car occupant injured in noncollision transport accident : driver injured in nontraffic accident
icd11.foundation:45683602	Car occupant injured in noncollision transport accident : driver injured in traffic accident
icd11.foundation:100323577	Car occupant injured in noncollision transport accident : passenger injured in nontraffic accident
icd11.foundation:1981039469	Car occupant injured in noncollision transport accident : passenger injured in traffic accident
icd11.foundation:1743969800	Car occupant injured in noncollision transport accident : person injured while boarding or alighting
icd11.foundation:1901559814	Car occupant injured in noncollision transport accident : person on outside of vehicle injured in nontraffic accident
icd11.foundation:325029625	Car occupant injured in noncollision transport accident : person on outside of vehicle injured in traffic accident
icd11.foundation:337399188	Car occupant injured in noncollision transport accident : unspecified car occupant injured in nontraffic accident
icd11.foundation:192763439	Car occupant injured in noncollision transport accident : unspecified car occupant injured in traffic accident
icd11.foundation:813225239	Car occupant injured in other and unspecified transport accidents
icd11.foundation:1337304288	Car occupant trapped by door or other part of car
icd11.foundation:703247335	Car sickness
icd11.foundation:1538318644	Cararact due to three dosha disorder (TM2)
icd11.foundation:501000672	Carbapenem resistant Acinetobacter baumannii
icd11.foundation:146561458	Carbapenem resistant Escherichia coli
icd11.foundation:1210342233	Carbapenem resistant Klebsiella pneumoniae
icd11.foundation:292396308	Carbapenem resistant Salmonella
icd11.foundation:149575780	Carbapenem resistant Shigella
icd11.foundation:692556995	Carbapenem resistant gram negative bacteria, not elsewhere classified
icd11.foundation:2104583029	Carbapenem-resistant Pseudomonas aeruginosa
icd11.foundation:2051872535	Carbohydrate intolerance other than lactose
icd11.foundation:1507365179	Carbohydrate metabolism
icd11.foundation:1389890773	Carbolic acid poisoning
icd11.foundation:2112282784	Carbon disulphide-induced Parkinsonism
icd11.foundation:968861657	Carbon monoxide-induced headache
icd11.foundation:563521256	Carbonic anhydrase II deficiency
icd11.foundation:512556227	Carbuncle disorder (TM2)
icd11.foundation:647731979	Carbuncle of breast
icd11.foundation:93440791	Carbuncle of kidney
icd11.foundation:472598070	Carbuncle of labium
icd11.foundation:1263203583	Carbuncle of nose
icd11.foundation:1641642073	Carbuncle of orbit
icd11.foundation:1019224570	Carbuncle of unspecified male genital organ
icd11.foundation:1648258203	Carbuncle of vulva
icd11.foundation:1684408498	Carbuncle present in the nose disorder (TM2)
icd11.foundation:1625005710	Carbuncles disorder due to diabetes (TM2)
icd11.foundation:1125482540	Carcinofibroma of corpus uteri
icd11.foundation:1315163160	Carcinoid or other malignant neuroendocrine neoplasms of bronchus or lung
icd11.foundation:424963427	Carcinoid or other neuroendocrine tumour of body of stomach
icd11.foundation:62532423	Carcinoid or other neuroendocrine tumour of cardia of stomach
icd11.foundation:1026976898	Carcinoid or other neuroendocrine tumour of overlapping lesion of stomach
icd11.foundation:784813085	Carcinoid or other neuroendocrine tumour of pyloric antrum of stomach
icd11.foundation:593350276	Carcinoid tricuspid valve insufficiency
icd11.foundation:911031711	Carcinoid tricuspid valve stenosis
icd11.foundation:952576649	Carcinoid tricuspid valve stenosis with insufficiency
icd11.foundation:391643578	Carcinoid with struma ovarii of uncertain behaviour
icd11.foundation:1117527020	Carcinoid with struma ovarii of unknown behaviour
icd11.foundation:689063820	Carcinoma cuniculatum
icd11.foundation:778422006	Carcinoma erysipeloides
icd11.foundation:901983046	Carcinoma ex pleomorphic adenoma of oropharynx
icd11.foundation:843198888	Carcinoma in adenomatous polyp of unspecified site
icd11.foundation:263421031	Carcinoma in polyp of unspecified site
icd11.foundation:1981897129	Carcinoma in situ of Meckel diverticulum
icd11.foundation:1676924972	Carcinoma in situ of Waldeyer ring
icd11.foundation:737097895	Carcinoma in situ of accessory sinuses
icd11.foundation:1810652998	Carcinoma in situ of adenoid
icd11.foundation:1148879218	Carcinoma in situ of adrenal gland
icd11.foundation:1635036255	Carcinoma in situ of ampulla of vater
icd11.foundation:1015982132	Carcinoma in situ of anal margin or perianal skin
icd11.foundation:1002156348	Carcinoma in situ of anterior wall of nasopharynx
icd11.foundation:833709988	Carcinoma in situ of aryepiglottic fold
icd11.foundation:1117175913	Carcinoma in situ of arytenoid cartilage
icd11.foundation:21423737	Carcinoma in situ of bladder
icd11.foundation:1579318248	Carcinoma in situ of body of pancreas
icd11.foundation:1692039632	Carcinoma in situ of bronchus or lung
icd11.foundation:2061217927	Carcinoma in situ of buccal mucosa
icd11.foundation:1072810807	Carcinoma in situ of cervix uteri
icd11.foundation:2097678266	Carcinoma in situ of common bile duct
icd11.foundation:1705900796	Carcinoma in situ of craniopharyngeal duct
icd11.foundation:1392241071	Carcinoma in situ of cricoid cartilage
icd11.foundation:249291433	Carcinoma in situ of cuneiform cartilage
icd11.foundation:954622543	Carcinoma in situ of cystic duct
icd11.foundation:1338127813	Carcinoma in situ of endocervix
icd11.foundation:1396374852	Carcinoma in situ of endometrium
icd11.foundation:858435434	Carcinoma in situ of epipharynx
icd11.foundation:258434779	Carcinoma in situ of ethmoid sinus
icd11.foundation:2060575402	Carcinoma in situ of eustachian tube
icd11.foundation:713685073	Carcinoma in situ of exocervix
icd11.foundation:1645485761	Carcinoma in situ of eyelid
icd11.foundation:517849441	Carcinoma in situ of false vocal cord
icd11.foundation:2066337397	Carcinoma in situ of floor of mouth
icd11.foundation:2050234938	Carcinoma in situ of frontal sinus
icd11.foundation:887005826	Carcinoma in situ of gallbladder
icd11.foundation:2079528867	Carcinoma in situ of gallbladder, biliary tract or ampulla of Vater
icd11.foundation:795983448	Carcinoma in situ of gingiva or edentulous alveolar ridge
icd11.foundation:1808594276	Carcinoma in situ of glottis
icd11.foundation:780386476	Carcinoma in situ of hard palate
icd11.foundation:1528189978	Carcinoma in situ of head of pancreas
icd11.foundation:390291569	Carcinoma in situ of hepatic duct
icd11.foundation:1579931397	Carcinoma in situ of hypopharyngeal aspect of aryepiglottic fold
icd11.foundation:2063823447	Carcinoma in situ of hypopharyngeal aspect of interarytenoid fold
icd11.foundation:681970484	Carcinoma in situ of ileum
icd11.foundation:2079699603	Carcinoma in situ of intraepithelium of oesophagus
icd11.foundation:728246806	Carcinoma in situ of intraepithelium of stomach
icd11.foundation:225138424	Carcinoma in situ of jejunum
icd11.foundation:12564072	Carcinoma in situ of labial mucosa or vermilion border
icd11.foundation:983073473	Carcinoma in situ of large intestine
icd11.foundation:605571765	Carcinoma in situ of laryngeal aspect of aryepiglottic fold
icd11.foundation:973544129	Carcinoma in situ of laryngeal aspect of interarytenoid fold
icd11.foundation:711602951	Carcinoma in situ of laryngeal commissure
icd11.foundation:166667452	Carcinoma in situ of laryngopharynx
icd11.foundation:1966924987	Carcinoma in situ of larynx
icd11.foundation:1087962253	Carcinoma in situ of lateral wall of nasopharynx
icd11.foundation:902416526	Carcinoma in situ of lateral wall of oropharynx
icd11.foundation:1083389697	Carcinoma in situ of lingual tonsil
icd11.foundation:1749257222	Carcinoma in situ of lip, oral cavity or pharynx
icd11.foundation:2042870829	Carcinoma in situ of lung
icd11.foundation:310578517	Carcinoma in situ of marginal zone of aryepiglottic fold
icd11.foundation:1254837196	Carcinoma in situ of mastoid antrum
icd11.foundation:744816788	Carcinoma in situ of maxillary antrum
icd11.foundation:2032858845	Carcinoma in situ of maxillary sinus
icd11.foundation:1921804557	Carcinoma in situ of mesopharynx
icd11.foundation:2084019149	Carcinoma in situ of middle ear
icd11.foundation:951191646	Carcinoma in situ of middle ear or respiratory system
icd11.foundation:1859678392	Carcinoma in situ of mouth
icd11.foundation:1289849047	Carcinoma in situ of nasal cavity
icd11.foundation:1037444164	Carcinoma in situ of nasopharyngeal wall
icd11.foundation:693409079	Carcinoma in situ of oral cavity, oesophagus or stomach
icd11.foundation:1277122723	Carcinoma in situ of other or unspecified digestive organs
icd11.foundation:664251835	Carcinoma in situ of other or unspecified female genital organs
icd11.foundation:1522140835	Carcinoma in situ of other or unspecified genital organs
icd11.foundation:1168089926	Carcinoma in situ of other or unspecified male genital organs
icd11.foundation:1945667566	Carcinoma in situ of other or unspecified parts of intestine
icd11.foundation:1678584813	Carcinoma in situ of other or unspecified urinary organs
icd11.foundation:1009559121	Carcinoma in situ of other parts of cervix
icd11.foundation:127753486	Carcinoma in situ of palatine tonsil
icd11.foundation:999701144	Carcinoma in situ of pancreas
icd11.foundation:1414145052	Carcinoma in situ of pancreatic duct
icd11.foundation:12250423	Carcinoma in situ of parathyroid gland
icd11.foundation:1652495567	Carcinoma in situ of parotid gland
icd11.foundation:1417231919	Carcinoma in situ of penis
icd11.foundation:1076031454	Carcinoma in situ of pituitary gland
icd11.foundation:205253969	Carcinoma in situ of postcricoid region
icd11.foundation:1051345347	Carcinoma in situ of posterior surface of epiglottis
icd11.foundation:600405042	Carcinoma in situ of posterior wall of nasopharynx
icd11.foundation:1212801753	Carcinoma in situ of posterior wall of oropharynx
icd11.foundation:580494385	Carcinoma in situ of postnasal space
icd11.foundation:300976401	Carcinoma in situ of rectosigmoid junction
icd11.foundation:129040739	Carcinoma in situ of retromolar area
icd11.foundation:1202188564	Carcinoma in situ of roof of mouth
icd11.foundation:1665098326	Carcinoma in situ of salivary gland or duct
icd11.foundation:773281372	Carcinoma in situ of skin
icd11.foundation:207906120	Carcinoma in situ of small intestine
icd11.foundation:874023218	Carcinoma in situ of soft palate
icd11.foundation:209291838	Carcinoma in situ of sphenoid sinus
icd11.foundation:1636914383	Carcinoma in situ of sphincter of oddi
icd11.foundation:866409974	Carcinoma in situ of superior wall of nasopharynx
icd11.foundation:1870943986	Carcinoma in situ of supraglottis
icd11.foundation:796352023	Carcinoma in situ of suprahyoid portion of epiglottis
icd11.foundation:1169077278	Carcinoma in situ of tail of pancreas
icd11.foundation:1320039477	Carcinoma in situ of the conjunctiva
icd11.foundation:2034046283	Carcinoma in situ of the cornea
icd11.foundation:472140941	Carcinoma in situ of the duodenum
icd11.foundation:62339348	Carcinoma in situ of the eye or ocular adnexa
icd11.foundation:88655317	Carcinoma in situ of the respiratory system
icd11.foundation:1248064204	Carcinoma in situ of thyroglossal duct
icd11.foundation:1978381958	Carcinoma in situ of thyroid and other endocrine glands
icd11.foundation:959493324	Carcinoma in situ of thyroid cartilage
icd11.foundation:784435274	Carcinoma in situ of tongue
icd11.foundation:97739244	Carcinoma in situ of tonsil
icd11.foundation:1552519197	Carcinoma in situ of tonsillar pillar
icd11.foundation:276244783	Carcinoma in situ of trachea
icd11.foundation:430866072	Carcinoma in situ of tympanic cavity
icd11.foundation:376184503	Carcinoma in situ of upper buccal sulcus
icd11.foundation:100743025	Carcinoma in situ of uvula
icd11.foundation:1121738799	Carcinoma in situ of vagina
icd11.foundation:946464679	Carcinoma in situ of vallecula
icd11.foundation:31243158	Carcinoma in situ of vestibule of nose
icd11.foundation:1868672610	Carcinoma in situ of vocal cord
icd11.foundation:1162346220	Carcinoma in situ of vocal fold
icd11.foundation:913387730	Carcinoma in situ of vulva
icd11.foundation:1939796460	Carcinoma in situ upper labial sulcus
icd11.foundation:1501221792	Carcinoma in situ, intraepithelium of appendix
icd11.foundation:287786161	Carcinoma in situ, intraepithelium of duodenum
icd11.foundation:793018644	Carcinoma in situ, intraepithelium of large intestine
icd11.foundation:1525786371	Carcinoma in situ, intraepithelium of small intestine
icd11.foundation:1058001830	Carcinoma of anus or anal canal
icd11.foundation:324492393	Carcinoma of bone, not otherwise specified
icd11.foundation:457240160	Carcinoma of breast, specialised type
icd11.foundation:1840757437	Carcinoma of liver
icd11.foundation:660706404	Carcinoma of palate
icd11.foundation:1934974711	Carcinoma of prostate
icd11.foundation:2085092346	Carcinoma of urinary bladder
icd11.foundation:257328375	Carcinoma with apocrine metaplasia of unspecified site
icd11.foundation:1329624192	Carcinoma with cartilaginous metaplasia of unspecified site
icd11.foundation:1523960008	Carcinoma with osseous metaplasia of unspecified site
icd11.foundation:2121585750	Carcinoma with productive fibrosis of unspecified site
icd11.foundation:438747169	Carcinoma with spindle cell metaplasia of unspecified site
icd11.foundation:2114917224	Carcinoma with squamous metaplasia of unspecified site
icd11.foundation:178050917	Carcinoma, diffuse type, unspecified site
icd11.foundation:1142793	Carcinoma, intestinal type, unspecified site
icd11.foundation:1409323329	Carcinoma-induced vasculitis
icd11.foundation:292186178	Carcinomas of ovary
icd11.foundation:1408272267	Carcinomatous meningitis
icd11.foundation:1112988965	Carcinosarcoma of liver
icd11.foundation:506468751	Carcinosarcoma of lung
icd11.foundation:206134248	Carcinosarcoma of unspecified site
icd11.foundation:1711927798	Carcinosarcoma of uterus
icd11.foundation:1158485735	Carcinosarcomas of uterine ligament, parametrium, or uterine adnexa
icd11.foundation:1546343907	Cardia lesion
icd11.foundation:494575983	Cardiac Q fever
icd11.foundation:777118106	Cardiac arrest complicating anaesthesia or other sedation, in pregnancy
icd11.foundation:80740710	Cardiac arrest due to anaesthesia during labour and delivery
icd11.foundation:160626539	Cardiac arrest due to anaesthesia during the puerperium
icd11.foundation:2054614317	Cardiac arrest following caesarean or other obstetric surgery or procedures, including delivery, NOS
icd11.foundation:547109156	Cardiac arrest with pulseless electrical activity
icd11.foundation:1457291912	Cardiac arrhythmia
icd11.foundation:1524522975	Cardiac arrhythmia associated with genetic disorder
icd11.foundation:88964541	Cardiac arrhythmias in the neonate
icd11.foundation:184968605	Cardiac asthenia
icd11.foundation:1429671974	Cardiac asthma
icd11.foundation:131994370	Cardiac asthma disorder (TM2)
icd11.foundation:140687546	Cardiac complications of anaesthesia during labour or delivery
icd11.foundation:2135358643	Cardiac complications of anaesthesia during pregnancy
icd11.foundation:542923943	Cardiac complications of anaesthesia during the puerperium
icd11.foundation:211403448	Cardiac conduit failure
icd11.foundation:1777096488	Cardiac conduit related disorder
icd11.foundation:1010520439	Cardiac dilatation
icd11.foundation:697311644	Cardiac disease due to Aal with vomiting, giddiness, profuse sweating disorder (TM2)
icd11.foundation:1013092713	Cardiac disorder, unspecified
icd11.foundation:993054053	Cardiac distress in newborn
icd11.foundation:515910988	Cardiac dullness
icd11.foundation:1557413945	Cardiac embolism
icd11.foundation:1315369718	Cardiac exhaustion
icd11.foundation:1861250211	Cardiac failure due to anaesthesia during labour and delivery
icd11.foundation:1703916861	Cardiac failure due to anaesthesia during pregnancy
icd11.foundation:1984703718	Cardiac failure due to anaesthesia during the puerperium
icd11.foundation:2135081683	Cardiac failure following caesarean or other obstetric surgery or procedures, including delivery, NOS
icd11.foundation:1613222364	Cardiac fibrosis and cirrhosis of liver
icd11.foundation:775912634	Cardiac friction fremitus
icd11.foundation:1296232739	Cardiac hypertrophy with active or acute rheumatic chorea
icd11.foundation:468969686	Cardiac insufficiency following cardiac surgery or due to presence of cardiac prosthesis
icd11.foundation:2140822372	Cardiac murmurs or other cardiac sounds
icd11.foundation:1026800659	Cardiac non-neuropathic heredofamilial amyloidosis
icd11.foundation:300580975	Cardiac organ-limited amyloidosis
icd11.foundation:1746716892	Cardiac pacemaker malfunction
icd11.foundation:702076650	Cardiac postprocedural cirrhosis of liver
icd11.foundation:840271231	Cardiac postprocedural plastic bronchitis
icd11.foundation:92709889	Cardiac postprocedural protein losing enteropathy
icd11.foundation:309217792	Cardiac procedure associated with injury or harm in therapeutic use
icd11.foundation:688121112	Cardiac procedure for repair of congenital anomaly associated with injury or harm, endoscopic approach
icd11.foundation:144103028	Cardiac procedure for repair of congenital anomaly associated with injury or harm, open approach
icd11.foundation:2001210875	Cardiac procedure for repair of congenital anomaly associated with injury or harm, percutaneous approach
icd11.foundation:1208931485	Cardiac procedure for repair of congenital anomaly associated with injury or harm, unspecified approach
icd11.foundation:637584421	Cardiac rehabilitation
icd11.foundation:318811736	Cardiac rupture as current complication following acute myocardial infarction
icd11.foundation:579985911	Cardiac secondary systemic amyloidosis
icd11.foundation:1671812399	Cardiac septal defect, acquired
icd11.foundation:433311545	Cardiac syncope
icd11.foundation:764209567	Cardiac transplant associated coronary allograft vasculopathy
icd11.foundation:498160288	Cardio-facio-cutaneous syndrome
icd11.foundation:263814245	Cardio-oesophageal relaxation
icd11.foundation:15569778	Cardioauditory syndrome
icd11.foundation:787034237	Cardioencephalopathy with hyperammonaemia
icd11.foundation:147717581	Cardiogenic shock, unrelated to mechanical complications, as current complication following acute myocardial infarction
icd11.foundation:273368763	Cardiomegaly
icd11.foundation:1188780559	Cardiomyopathy - hypotonia - lactic acidosis
icd11.foundation:1424709673	Cardiomyopathy associated with acromegaly
icd11.foundation:558212158	Cardiomyopathy complicating pregnancy
icd11.foundation:30852532	Cardiomyopathy due to drugs or other external agents
icd11.foundation:729040725	Cardionephropathy
icd11.foundation:613386023	Cardionephrosis
icd11.foundation:665523002	Cardiopericarditis
icd11.foundation:2134296136	Cardiophobia
icd11.foundation:2121132007	Cardiopulmonary arrest
icd11.foundation:2111578657	Cardiopulmonary resuscitation associated with injury or harm in therapeutic use
icd11.foundation:1364474053	Cardioskeletal syndromes
icd11.foundation:16752122	Cardiovascular accident
icd11.foundation:1869996131	Cardiovascular attack
icd11.foundation:354186907	Cardiovascular collapse in newborn
icd11.foundation:1536976431	Cardiovascular complications of Behet disease
icd11.foundation:265824970	Cardiovascular decompensation
icd11.foundation:2143254997	Cardiovascular degeneration
icd11.foundation:484956725	Cardiovascular devices associated with injury or harm, IVC filter
icd11.foundation:724323796	Cardiovascular devices associated with injury or harm, Swan-Ganz catheter
icd11.foundation:201096456	Cardiovascular devices associated with injury or harm, arterial line
icd11.foundation:2015955587	Cardiovascular devices associated with injury or harm, cautery device
icd11.foundation:190565750	Cardiovascular devices associated with injury or harm, central venous catheter
icd11.foundation:152514439	Cardiovascular devices associated with injury or harm, conduits
icd11.foundation:1232936534	Cardiovascular devices associated with injury or harm, diagnostic or monitoring devices
icd11.foundation:1702415895	Cardiovascular devices associated with injury or harm, grafts
icd11.foundation:2027865166	Cardiovascular devices associated with injury or harm, implantable defibrillator
icd11.foundation:1818101003	Cardiovascular devices associated with injury or harm, infection following placement of cardiac pacemaker
icd11.foundation:1928647508	Cardiovascular devices associated with injury or harm, intra-aortic balloon pump
icd11.foundation:388988647	Cardiovascular devices associated with injury or harm, left ventricular assist devices
icd11.foundation:1489129188	Cardiovascular devices associated with injury or harm, loop recorder
icd11.foundation:24238700	Cardiovascular devices associated with injury or harm, malfunction of ECG monitor
icd11.foundation:2000702922	Cardiovascular devices associated with injury or harm, mechanical or bioprosthetic valves
icd11.foundation:1207605376	Cardiovascular devices associated with injury or harm, miscellaneous devices, not elsewhere classified
icd11.foundation:36974655	Cardiovascular devices associated with injury or harm, pacemaker
icd11.foundation:1486586685	Cardiovascular devices associated with injury or harm, prosthetic or other implants, materials or accessory devices
icd11.foundation:46399220	Cardiovascular devices associated with injury or harm, robotic surgery equipment
icd11.foundation:229292473	Cardiovascular devices associated with injury or harm, stents
icd11.foundation:1037061801	Cardiovascular devices associated with injury or harm, surgical instruments, materials or devices
icd11.foundation:29188118	Cardiovascular devices associated with injury or harm, sutures
icd11.foundation:741790660	Cardiovascular devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices
icd11.foundation:297022236	Cardiovascular devices associated with injury or harm: peripheral venous catheter
icd11.foundation:2009835434	Cardiovascular devices, implants or grafts associated with injury or harm
icd11.foundation:1008196289	Cardiovascular disorders present in the perinatal or neonatal period
icd11.foundation:1092998509	Cardiovascular pain
icd11.foundation:1356251541	Cardiovascular sclerosis
icd11.foundation:267479080	Cardiovascular stenosis
icd11.foundation:403554250	Carditis, not elsewhere classified
icd11.foundation:2138810005	Care involving dialysis
icd11.foundation:978600189	Care involving extracorporeal dialysis
icd11.foundation:361941097	Care involving peritoneal dialysis
icd11.foundation:1131587022	Care involving use of rehabilitation procedures
icd11.foundation:794387712	Care or examination immediately after delivery
icd11.foundation:1242737002	Care or examination of lactating mother
icd11.foundation:1245181076	Career choice problem
icd11.foundation:547677013	Caregiver-child relationship problem
icd11.foundation:252889933	Caregiver-child relationship problem with current caregiver
icd11.foundation:1979203390	Caregiver-child relationship problem with former caregiver
icd11.foundation:98298032	Caries limited to enamel
icd11.foundation:339572165	Caries of cementum
icd11.foundation:1038195661	Caries of infancy associated with bottle feeding
icd11.foundation:953529395	Caries of infancy associated with breast feeding
icd11.foundation:1870935966	Caries of mastoid
icd11.foundation:2004688527	Caries of petrous bone
icd11.foundation:927752901	Caries with pulp exposure
icd11.foundation:262798167	Caring for body parts
icd11.foundation:416122824	Caring for ears
icd11.foundation:1055600838	Caring for fingernails
icd11.foundation:700666886	Caring for hair
icd11.foundation:1957996741	Caring for household objects
icd11.foundation:1420733900	Caring for household objects and assisting others
icd11.foundation:1276799558	Caring for nose
icd11.foundation:127114630	Caring for skin
icd11.foundation:280754502	Caring for teeth
icd11.foundation:1530007174	Caring for toenails
icd11.foundation:1797208660	Carney Stratakis syndrome
icd11.foundation:500237301	Carnitine palmitoyltransferase I deficiency
icd11.foundation:93488909	Carnitine palmitoyltransferase II deficiency, myopathic form
icd11.foundation:1280842213	Carnitine palmitoyltransferase II deficiency, neonatal form
icd11.foundation:1488785910	Carnitine palmitoyltransferase II deficiency, severe infantile form
icd11.foundation:526376450	Carnitine transporter deficiency
icd11.foundation:486093841	Carnosinaemia
icd11.foundation:1036176202	Carotenoderma
icd11.foundation:2016682405	Carotid artery cancer
icd11.foundation:1699489391	Carotid artery haematoma
icd11.foundation:953647163	Carotid artery syndrome
icd11.foundation:593754228	Carotid artery syndrome, complete resolution within 1 to 24 hours
icd11.foundation:658216668	Carotid artery syndrome, complete resolution within less than 1 hour
icd11.foundation:393438545	Carotid body paraganglioma, uncertain behaviour
icd11.foundation:1123035488	Carotid body paraganglioma, unknown behaviour
icd11.foundation:1111266078	Carotid body tumour of uncertain behaviour
icd11.foundation:20445424	Carotid cavernous fistula
icd11.foundation:807757446	Carotid sinus syncope
icd11.foundation:1332967677	Carotid siphon and bifurcation aneurysm
icd11.foundation:2059967399	Carpenter-Waziri syndrome
icd11.foundation:1096984927	Carpopedal spasm
icd11.foundation:1524619368	Carrier of  corynebacterium diphtheriae
icd11.foundation:1066669554	Carrier of bacterial agents other than typhoid, diphtheria or intestinal infectious bacteria
icd11.foundation:1755760579	Carrier of gonorrhoea
icd11.foundation:1505037400	Carrier of human T-lymphotropic virus type- 1 infection
icd11.foundation:1283098214	Carrier of infectious agents with a predominantly sexual mode of transmission
icd11.foundation:784320171	Carrier of infectious disease agent
icd11.foundation:779258009	Carrier of intestinal infectious agents
icd11.foundation:675202346	Carrier of meningococci
icd11.foundation:1262044429	Carrier of salmonella typhi
icd11.foundation:1987390921	Carrier of staphylococci
icd11.foundation:393747534	Carrier of streptococci
icd11.foundation:2020367989	Carrier of syphilis
icd11.foundation:691096564	Carrier of viral hepatitis (obsolete concept)
icd11.foundation:1917297026	Carrion disease
icd11.foundation:815067248	Carrying in the arms
icd11.foundation:166485296	Carrying in the hands
icd11.foundation:666670256	Carrying on shoulders, hip and back
icd11.foundation:1113959152	Carrying on the head
icd11.foundation:2018794819	Carrying out daily routine
icd11.foundation:298352425	Carrying out daily routine [WHODAS]
icd11.foundation:60452567	Carrying out multiple tasks
icd11.foundation:2086581809	Carrying, moving and handling objects
icd11.foundation:1060097511	Caruncle of labium
icd11.foundation:867549613	Caspase 8 defect  (ALPS2b)
icd11.foundation:130311653	Cassava poisoning
icd11.foundation:2043021129	Castleman disease with IgM-associated neuropathy
icd11.foundation:1928072884	Catamenial pericardial effusion
icd11.foundation:719310172	Cataract  hypertrichosis  intellectual deficit
icd11.foundation:2030637145	Cataract - alopecia - sclerodactyly
icd11.foundation:388815795	Cataract - ataxia - deafness
icd11.foundation:144313946	Cataract - deafness - hypogonadism
icd11.foundation:702011756	Cataract - intellectual deficit - hypogonadism
icd11.foundation:2133507405	Cataract associated with infrared radiation
icd11.foundation:1943900554	Cataract associated with other general disorders
icd11.foundation:1571385130	Cataract associated with radiation
icd11.foundation:1782206040	Cataract associated with radiation or other physical influences
icd11.foundation:569157910	Cataract disorder (TM2)
icd11.foundation:1047219329	Cataract due to kapha disorder (TM2)
icd11.foundation:67469781	Cataract due to late-delayed brain irradiation
icd11.foundation:1814880525	Cataract due to ocular  inflammatory disorders
icd11.foundation:1269827017	Cataract due to ocular degenerative disorders
icd11.foundation:1564915273	Cataract due to ocular disease
icd11.foundation:1133278913	Cataract following rupture of capsule
icd11.foundation:1363419103	Cataract heterochromia
icd11.foundation:1603393053	Cataract in chronic iridocyclitis
icd11.foundation:1024571479	Cataract in degenerative disorders
icd11.foundation:1810502876	Cataract in hypoparathyroidism
icd11.foundation:1445786992	Cataract in idiopathic hypoparathyroidism
icd11.foundation:253258834	Cataract in inflammatory disorders
icd11.foundation:965605659	Cataract in pseudohypoparathyroidism
icd11.foundation:1234864514	Cataract in systemic disorders
icd11.foundation:723011737	Cataract lens fragments in eye following cataract surgery
icd11.foundation:937377374	Cataract with Y-shaped suture opacities
icd11.foundation:411152882	Cataract with neovascularization
icd11.foundation:879814272	Cataracta brunescens
icd11.foundation:1380109122	Catarrh-induced asthma disorder (TM2)
icd11.foundation:435796015	Catarrhal bronchitis
icd11.foundation:612655644	Catarrhal chronic otitis media
icd11.foundation:805994346	Catarrhal gingivitis
icd11.foundation:1907443904	Catarrhal headache disorder (TM2)
icd11.foundation:248851240	Catarrhal laryngitis
icd11.foundation:2052942809	Catarrhal laryngotracheitis
icd11.foundation:51058745	Catarrhal pneumonia
icd11.foundation:556568822	Catatonia associated with another mental disorder
icd11.foundation:598143495	Catatonia due to medication or substance
icd11.foundation:1420765653	Catatonia induced by specified psychoactive substance or medication
icd11.foundation:289492002	Catatonia induced by substances or medications
icd11.foundation:511063600	Catatonia induced by unknown or unspecified psychoactive substance
icd11.foundation:1613899413	Catatonic excitement with meaning less talking disorder (TM2)
icd11.foundation:264477758	Catatonic excitement with tearing their dresses disorder (TM2)
icd11.foundation:1779970441	Catatonic excitement with veins pounding disorder (TM2)
icd11.foundation:1882457437	Catatonic withdrawal disorder (TM2)
icd11.foundation:2058986033	Catatonic withdrawal with purposeless yelling disorder (TM2)
icd11.foundation:1697598341	Catatonic withdrawal with raising up and lying down disorder (TM2)
icd11.foundation:1872948457	Catatonic withdrawal with yawning and shutting tears disorder (TM2)
icd11.foundation:1705856622	Catching
icd11.foundation:1594892019	Catecholaminergic polymorphic ventricular tachycardia due to Calsequestrin mutation
icd11.foundation:1080233943	Catecholaminergic polymorphic ventricular tachycardia due to RYR2 mutation
icd11.foundation:1610169488	Cauda equina compression due to inflammation
