mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym
MONDO:0002413	glycogen storage disease I	ICD10CM:E74.01	von Gierke disease	oio:hasExactSynonym	Type I glycogen storage disease
MONDO:0002419	transient tic disorder	ICD10CM:F95.0	Transient tic disorder	oio:hasExactSynonym	Provisional tic disorder
MONDO:0002425	rectosigmoid junction cancer	ICD10CM:C19	Malignant neoplasm of rectosigmoid junction	oio:hasExactSynonym	Malignant neoplasm of colon with rectum
MONDO:0002425	rectosigmoid junction cancer	ICD10CM:C19	Malignant neoplasm of rectosigmoid junction	oio:hasExactSynonym	Malignant neoplasm of rectosigmoid (colon)
MONDO:0002428	protozoa infectious disease	ICD10CM:B50-B64	Protozoal diseases (B50-B64)	oio:hasExactSynonym	protozoal diseases
MONDO:0002467	inner ear disorder	ICD10CM:H80-H83	Diseases of inner ear (H80-H83)	oio:hasExactSynonym	diseases of inner ear
MONDO:0002494	substance-related disorder	ICD10CM:F10-F19	Mental and behavioral disorders due to psychoactive substance use (F10-F19)	oio:hasExactSynonym	mental and behavioral disorders due to psychoactive substance use
MONDO:0002516	digestive system cancer	ICD10CM:C15-C26	Malignant neoplasms of digestive organs (C15-C26)	oio:hasExactSynonym	malignant neoplasms of digestive organs
MONDO:0002613	histrionic personality disorder	ICD10CM:F60.4	Histrionic personality disorder	oio:hasExactSynonym	Hysterical personality (disorder)
MONDO:0002613	histrionic personality disorder	ICD10CM:F60.4	Histrionic personality disorder	oio:hasExactSynonym	Psychoinfantile personality (disorder)
MONDO:0002613	histrionic personality disorder	ICD10CM:F60.4	Histrionic personality disorder	oio:hasExactSynonym	hysterical personality
MONDO:0002613	histrionic personality disorder	ICD10CM:F60.4	Histrionic personality disorder	oio:hasExactSynonym	psychoinfantile personality
MONDO:0002657	breast disorder	ICD10CM:N60-N65	Disorders of breast (N60-N65)	oio:hasExactSynonym	disorders of breast
MONDO:0002660	blepharochalasis	ICD10CM:H02.3	Blepharochalasis	oio:hasExactSynonym	Pseudoptosis
MONDO:0002776	external ear disorder	ICD10CM:H60-H62	Diseases of external ear (H60-H62)	oio:hasExactSynonym	diseases of external ear
MONDO:0002800	thrombophlebitis	ICD10CM:I80.0	Phlebitis and thrombophlebitis of superficial vessels of lower extremities	oio:hasExactSynonym	Phlebitis and thrombophlebitis of femoropopliteal vein
MONDO:0002875	parasitic ectoparasitic infectious disease	ICD10CM:B85-B89	Pediculosis, acariasis and other infestations (B85-B89)	oio:hasExactSynonym	pediculosis, acariasis and other infestations
MONDO:0002898	skin cancer	ICD10CM:C43-C44	Melanoma and other malignant neoplasms of skin (C43-C44)	oio:hasExactSynonym	melanoma and other malignant neoplasms of skin
MONDO:0002922	pyoderma	ICD10CM:L08.0	Pyoderma	oio:hasExactSynonym	Dermatitis gangrenosa
MONDO:0002922	pyoderma	ICD10CM:L08.0	Pyoderma	oio:hasExactSynonym	Purulent dermatitis
MONDO:0002922	pyoderma	ICD10CM:L08.0	Pyoderma	oio:hasExactSynonym	Septic dermatitis
MONDO:0002922	pyoderma	ICD10CM:L08.0	Pyoderma	oio:hasExactSynonym	Suppurative dermatitis
MONDO:0002959	radiculopathy	ICD10CM:M54.1	Radiculopathy	oio:hasExactSynonym	Brachial neuritis or radiculitis NOS
MONDO:0002959	radiculopathy	ICD10CM:M54.1	Radiculopathy	oio:hasExactSynonym	Lumbar neuritis or radiculitis NOS
MONDO:0002959	radiculopathy	ICD10CM:M54.1	Radiculopathy	oio:hasExactSynonym	Lumbosacral neuritis or radiculitis NOS
MONDO:0002959	radiculopathy	ICD10CM:M54.1	Radiculopathy	oio:hasExactSynonym	Radiculitis NOS
MONDO:0002959	radiculopathy	ICD10CM:M54.1	Radiculopathy	oio:hasExactSynonym	Thoracic neuritis or radiculitis NOS
MONDO:0003014	rhinitis	ICD10CM:J30	Vasomotor and allergic rhinitis	oio:hasExactSynonym	spasmodic rhinorrhea
MONDO:0003019	potassium deficiency disease	ICD10CM:E87.6	Hypokalemia	oio:hasExactSynonym	Potassium [K] deficiency
MONDO:0003150	male reproductive system disorder	ICD10CM:N40-N53	Diseases of male genital organs (N40-N53)	oio:hasExactSynonym	diseases of male genital organs
MONDO:0003233	essential tremor	ICD10CM:G25.0	Essential tremor	oio:hasExactSynonym	Familial tremor
MONDO:0003240	thyroid gland disorder	ICD10CM:E00-E07	Disorders of thyroid gland (E00-E07)	oio:hasExactSynonym	disorders of thyroid gland
MONDO:0003276	middle ear disorder	ICD10CM:H65-H75	Diseases of middle ear and mastoid (H65-H75)	oio:hasExactSynonym	diseases of middle ear and mastoid
MONDO:0003441	dystonic disorder	ICD10CM:G24	Dystonia	oio:hasExactSynonym	dyskinesia
MONDO:0003522	male orgasm disorder	ICD10CM:F52.32	Male orgasmic disorder	oio:hasExactSynonym	Delayed ejaculation
MONDO:0003529	acute pyelonephritis	ICD10CM:N10	Acute pyelonephritis	oio:hasExactSynonym	Acute infectious interstitial nephritis
MONDO:0003529	acute pyelonephritis	ICD10CM:N10	Acute pyelonephritis	oio:hasExactSynonym	Acute pyelitis
MONDO:0003529	acute pyelonephritis	ICD10CM:N10	Acute pyelonephritis	oio:hasExactSynonym	Acute tubulo-interstitial nephritis
MONDO:0003529	acute pyelonephritis	ICD10CM:N10	Acute pyelonephritis	oio:hasExactSynonym	Hemoglobin nephrosis
MONDO:0003529	acute pyelonephritis	ICD10CM:N10	Acute pyelonephritis	oio:hasExactSynonym	Myoglobin nephrosis
MONDO:0003664	hemolytic anemia	ICD10CM:D55-D59	Hemolytic anemias (D55-D59)	oio:hasExactSynonym	hemolytic anemias
MONDO:0003763	acute stress disorder	ICD10CM:F43.0	Acute stress reaction	oio:hasExactSynonym	Acute crisis reaction
MONDO:0003763	acute stress disorder	ICD10CM:F43.0	Acute stress reaction	oio:hasExactSynonym	Acute reaction to stress
MONDO:0003763	acute stress disorder	ICD10CM:F43.0	Acute stress reaction	oio:hasExactSynonym	Combat and operational stress reaction
MONDO:0003763	acute stress disorder	ICD10CM:F43.0	Acute stress reaction	oio:hasExactSynonym	Combat fatigue
MONDO:0003763	acute stress disorder	ICD10CM:F43.0	Acute stress reaction	oio:hasExactSynonym	Crisis state
MONDO:0003763	acute stress disorder	ICD10CM:F43.0	Acute stress reaction	oio:hasExactSynonym	Psychic shock
MONDO:0003783	lymphopenia	ICD10CM:D72.810	Lymphocytopenia	oio:hasExactSynonym	Decreased lymphocytes
MONDO:0003939	muscle tissue disorder	ICD10CM:M60-M63	Disorders of muscles (M60-M63)	oio:hasExactSynonym	disorders of muscles
MONDO:0004215	cutaneous anthrax	ICD10CM:A22.0	Cutaneous anthrax	oio:hasExactSynonym	Malignant carbuncle
MONDO:0004215	cutaneous anthrax	ICD10CM:A22.0	Cutaneous anthrax	oio:hasExactSynonym	Malignant pustule
MONDO:0004335	digestive system disorder	ICD10CM:K00-K95	Diseases of the digestive system (K00-K95)	oio:hasExactSynonym	diseases of the digestive system
MONDO:0004473	epiglottis cancer	ICD10CM:C10.1	Malignant neoplasm of anterior surface of epiglottis	oio:hasExactSynonym	Malignant neoplasm of epiglottis, free border [margin]
MONDO:0004473	epiglottis cancer	ICD10CM:C10.1	Malignant neoplasm of anterior surface of epiglottis	oio:hasExactSynonym	Malignant neoplasm of glossoepiglottic fold(s)
MONDO:0004473	epiglottis cancer	ICD10CM:C10.1	Malignant neoplasm of anterior surface of epiglottis	oio:hasExactSynonym	malignant neoplasm of epiglottis, free border
MONDO:0004473	epiglottis cancer	ICD10CM:C10.1	Malignant neoplasm of anterior surface of epiglottis	oio:hasExactSynonym	malignant neoplasm of glossoepiglottic fold(s)
MONDO:0004496	myocarditis	ICD10CM:I40	Acute myocarditis	oio:hasExactSynonym	subacute myocarditis
MONDO:0004570	intestinal volvulus	ICD10CM:K56.2	Volvulus	oio:hasExactSynonym	Strangulation of colon or intestine
MONDO:0004570	intestinal volvulus	ICD10CM:K56.2	Volvulus	oio:hasExactSynonym	Torsion of colon or intestine
MONDO:0004570	intestinal volvulus	ICD10CM:K56.2	Volvulus	oio:hasExactSynonym	Twist of colon or intestine
MONDO:0004596	cor pulmonale	ICD10CM:I27.81	Cor pulmonale (chronic)	oio:hasExactSynonym	Cor pulmonale NOS
MONDO:0004617	recurrent hypersomnia	ICD10CM:G47.13	Recurrent hypersomnia	oio:hasExactSynonym	Kleine-Levin syndrome
MONDO:0004617	recurrent hypersomnia	ICD10CM:G47.13	Recurrent hypersomnia	oio:hasExactSynonym	Menstrual related hypersomnia
MONDO:0004637	aryepiglottic fold cancer	ICD10CM:C13.1	Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect	oio:hasExactSynonym	Malignant neoplasm of aryepiglottic fold NOS
MONDO:0004637	aryepiglottic fold cancer	ICD10CM:C13.1	Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect	oio:hasExactSynonym	Malignant neoplasm of aryepiglottic fold, marginal zone
MONDO:0004637	aryepiglottic fold cancer	ICD10CM:C13.1	Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect	oio:hasExactSynonym	Malignant neoplasm of interarytenoid fold NOS
MONDO:0004637	aryepiglottic fold cancer	ICD10CM:C13.1	Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect	oio:hasExactSynonym	Malignant neoplasm of interarytenoid fold, marginal zone
MONDO:0004656	rubella	ICD10CM:B06	Rubella [German measles]	oio:hasExactSynonym	rubella
MONDO:0004664	helminthiasis	ICD10CM:B65-B83	Helminthiases (B65-B83)	oio:hasExactSynonym	helminthiases
MONDO:0004668	fascioliasis	ICD10CM:B66.3	Fascioliasis	oio:hasExactSynonym	Infection due to Fasciola gigantica
MONDO:0004668	fascioliasis	ICD10CM:B66.3	Fascioliasis	oio:hasExactSynonym	Infection due to Fasciola hepatica
MONDO:0004668	fascioliasis	ICD10CM:B66.3	Fascioliasis	oio:hasExactSynonym	Infection due to Fasciola indica
MONDO:0004668	fascioliasis	ICD10CM:B66.3	Fascioliasis	oio:hasExactSynonym	Sheep liver fluke disease
MONDO:0004669	salivary gland cancer	ICD10CM:C08	Malignant neoplasm of other and unspecified major salivary glands	oio:hasExactSynonym	malignant neoplasm of salivary ducts
MONDO:0004672	fasciolopsiasis	ICD10CM:B66.5	Fasciolopsiasis	oio:hasExactSynonym	Infection due to Fasciolopsis buski
MONDO:0004672	fasciolopsiasis	ICD10CM:B66.5	Fasciolopsiasis	oio:hasExactSynonym	Intestinal distomiasis
MONDO:0004677	tinea nigra	ICD10CM:B36.1	Tinea nigra	oio:hasExactSynonym	Keratomycosis nigricans palmaris
MONDO:0004677	tinea nigra	ICD10CM:B36.1	Tinea nigra	oio:hasExactSynonym	Pityriasis nigra
MONDO:0004678	dermatophytosis	ICD10CM:B35	Dermatophytosis	oio:hasExactSynonym	favus
MONDO:0004678	dermatophytosis	ICD10CM:B35	Dermatophytosis	oio:hasExactSynonym	infections due to species of Epidermophyton, Micro-sporum and Trichophyton
MONDO:0004678	dermatophytosis	ICD10CM:B35	Dermatophytosis	oio:hasExactSynonym	tinea, any type except those in B36.-
MONDO:0004696	larynx carcinoma in situ	ICD10CM:D02.0	Carcinoma in situ of larynx	oio:hasExactSynonym	Carcinoma in situ of aryepiglottic fold or interarytenoid fold, laryngeal aspect
MONDO:0004696	larynx carcinoma in situ	ICD10CM:D02.0	Carcinoma in situ of larynx	oio:hasExactSynonym	Carcinoma in situ of epiglottis (suprahyoid portion)
MONDO:0004696	larynx carcinoma in situ	ICD10CM:D02.0	Carcinoma in situ of larynx	oio:hasExactSynonym	carcinoma in situ of epiglottis
MONDO:0004701	uterine polyp	ICD10CM:N84.0	Polyp of corpus uteri	oio:hasExactSynonym	Polyp of uterus NOS
MONDO:0004712	herpes simplex dermatitis	ICD10CM:B00.0	Eczema herpeticum	oio:hasExactSynonym	Kaposi's varicelliform eruption
MONDO:0004715	liver carcinoma in situ	ICD10CM:D01.5	Carcinoma in situ of liver, gallbladder and bile ducts	oio:hasExactSynonym	Carcinoma in situ of ampulla of Vater
MONDO:0004717	peliosis hepatis	ICD10CM:K76.4	Peliosis hepatis	oio:hasExactSynonym	Hepatic angiomatosis
MONDO:0004727	vestibule of mouth cancer	ICD10CM:C06.1	Malignant neoplasm of vestibule of mouth	oio:hasExactSynonym	Malignant neoplasm of buccal sulcus (upper) (lower)
MONDO:0004727	vestibule of mouth cancer	ICD10CM:C06.1	Malignant neoplasm of vestibule of mouth	oio:hasExactSynonym	Malignant neoplasm of labial sulcus (upper) (lower)
MONDO:0004727	vestibule of mouth cancer	ICD10CM:C06.1	Malignant neoplasm of vestibule of mouth	oio:hasExactSynonym	malignant neoplasm of buccal sulcus
MONDO:0004727	vestibule of mouth cancer	ICD10CM:C06.1	Malignant neoplasm of vestibule of mouth	oio:hasExactSynonym	malignant neoplasm of labial sulcus
MONDO:0004729	dyskinesia of esophagus	ICD10CM:K22.4	Dyskinesia of esophagus	oio:hasExactSynonym	Corkscrew esophagus
MONDO:0004729	dyskinesia of esophagus	ICD10CM:K22.4	Dyskinesia of esophagus	oio:hasExactSynonym	Diffuse esophageal spasm
MONDO:0004729	dyskinesia of esophagus	ICD10CM:K22.4	Dyskinesia of esophagus	oio:hasExactSynonym	Spasm of esophagus
MONDO:0004741	tyrosinemia	ICD10CM:E70.21	Tyrosinemia	oio:hasExactSynonym	Hypertyrosinemia
MONDO:0004745	priapism	ICD10CM:N48.3	Priapism	oio:hasExactSynonym	Painful erection
MONDO:0004754	rectal prolapse	ICD10CM:K62.3	Rectal prolapse	oio:hasExactSynonym	Prolapse of rectal mucosa
MONDO:0004757	chronic ethmoidal sinusitis	ICD10CM:J32.2	Chronic ethmoidal sinusitis	oio:hasExactSynonym	Ethmoidal sinusitis NOS
MONDO:0004777	acute laryngitis	ICD10CM:J04.0	Acute laryngitis	oio:hasExactSynonym	Edematous laryngitis (acute)
MONDO:0004777	acute laryngitis	ICD10CM:J04.0	Acute laryngitis	oio:hasExactSynonym	Laryngitis (acute) NOS
MONDO:0004777	acute laryngitis	ICD10CM:J04.0	Acute laryngitis	oio:hasExactSynonym	Subglottic laryngitis (acute)
MONDO:0004777	acute laryngitis	ICD10CM:J04.0	Acute laryngitis	oio:hasExactSynonym	Suppurative laryngitis (acute)
MONDO:0004777	acute laryngitis	ICD10CM:J04.0	Acute laryngitis	oio:hasExactSynonym	Ulcerative laryngitis (acute)
MONDO:0004777	acute laryngitis	ICD10CM:J04.0	Acute laryngitis	oio:hasExactSynonym	edematous laryngitis
MONDO:0004777	acute laryngitis	ICD10CM:J04.0	Acute laryngitis	oio:hasExactSynonym	subglottic laryngitis
MONDO:0004777	acute laryngitis	ICD10CM:J04.0	Acute laryngitis	oio:hasExactSynonym	suppurative laryngitis
MONDO:0004777	acute laryngitis	ICD10CM:J04.0	Acute laryngitis	oio:hasExactSynonym	ulcerative laryngitis
MONDO:0004781	acute myocardial infarction	ICD10CM:I21.9	Acute myocardial infarction, unspecified	oio:hasExactSynonym	Myocardial infarction (acute) NOS
MONDO:0004822	bronchiectasis	ICD10CM:J47	Bronchiectasis	oio:hasExactSynonym	bronchiolectasis
MONDO:0004858	occlusion of gallbladder	ICD10CM:K82.0	Obstruction of gallbladder	oio:hasExactSynonym	Occlusion of cystic duct or gallbladder without cholelithiasis
MONDO:0004858	occlusion of gallbladder	ICD10CM:K82.0	Obstruction of gallbladder	oio:hasExactSynonym	Stenosis of cystic duct or gallbladder without cholelithiasis
MONDO:0004858	occlusion of gallbladder	ICD10CM:K82.0	Obstruction of gallbladder	oio:hasExactSynonym	Stricture of cystic duct or gallbladder without cholelithiasis
MONDO:0004859	hydrops of gallbladder	ICD10CM:K82.1	Hydrops of gallbladder	oio:hasExactSynonym	Mucocele of gallbladder
MONDO:0004877	transient neonatal thrombocytopenia	ICD10CM:P61.0	Transient neonatal thrombocytopenia	oio:hasExactSynonym	Neonatal thrombocytopenia due to exchange transfusion
MONDO:0004877	transient neonatal thrombocytopenia	ICD10CM:P61.0	Transient neonatal thrombocytopenia	oio:hasExactSynonym	Neonatal thrombocytopenia due to idiopathic maternal thrombocytopenia
MONDO:0004877	transient neonatal thrombocytopenia	ICD10CM:P61.0	Transient neonatal thrombocytopenia	oio:hasExactSynonym	Neonatal thrombocytopenia due to isoimmunization
MONDO:0004944	neurosyphilis	ICD10CM:A52.3	Neurosyphilis, unspecified	oio:hasExactSynonym	Gumma (syphilitic)
MONDO:0004944	neurosyphilis	ICD10CM:A52.3	Neurosyphilis, unspecified	oio:hasExactSynonym	Syphilis (late)
MONDO:0004944	neurosyphilis	ICD10CM:A52.3	Neurosyphilis, unspecified	oio:hasExactSynonym	Syphiloma
MONDO:0004944	neurosyphilis	ICD10CM:A52.3	Neurosyphilis, unspecified	oio:hasExactSynonym	gumma
MONDO:0004944	neurosyphilis	ICD10CM:A52.3	Neurosyphilis, unspecified	oio:hasExactSynonym	syphilis
MONDO:0004960	monoclonal gammopathy	ICD10CM:D47.2	Monoclonal gammopathy	oio:hasExactSynonym	Monoclonal gammopathy of undetermined significance [MGUS]
MONDO:0004960	monoclonal gammopathy	ICD10CM:D47.2	Monoclonal gammopathy	oio:hasExactSynonym	monoclonal gammopathy of undetermined significance
MONDO:0004975	Alzheimer disease	ICD10CM:G30	Alzheimer's disease	oio:hasExactSynonym	Alzheimer's dementia senile and presenile forms
MONDO:0004977	angioimmunoblastic T-cell lymphoma	ICD10CM:C86.5	Angioimmunoblastic T-cell lymphoma	oio:hasExactSynonym	Angioimmunoblastic lymphadenopathy with dysproteinemia (AILD)
MONDO:0004979	asthma	ICD10CM:J45	Asthma	oio:hasExactSynonym	allergic (predominantly) asthma
MONDO:0004979	asthma	ICD10CM:J45	Asthma	oio:hasExactSynonym	allergic bronchitis NOS
MONDO:0004979	asthma	ICD10CM:J45	Asthma	oio:hasExactSynonym	allergic rhinitis with asthma
MONDO:0004979	asthma	ICD10CM:J45	Asthma	oio:hasExactSynonym	atopic asthma
MONDO:0004979	asthma	ICD10CM:J45	Asthma	oio:hasExactSynonym	extrinsic allergic asthma
MONDO:0004979	asthma	ICD10CM:J45	Asthma	oio:hasExactSynonym	hay fever with asthma
MONDO:0004979	asthma	ICD10CM:J45	Asthma	oio:hasExactSynonym	idiosyncratic asthma
MONDO:0004979	asthma	ICD10CM:J45	Asthma	oio:hasExactSynonym	intrinsic nonallergic asthma
MONDO:0004979	asthma	ICD10CM:J45	Asthma	oio:hasExactSynonym	nonallergic asthma
MONDO:0004985	bipolar disorder	ICD10CM:F31	Bipolar disorder	oio:hasExactSynonym	bipolar I disorder
MONDO:0004985	bipolar disorder	ICD10CM:F31	Bipolar disorder	oio:hasExactSynonym	bipolar type I disorder
MONDO:0004985	bipolar disorder	ICD10CM:F31	Bipolar disorder	oio:hasExactSynonym	manic-depressive reaction
MONDO:0004994	cardiomyopathy	ICD10CM:I42	Cardiomyopathy	oio:hasExactSynonym	myocardiopathy
MONDO:0005044	hypertensive disorder	ICD10CM:I10-I16	Hypertensive diseases (I10-I16)	oio:hasExactSynonym	hypertensive diseases
MONDO:0005066	metabolic disease	ICD10CM:E70-E88	Metabolic disorders (E70-E88)	oio:hasExactSynonym	metabolic disorders
MONDO:0005068	myocardial infarction	ICD10CM:I21	Acute myocardial infarction	oio:hasExactSynonym	cardiac infarction
MONDO:0005068	myocardial infarction	ICD10CM:I21	Acute myocardial infarction	oio:hasExactSynonym	coronary (artery) embolism
MONDO:0005068	myocardial infarction	ICD10CM:I21	Acute myocardial infarction	oio:hasExactSynonym	coronary (artery) occlusion
MONDO:0005068	myocardial infarction	ICD10CM:I21	Acute myocardial infarction	oio:hasExactSynonym	coronary (artery) rupture
MONDO:0005068	myocardial infarction	ICD10CM:I21	Acute myocardial infarction	oio:hasExactSynonym	coronary (artery) thrombosis
MONDO:0005068	myocardial infarction	ICD10CM:I21	Acute myocardial infarction	oio:hasExactSynonym	infarction of heart, myocardium, or ventricle
MONDO:0005068	myocardial infarction	ICD10CM:I21	Acute myocardial infarction	oio:hasExactSynonym	myocardial infarction specified as acute or with a stated duration of 4 weeks (28 days) or less from onset
MONDO:0005070	neoplasm	ICD10CM:C00-D49	Neoplasms (C00-D49)	oio:hasExactSynonym	neoplasms
MONDO:0005071	nervous system disorder	ICD10CM:G00-G99	Diseases of the nervous system (G00-G99)	oio:hasExactSynonym	diseases of the nervous system
MONDO:0005076	periodontitis	ICD10CM:K05.4	Periodontosis	oio:hasExactSynonym	Juvenile periodontosis
MONDO:0005087	respiratory system disorder	ICD10CM:J00-J99	Diseases of the respiratory system (J00-J99)	oio:hasExactSynonym	diseases of the respiratory system
MONDO:0005109	HIV infectious disease	ICD10CM:B20-B20	Human immunodeficiency virus [HIV] disease (B20)	oio:hasExactSynonym	human immunodeficiency virus
MONDO:0005124	leprosy	ICD10CM:A30	Leprosy [Hansen's disease]	oio:hasExactSynonym	infection due to Mycobacterium leprae
MONDO:0005124	leprosy	ICD10CM:A30	Leprosy [Hansen's disease]	oio:hasExactSynonym	leprosy
MONDO:0005125	borderline leprosy	ICD10CM:A30.3	Borderline leprosy	oio:hasExactSynonym	BB leprosy
MONDO:0005126	tuberculoid leprosy	ICD10CM:A30.1	Tuberculoid leprosy	oio:hasExactSynonym	TT leprosy
MONDO:0005127	lepromatous leprosy	ICD10CM:A30.5	Lepromatous leprosy	oio:hasExactSynonym	LL leprosy
MONDO:0005130	celiac disease	ICD10CM:K90.0	Celiac disease	oio:hasExactSynonym	Celiac disease with steatorrhea
MONDO:0005130	celiac disease	ICD10CM:K90.0	Celiac disease	oio:hasExactSynonym	Celiac gluten-sensitive enteropathy
MONDO:0005130	celiac disease	ICD10CM:K90.0	Celiac disease	oio:hasExactSynonym	Nontropical sprue
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Fertile eunuch syndrome
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Hypogonadotropic hypogonadism
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Idiopathic growth hormone deficiency
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Isolated deficiency of gonadotropin
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Isolated deficiency of growth hormone
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Isolated deficiency of pituitary hormone
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Kallmann's syndrome
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Lorain-Levi short stature
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Necrosis of pituitary gland (postpartum)
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Panhypopituitarism
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Pituitary cachexia
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Pituitary insufficiency NOS
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Pituitary short stature
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Sheehan's syndrome
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	Simmonds' disease
MONDO:0005152	hypopituitarism	ICD10CM:E23.0	Hypopituitarism	oio:hasExactSynonym	necrosis of pituitary gland
MONDO:0005154	liver disorder	ICD10CM:K70-K77	Diseases of liver (K70-K77)	oio:hasExactSynonym	diseases of liver
MONDO:0005165	benign neoplasm	ICD10CM:D10-D36	Benign neoplasms, except benign neuroendocrine tumors (D10-D36)	oio:hasExactSynonym	benign neoplasms, except benign neuroendocrine tumors
MONDO:0005173	actinic keratosis	ICD10CM:L57.0	Actinic keratosis	oio:hasExactSynonym	Keratosis NOS
MONDO:0005178	osteoarthritis	ICD10CM:M15-M19	Osteoarthritis (M15-M19)	oio:hasExactSynonym	osteoarthritis
MONDO:0005276	dental caries	ICD10CM:K02	Dental caries	oio:hasExactSynonym	caries of dentine
MONDO:0005276	dental caries	ICD10CM:K02	Dental caries	oio:hasExactSynonym	dental cavities
MONDO:0005276	dental caries	ICD10CM:K02	Dental caries	oio:hasExactSynonym	early childhood caries
MONDO:0005276	dental caries	ICD10CM:K02	Dental caries	oio:hasExactSynonym	pre-eruptive caries
MONDO:0005276	dental caries	ICD10CM:K02	Dental caries	oio:hasExactSynonym	recurrent caries
MONDO:0005276	dental caries	ICD10CM:K02	Dental caries	oio:hasExactSynonym	recurrent caries (dentino enamel junction) (enamel) (to the pulp)
MONDO:0005276	dental caries	ICD10CM:K02	Dental caries	oio:hasExactSynonym	tooth decay
MONDO:0005300	chronic kidney disease	ICD10CM:N18.9	Chronic kidney disease, unspecified	oio:hasExactSynonym	Chronic renal failure NOS
MONDO:0005300	chronic kidney disease	ICD10CM:N18.9	Chronic kidney disease, unspecified	oio:hasExactSynonym	Chronic uremia NOS
MONDO:0005300	chronic kidney disease	ICD10CM:N18.9	Chronic kidney disease, unspecified	oio:hasExactSynonym	Diffuse sclerosing glomerulonephritis NOS
MONDO:0005301	multiple sclerosis	ICD10CM:G35	Multiple sclerosis	oio:hasExactSynonym	Disseminated multiple sclerosis
MONDO:0005301	multiple sclerosis	ICD10CM:G35	Multiple sclerosis	oio:hasExactSynonym	Multiple sclerosis NOS
MONDO:0005301	multiple sclerosis	ICD10CM:G35	Multiple sclerosis	oio:hasExactSynonym	Multiple sclerosis of brain stem
MONDO:0005301	multiple sclerosis	ICD10CM:G35	Multiple sclerosis	oio:hasExactSynonym	Multiple sclerosis of cord
MONDO:0005306	ankylosing spondylitis	ICD10CM:M45	Ankylosing spondylitis	oio:hasExactSynonym	Rheumatoid arthritis of spine
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	arterial degeneration
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	arteriolosclerosis
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	arteriosclerosis
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	arteriosclerotic vascular disease
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	arteriovascular degeneration
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	atheroma
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	endarteritis deformans or obliterans
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	senile arteritis
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	senile endarteritis
MONDO:0005311	atherosclerosis	ICD10CM:I70	Atherosclerosis	oio:hasExactSynonym	vascular degeneration
MONDO:0005312	pouchitis	ICD10CM:K91.850	Pouchitis	oio:hasExactSynonym	Inflammation of internal ileoanal pouch
MONDO:0005371	mood disorder	ICD10CM:F30-F39	Mood [affective] disorders (F30-F39)	oio:hasExactSynonym	mood
MONDO:0005380	osteonecrosis	ICD10CM:M87	Osteonecrosis	oio:hasExactSynonym	avascular necrosis of bone
MONDO:0005381	bone disorder	ICD10CM:M80-M85	Disorders of bone density and structure (M80-M85)	oio:hasExactSynonym	disorders of bone density and structure
