mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym	synonym_type
MONDO:0010626	hyper-IgM syndrome type 1	Orphanet:101088	X-linked hyper-IgM syndrome	oio:hasExactSynonym	hyper-IgM syndrome type 1	MONDO:CLINGEN_LABEL
MONDO:0010627	X-linked lymphoproliferative syndrome	Orphanet:2442	X-linked lymphoproliferative disease	oio:hasExactSynonym	Duncan disease	
MONDO:0010627	X-linked lymphoproliferative syndrome	Orphanet:2442	X-linked lymphoproliferative disease	oio:hasExactSynonym	Purtilo syndrome	
MONDO:0010631	incontinentia pigmenti	Orphanet:464	Incontinentia pigmenti	oio:hasExactSynonym	Bloch-Siemens syndrome	
MONDO:0010631	incontinentia pigmenti	Orphanet:464	Incontinentia pigmenti	oio:hasExactSynonym	Bloch-Sulzberger syndrome	
MONDO:0010639	laryngeal abductor paralysis-intellectual disability syndrome	Orphanet:2375	Laryngeal abductor paralysis-intellectual disability syndrome	oio:hasExactSynonym	Plott syndrome	
MONDO:0010641	X-linked diffuse leiomyomatosis-Alport syndrome	Orphanet:1018	X-linked Alport syndrome-diffuse leiomyomatosis	oio:hasExactSynonym	Xq22.3 microdeletion syndrome	
MONDO:0010645	oculocerebrorenal syndrome	Orphanet:534	Oculocerebrorenal syndrome of Lowe	oio:hasExactSynonym	Lowe disease	
MONDO:0010645	oculocerebrorenal syndrome	Orphanet:534	Oculocerebrorenal syndrome of Lowe	oio:hasExactSynonym	Lowe oculo-cerebro-renal syndrome	
MONDO:0010645	oculocerebrorenal syndrome	Orphanet:534	Oculocerebrorenal syndrome of Lowe	oio:hasExactSynonym	Lowe syndrome	
MONDO:0010645	oculocerebrorenal syndrome	Orphanet:534	Oculocerebrorenal syndrome of Lowe	oio:hasExactSynonym	phosphatidylinositol 4,5-biphosphate 5-phosphatase deficiency	
MONDO:0010645	oculocerebrorenal syndrome	Orphanet:534	Oculocerebrorenal syndrome of Lowe	oio:hasExactSynonym	OCRL	MONDO:ABBREVIATION
MONDO:0010649	isolated congenital megalocornea	Orphanet:91489	Isolated congenital megalocornea	oio:hasExactSynonym	congenital anterior megalophthalmia	
MONDO:0010650	Melnick-Needles syndrome	Orphanet:2484	Melnick-Needles syndrome	oio:hasExactSynonym	Melnick-Needles osteodysplasty	
MONDO:0010651	Menkes disease	Orphanet:565	Menkes disease	oio:hasExactSynonym	Menkes syndrome	
MONDO:0010651	Menkes disease	Orphanet:565	Menkes disease	oio:hasExactSynonym	MD	MONDO:ABBREVIATION
MONDO:0010652	X-linked intellectual disability-seizures-psoriasis syndrome	Orphanet:3052	X-linked intellectual disability-seizures-psoriasis syndrome	oio:hasExactSynonym	Tranebjaerg-Svejgaard syndrome	
MONDO:0010653	Renpenning syndrome	Orphanet:3242	Renpenning syndrome	oio:hasExactSynonym	X-linked intellectual disability due to PQBP1 mutations	
MONDO:0010653	Renpenning syndrome	Orphanet:3242	Renpenning syndrome	oio:hasExactSynonym	X-linked intellectual disability, Renpenning type	
MONDO:0010654	Partington syndrome	Orphanet:94083	Partington syndrome	oio:hasExactSynonym	Partington-Mulley syndrome	
MONDO:0010654	Partington syndrome	Orphanet:94083	Partington syndrome	oio:hasExactSynonym	X-linked intellectual disability-dystonia-dysarthria syndrome	
MONDO:0010656	intellectual disability, X-linked 1	Orphanet:397933	Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome	oio:hasExactSynonym	IQSEC2-related syndromic intellectual disability	
MONDO:0010657	methylmalonic acidemia with homocystinuria, type cblX	Orphanet:369962	Methylmalonic acidemia with homocystinuria, type cblX	oio:hasExactSynonym	combined defect in adenosylcobalamin and methylcobalamin synthesis, type cblX	
MONDO:0010657	methylmalonic acidemia with homocystinuria, type cblX	Orphanet:369962	Methylmalonic acidemia with homocystinuria, type cblX	oio:hasExactSynonym	methylmalonic aciduria with homocystinuria, type cblX	
MONDO:0010659	FRAXE intellectual disability	Orphanet:100973	FRAXE intellectual disability	oio:hasExactSynonym	intellectual disability associated with fragile site FRAXE	
MONDO:0010662	paraplegia-intellectual disability-hyperkeratosis syndrome	Orphanet:2824	Paraplegia-intellectual disability-hyperkeratosis syndrome	oio:hasExactSynonym	Fitzsimmons-McLachlan-Gilbert syndrome	
MONDO:0010664	syndromic X-linked intellectual disability Snyder type	Orphanet:3063	X-linked intellectual disability, Snyder type	oio:hasExactSynonym	Snyder-Robinson Syndrome	
MONDO:0010664	syndromic X-linked intellectual disability Snyder type	Orphanet:3063	X-linked intellectual disability, Snyder type	oio:hasExactSynonym	Snyder-Robinson syndrome	
MONDO:0010665	Wilson-Turner syndrome	Orphanet:3459	Wilson-Turner syndrome	oio:hasExactSynonym	X-linked intellectual disability-gynecomastia-obesity syndrome	
MONDO:0010665	Wilson-Turner syndrome	Orphanet:3459	Wilson-Turner syndrome	oio:hasExactSynonym	WTS	MONDO:ABBREVIATION
MONDO:0010667	Prieto syndrome	Orphanet:2958	X-linked intellectual disability-dysmorphism-cerebral atrophy syndrome	oio:hasExactSynonym	Prieto-Badia-Mulas syndrome	
MONDO:0010668	skeletal dysplasia-intellectual disability syndrome	Orphanet:1436	X-linked skeletal dysplasia-intellectual disability syndrome	oio:hasExactSynonym	Christian syndrome	
MONDO:0010669	syndactyly type 8	Orphanet:2498	Syndactyly type 8	oio:hasExactSynonym	fusion of metacarpals 4 and 5	
MONDO:0010671	microphthalmia, syndromic 1	Orphanet:85275	Microphthalmia-ankyloblepharon-intellectual disability syndrome	oio:hasExactSynonym	syndromic microphthalmia type 4	
MONDO:0010671	microphthalmia, syndromic 1	Orphanet:85275	Microphthalmia-ankyloblepharon-intellectual disability syndrome	oio:hasExactSynonym	MCOPS4	MONDO:ABBREVIATION
MONDO:0010672	linear skin defects with multiple congenital anomalies	Orphanet:2556	Microphthalmia with linear skin defects syndrome	oio:hasExactSynonym	MIDAS syndrome	
MONDO:0010672	linear skin defects with multiple congenital anomalies	Orphanet:2556	Microphthalmia with linear skin defects syndrome	oio:hasExactSynonym	MLS syndrome	
MONDO:0010672	linear skin defects with multiple congenital anomalies	Orphanet:2556	Microphthalmia with linear skin defects syndrome	oio:hasExactSynonym	microphthalmia-dermal aplasia-sclerocornea syndrome	
MONDO:0010672	linear skin defects with multiple congenital anomalies	Orphanet:2556	Microphthalmia with linear skin defects syndrome	oio:hasExactSynonym	syndromic microphthalmia type 7	
MONDO:0010672	linear skin defects with multiple congenital anomalies	Orphanet:2556	Microphthalmia with linear skin defects syndrome	oio:hasExactSynonym	MCOPS7	MONDO:ABBREVIATION
MONDO:0010674	mucopolysaccharidosis type 2	Orphanet:580	Mucopolysaccharidosis type 2	oio:hasExactSynonym	Hunter syndrome	
MONDO:0010674	mucopolysaccharidosis type 2	Orphanet:580	Mucopolysaccharidosis type 2	oio:hasExactSynonym	Mucopolysaccharidosis Type II	
MONDO:0010674	mucopolysaccharidosis type 2	Orphanet:580	Mucopolysaccharidosis type 2	oio:hasExactSynonym	iduronate 2-sulfatase deficiency	
MONDO:0010674	mucopolysaccharidosis type 2	Orphanet:580	Mucopolysaccharidosis type 2	oio:hasExactSynonym	mucopolysaccharidosis type II	
MONDO:0010674	mucopolysaccharidosis type 2	Orphanet:580	Mucopolysaccharidosis type 2	oio:hasExactSynonym	MPS2	MONDO:ABBREVIATION
MONDO:0010674	mucopolysaccharidosis type 2	Orphanet:580	Mucopolysaccharidosis type 2	oio:hasExactSynonym	MPSII	MONDO:ABBREVIATION
MONDO:0010674	mucopolysaccharidosis type 2	Orphanet:79388	Mucopolysaccharidosis with skin involvement	oio:hasExactSynonym	MPS with skin involvement	
MONDO:0010679	Duchenne muscular dystrophy	Orphanet:98896	Duchenne muscular dystrophy	oio:hasExactSynonym	severe dystrophinopathy, Duchenne type	
MONDO:0010679	Duchenne muscular dystrophy	Orphanet:98896	Duchenne muscular dystrophy	oio:hasExactSynonym	DMD	MONDO:ABBREVIATION
MONDO:0010683	X-linked myotubular myopathy	Orphanet:596	X-linked centronuclear myopathy	oio:hasExactSynonym	X-linked myotubular myopathy	
MONDO:0010683	X-linked myotubular myopathy	Orphanet:596	X-linked centronuclear myopathy	oio:hasExactSynonym	XLCNM	MONDO:ABBREVIATION
MONDO:0010683	X-linked myotubular myopathy	Orphanet:596	X-linked centronuclear myopathy	oio:hasExactSynonym	XLMTM	MONDO:ABBREVIATION
MONDO:0010684	X-linked myopathy with excessive autophagy	Orphanet:25980	X-linked myopathy with excessive autophagy	oio:hasExactSynonym	XMEA	MONDO:ABBREVIATION
MONDO:0010689	Charcot-Marie-Tooth disease X-linked recessive 4	Orphanet:101078	X-linked Charcot-Marie-Tooth disease type 4	oio:hasExactSynonym	cowchock syndrome	
MONDO:0010689	Charcot-Marie-Tooth disease X-linked recessive 4	Orphanet:101078	X-linked Charcot-Marie-Tooth disease type 4	oio:hasExactSynonym	CMT4X	MONDO:ABBREVIATION
MONDO:0010689	Charcot-Marie-Tooth disease X-linked recessive 4	Orphanet:101078	X-linked Charcot-Marie-Tooth disease type 4	oio:hasExactSynonym	CMTX4	MONDO:ABBREVIATION
MONDO:0010691	Norrie disease	Orphanet:649	Norrie disease	oio:hasExactSynonym	Episkopi blindness	
MONDO:0010691	Norrie disease	Orphanet:649	Norrie disease	oio:hasExactSynonym	Norrie-Warburg disease	
MONDO:0010691	Norrie disease	Orphanet:649	Norrie disease	oio:hasExactSynonym	atrophia bulborum hereditaria	
MONDO:0010698	optic atrophy 2	Orphanet:98890	Early-onset X-linked optic atrophy	oio:hasExactSynonym	non-Leber type optic atrophy with early-onset	
MONDO:0010698	optic atrophy 2	Orphanet:98890	Early-onset X-linked optic atrophy	oio:hasExactSynonym	optic atrophy type 2	
MONDO:0010698	optic atrophy 2	Orphanet:98890	Early-onset X-linked optic atrophy	oio:hasExactSynonym	OPA2	MONDO:ABBREVIATION
MONDO:0010699	Charcot-Marie-Tooth disease X-linked recessive 5	Orphanet:99014	X-linked Charcot-Marie-Tooth disease type 5	oio:hasExactSynonym	CMT5X	MONDO:ABBREVIATION
MONDO:0010699	Charcot-Marie-Tooth disease X-linked recessive 5	Orphanet:99014	X-linked Charcot-Marie-Tooth disease type 5	oio:hasExactSynonym	CMTX5	MONDO:ABBREVIATION
MONDO:0010702	orofaciodigital syndrome I	Orphanet:2750	Orofaciodigital syndrome type 1	oio:hasExactSynonym	Papillon-Léage-Psaume syndrome	
MONDO:0010702	orofaciodigital syndrome I	Orphanet:2750	Orofaciodigital syndrome type 1	oio:hasExactSynonym	oral-facial-digital syndrome type 1	
MONDO:0010702	orofaciodigital syndrome I	Orphanet:2750	Orofaciodigital syndrome type 1	oio:hasExactSynonym	OFD1	MONDO:ABBREVIATION
MONDO:0010702	orofaciodigital syndrome I	Orphanet:2750	Orofaciodigital syndrome type 1	oio:hasExactSynonym	OFDI	MONDO:ABBREVIATION
MONDO:0010702	orofaciodigital syndrome I	Orphanet:2750	Orofaciodigital syndrome type 1	oio:hasExactSynonym	OFDSI	MONDO:ABBREVIATION
MONDO:0010703	ornithine carbamoyltransferase deficiency	Orphanet:664	Ornithine transcarbamylase deficiency	oio:hasExactSynonym	OCT deficiency	
MONDO:0010703	ornithine carbamoyltransferase deficiency	Orphanet:664	Ornithine transcarbamylase deficiency	oio:hasExactSynonym	OTC deficiency	
MONDO:0010703	ornithine carbamoyltransferase deficiency	Orphanet:664	Ornithine transcarbamylase deficiency	oio:hasExactSynonym	ornithine carbamoyltransferase deficiency	MONDO:CLINGEN_LABEL
MONDO:0010704	otopalatodigital syndrome type 1	Orphanet:90650	Otopalatodigital syndrome type 1	oio:hasExactSynonym	OPD I syndrome	
MONDO:0010704	otopalatodigital syndrome type 1	Orphanet:90650	Otopalatodigital syndrome type 1	oio:hasExactSynonym	OPD syndrome 1	
MONDO:0010704	otopalatodigital syndrome type 1	Orphanet:90650	Otopalatodigital syndrome type 1	oio:hasExactSynonym	Taybi syndrome	
MONDO:0010708	Pallister-W syndrome	Orphanet:2804	W syndrome	oio:hasExactSynonym	Pallister-W syndrome	
MONDO:0010709	early-onset parkinsonism-intellectual disability syndrome	Orphanet:2379	Early-onset parkinsonism-intellectual disability syndrome	oio:hasExactSynonym	Laxova-Opitz syndrome	
MONDO:0010709	early-onset parkinsonism-intellectual disability syndrome	Orphanet:2379	Early-onset parkinsonism-intellectual disability syndrome	oio:hasExactSynonym	Waisman syndrome	
MONDO:0010710	Pierre Robin syndrome-faciodigital anomaly syndrome	Orphanet:2888	Pierre Robin syndrome-faciodigital anomaly syndrome	oio:hasExactSynonym	Chitayat-Meunier-Hodgkinson syndrome	
MONDO:0010710	Pierre Robin syndrome-faciodigital anomaly syndrome	Orphanet:2888	Pierre Robin syndrome-faciodigital anomaly syndrome	oio:hasExactSynonym	Pierre Robin sequence-faciodigital anomaly syndrome	
MONDO:0010711	TARP syndrome	Orphanet:2886	TARP syndrome	oio:hasExactSynonym	Pierre Robin sequence-congenital heart defect-talipes syndrome	
MONDO:0010711	TARP syndrome	Orphanet:2886	TARP syndrome	oio:hasExactSynonym	Pierre Robin syndrome-congenital heart defect-talipes syndrome	
MONDO:0010711	TARP syndrome	Orphanet:2886	TARP syndrome	oio:hasExactSynonym	talipes equinovarus-atrial septal defect-Robin sequence-persistence of the left superior vena cava syndrome	
MONDO:0010714	Pelizeaus-Merzbacher spectrum disorder	Orphanet:702	Pelizaeus-Merzbacher disease	oio:hasExactSynonym	Pelizaeus-Merzbacher brain sclerosis	
MONDO:0010714	Pelizeaus-Merzbacher spectrum disorder	Orphanet:702	Pelizaeus-Merzbacher disease	oio:hasExactSynonym	Sudanophilic leukodystrophy, Paelizeus-Merzbacher type	
MONDO:0010714	Pelizeaus-Merzbacher spectrum disorder	Orphanet:702	Pelizaeus-Merzbacher disease	oio:hasExactSynonym	diffuse familial brain sclerosis	
MONDO:0010714	Pelizeaus-Merzbacher spectrum disorder	Orphanet:702	Pelizaeus-Merzbacher disease	oio:hasExactSynonym	sudanophilic leukodystrophy, Paelizeus-Merzbacher type	
MONDO:0010714	Pelizeaus-Merzbacher spectrum disorder	Orphanet:702	Pelizaeus-Merzbacher disease	oio:hasExactSynonym	PMD	MONDO:ABBREVIATION
MONDO:0010717	pyruvate dehydrogenase E1-alpha deficiency	Orphanet:79243	Pyruvate dehydrogenase E1-alpha deficiency	oio:hasExactSynonym	pyruvate dehydrogenase complex E1 component subunit alpha deficiency	
MONDO:0010717	pyruvate dehydrogenase E1-alpha deficiency	Orphanet:79243	Pyruvate dehydrogenase E1-alpha deficiency	oio:hasExactSynonym	PDHAD	MONDO:ABBREVIATION
MONDO:0010720	partial androgen insensitivity syndrome	Orphanet:90797	Partial androgen insensitivity syndrome	oio:hasExactSynonym	pais	
MONDO:0010720	partial androgen insensitivity syndrome	Orphanet:90797	Partial androgen insensitivity syndrome	oio:hasExactSynonym	partial androgen resistance syndrome	
MONDO:0010720	partial androgen insensitivity syndrome	Orphanet:90797	Partial androgen insensitivity syndrome	oio:hasExactSynonym	PAIS	MONDO:ABBREVIATION
MONDO:0010725	X-linked retinoschisis	Orphanet:792	X-linked retinoschisis	oio:hasExactSynonym	X-linked juvenile retinoschisis	
MONDO:0010725	X-linked retinoschisis	Orphanet:792	X-linked retinoschisis	oio:hasExactSynonym	XLRS	MONDO:ABBREVIATION
MONDO:0010731	Simpson-Golabi-Behmel syndrome	Orphanet:373	Simpson-Golabi-Behmel syndrome	oio:hasExactSynonym	Golabi-Rosen syndrome	
MONDO:0010731	Simpson-Golabi-Behmel syndrome	Orphanet:373	Simpson-Golabi-Behmel syndrome	oio:hasExactSynonym	X-linked dysplasia gigantism syndrome	
MONDO:0010731	Simpson-Golabi-Behmel syndrome	Orphanet:373	Simpson-Golabi-Behmel syndrome	oio:hasExactSynonym	DGSX	MONDO:ABBREVIATION
MONDO:0010731	Simpson-Golabi-Behmel syndrome	Orphanet:373	Simpson-Golabi-Behmel syndrome	oio:hasExactSynonym	SDYS	MONDO:ABBREVIATION
MONDO:0010731	Simpson-Golabi-Behmel syndrome	Orphanet:373	Simpson-Golabi-Behmel syndrome	oio:hasExactSynonym	SGBS	MONDO:ABBREVIATION
MONDO:0010732	spastic paraparesis-deafness syndrome	Orphanet:2815	Spastic paraparesis-deafness syndrome	oio:hasExactSynonym	Wells-Jankovic syndrome	
MONDO:0010733	hereditary spastic paraplegia 2	Orphanet:99015	Spastic paraplegia type 2	oio:hasExactSynonym	X-linked spastic paraplegia type 2	
MONDO:0010733	hereditary spastic paraplegia 2	Orphanet:99015	Spastic paraplegia type 2	oio:hasExactSynonym	spastic gait type 2	
MONDO:0010733	hereditary spastic paraplegia 2	Orphanet:99015	Spastic paraplegia type 2	oio:hasExactSynonym	spastic paraparesis type 2	
MONDO:0010733	hereditary spastic paraplegia 2	Orphanet:99015	Spastic paraplegia type 2	oio:hasExactSynonym	SPG2	MONDO:ABBREVIATION
MONDO:0010735	Kennedy disease	Orphanet:481	Kennedy disease	oio:hasExactSynonym	X-linked BSMA	
MONDO:0010735	Kennedy disease	Orphanet:481	Kennedy disease	oio:hasExactSynonym	X-linked bulbospinal amyotrophy	
MONDO:0010735	Kennedy disease	Orphanet:481	Kennedy disease	oio:hasExactSynonym	X-linked bulbospinal muscular atrophy	
MONDO:0010735	Kennedy disease	Orphanet:481	Kennedy disease	oio:hasExactSynonym	X-linked spinal and bulbar muscular atrophy	
MONDO:0010735	Kennedy disease	Orphanet:481	Kennedy disease	oio:hasExactSynonym	SBMA	MONDO:ABBREVIATION
MONDO:0010735	Kennedy disease	Orphanet:481	Kennedy disease	oio:hasExactSynonym	SMAX1	MONDO:ABBREVIATION
MONDO:0010738	spondylometaphyseal dysplasia, Golden type	Orphanet:168544	Spondylometaphyseal dysplasia, Golden type	oio:hasExactSynonym	X-linked spondylometaphyseal dysplasia	
MONDO:0010742	pentalogy of Cantrell	Orphanet:1335	Pentalogy of Cantrell	oio:hasExactSynonym	Cantrell deformity	
MONDO:0010742	pentalogy of Cantrell	Orphanet:1335	Pentalogy of Cantrell	oio:hasExactSynonym	Cantrell syndrome	
MONDO:0010742	pentalogy of Cantrell	Orphanet:1335	Pentalogy of Cantrell	oio:hasExactSynonym	thoraco-abdominal syndrome	
MONDO:0010745	beta-thalassemia-X-linked thrombocytopenia syndrome	Orphanet:231393	Beta-thalassemia-X-linked thrombocytopenia syndrome	oio:hasExactSynonym	XLTT	MONDO:ABBREVIATION
MONDO:0010747	X-linked dystonia-parkinsonism	Orphanet:53351	X-linked dystonia-parkinsonism	oio:hasExactSynonym	Lubag	
MONDO:0010747	X-linked dystonia-parkinsonism	Orphanet:53351	X-linked dystonia-parkinsonism	oio:hasExactSynonym	Lubag syndrome	
MONDO:0010747	X-linked dystonia-parkinsonism	Orphanet:53351	X-linked dystonia-parkinsonism	oio:hasExactSynonym	DYT3	MONDO:ABBREVIATION
MONDO:0010747	X-linked dystonia-parkinsonism	Orphanet:53351	X-linked dystonia-parkinsonism	oio:hasExactSynonym	XDP	MONDO:ABBREVIATION
MONDO:0010749	trigonocephaly-short stature-developmental delay syndrome	Orphanet:3369	Trigonocephaly-short stature-developmental delay syndrome	oio:hasExactSynonym	Say-Meyer syndrome	
MONDO:0010750	ulnar hypoplasia-split foot syndrome	Orphanet:1122	Ulnar hypoplasia-split foot syndrome	oio:hasExactSynonym	Van den Berghe-Dequecker syndrome	
MONDO:0010750	ulnar hypoplasia-split foot syndrome	Orphanet:1122	Ulnar hypoplasia-split foot syndrome	oio:hasExactSynonym	ulnar hypoplasia-lobster-claw deformity of feet syndrome	
MONDO:0010758	Wieacker-Wolff syndrome	Orphanet:3454	Intellectual disability-developmental delay-contractures syndrome	oio:hasExactSynonym	foot contractures-muscle atrophy-oculomotor apraxia syndrome	
MONDO:0010758	Wieacker-Wolff syndrome	Orphanet:3454	Intellectual disability-developmental delay-contractures syndrome	oio:hasExactSynonym	Wieacker-Wolff syndrome	MONDO:CLINGEN_LABEL
MONDO:0010759	Wildervanck syndrome	Orphanet:3456	Wildervanck syndrome	oio:hasExactSynonym	Cervicooculoacoustic syndrome	
MONDO:0010765	46,XY complete gonadal dysgenesis	Orphanet:242	46,XY complete gonadal dysgenesis	oio:hasExactSynonym	46,XY CGD	
MONDO:0010765	46,XY complete gonadal dysgenesis	Orphanet:242	46,XY complete gonadal dysgenesis	oio:hasExactSynonym	46,XY pure gonadal dysgenesis	
MONDO:0010765	46,XY complete gonadal dysgenesis	Orphanet:242	46,XY complete gonadal dysgenesis	oio:hasExactSynonym	Swyer syndrome	
MONDO:0010771	histiocytoid cardiomyopathy	Orphanet:137675	Histiocytoid cardiomyopathy	oio:hasExactSynonym	foamy myocardial transformation of infancy	
MONDO:0010771	histiocytoid cardiomyopathy	Orphanet:137675	Histiocytoid cardiomyopathy	oio:hasExactSynonym	infantile cardiomyopathy with histiocytoid change	
MONDO:0010771	histiocytoid cardiomyopathy	Orphanet:137675	Histiocytoid cardiomyopathy	oio:hasExactSynonym	infantile xanthomatous cardiomyopathy	
MONDO:0010771	histiocytoid cardiomyopathy	Orphanet:137675	Histiocytoid cardiomyopathy	oio:hasExactSynonym	oncocytic cardiomyopathy	
MONDO:0010780	mitochondrial myopathy with reversible cytochrome C oxidase deficiency	Orphanet:254864	Mitochondrial myopathy with reversible cytochrome C oxidase deficiency	oio:hasExactSynonym	benign COX deficiency	
MONDO:0010780	mitochondrial myopathy with reversible cytochrome C oxidase deficiency	Orphanet:254864	Mitochondrial myopathy with reversible cytochrome C oxidase deficiency	oio:hasExactSynonym	infantile reversible cytochrome C oxidase deficiency myopathy	
MONDO:0010780	mitochondrial myopathy with reversible cytochrome C oxidase deficiency	Orphanet:254864	Mitochondrial myopathy with reversible cytochrome C oxidase deficiency	oio:hasExactSynonym	mitochondrial myopathy with reversible COX deficiency	
MONDO:0010780	mitochondrial myopathy with reversible cytochrome C oxidase deficiency	Orphanet:254864	Mitochondrial myopathy with reversible cytochrome C oxidase deficiency	oio:hasExactSynonym	mitochondrial myopathy with reversible complex IV deficiency	
MONDO:0010780	mitochondrial myopathy with reversible cytochrome C oxidase deficiency	Orphanet:254864	Mitochondrial myopathy with reversible cytochrome C oxidase deficiency	oio:hasExactSynonym	reversible infantile cytochrome C oxidase deficiency	
MONDO:0010780	mitochondrial myopathy with reversible cytochrome C oxidase deficiency	Orphanet:254864	Mitochondrial myopathy with reversible cytochrome C oxidase deficiency	oio:hasExactSynonym	reversible infantile respiratory chain deficiency	
MONDO:0010788	Leber hereditary optic neuropathy	Orphanet:104	Leber hereditary optic neuropathy	oio:hasExactSynonym	Leber optic atrophy	
MONDO:0010788	Leber hereditary optic neuropathy	Orphanet:104	Leber hereditary optic neuropathy	oio:hasExactSynonym	LHON	MONDO:ABBREVIATION
MONDO:0010789	MELAS syndrome	Orphanet:550	MELAS	oio:hasExactSynonym	mitochondrial encephalomyopathy, lactic acidosis and stroke-like episodes	
MONDO:0010789	MELAS syndrome	Orphanet:550	MELAS	oio:hasExactSynonym	mitochondrial myopathy, encephalopathy, lactic acidosis and stroke-like episodes	
MONDO:0010790	MERRF syndrome	Orphanet:551	MERRF	oio:hasExactSynonym	Fukuhara syndrome	
MONDO:0010790	MERRF syndrome	Orphanet:551	MERRF	oio:hasExactSynonym	myoclonus epilepsy associated with ragged-red fibres	http://purl.obolibrary.org/obo/OMO_0003005
MONDO:0010792	lethal infantile mitochondrial myopathy	Orphanet:254857	Lethal infantile mitochondrial myopathy	oio:hasExactSynonym	lethal infantile mitochondrial disease	
MONDO:0010792	lethal infantile mitochondrial myopathy	Orphanet:254857	Lethal infantile mitochondrial myopathy	oio:hasExactSynonym	LIMD	MONDO:ABBREVIATION
MONDO:0010792	lethal infantile mitochondrial myopathy	Orphanet:254857	Lethal infantile mitochondrial myopathy	oio:hasExactSynonym	LIMM	MONDO:ABBREVIATION
MONDO:0010794	NARP syndrome	Orphanet:644	NARP syndrome	oio:hasExactSynonym	neurogenic muscle weakness-ataxia-retinitis pigmentosa syndrome	
MONDO:0010794	NARP syndrome	Orphanet:644	NARP syndrome	oio:hasExactSynonym	neuropathy-ataxia-retinitis pigmentosa syndrome	
MONDO:0010797	Pearson syndrome	Orphanet:699	Pearson syndrome	oio:hasExactSynonym	Pearson marrow-pancreas syndrome	
MONDO:0010802	pancreatic hypoplasia-diabetes-congenital heart disease syndrome	Orphanet:2255	Pancreatic hypoplasia-diabetes-congenital heart disease syndrome	oio:hasExactSynonym	Yorifuji-Okuno syndrome	
MONDO:0010805	bladder exstrophy	Orphanet:93930	Bladder exstrophy	oio:hasExactSynonym	classic exstrophy of the bladder	
MONDO:0010814	chondrodysplasia-pseudohermaphroditism syndrome	Orphanet:1422	Chondrodysplasia-difference of sex development syndrome	oio:hasExactSynonym	Nivelon-Nivelon-Mabille syndrome	
MONDO:0010814	chondrodysplasia-pseudohermaphroditism syndrome	Orphanet:1422	Chondrodysplasia-difference of sex development syndrome	oio:hasExactSynonym	chondrodysplasia-disorder of sex development syndrome	
MONDO:0010814	chondrodysplasia-pseudohermaphroditism syndrome	Orphanet:1422	Chondrodysplasia-difference of sex development syndrome	oio:hasExactSynonym	chondrodysplasia-pseudohermaphroditism syndrome	
MONDO:0010816	Qazi Markouizos syndrome	Orphanet:3010	Qazi-Markouizos syndrome	oio:hasExactSynonym	Dysharmonic skeletal maturation-muscular fiber disproportion syndrome	
MONDO:0010821	familial developmental dysphasia	Orphanet:1799	Familial developmental dysphasia	oio:hasExactSynonym	Billard-Toutain-Maheut syndrome	
MONDO:0010821	familial developmental dysphasia	Orphanet:1799	Familial developmental dysphasia	oio:hasExactSynonym	FOXP2-associated dysphasia	
MONDO:0010824	disorder of sex development-intellectual disability syndrome	Orphanet:2983	Difference of sex development-intellectual disability syndrome	oio:hasExactSynonym	Verloes-Gillerot-Fryns syndrome	
MONDO:0010825	atrioventricular defect-blepharophimosis-radial and anal defect syndrome	Orphanet:1352	Atrioventricular defect-blepharophimosis-radial and anal defect syndrome	oio:hasExactSynonym	Houlston-Ironton-Temple syndrome	
MONDO:0010826	childhood absence epilepsy	Orphanet:64280	Childhood absence epilepsy	oio:hasExactSynonym	pyknolepsy	
MONDO:0010829	CARASIL syndrome	Orphanet:199354	Cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy	oio:hasExactSynonym	Maeda syndrome	
MONDO:0010829	CARASIL syndrome	Orphanet:199354	Cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy	oio:hasExactSynonym	CARASIL	MONDO:ABBREVIATION
MONDO:0010831	familial caudal dysgenesis	Orphanet:1768	Familial caudal dysgenesis	oio:hasExactSynonym	Rudd-Klimek syndrome	
MONDO:0010835	pterygium colli-intellectual disability-digital anomalies syndrome	Orphanet:2988	Pterygium colli-intellectual disability-digital anomalies syndrome	oio:hasExactSynonym	khalifa-Graham syndrome	
MONDO:0010839	neuronopathy, distal hereditary motor, autosomal dominant 8	Orphanet:1216	Autosomal dominant congenital benign spinal muscular atrophy	oio:hasExactSynonym	autosomal dominant benign distal spinal muscular atrophy	
MONDO:0010839	neuronopathy, distal hereditary motor, autosomal dominant 8	Orphanet:1216	Autosomal dominant congenital benign spinal muscular atrophy	oio:hasExactSynonym	congenital benign spinal muscular atrophy with contractures	
MONDO:0010839	neuronopathy, distal hereditary motor, autosomal dominant 8	Orphanet:1216	Autosomal dominant congenital benign spinal muscular atrophy	oio:hasExactSynonym	congenital nonprogressive spinal muscular atrophy	
MONDO:0010840	pachygyria-intellectual disability-epilepsy syndrome	Orphanet:2798	Pachygyria-intellectual disability-epilepsy syndrome	oio:hasExactSynonym	Kuzniecky syndrome	
MONDO:0010842	multiple cutaneous and mucosal venous malformations	Orphanet:2451	Mucocutaneous venous malformations	oio:hasExactSynonym	cutaneous and mucosal venous malformation	
