mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym
MONDO:0009437	Bamforth-Lazarus syndrome	OMIM:241850	bamforth-lazarus syndrome	oio:hasExactSynonym	BAMLAZ
MONDO:0009440	ichthyosiform erythroderma, corneal involvement, and hearing loss	OMIM:242150	keratitis-ichthyosis-deafness syndrome, autosomal recessive	oio:hasExactSynonym	KIDAR
MONDO:0009444	ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome	OMIM:242510	ichthyosis with alopecia, eclabium, ectropion, and impaired intellectual development	oio:hasExactSynonym	ichthyosis with alopecia, eclabium, ectropion, and impaired intellectual development
MONDO:0009446	ichthyosis-intellectual disability-dwarfism-renal impairment syndrome	OMIM:242530	ichthyosis, impaired intellectual development, dwarfism, and renal impairment	oio:hasExactSynonym	ichthyosis, impaired intellectual development, dwarfism, and renal impairment
MONDO:0009451	Nezelof syndrome	OMIM:242700	t-cell immunodeficiency with thymic aplasia	oio:hasExactSynonym	TIDTA
MONDO:0009451	Nezelof syndrome	OMIM:242700	t-cell immunodeficiency with thymic aplasia	oio:hasExactSynonym	t-cell immunodeficiency with thymic aplasia
MONDO:0009457	immunoglobulin d level in plasma, low	OMIM:242890	immunoglobulin d level 1n plasma, low	oio:hasExactSynonym	immunoglobulin d level 1n plasma, low
MONDO:0009460	indolylacroyl glycinuria with intellectual disability	OMIM:243050	indolylacroyl glycinuria with impaired intellectual development	oio:hasExactSynonym	indolylacroyl glycinuria with impaired intellectual development
MONDO:0009478	combined immunodeficiency due to DOCK8 deficiency	OMIM:243700	hyper-ige syndrome 2, autosomal recessive, with recurrent infections	oio:hasExactSynonym	HIES2
MONDO:0009478	combined immunodeficiency due to DOCK8 deficiency	OMIM:243700	hyper-ige syndrome 2, autosomal recessive, with recurrent infections	oio:hasExactSynonym	hyper-ige recurrent infection syndrome 2, autosomal recessive
MONDO:0009478	combined immunodeficiency due to DOCK8 deficiency	OMIM:243700	hyper-ige syndrome 2, autosomal recessive, with recurrent infections	oio:hasExactSynonym	hyper-ige syndrome 2, autosomal recessive, with recurrent infections
MONDO:0009499	Krabbe disease	OMIM:245200	krabbe disease	oio:hasExactSynonym	KRB
MONDO:0009503	pyruvate dehydrogenase E3-binding protein deficiency	OMIM:245349	pyruvate dehydrogenase e3-binding protein deficiency	oio:hasExactSynonym	lactic acidemia due to defect 1n lipoyl-containing component 10 of the pyruvate dehydrogenase complex
MONDO:0009505	lactic aciduria due to D-lactic acid	OMIM:245450	d-lactic aciduria with gout	oio:hasExactSynonym	DLACD
MONDO:0009505	lactic aciduria due to D-lactic acid	OMIM:245450	d-lactic aciduria with gout	oio:hasExactSynonym	d-lactic aciduria with gout
MONDO:0009505	lactic aciduria due to D-lactic acid	OMIM:245450	d-lactic aciduria with gout	oio:hasExactSynonym	gout, susceptibility to, 5
MONDO:0009505	lactic aciduria due to D-lactic acid	OMIM:245450	d-lactic aciduria with gout	oio:hasExactSynonym	uric acid concentration, serum, quantitative trait locus 7
MONDO:0009513	laryngo-onycho-cutaneous syndrome	OMIM:245660	epidermolysis bullosa, junctional 2c, laryngoonychocutaneous	oio:hasExactSynonym	JEB2C
MONDO:0009513	laryngo-onycho-cutaneous syndrome	OMIM:245660	epidermolysis bullosa, junctional 2c, laryngoonychocutaneous	oio:hasExactSynonym	epidermolysis bullosa, junctional 2c, laryngoonychocutaneous
MONDO:0009522	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	OMIM:246500	leukomelanoderma, infantilism, impaired intellectual development, hypodontia, hypotrichosis	oio:hasExactSynonym	leukomelanoderma, infantilism, impaired intellectual development, hypodontia, hypotrichosis
MONDO:0009524	intellectual disability-spasticity-ectrodactyly syndrome	OMIM:246555	limb defects, distal transverse, with impaired intellectual development and spasticity	oio:hasExactSynonym	limb defects, distal transverse, with impaired intellectual development and spasticity
MONDO:0009528	chylomicron retention disease	OMIM:246700	chylomicron retention disease	oio:hasExactSynonym	hypobetalipoproteinemia with accumulation of apolipoprotein b-like protein 1n intestinal cells
MONDO:0009532	Miller-Dieker lissencephaly syndrome	OMIM:247200	miller-dieker lissencephaly syndrome	oio:hasExactSynonym	mds
MONDO:0009536	chronic mucocutaneous candidiasis due to intrinsic defect in lymphoblastic transformation	OMIM:247450	lymphoblastic transformation, intrinsic defect 1n	oio:hasExactSynonym	lymphoblastic transformation, intrinsic defect 1n
MONDO:0009548	renal hypomagnesemia 5 with ocular involvement	OMIM:248190	hypomagnesemia 5, renal, with or without ocular involvement	oio:hasExactSynonym	hypomagnesemia 5, renal, with or without ocular involvement
MONDO:0009550	renal hypomagnesemia 3	OMIM:248250	hypomagnesemia 3, renal	oio:hasExactSynonym	hypomagnesemia, primary, due to defect 1n renal tubular transport of magnesium
MONDO:0009552	mal de Meleda	OMIM:248300	mal lange meleda	oio:hasExactSynonym	mal lange meleda
MONDO:0009552	mal de Meleda	OMIM:248300	mal lange meleda	oio:hasExactSynonym	palmoplantar keratoderma, gamborg nielsen type
MONDO:0009552	mal de Meleda	OMIM:248300	mal lange meleda	oio:hasExactSynonym	palmoplantar keratoderma, norrbotten recessive type
MONDO:0009554	3MC syndrome 3	OMIM:248340	3mc syndrome 3	oio:hasExactSynonym	facial clefting syndrome, gypsy type, formerly
MONDO:0009559	mandibulofacial dysostosis with mental deficiency	OMIM:248400	mandibulofacial dysostosis with impaired intellectual development	oio:hasExactSynonym	mandibulofacial dysostosis with impaired intellectual development
MONDO:0009566	marfanoid habitus-autosomal recessive intellectual disability syndrome	OMIM:248770	marfanoid impaired intellectual developmental syndrome, autosomal	oio:hasExactSynonym	marfanoid impaired intellectual developmental syndrome, autosomal
MONDO:0009568	mast syndrome	OMIM:248900	mast syndrome	oio:hasExactSynonym	MASTS
MONDO:0009580	intellectual disability, autosomal recessive 1	OMIM:249500	intellectual developmental disorder, autosomal recessive 1	oio:hasExactSynonym	intellectual developmental disorder, autosomal recessive 1
MONDO:0009581	intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome	OMIM:249599	intellectual developmental disorder, belgian type	oio:hasExactSynonym	intellectual developmental disorder, belgian type
MONDO:0009584	intellectual disability, Buenos-Aires type	OMIM:249630	mutchinick syndrome	oio:hasExactSynonym	intellectual developmental disorder, buenos aires type
MONDO:0009590	metachromatic leukodystrophy due to saposin B deficiency	OMIM:249900	metachromatic leukodystrophy due to saposin B deficiency	oio:hasExactSynonym	MLDSAPB
MONDO:0009599	metaphyseal dysostosis-intellectual disability-conductive deafness syndrome	OMIM:250420	metaphyseal dysostosis, impaired intellectual development, and conductive deafness	oio:hasExactSynonym	metaphyseal dysostosis, impaired intellectual development, and conductive deafness
MONDO:0009609	methylcobalamin deficiency type cblG	OMIM:250940	homocystinuria-megaloblastic anemia, cblg complementation type	oio:hasExactSynonym	homocystinuria-megaloblastic anemia due to defect 1n cobalamin metabolism, cblg complementation type
MONDO:0009612	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	OMIM:251000	methylmalonic aciduria due to methylmalonyl-coa mutase deficiency	oio:hasExactSynonym	mma due to mcm deficiency
MONDO:0009613	methylmalonic aciduria, cblA type	OMIM:251100	methylmalonic aciduria, cbla type	oio:hasExactSynonym	methylmalonic aciduria, vitamin b12-responsive, due to defect 1n synthesis of adenosylcobalamin, cbla type
MONDO:0009614	methylmalonic aciduria, cblB type	OMIM:251110	methylmalonic aciduria, cblb type	oio:hasExactSynonym	methylmalonic aciduria, vitamin b12-responsive, due to defect 1n synthesis of adenosylcobalamin, cblb type
MONDO:0009625	diencephalic-mesencephalic junction dysplasia syndrome 1	OMIM:251280	diencephalic-mesencephalic junction dysplasia syndrome 1	oio:hasExactSynonym	diencephalic-mesencephalic junction dysplasia syndrome 1
MONDO:0009630	microphthalmia, isolated, with coloboma 4	OMIM:251505	microphthalmia/coloboma 4	oio:hasExactSynonym	microphthalmia/coloboma 4
MONDO:0009635	microvillus inclusion disease	OMIM:251850	diarrhea 2, with microvillus atrophy, with or without cholestasis	oio:hasExactSynonym	diarrhea 2, with microvillus atrophy, with or without cholestasis
MONDO:0009635	microvillus inclusion disease	OMIM:251850	diarrhea 2, with microvillus atrophy, with or without cholestasis	oio:hasExactSynonym	microvillus inclusion disease 1
MONDO:0009638	mitochondrial myopathy with a defect in mitochondrial-protein transport	OMIM:251945	mitochondrial myopathy with a defect 1n mitochondrial-protein transport	oio:hasExactSynonym	mitochondrial myopathy with a defect 1n mitochondrial-protein transport
MONDO:0009643	sulfite oxidase deficiency due to molybdenum cofactor deficiency type A	OMIM:252150	molybdenum cofactor deficiency, type a	oio:hasExactSynonym	molybdenum cofactor deficiency, type a
MONDO:0009644	sulfite oxidase deficiency due to molybdenum cofactor deficiency type B	OMIM:252160	molybdenum cofactor deficiency, type B	oio:hasExactSynonym	molybdenum cofactor deficiency, type B
MONDO:0009646	monosomy 7 myelodysplasia and leukemia syndrome 1	OMIM:252270	monosomy 7 myelodysplasia and leukemia syndrome 1	oio:hasExactSynonym	mlsm7
MONDO:0009646	monosomy 7 myelodysplasia and leukemia syndrome 1	OMIM:252270	monosomy 7 myelodysplasia and leukemia syndrome 1	oio:hasExactSynonym	monosomy 7 myelodysplasia and leukemia syndrome 1
MONDO:0009661	mucopolysaccharidosis type 6	OMIM:253200	mucopolysaccharidosis, type 6	oio:hasExactSynonym	mucopolysaccharidosis, type 6
MONDO:0009669	spinal muscular atrophy, type 1	OMIM:253300	spinal muscular atrophy, type 1	oio:hasExactSynonym	sma 1
MONDO:0009669	spinal muscular atrophy, type 1	OMIM:253300	spinal muscular atrophy, type 1	oio:hasExactSynonym	spinal muscular atrophy, type 1
MONDO:0009675	autosomal recessive limb-girdle muscular dystrophy type 2A	OMIM:253600	muscular dystrophy, limb-girdle, autosomal recessive 1	oio:hasExactSynonym	LGMDR1
MONDO:0009676	autosomal recessive limb-girdle muscular dystrophy type 2B	OMIM:253601	muscular dystrophy, limb-girdle, autosomal recessive 2	oio:hasExactSynonym	LGMDR2
MONDO:0009677	autosomal recessive limb-girdle muscular dystrophy type 2C	OMIM:253700	muscular dystrophy, limb-girdle, autosomal recessive 5	oio:hasExactSynonym	LGMDR5
MONDO:0009681	Ullrich congenital muscular dystrophy 1A	OMIM:254090	ullrich congenital muscular dystrophy 1a	oio:hasExactSynonym	UCMD1A
MONDO:0009681	Ullrich congenital muscular dystrophy 1A	OMIM:254090	ullrich congenital muscular dystrophy 1a	oio:hasExactSynonym	ullrich congenital muscular dystrophy 1a
MONDO:0009682	muscular dystrophy, congenital, with rapid progression	OMIM:254100	muscular dystrophy, congenital, with rapid progression	oio:hasExactSynonym	MDRP
MONDO:0009683	autosomal recessive limb-girdle muscular dystrophy type 2H	OMIM:254110	muscular dystrophy, limb-girdle, autosomal recessive 8	oio:hasExactSynonym	LGMDR8
MONDO:0009708	myopathy, myosin storage, autosomal recessive	OMIM:255160	congenital myopathy 7b, myosin storage, autosomal recessive	oio:hasExactSynonym	CMYO7B
MONDO:0009708	myopathy, myosin storage, autosomal recessive	OMIM:255160	congenital myopathy 7b, myosin storage, autosomal recessive	oio:hasExactSynonym	congenital myopathy 7b, myosin storage, autosomal recessive
MONDO:0009712	congenital multicore myopathy with external ophthalmoplegia	OMIM:255320	congenital myopathy 1b, autosomal recessive	oio:hasExactSynonym	CMYO1B
MONDO:0009712	congenital multicore myopathy with external ophthalmoplegia	OMIM:255320	congenital myopathy 1b, autosomal recessive	oio:hasExactSynonym	congenital myopathy 1b, autosomal recessive
MONDO:0009712	congenital multicore myopathy with external ophthalmoplegia	OMIM:255320	congenital myopathy 1b, autosomal recessive	oio:hasExactSynonym	multiminicore myopathy
MONDO:0009716	Richieri Costa-da Silva syndrome	OMIM:255710	myotonia with skeletal abnormalities and impaired intellectual development	oio:hasExactSynonym	myotonia with skeletal abnormalities and impaired intellectual development
MONDO:0009722	Bailey-Bloch congenital myopathy	OMIM:255995	congenital myopathy 13	oio:hasExactSynonym	CMYO13
MONDO:0009722	Bailey-Bloch congenital myopathy	OMIM:255995	congenital myopathy 13	oio:hasExactSynonym	congenital myopathy 13
MONDO:0009722	Bailey-Bloch congenital myopathy	OMIM:255995	congenital myopathy 13	oio:hasExactSynonym	myopathy, congenital, bailey-bloch
MONDO:0009722	Bailey-Bloch congenital myopathy	OMIM:255995	congenital myopathy 13	oio:hasExactSynonym	myopathy, congenital, with myopathic facies, scoliosis, and malignant hyperthermia
MONDO:0009723	Leigh syndrome	OMIM:256000	leigh syndrome, nuclear	oio:hasExactSynonym	NULS
MONDO:0009723	Leigh syndrome	OMIM:256000	leigh syndrome, nuclear	oio:hasExactSynonym	leigh syndrome, nuclear
MONDO:0009724	nail-patella-like renal disease	OMIM:256020	focal segmental glomerulosclerosis 10	oio:hasExactSynonym	FSGS10
MONDO:0009724	nail-patella-like renal disease	OMIM:256020	focal segmental glomerulosclerosis 10	oio:hasExactSynonym	glomerulosclerosis, focal segmental, 10
MONDO:0009741	neuroblastoma, susceptibility to, 1	OMIM:256700	neuroblastoma, susceptibility to, 1	oio:hasExactSynonym	NBLST1
MONDO:0009741	neuroblastoma, susceptibility to, 1	OMIM:256700	neuroblastoma, susceptibility to, 1	oio:hasExactSynonym	neuroblastoma, susceptibility to, 1
MONDO:0009742	neuroectodermal melanolysosomal disease	OMIM:256710	elejalde neuroectodermal melanolysosomal syndrome	oio:hasExactSynonym	elejalde neuroectodermal melanolysosomal syndrome
MONDO:0009742	neuroectodermal melanolysosomal disease	OMIM:256710	elejalde neuroectodermal melanolysosomal syndrome	oio:hasExactSynonym	elejalde syndrome
MONDO:0009756	Niemann-Pick disease type A	OMIM:257200	niemann-pick disease, type a	oio:hasExactSynonym	acid sphingomyelinase deficiency, neurovisceral type
MONDO:0009756	Niemann-Pick disease type A	OMIM:257200	niemann-pick disease, type a	oio:hasExactSynonym	asmd, neurovisceral type
MONDO:0009762	nystagmus, congenital, autosomal recessive	OMIM:257400	nystagmus 8, congenital, autosomal recessive	oio:hasExactSynonym	NYS8
MONDO:0009762	nystagmus, congenital, autosomal recessive	OMIM:257400	nystagmus 8, congenital, autosomal recessive	oio:hasExactSynonym	nystagmus 8, congenital, autosomal recessive
MONDO:0009773	odonto-onycho-dermal dysplasia	OMIM:257980	odontoonychodermal dysplasia	oio:hasExactSynonym	ectodermal dysplasia 16, hypo- or hyperhidrotic/hair/tooth/nail type
MONDO:0009778	olivopontocerebellar atrophy II, autosomal recessive	OMIM:258300	cerebellar ataxia and albinism	oio:hasExactSynonym	cerebellar ataxia and albinism
MONDO:0009778	olivopontocerebellar atrophy II, autosomal recessive	OMIM:258300	cerebellar ataxia and albinism	oio:hasExactSynonym	olivopontocerebellar ataxia ii, fickler-winkler type
MONDO:0009789	nonarteritic anterior ischemic optic neuropathy, susceptibility to	OMIM:258660	nonarteritic anterior ischemic optic neuropathy, susceptibility to	oio:hasExactSynonym	NAION
MONDO:0009842	Pelger-Huet-like anomaly and episodic fever with abdominal pain	OMIM:260570	immunodeficiency 108 with autoinflammation	oio:hasExactSynonym	IMD108
MONDO:0009856	Peters plus syndrome	OMIM:261540	peters-plus syndrome	oio:hasExactSynonym	PTRPLS
MONDO:0009857	persistent Mullerian duct syndrome	OMIM:261550	persistent mullerian duct syndrome, types 1 and 2	oio:hasExactSynonym	female genital ducts 1n otherwise normal male
MONDO:0009861	phenylketonuria	OMIM:261600	phenylketonuria	oio:hasExactSynonym	folling disease
MONDO:0009871	pili torti-developmental delay-neurological abnormalities syndrome	OMIM:261990	abnormal hair, joint laxity, and developmental delay	oio:hasExactSynonym	HJDD
MONDO:0009875	achromatopsia 3	OMIM:262300	achromatopsia 3	oio:hasExactSynonym	pingelapese blindness
MONDO:0009901	Bartsocas-Papas syndrome 1	OMIM:263650	bartsocas-papas syndrome 1	oio:hasExactSynonym	BPS1
MONDO:0009901	Bartsocas-Papas syndrome 1	OMIM:263650	bartsocas-papas syndrome 1	oio:hasExactSynonym	bartsocas-papas syndrome 1
MONDO:0009910	Wiedemann-Rautenstrauch syndrome	OMIM:264090	wiedemann-rautenstrauch syndrome	oio:hasExactSynonym	WDRTS
MONDO:0009913	prune belly syndrome with pulmonic stenosis, intellectual disability, and deafness	OMIM:264140	prune belly syndrome with pulmonic stenosis, impaired intellectual development, and deafness	oio:hasExactSynonym	prune belly syndrome with pulmonic stenosis, impaired intellectual development, and deafness
MONDO:0009914	pseudodiastrophic dysplasia	OMIM:264180	pseudodiastrophic dysplasia	oio:hasExactSynonym	PDD
MONDO:0009917	autosomal recessive pseudohypoaldosteronism type 1	OMIM:264350	pseudohypoaldosteronism, type ib1, autosomal recessive	oio:hasExactSynonym	PHA1B1
MONDO:0009917	autosomal recessive pseudohypoaldosteronism type 1	OMIM:264350	pseudohypoaldosteronism, type ib1, autosomal recessive	oio:hasExactSynonym	pseudohypoaldosteronism, type ib1, autosomal recessive
MONDO:0009928	pulmonary alveolar microlithiasis	OMIM:265100	pulmonary alveolar microlithiasis	oio:hasExactSynonym	PULAM
MONDO:0009935	pulmonary hypertension, primary, autosomal recessive	OMIM:265400	pulmonary hypertension, primary, 5	oio:hasExactSynonym	PPH5
MONDO:0009935	pulmonary hypertension, primary, autosomal recessive	OMIM:265400	pulmonary hypertension, primary, 5	oio:hasExactSynonym	pulmonary hypertension, primary, 5
MONDO:0009935	pulmonary hypertension, primary, autosomal recessive	OMIM:265400	pulmonary hypertension, primary, 5	oio:hasExactSynonym	pulmonary hypertension, primary, 5, autosomal recessive
MONDO:0009968	renal tubular acidosis, distal, 2, with progressive sensorineural hearing loss	OMIM:267300	renal tubular acidosis, distal, 2, with progressive sensorineural hearing loss	oio:hasExactSynonym	DRTA2
MONDO:0009971	respiratory distress syndrome in premature infants	OMIM:267450	respiratory distress syndrome 1n premature infants	oio:hasExactSynonym	respiratory distress syndrome 1n premature infants
MONDO:0009973	reticular dysgenesis	OMIM:267500	reticular dysgenesis	oio:hasExactSynonym	lange vaal disease
MONDO:0009983	retinitis pigmentosa-intellectual disability-deafness-hypogenitalism syndrome	OMIM:268020	retinitis pigmentosa, deafness, impaired intellectual development, and hypogonadism	oio:hasExactSynonym	retinitis pigmentosa, deafness, impaired intellectual development, and hypogonadism
MONDO:0009986	retinopathy, pigmentary, and intellectual disability	OMIM:268050	mirhosseini-holmes-walton syndrome	oio:hasExactSynonym	retinopathy, pigmentary, and impaired intellectual development
MONDO:0009999	autosomal recessive Robinow syndrome	OMIM:268310	robinow syndrome, autosomal recessive 1	oio:hasExactSynonym	RRS1
MONDO:0009999	autosomal recessive Robinow syndrome	OMIM:268310	robinow syndrome, autosomal recessive 1	oio:hasExactSynonym	robinow syndrome, autosomal recessive 1
MONDO:0010000	rod-cone dystrophy, sensorineural deafness, and Fanconi-type renal dysfunction	OMIM:268315	rod-cone dystrophy, sensorineural deafness, and fanconi-type renal dysfunction	oio:hasExactSynonym	RCDFRD
MONDO:0010012	autoimmune polyendocrinopathy type 2	OMIM:269200	autoimmune polyendocrine syndrome, type 2	oio:hasExactSynonym	autoimmune polyendocrine syndrome, type 2
MONDO:0010040	ataxia, spastic, childhood-onset, autosomal recessive, with optic atrophy and intellectual disability	OMIM:270500	ataxia, spastic, childhood-onset, autosomal recessive, with optic atrophy and impaired intellectual development	oio:hasExactSynonym	ataxia, spastic, childhood-onset, autosomal recessive, with optic atrophy and impaired intellectual development
MONDO:0010042	spastic diplegia and intellectual disability	OMIM:270600	spastic diplegia and impaired intellectual development	oio:hasExactSynonym	spastic diplegia and impaired intellectual development
MONDO:0010046	hereditary spastic paraplegia 23	OMIM:270750	spastic paraplegia 23, autosomal recessive	oio:hasExactSynonym	spastic paraplegia 23, autosomal recessive
MONDO:0010049	spastic paraplegia-glaucoma-intellectual disability syndrome	OMIM:270850	spastic paresis, glaucoma, and impaired intellectual development	oio:hasExactSynonym	spastic paresis, glaucoma, and impaired intellectual development
MONDO:0010051	spastic tetraplegia-retinitis pigmentosa-intellectual disability syndrome	OMIM:270950	spastic quadriplegia, retinitis pigmentosa, and impaired intellectual development	oio:hasExactSynonym	spastic quadriplegia, retinitis pigmentosa, and impaired intellectual development
MONDO:0010054	spinal muscular atrophy with intellectual disability	OMIM:271109	spinal muscular atrophy with impaired intellectual development	oio:hasExactSynonym	spinal muscular atrophy with impaired intellectual development
MONDO:0010055	spinal muscular atrophy with microcephaly and mental subnormality	OMIM:271110	spinal muscular atrophy with microcephaly and impaired intellectual development	oio:hasExactSynonym	spinal muscular atrophy with microcephaly and impaired intellectual development
MONDO:0010068	spondyloepimetaphyseal dysplasia, sponastrime type	OMIM:271510	spondyloepimetaphyseal dysplasia, sponastrime type	oio:hasExactSynonym	SEMDSP
MONDO:0010073	spondyloepiphyseal dysplasia tarda, Kohn type	OMIM:271620	spondyloepiphyseal dysplasia tarda with impaired intellectual development	oio:hasExactSynonym	spondyloepiphyseal dysplasia tarda with impaired intellectual development
MONDO:0010084	sucrosuria, hiatus hernia and intellectual disability	OMIM:272000	sucrosuria, hiatus hernia, and impaired intellectual development	oio:hasExactSynonym	sucrosuria, hiatus hernia, and impaired intellectual development
MONDO:0010084	sucrosuria, hiatus hernia and intellectual disability	OMIM:272000	sucrosuria, hiatus hernia, and impaired intellectual development	oio:hasExactSynonym	sucrosuria, hiatus hernia, and mental retardation
MONDO:0010122	congenital thrombotic thrombocytopenic purpura	OMIM:274150	thrombotic thrombocytopenic purpura, hereditary	oio:hasExactSynonym	thrombotic thrombocytopenic purpura, hereditary, infantile- or adult-onset
MONDO:0010130	dihydropyrimidine dehydrogenase deficiency	OMIM:274270	dihydropyrimidine dehydrogenase deficiency	oio:hasExactSynonym	DPYDD
MONDO:0010131	thyroid hormone resistance, generalized, autosomal recessive	OMIM:274300	thyroid hormone resistance, generalized, autosomal recessive	oio:hasExactSynonym	GRTHR
MONDO:0010149	transcobalamin II deficiency	OMIM:275350	transcobalamin 2 deficiency	oio:hasExactSynonym	TCN2D
MONDO:0010165	ulna hypoplasia-intellectual disability syndrome	OMIM:276821	ulnar hypoplasia with impaired intellectual development	oio:hasExactSynonym	ulnar hypoplasia with impaired intellectual development
MONDO:0010173	Mayer-Rokitansky-Kuster-Hauser syndrome type 1	OMIM:277000	mayer-rokitansky-kuster-hauser syndrome	oio:hasExactSynonym	MRKH
MONDO:0010183	methylmalonic aciduria and homocystinuria type cblF	OMIM:277380	methylmalonic aciduria and homocystinuria, cblf type	oio:hasExactSynonym	cobalamin, defect 1n lysosomal release of
MONDO:0010188	familial isolated deficiency of vitamin E	OMIM:277460	ataxia with vitamin e deficiency	oio:hasExactSynonym	vitamin e deficiency, familial isolated
MONDO:0010189	vitiligo, progressive, with intellectual disability and urethral duplication	OMIM:277465	vitiligo, progressive, with impaired intellectual development and urethral duplication	oio:hasExactSynonym	vitiligo, progressive, with impaired intellectual development and urethral duplication
MONDO:0010203	intellectual disability, Wolff type	OMIM:277990	wolff syndrome	oio:hasExactSynonym	wolff syndrome
MONDO:0010217	de Sanctis-Cacchione syndrome	OMIM:278800	lange sanctis-cacchione syndrome	oio:hasExactSynonym	lange sanctis-cacchione syndrome
MONDO:0010221	CHIME syndrome	OMIM:280000	coloboma, congenital heart disease, ichthyosiform dermatosis, impaired intellectual development, and ear anomalies syndrome	oio:hasExactSynonym	coloboma, congenital heart disease, ichthyosiform dermatosis, impaired intellectual development, and ear anomalies syndrome
MONDO:0010222	X-linked Opitz G/BBB syndrome	OMIM:300000	opitz gbbb syndrome	oio:hasExactSynonym	GBBB
MONDO:0010222	X-linked Opitz G/BBB syndrome	OMIM:300000	opitz gbbb syndrome	oio:hasExactSynonym	opitz bbbg syndrome, type i, formerly
MONDO:0010222	X-linked Opitz G/BBB syndrome	OMIM:300000	opitz gbbb syndrome	oio:hasExactSynonym	opitz gbbb syndrome
MONDO:0010222	X-linked Opitz G/BBB syndrome	OMIM:300000	opitz gbbb syndrome	oio:hasExactSynonym	opitz gbbb syndrome, type i, formerly
MONDO:0010222	X-linked Opitz G/BBB syndrome	OMIM:300000	opitz gbbb syndrome	oio:hasExactSynonym	opitz-g syndrome, type i, formerly
MONDO:0010225	Dent disease type 1	OMIM:300009	dent disease 1	oio:hasExactSynonym	DENT1
MONDO:0010227	retinitis pigmentosa 3	OMIM:300029	retinitis pigmentosa 3	oio:hasExactSynonym	choroidoretinal degeneration with retinal reflex 1n heterozygous women
MONDO:0010230	intellectual disability, X-linked 23	OMIM:300046	intellectual developmental disorder, X-linked 23	oio:hasExactSynonym	XLID23
MONDO:0010230	intellectual disability, X-linked 23	OMIM:300046	intellectual developmental disorder, X-linked 23	oio:hasExactSynonym	intellectual developmental disorder, X-linked 23
MONDO:0010231	intellectual disability, X-linked 20	OMIM:300047	intellectual developmental disorder, X-linked 20	oio:hasExactSynonym	XLID20
MONDO:0010231	intellectual disability, X-linked 20	OMIM:300047	intellectual developmental disorder, X-linked 20	oio:hasExactSynonym	intellectual developmental disorder, X-linked 20
MONDO:0010235	X-linked intellectual disability-psychosis-macroorchidism syndrome	OMIM:300055	intellectual developmental disorder, x-linked, syndromic 13	oio:hasExactSynonym	intellectual developmental disorder, x-linked, syndromic 13
MONDO:0010236	intellectual disability, X-linked 14	OMIM:300062	intellectual developmental disorder, X-linked 14	oio:hasExactSynonym	XLID14
MONDO:0010236	intellectual disability, X-linked 14	OMIM:300062	intellectual developmental disorder, X-linked 14	oio:hasExactSynonym	intellectual developmental disorder, X-linked 14
MONDO:0010237	X-linked intellectual disability-plagiocephaly syndrome	OMIM:300064	hyde-forster syndrome	oio:hasExactSynonym	hyde-forster syndrome
MONDO:0010250	intellectual disability, X-linked 49	OMIM:300114	raynaud-claes syndrome	oio:hasExactSynonym	MRXSRC
MONDO:0010250	intellectual disability, X-linked 49	OMIM:300114	raynaud-claes syndrome	oio:hasExactSynonym	raynaud-claes syndrome
MONDO:0010251	intellectual disability, X-linked 50	OMIM:300115	intellectual developmental disorder, X-linked 50	oio:hasExactSynonym	XLID50
MONDO:0010252	intellectual disability, X-linked, with panhypopituitarism	OMIM:300123	intellectual developmental disorder, x-linked, with panhypopituitarism	oio:hasExactSynonym	intellectual developmental disorder, x-linked, with panhypopituitarism
MONDO:0010255	diabetes mellitus, insulin-dependent, X-linked, susceptibility to	OMIM:300136	type 1 diabetes mellitus, x-linked, susceptibility to	oio:hasExactSynonym	T1DX
MONDO:0010255	diabetes mellitus, insulin-dependent, X-linked, susceptibility to	OMIM:300136	type 1 diabetes mellitus, x-linked, susceptibility to	oio:hasExactSynonym	type 1 diabetes mellitus, x-linked, susceptibility to
MONDO:0010256	intellectual disability, X-linked 21	OMIM:300143	intellectual developmental disorder, X-linked 21	oio:hasExactSynonym	XLID21
MONDO:0010256	intellectual disability, X-linked 21	OMIM:300143	intellectual developmental disorder, X-linked 21	oio:hasExactSynonym	intellectual developmental disorder, X-linked 21
MONDO:0010261	microphthalmia, syndromic 2	OMIM:300166	microphthalmia, syndromic 2	oio:hasExactSynonym	anop2, formerly
MONDO:0010261	microphthalmia, syndromic 2	OMIM:300166	microphthalmia, syndromic 2	oio:hasExactSynonym	maa2, formerly
MONDO:0010266	intellectual disability, X-linked 58	OMIM:300210	intellectual developmental disorder, X-linked 58	oio:hasExactSynonym	XLID58
MONDO:0010266	intellectual disability, X-linked 58	OMIM:300210	intellectual developmental disorder, X-linked 58	oio:hasExactSynonym	intellectual developmental disorder, X-linked 58
MONDO:0010270	syndromic X-linked intellectual disability 7	OMIM:300218	intellectual developmental disorder, x-linked, syndromic 7	oio:hasExactSynonym	intellectual developmental disorder, x-linked, syndromic 7
MONDO:0010275	spondyloepimetaphyseal dysplasia, Bieganski type	OMIM:300232	spondyloepimetaphyseal dysplasia, x-linked, with hypomyelinating leukodystrophy	oio:hasExactSynonym	SEMDHL
