subject_id	object_id	subject_label	object_label	in_icd10cm
MONDO:0006702	MONDO:0006915	chronic inflammatory demyelinating polyradiculoneuropathy	polyradiculoneuropathy	UNSUPPORTED-MISSING
MONDO:0006704	MONDO:0007179	CNS demyelinating autoimmune disease	autoimmune disease	UNSUPPORTED-MISSING
MONDO:0006705	MONDO:0021678	Bacteroidaceae infectious disease	gram-negative bacterial infections	UNSUPPORTED-MISSING
MONDO:0006706	MONDO:0005113	Bifidobacteriales infectious disease	bacterial infectious disease	UNSUPPORTED-MISSING
MONDO:0006708	MONDO:0021678	Desulfovibrionaceae infectious disease	gram-negative bacterial infections	UNSUPPORTED-MISSING
MONDO:0006709	MONDO:0002886	common bile duct neoplasm	common bile duct disorder	UNSUPPORTED-MISSING
MONDO:0006709	MONDO:0021385	common bile duct neoplasm	extrahepatic bile duct neoplasm	UNSUPPORTED-MISSING
MONDO:0006710	MONDO:0005384	complex partial epilepsy	focal epilepsy	UNSUPPORTED-MISSING
MONDO:0006711	MONDO:0005904	constrictive pericarditis	pericarditis	UNSUPPORTED-MISSING
MONDO:0006712	MONDO:0000942	corneal edema	corneal disorder	UNSUPPORTED-MISSING
MONDO:0006713	MONDO:0003085	corneal neovascularization	keratitis	UNSUPPORTED-MISSING
MONDO:0006714	MONDO:0005010	coronary aneurysm	coronary artery disorder	UNSUPPORTED-MISSING
MONDO:0006715	MONDO:0005010	coronary stenosis	coronary artery disorder	UNSUPPORTED-MISSING
MONDO:0006716	MONDO:0000831	coronary thrombosis	thrombotic disease	UNSUPPORTED-MISSING
MONDO:0006716	MONDO:0005010	coronary thrombosis	coronary artery disorder	UNSUPPORTED-MISSING
MONDO:0006717	MONDO:0002300	cutaneous fibrous histiocytoma	dermis tumor	UNSUPPORTED-MISSING
MONDO:0006717	MONDO:0002989	cutaneous fibrous histiocytoma	benign fibrous histiocytoma	UNSUPPORTED-MISSING
MONDO:0006718	MONDO:0005976	cutaneous syphilis	syphilis	UNSUPPORTED-MISSING
MONDO:0006718	MONDO:0024295	cutaneous syphilis	skin disease caused by bacterial infection	UNSUPPORTED-MISSING
MONDO:0006720	MONDO:0005626	cystic, mucinous, and serous neoplasm	epithelial neoplasm	UNSUPPORTED-MISSING
MONDO:0006721	MONDO:0006816	de Quervain disease	arthropathy	UNSUPPORTED-MISSING
MONDO:0006722	MONDO:0006999	dental fluorosis	tooth disorder	UNSUPPORTED-MISSING
MONDO:0006723	MONDO:0004842	denture stomatitis	stomatitis	UNSUPPORTED-MISSING
MONDO:0006726	MONDO:0005728	diaphragmatic eventration	diaphragm disorder	UNSUPPORTED-MISSING
MONDO:0006727	MONDO:0005009	diastolic heart failure	congestive heart failure	UNSUPPORTED-MISSING
MONDO:0006729	MONDO:0006987	discrete subaortic stenosis	subvalvular aortic stenosis	UNSUPPORTED-MISSING
MONDO:0006730	MONDO:0001423	drug psychosis	drug-induced mental disorder	UNSUPPORTED-MISSING
MONDO:0006730	MONDO:0004630	drug psychosis	substance-induced psychosis	UNSUPPORTED-MISSING
MONDO:0006732	MONDO:0005071	drug-induced dyskinesia	nervous system disorder	UNSUPPORTED-MISSING
MONDO:0006733	MONDO:0001854	dry eye syndrome	lacrimal apparatus disorder	UNSUPPORTED-MISSING
MONDO:0006733	MONDO:0002254	dry eye syndrome	syndromic disease	UNSUPPORTED-MISSING
MONDO:0006733	MONDO:0004768	dry eye syndrome	keratoconjunctivitis	UNSUPPORTED-MISSING
MONDO:0006734	MONDO:0021375	benign duodenal neoplasm	tumor of duodenum	UNSUPPORTED-MISSING
MONDO:0006734	MONDO:0021501	benign duodenal neoplasm	benign neoplasm of small intestine	UNSUPPORTED-MISSING
MONDO:0006735	MONDO:0002866	duodenogastric reflux	duodenal disorder	UNSUPPORTED-MISSING
MONDO:0006735	MONDO:0007186	duodenogastric reflux	gastroesophageal reflux disease	UNSUPPORTED-MISSING
MONDO:0006736	MONDO:0005039	dysplasia of cervix	reproductive system disorder	UNSUPPORTED-MISSING
MONDO:0006737	MONDO:0024575	dystocia	pregnancy disorder	UNSUPPORTED-MISSING
MONDO:0006738	MONDO:0021489	eccrine acrospiroma	benign neoplasm of sweat gland	UNSUPPORTED-MISSING
MONDO:0006739	MONDO:0004989	Ehrlich tumor carcinoma	breast carcinoma	UNSUPPORTED-MISSING
MONDO:0006740	MONDO:0002254	empty sella syndrome	syndromic disease	UNSUPPORTED-MISSING
MONDO:0006740	MONDO:0003381	empty sella syndrome	pituitary gland disorder	UNSUPPORTED-MISSING
MONDO:0006741	MONDO:0005560	encephalomalacia	brain disorder	UNSUPPORTED-MISSING
MONDO:0006742	MONDO:0005397	endemic goiter	goiter	UNSUPPORTED-MISSING
MONDO:0006742	MONDO:0006873	endemic goiter	nutritional deficiency disease	UNSUPPORTED-MISSING
MONDO:0006743	MONDO:0005151	endocrine tuberculosis	endocrine system disorder	UNSUPPORTED-MISSING
MONDO:0006743	MONDO:0018076	endocrine tuberculosis	tuberculosis	UNSUPPORTED-MISSING
MONDO:0006744	MONDO:0004900	endolymphatic hydrops	peripheral vertigo	UNSUPPORTED-MISSING
MONDO:0006745	MONDO:0003311	endometrioid stromal sarcoma	endometrial stromal tumor	UNSUPPORTED-MISSING
MONDO:0006745	MONDO:0005089	endometrioid stromal sarcoma	sarcoma	UNSUPPORTED-MISSING
MONDO:0006745	MONDO:0011962	endometrioid stromal sarcoma	endometrial cancer	UNSUPPORTED-MISSING
MONDO:0006746	MONDO:0005201	endomyocardial fibrosis	restrictive cardiomyopathy	UNSUPPORTED-MISSING
MONDO:0006747	MONDO:0024913	enterotoxemia	cattle disease	UNSUPPORTED-MISSING
MONDO:0006747	MONDO:0024950	enterotoxemia	horse disease	UNSUPPORTED-MISSING
MONDO:0006747	MONDO:0024985	enterotoxemia	sheep disease	UNSUPPORTED-MISSING
MONDO:0006747	MONDO:0024990	enterotoxemia	swine disease	UNSUPPORTED-MISSING
MONDO:0006747	MONDO:0025003	enterotoxemia	goat disease	UNSUPPORTED-MISSING
MONDO:0006748	MONDO:0005027	epilepsia partialis continua	epilepsy	UNSUPPORTED-MISSING
MONDO:0006749	MONDO:0005105	mixed epithelioid and spindle cell melanoma	melanoma	UNSUPPORTED-MISSING
MONDO:0006751	MONDO:0021679	Erysipelothrix infectious disease	gram-positive bacterial infections	UNSUPPORTED-MISSING
MONDO:0006752	MONDO:0006751	Erysipelothrix rhusiopathiae infectious disease	Erysipelothrix infectious disease	UNSUPPORTED-MISSING
MONDO:0006753	MONDO:0006670	Escherichia coli meningitis	bacterial meningitis	UNSUPPORTED-MISSING
MONDO:0006754	MONDO:0003749	esophageal diverticulosis	esophageal disorder	UNSUPPORTED-MISSING
MONDO:0006755	MONDO:0002254	euthyroid sick syndrome	syndromic disease	UNSUPPORTED-MISSING
MONDO:0006757	MONDO:0001751	extrahepatic cholestasis	cholestasis	UNSUPPORTED-MISSING
MONDO:0006757	MONDO:0006322	extrahepatic cholestasis	non-neoplastic bile duct disorder	UNSUPPORTED-MISSING
MONDO:0006758	MONDO:0005039	female genital tuberculosis	reproductive system disorder	UNSUPPORTED-MISSING
MONDO:0006759	MONDO:0001397	femoral neuropathy	mononeuropathy	UNSUPPORTED-MISSING
MONDO:0006759	MONDO:0024334	femoral neuropathy	peripheral nerve lesion	UNSUPPORTED-MISSING
MONDO:0006760	MONDO:0001245	fetal erythroblastosis	microcytic anemia	UNSUPPORTED-MISSING
MONDO:0006761	MONDO:0000473	fibromuscular dysplasia	arterial disorder	UNSUPPORTED-MISSING
MONDO:0006761	MONDO:0003847	fibromuscular dysplasia	hereditary disease	UNSUPPORTED-MISSING
MONDO:0006762	MONDO:0024913	freemartinism	cattle disease	UNSUPPORTED-MISSING
MONDO:0006762	MONDO:0700105	freemartinism	difference of sexual differentiation, non-human animal	UNSUPPORTED-MISSING
MONDO:0006763	MONDO:0006816	frozen shoulder	arthropathy	UNSUPPORTED-MISSING
MONDO:0006764	MONDO:0002041	fungal meningitis	fungal infectious disease	UNSUPPORTED-MISSING
MONDO:0006764	MONDO:0004796	fungal meningitis	infectious meningitis	UNSUPPORTED-MISSING
MONDO:0006765	MONDO:0006925	Fusobacterium infectious disease	Fusobacteriaceae infectious disease	UNSUPPORTED-MISSING
MONDO:0006765	MONDO:0024389	Fusobacterium infectious disease	anaerobic bacteria infectious disease	UNSUPPORTED-MISSING
MONDO:0006766	MONDO:0000665	gait apraxia	apraxia	UNSUPPORTED-MISSING
MONDO:0006767	MONDO:0001574	gastric antral vascular ectasia	capillary disorder	UNSUPPORTED-MISSING
MONDO:0006767	MONDO:0021658	gastric antral vascular ectasia	vascular ectasia	UNSUPPORTED-MISSING
MONDO:0006769	MONDO:0001318	gastroparesis	functional gastric disease	UNSUPPORTED-MISSING
MONDO:0006770	MONDO:0005674	giant cell reparative granuloma	bone giant cell tumor	UNSUPPORTED-MISSING
MONDO:0006771	MONDO:0001165	glossitis	tongue disorder	UNSUPPORTED-MISSING
MONDO:0006771	MONDO:0021166	glossitis	inflammatory disease	UNSUPPORTED-MISSING
MONDO:0006773	MONDO:0006054	gonadal tissue neoplasm	reproductive system neoplasm	UNSUPPORTED-MISSING
MONDO:0006774	MONDO:0005039	habitual spontaneous abortion	reproductive system disorder	UNSUPPORTED-MISSING
MONDO:0006777	MONDO:0001165	hairy tongue	tongue disorder	UNSUPPORTED-MISSING
MONDO:0006778	MONDO:0005073	halo nevus	melanocytic nevus	UNSUPPORTED-MISSING
MONDO:0006779	MONDO:0005267	heart aneurysm	heart disorder	UNSUPPORTED-MISSING
MONDO:0006780	MONDO:0024913	heartwater disease	cattle disease	UNSUPPORTED-MISSING
MONDO:0006780	MONDO:0700205	heartwater disease	ehrlichiosis, non-human animal	UNSUPPORTED-MISSING
MONDO:0006781	MONDO:0021678	Helicobacter pylori infectious disease	gram-negative bacterial infections	UNSUPPORTED-MISSING
MONDO:0006782	MONDO:0002654	hemometra	uterine disorder	UNSUPPORTED-MISSING
MONDO:0006783	MONDO:0002076	hemopneumothorax	pneumothorax	UNSUPPORTED-MISSING
MONDO:0006784	MONDO:0001531	hemorrhagic disease of newborn	blood coagulation disease	UNSUPPORTED-MISSING
MONDO:0006784	MONDO:0005137	hemorrhagic disease of newborn	nutritional disorder	UNSUPPORTED-MISSING
MONDO:0006786	MONDO:0002405	hepatic vein thrombosis	hepatic vascular disorder	UNSUPPORTED-MISSING
MONDO:0006787	MONDO:0021489	hidrocystoma	benign neoplasm of sweat gland	UNSUPPORTED-MISSING
MONDO:0006788	MONDO:0000365	hydrophthalmos	primary congenital glaucoma	UNSUPPORTED-MISSING
MONDO:0006789	MONDO:0005570	hyperamylasemia	hematologic disorder	UNSUPPORTED-MISSING
MONDO:0006791	MONDO:0024575	hyperemesis gravidarum	pregnancy disorder	UNSUPPORTED-MISSING
MONDO:0006792	MONDO:0002610	hyperglobulinemic purpura	purpura	UNSUPPORTED-MISSING
MONDO:0006792	MONDO:0005093	hyperglobulinemic purpura	skin disorder	UNSUPPORTED-MISSING
MONDO:0006793	MONDO:0024468	hyperpituitarism	anterior pituitary gland disorder	UNSUPPORTED-MISSING
MONDO:0006794	MONDO:0000605	hypersensitivity vasculitis	hypersensitivity reaction disease	UNSUPPORTED-MISSING
MONDO:0006794	MONDO:0018882	hypersensitivity vasculitis	vasculitis	UNSUPPORTED-MISSING
MONDO:0006796	MONDO:0006810	hypertensive encephalopathy	intracranial hypertension	UNSUPPORTED-MISSING
MONDO:0006797	MONDO:0005283	hypertensive retinopathy	retinal disorder	UNSUPPORTED-MISSING
MONDO:0006798	MONDO:0003916	hypervitaminosis A	overnutrition	UNSUPPORTED-MISSING
MONDO:0006799	MONDO:0002150	hypothalamic neoplasm	hypothalamic disorder	UNSUPPORTED-MISSING
MONDO:0006799	MONDO:0021211	hypothalamic neoplasm	brain neoplasm	UNSUPPORTED-MISSING
MONDO:0006800	MONDO:0000665	ideomotor apraxia	apraxia	UNSUPPORTED-MISSING
MONDO:0006801	MONDO:0004251	ileal neoplasm	small intestine neoplasm	UNSUPPORTED-MISSING
MONDO:0006802	MONDO:0003381	inappropriate ADH syndrome	pituitary gland disorder	UNSUPPORTED-MISSING
MONDO:0006802	MONDO:0045072	inappropriate ADH syndrome	ectopic hormone secretion syndrome associated with neoplasia	UNSUPPORTED-MISSING
MONDO:0006803	MONDO:0005068	inferior myocardial infarction	myocardial infarction	UNSUPPORTED-MISSING
MONDO:0006804	MONDO:0004988	inflammatory breast carcinoma	breast adenocarcinoma	UNSUPPORTED-MISSING
MONDO:0006804	MONDO:0006256	inflammatory breast carcinoma	invasive breast carcinoma	UNSUPPORTED-MISSING
MONDO:0006805	MONDO:0005010	intermediate coronary syndrome	coronary artery disorder	UNSUPPORTED-MISSING
MONDO:0006806	MONDO:0020283	intermediate uveitis	uveitis	UNSUPPORTED-MISSING
MONDO:0006807	MONDO:0005020	intestinal perforation	intestinal disorder	UNSUPPORTED-MISSING
MONDO:0006808	MONDO:0011057	intracranial arterial disease	cerebrovascular disorder	UNSUPPORTED-MISSING
MONDO:0006809	MONDO:0011057	intracranial embolism	cerebrovascular disorder	UNSUPPORTED-MISSING
MONDO:0006810	MONDO:0005044	intracranial hypertension	hypertensive disorder	UNSUPPORTED-MISSING
MONDO:0006810	MONDO:0005560	intracranial hypertension	brain disorder	UNSUPPORTED-MISSING
MONDO:0006810	MONDO:0043218	intracranial hypertension	neurovascular disorder	UNSUPPORTED-MISSING
MONDO:0006811	MONDO:0005560	intracranial hypotension	brain disorder	UNSUPPORTED-MISSING
MONDO:0006812	MONDO:0011057	intracranial vasospasm	cerebrovascular disorder	UNSUPPORTED-MISSING
MONDO:0006813	MONDO:0005073	intradermal nevus	melanocytic nevus	UNSUPPORTED-MISSING
MONDO:0006814	MONDO:0002289	iritis	iris disorder	UNSUPPORTED-MISSING
MONDO:0006814	MONDO:0020283	iritis	uveitis	UNSUPPORTED-MISSING
MONDO:0006815	MONDO:0000956	jejunal cancer	small intestine cancer	UNSUPPORTED-MISSING
MONDO:0006815	MONDO:0002564	jejunal cancer	jejunal neoplasm	UNSUPPORTED-MISSING
MONDO:0006816	MONDO:0005172	arthropathy	skeletal system disorder	UNSUPPORTED-MISSING
MONDO:0006817	MONDO:0002628	juxtacortical osteosarcoma	peripheral osteosarcoma	UNSUPPORTED-MISSING
MONDO:0006820	MONDO:0005240	kidney cortex necrosis	kidney disorder	UNSUPPORTED-MISSING
MONDO:0006821	MONDO:0005240	kidney papillary necrosis	kidney disorder	UNSUPPORTED-MISSING
MONDO:0006823	MONDO:0017975	Klinefelter syndrome	sex chromosome disorder of sex development	UNSUPPORTED-MISSING
MONDO:0006823	MONDO:0700027	Klinefelter syndrome	chromosome X disorder	UNSUPPORTED-MISSING
MONDO:0006823	MONDO:0700065	Klinefelter syndrome	trisomy	UNSUPPORTED-MISSING
MONDO:0006824	MONDO:0004993	Krebs 2 carcinoma	carcinoma	UNSUPPORTED-MISSING
MONDO:0006825	MONDO:0005395	kuru	movement disorder	UNSUPPORTED-MISSING
MONDO:0006825	MONDO:0005429	kuru	prion disease	UNSUPPORTED-MISSING
MONDO:0006825	MONDO:0018926	kuru	human prion disease	UNSUPPORTED-MISSING
MONDO:0006826	MONDO:0001371	kwashiorkor	protein-energy malnutrition	UNSUPPORTED-MISSING
MONDO:0006827	MONDO:0002254	lateral medullary syndrome	syndromic disease	UNSUPPORTED-MISSING
MONDO:0006827	MONDO:0006686	lateral medullary syndrome	brain stem infarction	UNSUPPORTED-MISSING
MONDO:0006828	MONDO:0002436	nasal cavity and paranasal sinus lethal midline granuloma	nasal disorder	UNSUPPORTED-MISSING
MONDO:0006828	MONDO:0005586	nasal cavity and paranasal sinus lethal midline granuloma	head and neck neoplasm	UNSUPPORTED-MISSING
MONDO:0006829	MONDO:0004959	leukemoid reaction	plasma cell neoplasm	UNSUPPORTED-MISSING
MONDO:0006830	MONDO:0002036	leukoplakia of penis	penile disorder	UNSUPPORTED-MISSING
MONDO:0006830	MONDO:0043243	leukoplakia of penis	leukoplakia	UNSUPPORTED-MISSING
MONDO:0006831	MONDO:0004805	leukostasis	leukocyte disorder	UNSUPPORTED-MISSING
MONDO:0006833	MONDO:0005397	lingual goiter	goiter	UNSUPPORTED-MISSING
MONDO:0006834	MONDO:0005515	lip cancer	oral cavity cancer	UNSUPPORTED-MISSING
MONDO:0006834	MONDO:0021249	lip cancer	lip neoplasm	UNSUPPORTED-MISSING
MONDO:0006835	MONDO:0002462	lipoid nephrosis	glomerulonephritis	UNSUPPORTED-MISSING
MONDO:0006836	MONDO:0005828	Listeria meningitis	listeriosis	UNSUPPORTED-MISSING
MONDO:0006836	MONDO:0006670	Listeria meningitis	bacterial meningitis	UNSUPPORTED-MISSING
MONDO:0006837	MONDO:0002135	low tension glaucoma	optic nerve disorder	UNSUPPORTED-MISSING
MONDO:0006837	MONDO:0005338	low tension glaucoma	open-angle glaucoma	UNSUPPORTED-MISSING
MONDO:0006838	MONDO:0000368	lupus vulgaris	extrapulmonary tuberculosis	UNSUPPORTED-MISSING
MONDO:0006839	MONDO:0006664	Lutembacher syndrome	atrial septal defect	UNSUPPORTED-MISSING
MONDO:0006840	MONDO:0005833	lymphangiectasis	lymphatic system disorder	UNSUPPORTED-MISSING
MONDO:0006840	MONDO:0021658	lymphangiectasis	vascular ectasia	UNSUPPORTED-MISSING
MONDO:0006841	MONDO:0002013	lymphangioendothelioma	lymphangioma	UNSUPPORTED-MISSING
MONDO:0006842	MONDO:0006359	lymphangiomyoma	neoplasm with perivascular epithelioid cell differentiation	UNSUPPORTED-MISSING
MONDO:0006843	MONDO:0005283	macular holes	retinal disorder	UNSUPPORTED-MISSING
MONDO:0006845	MONDO:0003150	male genital tuberculosis	male reproductive system disorder	UNSUPPORTED-MISSING
MONDO:0006845	MONDO:0006002	male genital tuberculosis	urogenital tuberculosis	UNSUPPORTED-MISSING
MONDO:0006846	MONDO:0005044	malignant hypertension	hypertensive disorder	UNSUPPORTED-MISSING
MONDO:0006848	MONDO:0001371	marasmus	protein-energy malnutrition	UNSUPPORTED-MISSING
MONDO:0006849	MONDO:0002657	mastitis	breast disorder	UNSUPPORTED-MISSING
MONDO:0006849	MONDO:0021166	mastitis	inflammatory disease	UNSUPPORTED-MISSING
MONDO:0006850	MONDO:0005289	maxillary sinus neoplasm	paranasal sinus neoplasm	UNSUPPORTED-MISSING
MONDO:0006850	MONDO:0005841	maxillary sinus neoplasm	maxillary neoplasm	UNSUPPORTED-MISSING
MONDO:0006851	MONDO:0024263	meconium aspiration syndrome	neonatal aspiration syndrome	UNSUPPORTED-MISSING
MONDO:0006853	MONDO:0006974	mesenchymal chondrosarcoma	small cell sarcoma	UNSUPPORTED-MISSING
MONDO:0006853	MONDO:0008977	mesenchymal chondrosarcoma	chondrosarcoma	UNSUPPORTED-MISSING
MONDO:0006854	MONDO:0005070	mesenchymoma	neoplasm	UNSUPPORTED-MISSING
MONDO:0006855	MONDO:0005294	mesenteric vascular occlusion	peripheral vascular disease	UNSUPPORTED-MISSING
MONDO:0006856	MONDO:0005070	mesothelial neoplasm	neoplasm	UNSUPPORTED-MISSING
MONDO:0006857	MONDO:0002679	middle cerebral artery infarction	cerebral infarction	UNSUPPORTED-MISSING
MONDO:0006857	MONDO:0006693	middle cerebral artery infarction	cerebral arterial disease	UNSUPPORTED-MISSING
MONDO:0006858	MONDO:0700096	mouth disorder	human disease	UNSUPPORTED-MISSING
MONDO:0006859	MONDO:0002369	mucinous cystadenoma	cystadenoma	UNSUPPORTED-MISSING
MONDO:0006859	MONDO:0024338	mucinous cystadenoma	mucinous neoplasm	UNSUPPORTED-MISSING
MONDO:0006861	MONDO:0005089	myeloid sarcoma	sarcoma	UNSUPPORTED-MISSING
MONDO:0006861	MONDO:0015667	myeloid sarcoma	acute myeloid leukemia by FAB classification	UNSUPPORTED-MISSING
MONDO:0006862	MONDO:0005336	myofascial pain syndrome	myopathy	UNSUPPORTED-MISSING
MONDO:0006863	MONDO:0018078	myxosarcoma	soft tissue sarcoma	UNSUPPORTED-MISSING
MONDO:0006864	MONDO:0001142	necrotizing sialometaplasia	salivary gland disorder	UNSUPPORTED-MISSING
MONDO:0006865	MONDO:0002508	necrotizing ulcerative gingivitis	gingivitis	UNSUPPORTED-MISSING
MONDO:0006866	MONDO:0009688	neonatal myasthenia gravis	myasthenia gravis	UNSUPPORTED-MISSING
MONDO:0006868	MONDO:0005020	neurogenic bowel	intestinal disorder	UNSUPPORTED-MISSING
MONDO:0006869	MONDO:0005397	nodular goiter	goiter	UNSUPPORTED-MISSING
MONDO:0006871	MONDO:0005207	non-gestational choriocarcinoma	choriocarcinoma	UNSUPPORTED-MISSING
MONDO:0006873	MONDO:0005137	nutritional deficiency disease	nutritional disorder	UNSUPPORTED-MISSING
MONDO:0006874	MONDO:0001751	obstructive jaundice	cholestasis	UNSUPPORTED-MISSING
MONDO:0006874	MONDO:0006322	obstructive jaundice	non-neoplastic bile duct disorder	UNSUPPORTED-MISSING
MONDO:0006875	MONDO:0005044	ocular hypertension	hypertensive disorder	UNSUPPORTED-MISSING
MONDO:0006875	MONDO:0005328	ocular hypertension	eye disorder	UNSUPPORTED-MISSING
MONDO:0006876	MONDO:0000368	ocular tuberculosis	extrapulmonary tuberculosis	UNSUPPORTED-MISSING
MONDO:0006876	MONDO:0043885	ocular tuberculosis	eye infectious disorder	UNSUPPORTED-MISSING
MONDO:0006877	MONDO:0005558	oophoritis	ovarian disorder	UNSUPPORTED-MISSING
MONDO:0006877	MONDO:0021166	oophoritis	inflammatory disease	UNSUPPORTED-MISSING
MONDO:0006878	MONDO:0021678	Moraxellaceae infectious disease	gram-negative bacterial infections	UNSUPPORTED-MISSING
MONDO:0006879	MONDO:0002708	optic papillitis	retinitis	UNSUPPORTED-MISSING
MONDO:0006879	MONDO:0005885	optic papillitis	optic neuritis	UNSUPPORTED-MISSING
MONDO:0006880	MONDO:0006858	oral leukoedema	mouth disorder	UNSUPPORTED-MISSING
MONDO:0006881	MONDO:0001230	orbital cellulitis	acute orbital inflammation	UNSUPPORTED-MISSING
MONDO:0006881	MONDO:0005230	orbital cellulitis	cellulitis	UNSUPPORTED-MISSING
MONDO:0006882	MONDO:0002329	orchitis	testicular disorder	UNSUPPORTED-MISSING
MONDO:0006882	MONDO:0021166	orchitis	inflammatory disease	UNSUPPORTED-MISSING
MONDO:0006883	MONDO:0008903	malignant superior sulcus neoplasm	lung cancer	UNSUPPORTED-MISSING
MONDO:0006883	MONDO:0024813	malignant superior sulcus neoplasm	pulmonary sulcus neoplasm	UNSUPPORTED-MISSING
MONDO:0006884	MONDO:0001718	panophthalmitis	scleritis	UNSUPPORTED-MISSING
MONDO:0006884	MONDO:0004863	panophthalmitis	purulent endophthalmitis	UNSUPPORTED-MISSING
MONDO:0006886	MONDO:0005034	thyroid gland papillary and follicular carcinoma	thyroid gland follicular carcinoma	UNSUPPORTED-MISSING
MONDO:0006886	MONDO:0005075	thyroid gland papillary and follicular carcinoma	thyroid gland papillary carcinoma	UNSUPPORTED-MISSING
MONDO:0006887	MONDO:0000922	parametritis	pelvic inflammatory disease	UNSUPPORTED-MISSING
MONDO:0006887	MONDO:0002654	parametritis	uterine disorder	UNSUPPORTED-MISSING
MONDO:0006887	MONDO:0043786	parametritis	serositis	UNSUPPORTED-MISSING
MONDO:0006887	MONDO:0045043	parametritis	disorder of uterine broad ligament	UNSUPPORTED-MISSING
MONDO:0006888	MONDO:0001824	paraneoplastic polyneuropathy	polyneuropathy	UNSUPPORTED-MISSING
MONDO:0006888	MONDO:0018215	paraneoplastic polyneuropathy	paraneoplastic neurologic syndrome	UNSUPPORTED-MISSING
MONDO:0006890	MONDO:0004972	parathyroid gland adenoma	adenoma	UNSUPPORTED-MISSING
MONDO:0006890	MONDO:0021463	parathyroid gland adenoma	benign neoplasm of parathyroid gland	UNSUPPORTED-MISSING
MONDO:0006890	MONDO:0036976	parathyroid gland adenoma	benign epithelial neoplasm	UNSUPPORTED-MISSING
MONDO:0006891	MONDO:0005384	partial motor epilepsy	focal epilepsy	UNSUPPORTED-MISSING
MONDO:0006892	MONDO:0005384	partial sensory epilepsy	focal epilepsy	UNSUPPORTED-MISSING
MONDO:0006893	MONDO:0005229	Pasteurella hemorrhagic septicemia	bacterial infectious disease with sepsis	UNSUPPORTED-MISSING
MONDO:0006893	MONDO:0040998	Pasteurella hemorrhagic septicemia	Pasteurella multocida infectious disease	UNSUPPORTED-MISSING
MONDO:0006894	MONDO:0006816	patellofemoral pain syndrome	arthropathy	UNSUPPORTED-MISSING
MONDO:0006895	MONDO:0002036	penile neoplasm	penile disorder	UNSUPPORTED-MISSING
MONDO:0006895	MONDO:0024582	penile neoplasm	male reproductive system neoplasm	UNSUPPORTED-MISSING
MONDO:0006896	MONDO:0001409	peptic esophagitis	esophagitis	UNSUPPORTED-MISSING
MONDO:0006896	MONDO:0004247	peptic esophagitis	peptic ulcer disease	UNSUPPORTED-MISSING
MONDO:0006896	MONDO:0044782	peptic esophagitis	esophageal ulcer	UNSUPPORTED-MISSING
MONDO:0006897	MONDO:0004508	periapical granuloma	periapical periodontitis	UNSUPPORTED-MISSING
MONDO:0006898	MONDO:0002471	periarthritis	bursitis	UNSUPPORTED-MISSING
MONDO:0006898	MONDO:0005578	periarthritis	arthritic joint disease	UNSUPPORTED-MISSING
MONDO:0006899	MONDO:0002021	pericoronitis	gingival disorder	UNSUPPORTED-MISSING
MONDO:0006899	MONDO:0005076	pericoronitis	periodontitis	UNSUPPORTED-MISSING
MONDO:0006900	MONDO:0005240	perinephritis	kidney disorder	UNSUPPORTED-MISSING
MONDO:0006900	MONDO:0021166	perinephritis	inflammatory disease	UNSUPPORTED-MISSING
MONDO:0006901	MONDO:0005070	peritoneal neoplasm	neoplasm	UNSUPPORTED-MISSING
MONDO:0006903	MONDO:0003620	peroneal nerve paralysis	peripheral nervous system disorder	UNSUPPORTED-MISSING
MONDO:0006904	MONDO:0002036	phimosis	penile disorder	UNSUPPORTED-MISSING
MONDO:0006905	MONDO:0005073	pigmented spindle cell nevus	melanocytic nevus	UNSUPPORTED-MISSING
MONDO:0006907	MONDO:0002093	pilar sheath acanthoma	acanthoma	UNSUPPORTED-MISSING
MONDO:0006908	MONDO:0001259	pituitary apoplexy	pituitary gland infarction	UNSUPPORTED-MISSING
MONDO:0006908	MONDO:0019832	pituitary apoplexy	acquired pituitary hormone deficiency	UNSUPPORTED-MISSING
MONDO:0006909	MONDO:0005495	pituitary dwarfism	adrenal gland disorder	UNSUPPORTED-MISSING
MONDO:0006912	MONDO:0005020	pneumatosis cystoides intestinalis	intestinal disorder	UNSUPPORTED-MISSING
MONDO:0006913	MONDO:0005114	pneumococcal meningitis	pneumococcal infection	UNSUPPORTED-MISSING
MONDO:0006915	MONDO:0001824	polyradiculoneuropathy	polyneuropathy	UNSUPPORTED-MISSING
MONDO:0006915	MONDO:0002562	polyradiculoneuropathy	demyelinating disease	UNSUPPORTED-MISSING
MONDO:0006916	MONDO:0004868	postcholecystectomy syndrome	biliary tract disorder	UNSUPPORTED-MISSING
MONDO:0006916	MONDO:0006026	postcholecystectomy syndrome	urinary bladder disorder	UNSUPPORTED-MISSING
MONDO:0006917	MONDO:0002679	posterior cerebral artery infarction	cerebral infarction	UNSUPPORTED-MISSING
MONDO:0006917	MONDO:0006693	posterior cerebral artery infarction	cerebral arterial disease	UNSUPPORTED-MISSING
MONDO:0006918	MONDO:0020283	posterior uveitis	uveitis	UNSUPPORTED-MISSING
MONDO:0006919	MONDO:0006873	potassium deficiency	nutritional deficiency disease	UNSUPPORTED-MISSING
MONDO:0006920	MONDO:0002908	prediabetes syndrome	glucose metabolism disease	UNSUPPORTED-MISSING
