term_id	term_label	1_in_mirror_tsv	2_in_component_tsv	3_in_mondo_xrefs	in1_notIn2_in3
Orphanet:1848	Renal agenesis, bilateral	True	False	True	True
Orphanet:411709	Renal agenesis	True	False	True	True
Orphanet:99991	Relapsing epidemic typhus	True	False	True	True
Orphanet:448267	Regressive spondylometaphyseal dysplasia	True	False	True	True
Orphanet:231416	Regional variant of Guillain-Barré syndrome	True	False	True	True
Orphanet:86836	Refractory cytopenia with multilineage dysplasia	True	False	True	True
Orphanet:100020	Refractory anemia with excess blasts type 2	True	False	True	True
Orphanet:100019	Refractory anemia with excess blasts type 1	True	False	True	True
Orphanet:310	Reflex epilepsy	True	False	True	True
Orphanet:171220	Rectal duplication	True	False	True	True
Orphanet:96167	Recombinant 8 syndrome	True	False	True	True
Orphanet:180312	Rare vulvovaginal tumor	True	False	True	True
Orphanet:289635	Rare virus associated tumor	True	False	True	True
Orphanet:163585	Rare viral disease	True	False	True	True
Orphanet:211252	Rare venous malformation	True	False	True	True
Orphanet:211237	Rare vascular tumor	True	False	True	True
Orphanet:458844	Rare vascular malformation of major vessels	True	False	True	True
Orphanet:101938	Rare vascular liver disease	True	False	True	True
Orphanet:68362	Rare vascular disease	True	False	True	True
Orphanet:180151	Rare vaginal malformation	True	False	True	True
Orphanet:213564	Rare uterine cancer	True	False	True	True
Orphanet:180220	Rare uterine adnexal tumor	True	False	True	True
Orphanet:79384	Rare urticaria	True	False	True	True
Orphanet:182114	Rare urogenital tumor	True	False	True	True
Orphanet:101433	Rare urogenital disease	True	False	True	True
Orphanet:98058	Rare urinary tract tumor	True	False	True	True
Orphanet:423793	Rare tumor of small intestine	True	False	True	True
Orphanet:276142	Rare tumor of salivary glands	True	False	True	True
Orphanet:180824	Rare tumor of pancreas	True	False	True	True
Orphanet:251558	Rare tumor of neuroepithelial tissue	True	False	True	True
Orphanet:306636	Rare tumor of liver and intrahepatic biliary tract	True	False	True	True
Orphanet:104011	Rare tumor of intestine	True	False	True	True
Orphanet:306633	Rare tumor of gallbladder and extrahepatic biliary tract	True	False	True	True
Orphanet:98057	Rare tumor	True	False	True	True
Orphanet:306712	Rare tremor disorder	True	False	True	True
Orphanet:101955	Rare thyroid disease	True	False	True	True
Orphanet:248404	Rare thrombotic disorder due to an acquired platelet anomaly	True	False	True	True
Orphanet:248365	Rare thrombotic disorder due to an acquired coagulation factors defect	True	False	True	True
Orphanet:248368	Rare thrombotic disorder due to a platelet anomaly	True	False	True	True
Orphanet:248401	Rare thrombotic disorder due to a constitutional platelet anomaly	True	False	True	True
Orphanet:248361	Rare thrombotic disorder due to a constitutional coagulation factors defect	True	False	True	True
Orphanet:248358	Rare thrombotic disorder due to a coagulation factors defect	True	False	True	True
Orphanet:182054	Rare thrombotic disease of hematologic origin	True	False	True	True
Orphanet:52662	Rare teratologic disease	True	False	True	True
Orphanet:280342	Rare systemic or rheumatological disease of childhood	True	False	True	True
Orphanet:98023	Rare systemic or rheumatologic disease	True	False	True	True
Orphanet:611314	Rare syndromic intellectual disability without multiple congenital anomalies/dysmorphic syndrome	True	False	True	True
Orphanet:102369	Rare syndromic intellectual disability	True	False	True	True
Orphanet:181437	Rare syndromic dyslipidemia	True	False	True	True
Orphanet:156532	Rare syndrome with cardiac malformations	True	False	True	True
Orphanet:231637	Rare surgically correctable form of primary aldosteronism	True	False	True	True
Orphanet:97962	Rare surgical thoracic disease	True	False	True	True
Orphanet:97965	Rare surgical cardiac disease	True	False	True	True
Orphanet:71209	Rare soft tissue tumor	True	False	True	True
Orphanet:68354	Rare sleep disorder	True	False	True	True
Orphanet:79386	Rare skin tumor or hamartoma	True	False	True	True
Orphanet:89826	Rare skin disease	True	False	True	True
Orphanet:182231	Rare rheumatologic disease	True	False	True	True
Orphanet:98060	Rare respiratory tumor	True	False	True	True
Orphanet:97955	Rare respiratory disease	True	False	True	True
Orphanet:93619	Rare renal tumor	True	False	True	True
Orphanet:93603	Rare renal tubular disease	True	False	True	True
Orphanet:93626	Rare renal disease	True	False	True	True
Orphanet:98618	Rare refraction anomaly	True	False	True	True
Orphanet:71198	Rare pulmonary hypertension	True	False	True	True
Orphanet:101944	Rare pulmonary disease	True	False	True	True
Orphanet:181415	Rare primary hyperaldosteronism	True	False	True	True
Orphanet:95708	Rare precocious puberty	True	False	True	True
Orphanet:79390	Rare photodermatosis	True	False	True	True
Orphanet:168778	Rare pervasive developmental disorder	True	False	True	True
Orphanet:178040	Rare peripheral precocious puberty	True	False	True	True
Orphanet:98496	Rare peripheral neuropathy	True	False	True	True
Orphanet:306768	Rare paroxysmal movement disorder	True	False	True	True
Orphanet:306666	Rare parkinsonian syndrome due to neurodegenerative disease	True	False	True	True
Orphanet:306679	Rare parkinsonian syndrome due to intoxication	True	False	True	True
Orphanet:307055	Rare parkinsonian syndrome due to genetic neurodegenerative disease	True	False	True	True
Orphanet:68402	Rare parkinsonian disorder	True	False	True	True
Orphanet:101939	Rare parenchymal liver disease	True	False	True	True
Orphanet:100090	Rare parathyroid tumor	True	False	True	True
Orphanet:68415	Rare parathyroid disease and phosphocalcic metabolism anomaly	True	False	True	True
Orphanet:163588	Rare parasitic disease	True	False	True	True
Orphanet:101937	Rare pancreatic disease	True	False	True	True
Orphanet:98560	Rare palpebral disorder	True	False	True	True
Orphanet:96333	Rare otorhinolaryngological malformation	True	False	True	True
Orphanet:98061	Rare otorhinolaryngologic tumor	True	False	True	True
Orphanet:98036	Rare otorhinolaryngologic disease	True	False	True	True
Orphanet:519349	Rare ophthalmic disorder with cranial nerve involvement	True	False	True	True
Orphanet:519343	Rare ophthalmic disorder with cortical involvement	True	False	True	True
Orphanet:97966	Rare ophthalmic disorder	True	False	True	True
Orphanet:98026	Rare odontologic disease	True	False	True	True
Orphanet:314425	Rare odontogenic tumor	True	False	True	True
Orphanet:164001	Rare odontal or periodontal disorder	True	False	True	True
Orphanet:98685	Rare oculomotor nerve disorder	True	False	True	True
Orphanet:519355	Rare ocular motility/alignment disorder	True	False	True	True
Orphanet:180205	Rare non-malformative uterovaginal or vulvovaginal disease	True	False	True	True
Orphanet:180303	Rare non-malformative uterine adnexal disease	True	False	True	True
Orphanet:180199	Rare non-malformative gynecologic or obstetric disease	True	False	True	True
Orphanet:180202	Rare non-malformative breast disease	True	False	True	True
Orphanet:231641	Rare non surgically correctable form of primary aldosteronism	True	False	True	True
Orphanet:294057	Rare nevus	True	False	True	True
Orphanet:98033	Rare neurologic disease with psychiatric involvement	True	False	True	True
Orphanet:98006	Rare neurologic disease	True	False	True	True
Orphanet:182064	Rare neuroinflammatory or neuroimmunological disease	True	False	True	True
Orphanet:182070	Rare neurodegenerative disease	True	False	True	True
Orphanet:98062	Rare nervous system tumor	True	False	True	True
Orphanet:250908	Rare neoplastic disease	True	False	True	True
Orphanet:300515	Rare nail tumor	True	False	True	True
Orphanet:306747	Rare myoclonus	True	False	True	True
Orphanet:163591	Rare mycosis	True	False	True	True
Orphanet:254373	Rare mucosal lichen planus	True	False	True	True
Orphanet:102003	Rare movement disorder	True	False	True	True
Orphanet:101940	Rare metabolic liver disease	True	False	True	True
Orphanet:68329	Rare maxillo-facial surgical disease	True	False	True	True
Orphanet:424933	Rare malignant epithelial tumor of liver and intrahepatic biliary tract	True	False	True	True
Orphanet:180257	Rare malignant breast tumor	True	False	True	True
Orphanet:399685	Rare male infertility due to testicular endocrine disorder	True	False	True	True
Orphanet:399983	Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin	True	False	True	True
Orphanet:399572	Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder	True	False	True	True
Orphanet:399994	Rare male infertility due to adrenal disorder of genetic origin	True	False	True	True
Orphanet:399584	Rare male infertility due to adrenal disorder	True	False	True	True
Orphanet:98048	Rare male infertility	True	False	True	True
Orphanet:211255	Rare lymphatic system anomaly	True	False	True	True
Orphanet:2415	Rare lymphatic malformation	True	False	True	True
Orphanet:254367	Rare lichen planus	True	False	True	True
Orphanet:98639	Rare lens disease	True	False	True	True
Orphanet:306640	Rare intoxication due to medical products	True	False	True	True
Orphanet:117569	Rare intestinal disease	True	False	True	True
Orphanet:87277	Rare intellectual disability	True	False	True	True
Orphanet:181368	Rare insulin-resistance syndrome	True	False	True	True
Orphanet:104012	Rare inflammatory bowel disease	True	False	True	True
Orphanet:98047	Rare infertility	True	False	True	True
Orphanet:68416	Rare infectious disease	True	False	True	True
Orphanet:68367	Rare inborn errors of metabolism	True	False	True	True
Orphanet:98004	Rare immune disease	True	False	True	True
Orphanet:482092	Rare idiopathic macular telangiectasia	True	False	True	True
Orphanet:181396	Rare hypothyroidism	True	False	True	True
Orphanet:181384	Rare hypothalamic or pituitary disease	True	False	True	True
Orphanet:181405	Rare hypoparathyroidism	True	False	True	True
Orphanet:181431	Rare hypolipidemia	True	False	True	True
Orphanet:181419	Rare hypoaldosteronism	True	False	True	True
Orphanet:217569	Rare hypertrophic cardiomyopathy	True	False	True	True
Orphanet:181399	Rare hyperthyroidism	True	False	True	True
Orphanet:181408	Rare hyperparathyroidism	True	False	True	True
Orphanet:98621	Rare hyperopia and astigmatism	True	False	True	True
Orphanet:181422	Rare hyperlipidemia	True	False	True	True
Orphanet:494457	Rare hyperkinetic movement disorder	True	False	True	True
Orphanet:477811	Rare hypercholesterolemia	True	False	True	True
Orphanet:217454	Rare hereditary thrombophilia	True	False	True	True
Orphanet:207021	Rare hereditary systemic disease with peripheral neuropathy	True	False	True	True
Orphanet:207025	Rare hereditary neurologic disease with peripheral neuropathy	True	False	True	True
Orphanet:207018	Rare hereditary metabolic disease with peripheral neuropathy	True	False	True	True
Orphanet:220489	Rare hereditary hemochromatosis	True	False	True	True
Orphanet:207015	Rare hereditary disease with peripheral neuropathy	True	False	True	True
Orphanet:399185	Rare hereditary disease with avascular necrosis	True	False	True	True
Orphanet:183518	Rare hereditary ataxia	True	False	True	True
Orphanet:57146	Rare hepatic disease	True	False	True	True
Orphanet:101943	Rare hepatic and biliary tract tumor	True	False	True	True
Orphanet:248347	Rare hemorrhagic disorder due to an acquired platelet anomaly	True	False	True	True
Orphanet:166775	Rare hemorrhagic disorder due to an acquired coagulation factor defect	True	False	True	True
Orphanet:275736	Rare hemorrhagic disorder due to a qualitative platelet defect	True	False	True	True
Orphanet:248326	Rare hemorrhagic disorder due to a platelet anomaly	True	False	True	True
Orphanet:275729	Rare hemorrhagic disorder due to a constitutional thrombocytopenia	True	False	True	True
Orphanet:71202	Rare hemorrhagic disorder due to a constitutional platelet anomaly	True	False	True	True
Orphanet:68334	Rare hemorrhagic disorder due to a constitutional coagulation factors defect	True	False	True	True
Orphanet:248315	Rare hemorrhagic disorder due to a coagulation factors defect	True	False	True	True
Orphanet:248308	Rare hemorrhagic disorder	True	False	True	True
Orphanet:98363	Rare hemolytic anemia	True	False	True	True
Orphanet:97992	Rare hematologic disease	True	False	True	True
Orphanet:98022	Rare headache	True	False	True	True
Orphanet:290849	Rare head and neck tumor	True	False	True	True
Orphanet:155832	Rare head and neck malformation	True	False	True	True
Orphanet:98063	Rare gynecological tumor	True	False	True	True
Orphanet:96344	Rare gynecologic or obstetric disease	True	False	True	True
Orphanet:459548	Rare genetic venous malformation	True	False	True	True
Orphanet:459543	Rare genetic vascular tumor	True	False	True	True
Orphanet:233655	Rare genetic vascular disease	True	False	True	True
Orphanet:156619	Rare genetic urogenital disease	True	False	True	True
Orphanet:68336	Rare genetic tumor	True	False	True	True
Orphanet:307061	Rare genetic tremor disorder	True	False	True	True
Orphanet:183631	Rare genetic thyroid disease	True	False	True	True
Orphanet:271870	Rare genetic systemic or rheumatologic disease	True	False	True	True
Orphanet:183763	Rare genetic syndromic intellectual disability	True	False	True	True
Orphanet:68346	Rare genetic skin disease	True	False	True	True
Orphanet:156610	Rare genetic respiratory disease	True	False	True	True
Orphanet:98056	Rare genetic renal disease	True	False	True	True
Orphanet:307052	Rare genetic parkinsonian disorder	True	False	True	True
Orphanet:183634	Rare genetic parathyroid disease and phosphocalcic metabolism disorder	True	False	True	True
Orphanet:77830	Rare genetic odontologic disease	True	False	True	True
Orphanet:420755	Rare genetic odontal or periodontal disorder	True	False	True	True
Orphanet:71859	Rare genetic neurological disorder	True	False	True	True
Orphanet:307064	Rare genetic myoclonus	True	False	True	True
Orphanet:183521	Rare genetic movement disorder	True	False	True	True
Orphanet:183515	Rare genetic medullar disease	True	False	True	True
Orphanet:399980	Rare genetic male infertility	True	False	True	True
Orphanet:183757	Rare genetic intellectual disability	True	False	True	True
Orphanet:183770	Rare genetic immune disease	True	False	True	True
Orphanet:183628	Rare genetic hypothalamic or pituitary disease	True	False	True	True
Orphanet:496916	Rare genetic hyperkinetic movement disorder	True	False	True	True
Orphanet:156601	Rare genetic hepatic disease	True	False	True	True
Orphanet:158300	Rare genetic hematologic disease	True	False	True	True
Orphanet:183509	Rare genetic headache	True	False	True	True
Orphanet:183731	Rare genetic gynecological and obstetrical diseases	True	False	True	True
Orphanet:165652	Rare genetic gastroenterological disease	True	False	True	True
Orphanet:400008	Rare genetic female infertility	True	False	True	True
Orphanet:101435	Rare genetic eye disease	True	False	True	True
Orphanet:183512	Rare genetic epilepsy	True	False	True	True
Orphanet:156638	Rare genetic endocrine disease	True	False	True	True
Orphanet:391799	Rare genetic dystonia	True	False	True	True
Orphanet:400003	Rare genetic disorder with obstructive azoospermia	True	False	True	True
Orphanet:522504	Rare genetic disorder of the visual organs	True	False	True	True
Orphanet:307067	Rare genetic disease with myoclonus as a major feature	True	False	True	True
Orphanet:98053	Rare genetic disease	True	False	True	True
Orphanet:183625	Rare genetic diabetes mellitus	True	False	True	True
Orphanet:183530	Rare genetic developmental defect during embryogenesis	True	False	True	True
Orphanet:96210	Rare genetic deafness	True	False	True	True
Orphanet:183654	Rare genetic coagulation disorder	True	False	True	True
Orphanet:156629	Rare genetic cause of hypertension	True	False	True	True
Orphanet:98054	Rare genetic cardiac disease	True	False	True	True
Orphanet:459526	Rare genetic capillary malformation	True	False	True	True
Orphanet:183524	Rare genetic bone disease	True	False	True	True
Orphanet:404584	Rare genetic bone development disorder	True	False	True	True
Orphanet:434786	Rare genetic autonomic nervous system disorder	True	False	True	True
Orphanet:183637	Rare genetic adrenal disease	True	False	True	True
Orphanet:180821	Rare gastroesophageal tumor	True	False	True	True
Orphanet:101936	Rare gastroesophageal disease	True	False	True	True
Orphanet:97935	Rare gastroenterologic disease	True	False	True	True
Orphanet:795	Rare form of salmonellosis	True	False	True	True
Orphanet:404469	Rare female infertility due to oocyte maturation defect	True	False	True	True
Orphanet:400011	Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin	True	False	True	True
Orphanet:399831	Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder	True	False	True	True
Orphanet:399877	Rare female infertility due to gonadal dysgenesis	True	False	True	True
Orphanet:399882	Rare female infertility due to an implantation defect	True	False	True	True
Orphanet:400022	Rare female infertility due to an anomaly of ovarian function of genetic origin	True	False	True	True
Orphanet:399853	Rare female infertility due to an anomaly of ovarian function	True	False	True	True
Orphanet:399849	Rare female infertility due to an adrenal disorder	True	False	True	True
Orphanet:400018	Rare female infertility due to adrenal disorder of genetic origin	True	False	True	True
Orphanet:399839	Rare female infertility due to a congenital hypogonadotropic hypogonadism	True	False	True	True
Orphanet:98049	Rare female infertility	True	False	True	True
Orphanet:99739	Rare familial disorder with hypertrophic cardiomyopathy	True	False	True	True
Orphanet:98567	Rare eyelid malposition disorder	True	False	True	True
Orphanet:98594	Rare eyebrow/eyelash disorder	True	False	True	True
Orphanet:101950	Rare eye tumor	True	False	True	True
Orphanet:63443	Rare epithelial tumor of stomach	True	False	True	True
Orphanet:425368	Rare epithelial tumor of small intestine	True	False	True	True
Orphanet:423998	Rare epithelial tumor of rectum	True	False	True	True
Orphanet:424033	Rare epithelial tumor of pancreas	True	False	True	True
Orphanet:423991	Rare epithelial tumor of colon	True	False	True	True
Orphanet:101998	Rare epilepsy	True	False	True	True
Orphanet:90692	Rare endocrine growth disease	True	False	True	True
Orphanet:97978	Rare endocrine disease	True	False	True	True
Orphanet:68363	Rare dystonia	True	False	True	True
Orphanet:101953	Rare dyslipidemia	True	False	True	True
Orphanet:98681	Rare disorder with strabismus	True	False	True	True
Orphanet:98578	Rare disorder with ptosis	True	False	True	True
Orphanet:399824	Rare disorder with obstructive azoospermia	True	False	True	True
Orphanet:181387	Rare disorder with multisystemic involvement and congenital hypogonadotropic hypogonadism	True	False	True	True
Orphanet:98640	Rare disorder with lens opacification	True	False	True	True
Orphanet:79365	Rare disorder with hypertrichosis	True	False	True	True
Orphanet:181441	Rare disorder with hypergonadotropic hypogonadism	True	False	True	True
Orphanet:399846	Rare disorder with female infertility due to a congenital hypogonadotropic hypogonadism	True	False	True	True
Orphanet:519270	Rare disorder with entropion	True	False	True	True
Orphanet:370106	Rare disorder with dystonia and other neurologic or systemic manifestation	True	False	True	True
Orphanet:98610	Rare disorder with conjunctival involvement as a major feature	True	False	True	True
Orphanet:477771	Rare disorder with a moyamoya angiopathy	True	False	True	True
Orphanet:557866	Rare disorder with Hirschsprung disease as a major feature	True	False	True	True
Orphanet:163637	Rare disorder related with pregnancy, childbirth and puerperium	True	False	True	True
Orphanet:565779	Rare disorder potentially indicated for transplant or complication after transplantation	True	False	True	True
Orphanet:520814	Rare disorder of the visual organs	True	False	True	True
Orphanet:98602	Rare disorder of the lacrimal apparatus	True	False	True	True
Orphanet:108999	Rare disorder due to toxic effects	True	False	True	True
Orphanet:556508	Rare disorder due to poisoning	True	False	True	True
Orphanet:285014	Rare disease with thoracic aortic aneurysm and aortic dissection	True	False	True	True
Orphanet:98027	Rare disease with odontological manifestation	True	False	True	True
Orphanet:306753	Rare disease with myoclonus as a major feature	True	False	True	True
Orphanet:466658	Rare disease with malignant hyperthermia	True	False	True	True
Orphanet:98638	Rare disease with glaucoma as a major feature	True	False	True	True
Orphanet:167762	Rare disease with dentinogenesis imperfecta	True	False	True	True
Orphanet:180772	Rare disease with autism	True	False	True	True
Orphanet:138044	Rare disease with Pierre Robin syndrome	True	False	True	True
Orphanet:314749	Rare disease with Cushing syndrome as a major feature	True	False	True	True
Orphanet:104009	Rare disease involving intestinal motility	True	False	True	True
Orphanet:98059	Rare digestive tumor	True	False	True	True
Orphanet:181376	Rare diabetes mellitus type 2	True	False	True	True
Orphanet:181371	Rare diabetes mellitus type 1	True	False	True	True
Orphanet:101952	Rare diabetes mellitus	True	False	True	True
Orphanet:139027	Rare developmental defect with skin/mucosae involvement	True	False	True	True
Orphanet:139030	Rare developmental defect with connective tissue involvement	True	False	True	True
Orphanet:93890	Rare developmental defect during embryogenesis	True	False	True	True
Orphanet:89043	Rare dementia	True	False	True	True
Orphanet:248293	Rare deficiency anemia	True	False	True	True
Orphanet:68361	Rare deafness	True	False	True	True
Orphanet:535	Rare cutaneous lupus erythematosus	True	False	True	True
Orphanet:254370	Rare cutaneous lichen planus	True	False	True	True
Orphanet:98369	Rare constitutional hemolytic anemia due to an enzyme disorder	True	False	True	True
Orphanet:98364	Rare constitutional hemolytic anemia due to a red cell membrane anomaly	True	False	True	True
Orphanet:182043	Rare constitutional hemolytic anemia	True	False	True	True
Orphanet:68383	Rare constitutional aplastic anemia	True	False	True	True
Orphanet:183651	Rare constitutional anemia	True	False	True	True
Orphanet:519280	Rare conjunctivitis	True	False	True	True
Orphanet:88991	Rare congenital non-syndromic heart malformation	True	False	True	True
Orphanet:474347	Rare congenital anomaly of ventricular septum	True	False	True	True
Orphanet:458837	Rare combined vascular malformation	True	False	True	True
Orphanet:98429	Rare coagulation disorder	True	False	True	True
Orphanet:98028	Rare circulatory system disease	True	False	True	True
Orphanet:68335	Rare chromosomal anomaly	True	False	True	True
Orphanet:306715	Rare choreic movement disorder	True	False	True	True
Orphanet:98549	Rare cerebrovascular dementia	True	False	True	True
Orphanet:71281	Rare central nervous system and retinal vascular disease	True	False	True	True
Orphanet:93618	Rare cause of hypertension	True	False	True	True
Orphanet:167848	Rare cardiomyopathy	True	False	True	True
Orphanet:168194	Rare cardiac tumor	True	False	True	True
Orphanet:218436	Rare cardiac rhythm disease	True	False	True	True
Orphanet:97929	Rare cardiac disease	True	False	True	True
Orphanet:423771	Rare carcinoma of stomach	True	False	True	True
Orphanet:423957	Rare carcinoma of small intestine	True	False	True	True
Orphanet:217074	Rare carcinoma of pancreas	True	False	True	True
Orphanet:458830	Rare capillary malformation with associated anomalies	True	False	True	True
Orphanet:211247	Rare capillary malformation	True	False	True	True
Orphanet:213569	Rare cancer of corpus uteri	True	False	True	True
Orphanet:213761	Rare cancer of cervix uteri	True	False	True	True
Orphanet:101945	Rare bronchopulmonary tumor	True	False	True	True
Orphanet:180250	Rare breast tumor	True	False	True	True
Orphanet:180163	Rare breast malformation	True	False	True	True
Orphanet:519341	Rare brainstem or cerebellar disorder with ophthalmic involvement as a major feature	True	False	True	True
Orphanet:68411	Rare bone tumor	True	False	True	True
Orphanet:364803	Rare bone disease related to a common gene or pathway defect	True	False	True	True
Orphanet:93419	Rare bone disease	True	False	True	True
Orphanet:139012	Rare bone development disorder	True	False	True	True
Orphanet:101941	Rare biliary tract disease	True	False	True	True
Orphanet:97293	Rare benign ovarian tumor	True	False	True	True
Orphanet:180253	Rare benign breast tumor	True	False	True	True
Orphanet:163582	Rare bacterial infectious disease	True	False	True	True
Orphanet:423662	Rare autonomic nervous system disorder	True	False	True	True
Orphanet:98727	Rare atrial defect and interatrial communication	True	False	True	True
Orphanet:102002	Rare ataxia	True	False	True	True
Orphanet:211266	Rare arteriovenous malformation	True	False	True	True
Orphanet:108997	Rare anemia	True	False	True	True
Orphanet:98052	Rare allergic respiratory disease	True	False	True	True
Orphanet:98050	Rare allergic disease	True	False	True	True
Orphanet:177101	Rare adult hypothyroidism	True	False	True	True
Orphanet:101954	Rare adrenal disease	True	False	True	True
Orphanet:182047	Rare acquired hemolytic anemia	True	False	True	True
Orphanet:248302	Rare acquired deficiency anemia	True	False	True	True
Orphanet:164823	Rare acquired aplastic anemia	True	False	True	True
Orphanet:165711	Rare abdominal surgical disease	True	False	True	True
Orphanet:3022	Rapp-Hodgkin syndrome	True	False	True	True
Orphanet:1051	Ramos-Arroyo syndrome	True	False	True	True
Orphanet:3019	Ramon syndrome	True	False	True	True
Orphanet:3268	Radioulnar synostosis-microcephaly-scoliosis syndrome	True	False	True	True
Orphanet:3270	Radioulnar synostosis-developmental delay-hypotonia syndrome	True	False	True	True
Orphanet:71289	Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	True	False	True	True
Orphanet:295217	Radio-ulnar synostosis, unilateral	True	False	True	True
Orphanet:295219	Radio-ulnar synostosis, bilateral	True	False	True	True
Orphanet:3015	Radio-renal syndrome	True	False	True	True
Orphanet:521132	Radiation-induced disorder	True	False	True	True
Orphanet:3026	Radial ray hypoplasia-choanal atresia syndrome	True	False	True	True
Orphanet:2252	Radial hypoplasia-triphalangeal thumbs-hypospadias-maxillary diastema syndrome	True	False	True	True
Orphanet:93321	Radial hemimelia	True	False	True	True
Orphanet:1121	Radial deficiency-tibial hypoplasia syndrome	True	False	True	True
Orphanet:769	Rabson-Mendenhall syndrome	True	False	True	True
Orphanet:217335	RIN2 syndrome	True	False	True	True
Orphanet:420741	RIDDLE syndrome	True	False	True	True
Orphanet:572550	RFVT3-related riboflavin transporter deficiency	True	False	True	True
Orphanet:572543	RFVT2-related riboflavin transporter deficiency	True	False	True	True
Orphanet:494344	RERE-related neurodevelopmental syndrome	True	False	True	True
Orphanet:217330	REN-related autosomal dominant tubulointerstitial kidney disease	True	False	True	True
Orphanet:536391	RASopathy	True	False	True	True
Orphanet:3021	RAPADILINO syndrome	True	False	True	True
Orphanet:101985	Quantitative and/or qualitative congenital phagocyte defect	True	False	True	True
Orphanet:207049	Qualitative or quantitative protein defects in neuromuscular diseases	True	False	True	True
Orphanet:284786	Qualitative or quantitative defects of troponin	True	False	True	True
Orphanet:284790	Qualitative or quantitative defects of tropomyosin	True	False	True	True
Orphanet:209053	Qualitative or quantitative defects of titin	True	False	True	True
Orphanet:209056	Qualitative or quantitative defects of telethonin	True	False	True	True
Orphanet:209193	Qualitative or quantitative defects of selenoprotein N1	True	False	True	True
Orphanet:207052	Qualitative or quantitative defects of sarcoglycan	True	False	True	True
Orphanet:207113	Qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan	True	False	True	True
Orphanet:209027	Qualitative or quantitative defects of protein glycosyltransferase-like	True	False	True	True
Orphanet:209050	Qualitative or quantitative defects of protein ZASP	True	False	True	True
Orphanet:209199	Qualitative or quantitative defects of protein SERCA1	True	False	True	True
Orphanet:209033	Qualitative or quantitative defects of protein O-mannosyltransferase 2	True	False	True	True
Orphanet:209030	Qualitative or quantitative defects of protein O-mannosyltransferase 1	True	False	True	True
Orphanet:209024	Qualitative or quantitative defects of protein O-mannose beta1,2N-acetylglucosaminyltransferase	True	False	True	True
Orphanet:209196	Qualitative or quantitative defects of plectin	True	False	True	True
Orphanet:207101	Qualitative or quantitative defects of perlecan	True	False	True	True
Orphanet:209182	Qualitative or quantitative defects of nebulin	True	False	True	True
Orphanet:207110	Qualitative or quantitative defects of myotubularin	True	False	True	True
Orphanet:209038	Qualitative or quantitative defects of myofibrillar proteins	True	False	True	True
Orphanet:207098	Qualitative or quantitative defects of integrin alpha-7	True	False	True	True
Orphanet:209203	Qualitative or quantitative defects of glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase -	True	False	True	True
Orphanet:207067	Qualitative or quantitative defects of gamma-sarcoglycan	True	False	True	True
Orphanet:207122	Qualitative or quantitative defects of fukutin	True	False	True	True
Orphanet:209047	Qualitative or quantitative defects of filamin C	True	False	True	True
Orphanet:209188	Qualitative or quantitative defects of emerin	True	False	True	True
Orphanet:207085	Qualitative or quantitative defects of dystrophin	True	False	True	True
Orphanet:207073	Qualitative or quantitative defects of dysferlin	True	False	True	True
Orphanet:209041	Qualitative or quantitative defects of desmin	True	False	True	True
Orphanet:207070	Qualitative or quantitative defects of delta-sarcoglycan	True	False	True	True
Orphanet:207078	Qualitative or quantitative defects of caveolin-3	True	False	True	True
Orphanet:207104	Qualitative or quantitative defects of calpain	True	False	True	True
Orphanet:207063	Qualitative or quantitative defects of beta-sarcoglycan	True	False	True	True
Orphanet:209185	Qualitative or quantitative defects of beta-myosin heavy chain (MYH7)	True	False	True	True
Orphanet:209044	Qualitative or quantitative defects of alphaB-cristallin	True	False	True	True
Orphanet:207060	Qualitative or quantitative defects of alpha-sarcoglycan	True	False	True	True
Orphanet:371024	Qualitative or quantitative defects of alpha-dystroglycan	True	False	True	True
Orphanet:209059	Qualitative or quantitative defects of alpha-actin	True	False	True	True
Orphanet:424925	Qualitative or quantitative defects of Torsin-1A-interacting protein 1	True	False	True	True
Orphanet:207107	Qualitative or quantitative defects of TRIM32	True	False	True	True
Orphanet:207119	Qualitative or quantitative defects of FKRP	True	False	True	True
Orphanet:542568	Quadricuspid aortic valve	True	False	True	True
Orphanet:580940	QRICH1-related intellectual disability-chondrodysplasia syndrome	True	False	True	True
Orphanet:254746	Pyruvate metabolism disorder	True	False	True	True
Orphanet:79246	Pyruvate dehydrogenase phosphatase deficiency	True	False	True	True
Orphanet:255182	Pyruvate dehydrogenase E3-binding protein deficiency	True	False	True	True
Orphanet:2394	Pyruvate dehydrogenase E3 deficiency	True	False	True	True
Orphanet:79244	Pyruvate dehydrogenase E2 deficiency	True	False	True	True
Orphanet:255138	Pyruvate dehydrogenase E1-beta deficiency	True	False	True	True
Orphanet:79243	Pyruvate dehydrogenase E1-alpha deficiency	True	False	True	True
Orphanet:353314	Pyruvate carboxylase deficiency, severe neonatal type	True	False	True	True
