mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case
MONDO:0002974	cervical cancer	oio:hasExactSynonym		uterine cervix cancer	uterine cervix cancer				NCIT:C9039	Cervical Carcinoma				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant cervical neoplasm	malignant cervical neoplasm				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant cervical tumor	malignant cervical tumor				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant cervix neoplasm	malignant cervix neoplasm				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant cervix tumor	malignant cervix tumor				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant cervix uteri neoplasm	malignant cervix uteri neoplasm				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant cervix uteri tumor	malignant cervix uteri tumor				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant neoplasm of cervix	malignant neoplasm of cervix				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant neoplasm of cervix uteri	malignant neoplasm of cervix uteri				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant neoplasm of the cervix	malignant neoplasm of the cervix				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant neoplasm of the cervix uteri	malignant neoplasm of the cervix uteri				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant neoplasm of the uterine cervix	malignant neoplasm of the uterine cervix				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant neoplasm of uterine cervix	malignant neoplasm of uterine cervix				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant tumor of cervix	malignant tumor of cervix				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant tumor of cervix uteri	malignant tumor of cervix uteri				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant tumor of the cervix	malignant tumor of the cervix				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant tumor of the cervix uteri	malignant tumor of the cervix uteri				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant tumor of the uterine cervix	malignant tumor of the uterine cervix				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant tumor of uterine cervix	malignant tumor of uterine cervix				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant uterine cervix neoplasm	malignant uterine cervix neoplasm				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002974	cervical cancer	oio:hasExactSynonym		malignant uterine cervix tumor	malignant uterine cervix tumor				NCIT:C9311	Malignant Cervical Neoplasm				
MONDO:0002975	malignant breast melanoma	oio:hasExactSynonym		breast melanoma	breast melanoma				NCIT:C8410	Breast Melanoma				
MONDO:0002975	malignant breast melanoma	oio:hasExactSynonym		malignant breast melanoma	malignant breast melanoma				NCIT:C8410	Breast Melanoma				
MONDO:0002975	malignant breast melanoma	oio:hasExactSynonym		malignant melanoma of breast	malignant melanoma of breast				NCIT:C8410	Breast Melanoma				
MONDO:0002975	malignant breast melanoma	oio:hasExactSynonym		malignant melanoma of the breast	malignant melanoma of the breast				NCIT:C8410	Breast Melanoma				
MONDO:0002977	autoimmune disorder of the nervous system	oio:hasExactSynonym		autoimmune nervous system disorder	autoimmune nervous system disorder				NCIT:C99383	Autoimmune Nervous System Disorder				
MONDO:0002978	orbit alveolar rhabdomyosarcoma	oio:hasExactSynonym		alveolar rhabdomyosarcoma of orbit	alveolar rhabdomyosarcoma of orbit				NCIT:C6247	Orbit Alveolar Rhabdomyosarcoma				
MONDO:0002978	orbit alveolar rhabdomyosarcoma	oio:hasExactSynonym		alveolar rhabdomyosarcoma of the orbit	alveolar rhabdomyosarcoma of the orbit				NCIT:C6247	Orbit Alveolar Rhabdomyosarcoma				
MONDO:0002979	papillary squamous carcinoma	oio:hasExactSynonym		papillary epidermoid carcinoma	papillary epidermoid carcinoma				NCIT:C4102	Papillary Squamous Cell Carcinoma				
MONDO:0002979	papillary squamous carcinoma	oio:hasExactSynonym		papillary epidermoid carcinoma	papillary epidermoid carcinoma				NCIT:C4102	Papillary Squamous Cell Carcinoma				
MONDO:0002979	papillary squamous carcinoma	oio:hasExactSynonym		papillary epidermoid cell carcinoma	papillary epidermoid cell carcinoma				NCIT:C4102	Papillary Squamous Cell Carcinoma				
MONDO:0002979	papillary squamous carcinoma	oio:hasExactSynonym		papillary squamous carcinoma	papillary squamous carcinoma				NCIT:C4102	Papillary Squamous Cell Carcinoma				
MONDO:0002979	papillary squamous carcinoma	oio:hasExactSynonym		papillary squamous cell carcinoma	papillary squamous cell carcinoma				NCIT:C4102	Papillary Squamous Cell Carcinoma				
MONDO:0002979	papillary squamous carcinoma	oio:hasExactSynonym		papillary squamous cell carcinoma	papillary squamous cell carcinoma				NCIT:C4102	Papillary Squamous Cell Carcinoma				
MONDO:0002981	peripheral primitive neuroectodermal tumor of bone	oio:hasExactSynonym		bone peripheral neuroepithelioma	bone peripheral neuroepithelioma				NCIT:C8776	Peripheral Primitive Neuroectodermal Tumor of Bone				
MONDO:0002981	peripheral primitive neuroectodermal tumor of bone	oio:hasExactSynonym		osseous peripheral neuroepithelioma	osseous peripheral neuroepithelioma				NCIT:C8776	Peripheral Primitive Neuroectodermal Tumor of Bone				
MONDO:0002981	peripheral primitive neuroectodermal tumor of bone	oio:hasExactSynonym		peripheral neuroectodermal tumor of bone	peripheral neuroectodermal tumor of bone				NCIT:C8776	Peripheral Primitive Neuroectodermal Tumor of Bone				
MONDO:0002981	peripheral primitive neuroectodermal tumor of bone	oio:hasExactSynonym		peripheral neuroectodermal tumor of the bone	peripheral neuroectodermal tumor of the bone				NCIT:C8776	Peripheral Primitive Neuroectodermal Tumor of Bone				
MONDO:0002981	peripheral primitive neuroectodermal tumor of bone	oio:hasExactSynonym		peripheral neuroepithelioma of bone	peripheral neuroepithelioma of bone				NCIT:C8776	Peripheral Primitive Neuroectodermal Tumor of Bone				
MONDO:0002981	peripheral primitive neuroectodermal tumor of bone	oio:hasExactSynonym		peripheral neuroepithelioma of the bone	peripheral neuroepithelioma of the bone				NCIT:C8776	Peripheral Primitive Neuroectodermal Tumor of Bone				
MONDO:0002981	peripheral primitive neuroectodermal tumor of bone	oio:hasExactSynonym		peripheral primitive neuroectodermal tumor of bone	peripheral primitive neuroectodermal tumor of bone				NCIT:C8776	Peripheral Primitive Neuroectodermal Tumor of Bone				
MONDO:0002982	peripheral primitive neuroectodermal tumor of soft tissues	oio:hasExactSynonym		peripheral neuroectodermal tumor of soft tissues	peripheral neuroectodermal tumor of soft tissues				NCIT:C27471	Peripheral Primitive Neuroectodermal Tumor of Soft Tissues				
MONDO:0002982	peripheral primitive neuroectodermal tumor of soft tissues	oio:hasExactSynonym		peripheral neuroectodermal tumor of the soft tissues	peripheral neuroectodermal tumor of the soft tissues				NCIT:C27471	Peripheral Primitive Neuroectodermal Tumor of Soft Tissues				
MONDO:0002982	peripheral primitive neuroectodermal tumor of soft tissues	oio:hasExactSynonym		peripheral neuroepithelioma of soft tissues	peripheral neuroepithelioma of soft tissues				NCIT:C27471	Peripheral Primitive Neuroectodermal Tumor of Soft Tissues				
MONDO:0002982	peripheral primitive neuroectodermal tumor of soft tissues	oio:hasExactSynonym		peripheral neuroepithelioma of the soft tissues	peripheral neuroepithelioma of the soft tissues				NCIT:C27471	Peripheral Primitive Neuroectodermal Tumor of Soft Tissues				
MONDO:0002982	peripheral primitive neuroectodermal tumor of soft tissues	oio:hasExactSynonym		peripheral primitive neuroectodermal tumor of soft tissues	peripheral primitive neuroectodermal tumor of soft tissues				NCIT:C27471	Peripheral Primitive Neuroectodermal Tumor of Soft Tissues				
MONDO:0002984	reticulohistiocytic granuloma	oio:hasExactSynonym		solitary Reticulohistiocytoma	solitary Reticulohistiocytoma				NCIT:C3356	Solitary Reticulohistiocytoma				
MONDO:0002984	reticulohistiocytic granuloma	oio:hasExactSynonym		solitary reticulohistiocytoma	solitary reticulohistiocytoma				NCIT:C3356	Solitary Reticulohistiocytoma				
MONDO:0002988	cervix melanoma	oio:hasExactSynonym		cervical melanoma	cervical melanoma				NCIT:C40239	Cervical Melanoma				
MONDO:0002988	cervix melanoma	oio:hasExactSynonym		melanoma of the cervix	melanoma of the cervix				NCIT:C40239	Cervical Melanoma				
MONDO:0002989	benign fibrous histiocytoma	oio:hasExactSynonym		benign fibrous histiocytoma	benign fibrous histiocytoma				NCIT:C3739	Fibrous Histiocytoma				
MONDO:0002989	benign fibrous histiocytoma	oio:hasExactSynonym		benign fibrous histiocytoma	benign fibrous histiocytoma				NCIT:C3739	Fibrous Histiocytoma				
MONDO:0002989	benign fibrous histiocytoma	oio:hasExactSynonym		fibrous histiocytoma	fibrous histiocytoma				NCIT:C3739	Fibrous Histiocytoma				
MONDO:0002989	benign fibrous histiocytoma	oio:hasExactSynonym		histiocytoma, fibrous, benign	histiocytoma, fibrous, benign				NCIT:C3739	Fibrous Histiocytoma				
MONDO:0002990	benign deep fibrous histiocytoma	oio:hasExactSynonym		benign deep fibrous histiocytoma	benign deep fibrous histiocytoma				NCIT:C6492	Deep Fibrous Histiocytoma				
MONDO:0002990	benign deep fibrous histiocytoma	oio:hasExactSynonym		deep benign fibrous histiocytoma	deep benign fibrous histiocytoma				NCIT:C6492	Deep Fibrous Histiocytoma				
MONDO:0002991	adenocarcinofibroma	oio:hasExactSynonym		adenocarcinofibroma	adenocarcinofibroma				NCIT:C40035	Adenocarcinofibroma				
MONDO:0002991	adenocarcinofibroma	oio:hasExactSynonym		malignant adenofibroma	malignant adenofibroma				NCIT:C40035	Adenocarcinofibroma				
MONDO:0002994	pancreatic delta cell neuroendocrine tumor	oio:hasExactSynonym		pancreatic Delta cell NET	pancreatic Delta cell NET				NCIT:C28396	Pancreatic Delta Cell Neuroendocrine Tumor				
MONDO:0002994	pancreatic delta cell neuroendocrine tumor	oio:hasExactSynonym		pancreatic Delta cell neoplasm	pancreatic Delta cell neoplasm				NCIT:C28396	Pancreatic Delta Cell Neuroendocrine Tumor				
MONDO:0002994	pancreatic delta cell neuroendocrine tumor	oio:hasExactSynonym		pancreatic Delta cell neuroendocrine tumor	pancreatic Delta cell neuroendocrine tumor				NCIT:C28396	Pancreatic Delta Cell Neuroendocrine Tumor				
MONDO:0002994	pancreatic delta cell neuroendocrine tumor	oio:hasExactSynonym		pancreatic Delta cell tumor	pancreatic Delta cell tumor				NCIT:C28396	Pancreatic Delta Cell Neuroendocrine Tumor				
MONDO:0002994	pancreatic delta cell neuroendocrine tumor	oio:hasExactSynonym		pancreatic delta cell neoplasm	pancreatic delta cell neoplasm				NCIT:C28396	Pancreatic Delta Cell Neuroendocrine Tumor				
MONDO:0002996	cavernous sinus meningioma	oio:hasExactSynonym		meningioma of cavernous sinus	meningioma of cavernous sinus				NCIT:C5268	Cavernous Sinus Meningioma				
MONDO:0002996	cavernous sinus meningioma	oio:hasExactSynonym		meningioma of the cavernous sinus	meningioma of the cavernous sinus				NCIT:C5268	Cavernous Sinus Meningioma				
MONDO:0002997	anterior cranial fossa meningioma	oio:hasExactSynonym		anterior fossa meningioma	anterior fossa meningioma				NCIT:C5286	Anterior Cranial Fossa Meningioma				
MONDO:0002997	anterior cranial fossa meningioma	oio:hasExactSynonym		meningioma of anterior cranial fossa	meningioma of anterior cranial fossa				NCIT:C5286	Anterior Cranial Fossa Meningioma				
MONDO:0002997	anterior cranial fossa meningioma	oio:hasExactSynonym		meningioma of anterior fossa	meningioma of anterior fossa				NCIT:C5286	Anterior Cranial Fossa Meningioma				
MONDO:0002997	anterior cranial fossa meningioma	oio:hasExactSynonym		meningioma of the anterior cranial fossa	meningioma of the anterior cranial fossa				NCIT:C5286	Anterior Cranial Fossa Meningioma				
MONDO:0002997	anterior cranial fossa meningioma	oio:hasExactSynonym		meningioma of the anterior fossa	meningioma of the anterior fossa				NCIT:C5286	Anterior Cranial Fossa Meningioma				
MONDO:0002998	skull base meningioma	oio:hasExactSynonym		meningioma of the skull base	meningioma of the skull base				NCIT:C5272	Skull Base Meningioma				
MONDO:0002998	skull base meningioma	oio:hasExactSynonym		skull base meningioma	skull base meningioma				NCIT:C5272	Skull Base Meningioma				
MONDO:0002999	central nervous system germinoma	oio:hasExactSynonym		central nervous system germinoma	central nervous system germinoma				NCIT:C27406	Childhood Central Nervous System Germinoma				
MONDO:0002999	central nervous system germinoma	oio:hasExactSynonym		central nervous system germinoma	central nervous system germinoma				NCIT:C5792	Adult Central Nervous System Germinoma				
MONDO:0002999	central nervous system germinoma	oio:hasExactSynonym		central nervous system germinoma	central nervous system germinoma				NCIT:C7009	Central Nervous System Germinoma				
MONDO:0002999	central nervous system germinoma	oio:hasExactSynonym		germinoma of CNS	germinoma of CNS				NCIT:C7009	Central Nervous System Germinoma				
MONDO:0002999	central nervous system germinoma	oio:hasExactSynonym		germinoma of central nervous system	germinoma of central nervous system				NCIT:C7009	Central Nervous System Germinoma				
MONDO:0002999	central nervous system germinoma	oio:hasExactSynonym		germinoma of the CNS	germinoma of the CNS				NCIT:C7009	Central Nervous System Germinoma				
MONDO:0002999	central nervous system germinoma	oio:hasExactSynonym		germinoma of the central nervous system	germinoma of the central nervous system				NCIT:C7009	Central Nervous System Germinoma				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		CNS germ cell neoplasm	CNS germ cell neoplasm				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		CNS germ cell tumor	CNS germ cell tumor				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		central nervous system germ cell neoplasm	central nervous system germ cell neoplasm				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		central nervous system germ cell tumor	central nervous system germ cell tumor				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		germ cell neoplasm of CNS	germ cell neoplasm of CNS				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		germ cell neoplasm of central nervous system	germ cell neoplasm of central nervous system				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		germ cell neoplasm of the CNS	germ cell neoplasm of the CNS				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		germ cell neoplasm of the central nervous system	germ cell neoplasm of the central nervous system				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		germ cell tumor of CNS	germ cell tumor of CNS				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		germ cell tumor of central nervous system	germ cell tumor of central nervous system				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		germ cell tumor of the CNS	germ cell tumor of the CNS				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		germ cell tumor of the central nervous system	germ cell tumor of the central nervous system				NCIT:C5461	Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		central nervous system germ cell tumor	central nervous system germ cell tumor				NCIT:C6205	Childhood Central Nervous System Germ Cell Tumor				
MONDO:0003000	central nervous system germ cell tumor	oio:hasExactSynonym		central nervous system germ cell tumor	central nervous system germ cell tumor				NCIT:C6285	Adult Central Nervous System Germ Cell Tumor				
MONDO:0003001	seminoma	oio:hasExactSynonym		seminoma	seminoma				NCIT:C9309	Seminoma				
MONDO:0003001	seminoma	oio:hasExactSynonym		seminoma, malignant	seminoma, malignant				NCIT:C9309	Seminoma				
MONDO:0003001	seminoma	oio:hasExactSynonym		seminoma, pure	seminoma, pure				NCIT:C9309	Seminoma				
MONDO:0003005	macular retinal edema	oio:hasExactSynonym		macular edema	macular edema				NCIT:C35468	Macular Edema				
MONDO:0003007	childhood kidney cell carcinoma	oio:hasExactSynonym		childhood kidney cell carcinoma	childhood kidney cell carcinoma				NCIT:C6568	Childhood Renal Cell Carcinoma				
MONDO:0003007	childhood kidney cell carcinoma	oio:hasExactSynonym		childhood renal cell carcinoma	childhood renal cell carcinoma				NCIT:C6568	Childhood Renal Cell Carcinoma				
MONDO:0003007	childhood kidney cell carcinoma	oio:hasExactSynonym		pediatric kidney cell carcinoma	pediatric kidney cell carcinoma				NCIT:C6568	Childhood Renal Cell Carcinoma				
MONDO:0003007	childhood kidney cell carcinoma	oio:hasExactSynonym		pediatric renal cell carcinoma	pediatric renal cell carcinoma				NCIT:C6568	Childhood Renal Cell Carcinoma				
MONDO:0003008	hereditary renal cell carcinoma	oio:hasExactSynonym		hereditary renal cell cancer	hereditary renal cell cancer				NCIT:C39789	Hereditary Renal Cell Carcinoma				
MONDO:0003008	hereditary renal cell carcinoma	oio:hasExactSynonym		hereditary renal cell carcinoma	hereditary renal cell carcinoma				NCIT:C39789	Hereditary Renal Cell Carcinoma				
MONDO:0003010	multilocular clear cell renal cell carcinoma	oio:hasExactSynonym		multilocular clear cell renal cell carcinoma	multilocular clear cell renal cell carcinoma				NCIT:C4524	Multilocular Cystic Renal Neoplasm of Low Malignant Potential				
MONDO:0003010	multilocular clear cell renal cell carcinoma	oio:hasExactSynonym		multilocular cystic renal cell cancer	multilocular cystic renal cell cancer				NCIT:C4524	Multilocular Cystic Renal Neoplasm of Low Malignant Potential				
MONDO:0003010	multilocular clear cell renal cell carcinoma	oio:hasExactSynonym		renal cystadenocarcinoma	renal cystadenocarcinoma				NCIT:C4524	Multilocular Cystic Renal Neoplasm of Low Malignant Potential				
MONDO:0003011	mucinous tubular and spindle renal cell carcinoma	oio:hasExactSynonym		mucinous tubular and spindle cell carcinoma of the kidney	mucinous tubular and spindle cell carcinoma of the kidney				NCIT:C39807	Mucinous Tubular and Spindle Cell Carcinoma of the Kidney				
MONDO:0003012	sarcomatoid renal cell carcinoma	oio:hasExactSynonym		sarcomatoid renal cell cancer	sarcomatoid renal cell cancer				NCIT:C27893	Sarcomatoid Renal Cell Carcinoma				
MONDO:0003012	sarcomatoid renal cell carcinoma	oio:hasExactSynonym		sarcomatoid renal cell carcinoma	sarcomatoid renal cell carcinoma				NCIT:C27893	Sarcomatoid Renal Cell Carcinoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		CNS angiosarcoma	CNS angiosarcoma				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		CNS hemangiosarcoma	CNS hemangiosarcoma				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		angiosarcoma of CNS	angiosarcoma of CNS				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		angiosarcoma of central nervous system	angiosarcoma of central nervous system				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		angiosarcoma of the CNS	angiosarcoma of the CNS				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		angiosarcoma of the central nervous system	angiosarcoma of the central nervous system				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		central nervous system angiosarcoma	central nervous system angiosarcoma				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		central nervous system hemangiosarcoma	central nervous system hemangiosarcoma				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of CNS	hemangiosarcoma of CNS				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of central nervous system	hemangiosarcoma of central nervous system				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of the CNS	hemangiosarcoma of the CNS				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003021	central nervous system angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of the central nervous system	hemangiosarcoma of the central nervous system				NCIT:C5450	Central Nervous System Angiosarcoma				
MONDO:0003022	pediatric angiosarcoma	oio:hasExactSynonym		childhood angiosarcoma	childhood angiosarcoma				NCIT:C9174	Childhood Angiosarcoma				
MONDO:0003022	pediatric angiosarcoma	oio:hasExactSynonym		childhood hemangiosarcoma	childhood hemangiosarcoma				NCIT:C9174	Childhood Angiosarcoma				
MONDO:0003022	pediatric angiosarcoma	oio:hasExactSynonym		pediatric angiosarcoma	pediatric angiosarcoma				NCIT:C9174	Childhood Angiosarcoma				
MONDO:0003022	pediatric angiosarcoma	oio:hasExactSynonym		pediatric hemangiosarcoma	pediatric hemangiosarcoma				NCIT:C9174	Childhood Angiosarcoma				
MONDO:0003023	aorta angiosarcoma	oio:hasExactSynonym		angiosarcoma of aorta	angiosarcoma of aorta				NCIT:C5376	Aortic Angiosarcoma				
MONDO:0003023	aorta angiosarcoma	oio:hasExactSynonym		angiosarcoma of the aorta	angiosarcoma of the aorta				NCIT:C5376	Aortic Angiosarcoma				
MONDO:0003023	aorta angiosarcoma	oio:hasExactSynonym		aortic angiosarcoma	aortic angiosarcoma				NCIT:C5376	Aortic Angiosarcoma				
MONDO:0003023	aorta angiosarcoma	oio:hasExactSynonym		aortic hemangiosarcoma	aortic hemangiosarcoma				NCIT:C5376	Aortic Angiosarcoma				
MONDO:0003023	aorta angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of aorta	hemangiosarcoma of aorta				NCIT:C5376	Aortic Angiosarcoma				
MONDO:0003023	aorta angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of the aorta	hemangiosarcoma of the aorta				NCIT:C5376	Aortic Angiosarcoma				
MONDO:0003024	breast angiosarcoma	oio:hasExactSynonym		angiosarcoma of breast	angiosarcoma of breast				NCIT:C5184	Breast Angiosarcoma				
MONDO:0003024	breast angiosarcoma	oio:hasExactSynonym		angiosarcoma of the breast	angiosarcoma of the breast				NCIT:C5184	Breast Angiosarcoma				
MONDO:0003024	breast angiosarcoma	oio:hasExactSynonym		breast angiosarcoma	breast angiosarcoma				NCIT:C5184	Breast Angiosarcoma				
MONDO:0003024	breast angiosarcoma	oio:hasExactSynonym		breast hemangiosarcoma	breast hemangiosarcoma				NCIT:C5184	Breast Angiosarcoma				
MONDO:0003024	breast angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of breast	hemangiosarcoma of breast				NCIT:C5184	Breast Angiosarcoma				
MONDO:0003024	breast angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of the breast	hemangiosarcoma of the breast				NCIT:C5184	Breast Angiosarcoma				
MONDO:0003025	conventional angiosarcoma	oio:hasExactSynonym		conventional angiosarcoma	conventional angiosarcoma				NCIT:C9426	Conventional Angiosarcoma				
MONDO:0003026	gallbladder angiosarcoma	oio:hasExactSynonym		angiosarcoma of gallbladder	angiosarcoma of gallbladder				NCIT:C5840	Gallbladder Angiosarcoma				
MONDO:0003026	gallbladder angiosarcoma	oio:hasExactSynonym		angiosarcoma of the gallbladder	angiosarcoma of the gallbladder				NCIT:C5840	Gallbladder Angiosarcoma				
MONDO:0003026	gallbladder angiosarcoma	oio:hasExactSynonym		gallbladder angiosarcoma	gallbladder angiosarcoma				NCIT:C5840	Gallbladder Angiosarcoma				
MONDO:0003026	gallbladder angiosarcoma	oio:hasExactSynonym		gallbladder hemangiosarcoma	gallbladder hemangiosarcoma				NCIT:C5840	Gallbladder Angiosarcoma				
MONDO:0003026	gallbladder angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of gallbladder	hemangiosarcoma of gallbladder				NCIT:C5840	Gallbladder Angiosarcoma				
MONDO:0003026	gallbladder angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of the gallbladder	hemangiosarcoma of the gallbladder				NCIT:C5840	Gallbladder Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		angiosarcoma of the thyroid	angiosarcoma of the thyroid				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		angiosarcoma of the thyroid gland	angiosarcoma of the thyroid gland				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		angiosarcoma of thyroid	angiosarcoma of thyroid				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		angiosarcoma of thyroid gland	angiosarcoma of thyroid gland				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of the thyroid	hemangiosarcoma of the thyroid				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of the thyroid gland	hemangiosarcoma of the thyroid gland				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of thyroid	hemangiosarcoma of thyroid				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		hemangiosarcoma of thyroid gland	hemangiosarcoma of thyroid gland				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		thyroid angiosarcoma	thyroid angiosarcoma				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		thyroid gland angiosarcoma	thyroid gland angiosarcoma				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		thyroid gland hemangiosarcoma	thyroid gland hemangiosarcoma				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		thyroid gland malignant hemangioendothelioma	thyroid gland malignant hemangioendothelioma				NCIT:C6043	Thyroid Gland Angiosarcoma				
MONDO:0003027	thyroid gland angiosarcoma	oio:hasExactSynonym		thyroid hemangiosarcoma	thyroid hemangiosarcoma				NCIT:C6043	Thyroid Gland Angiosarcoma				
