mondo_id	mondo_label	xref	xref_source	original_label	definition	parents
MONDO:0850736	type e lymphomatoid papulosis	NCIT:C139015	MONDO:equivalentTo	Type E Lymphomatoid Papulosis		MONDO:0020326
MONDO:0850737	lymphomatoid papulosis with dusp22-irf4 gene rearrangement	NCIT:C139017	MONDO:equivalentTo	Lymphomatoid Papulosis with DUSP22-IRF4 Gene Rearrangement		MONDO:0020326
MONDO:0850738	osteophyte	NCIT:C139151	MONDO:equivalentTo	Osteophyte		MONDO:0002181
MONDO:0850739	breast cancer by ajcc v8 stage	NCIT:C139532	MONDO:equivalentTo	Breast Cancer by AJCC v8 Stage		MONDO:0004989
MONDO:0850740	fibroadenoma of anogenital mammary-type glands	NCIT:C139547	MONDO:equivalentTo	Fibroadenoma of Anogenital Mammary-Type Glands		MONDO:0000383|MONDO:0021045
MONDO:0850741	vulvar composite hidradenoma papilliferum and fibroadenoma	NCIT:C139548	MONDO:equivalentTo	Vulvar Composite Hidradenoma Papilliferum and Fibroadenoma		MONDO:0021043|MONDO:0000643
MONDO:0850742	vulvar cancer by ajcc v8 stage	NCIT:C139618	MONDO:equivalentTo	Vulvar Cancer by AJCC v8 Stage		MONDO:0005215
MONDO:0850743	vaginal cancer by ajcc v8 stage	NCIT:C139657	MONDO:equivalentTo	Vaginal Cancer by AJCC v8 Stage		MONDO:0015867
MONDO:0850744	cervical cancer by ajcc v8 stage	NCIT:C139733	MONDO:equivalentTo	Cervical Cancer by AJCC v8 Stage		MONDO:0005131
MONDO:0850745	uterine corpus cancer by ajcc v8 stage	NCIT:C139801	MONDO:equivalentTo	Uterine Corpus Cancer by AJCC v8 Stage		MONDO:0006003
MONDO:0850746	uterine corpus sarcoma by ajcc v8 stage	NCIT:C139869	MONDO:equivalentTo	Uterine Corpus Sarcoma by AJCC v8 Stage		MONDO:0005210
MONDO:0850747	ovarian cancer by ajcc v8 stage	NCIT:C139963	MONDO:equivalentTo	Ovarian Cancer by AJCC v8 Stage		MONDO:0005140
MONDO:0850748	fallopian tube cancer by ajcc v8 stage	NCIT:C139983	MONDO:equivalentTo	Fallopian Tube Cancer by AJCC v8 Stage		MONDO:0006206
MONDO:0850749	primary peritoneal cancer by ajcc v7 stage	NCIT:C140003	MONDO:equivalentTo	Primary Peritoneal Cancer by AJCC v7 Stage		MONDO:0015686
MONDO:0850750	primary peritoneal cancer by ajcc v8 stage	NCIT:C140004	MONDO:equivalentTo	Primary Peritoneal Cancer by AJCC v8 Stage		MONDO:0015686
MONDO:0850751	gestational trophoblastic tumor by ajcc v7 stage	NCIT:C140032	MONDO:equivalentTo	Gestational Trophoblastic Tumor by AJCC v7 Stage		MONDO:0018944
MONDO:0850752	penile cancer by ajcc v8 stage	NCIT:C140075	MONDO:equivalentTo	Penile Cancer by AJCC v8 Stage		MONDO:0006360
MONDO:0850753	prostate cancer by ajcc v8 stage	NCIT:C140163	MONDO:equivalentTo	Prostate Cancer by AJCC v8 Stage		MONDO:0005159
MONDO:0850754	testicular cancer by ajcc v8 stage	NCIT:C140225	MONDO:equivalentTo	Testicular Cancer by AJCC v8 Stage		MONDO:0005447
MONDO:0850755	testicular cancer by ajcc v6 and v7 stage	NCIT:C140241	MONDO:equivalentTo	Testicular Cancer by AJCC v6 and v7 Stage		MONDO:0005447
MONDO:0850756	renal cell cancer by ajcc v8 stage	NCIT:C140322	MONDO:equivalentTo	Renal Cell Cancer by AJCC v8 Stage		MONDO:0005549
MONDO:0850757	renal pelvis and ureter cancer by ajcc v8 stage	NCIT:C140355	MONDO:equivalentTo	Renal Pelvis and Ureter Cancer by AJCC v8 Stage		MONDO:0020654
MONDO:0850758	renal pelvis and ureter cancer by ajcc v7 stage	NCIT:C140376	MONDO:equivalentTo	Renal Pelvis and Ureter Cancer by AJCC v7 Stage		MONDO:0020654
MONDO:0850759	bladder cancer by ajcc v8 stage	NCIT:C140416	MONDO:equivalentTo	Bladder Cancer by AJCC v8 Stage		MONDO:0004986
MONDO:0850760	urethral cancer by ajcc v8 stage	NCIT:C140457	MONDO:equivalentTo	Urethral Cancer by AJCC v8 Stage		MONDO:0021327
MONDO:0850761	urethral cancer by ajcc v7 stage	NCIT:C140464	MONDO:equivalentTo	Urethral Cancer by AJCC v7 Stage		MONDO:0021327
MONDO:0850762	eyelid carcinoma by ajcc v7 stage	NCIT:C140511	MONDO:equivalentTo	Eyelid Carcinoma by AJCC v7 Stage		MONDO:0003876
MONDO:0850763	eyelid carcinoma by ajcc v8 stage	NCIT:C140513	MONDO:equivalentTo	Eyelid Carcinoma by AJCC v8 Stage		MONDO:0003876
MONDO:0850764	choroidal and ciliary body melanoma by ajcc v8 stage	NCIT:C140659	MONDO:equivalentTo	Choroidal and Ciliary Body Melanoma by AJCC v8 Stage		MONDO:0006486
MONDO:0850765	uveal melanoma by ajcc v7 stage	NCIT:C140672	MONDO:equivalentTo	Uveal Melanoma by AJCC v7 Stage		MONDO:0006486
MONDO:0850766	retinoblastoma by ajcc v8 stage	NCIT:C140750	MONDO:equivalentTo	Retinoblastoma by AJCC v8 Stage		MONDO:0008380
MONDO:0850767	differentiated thyroid gland carcinoma by ajcc v7 stage	NCIT:C140959	MONDO:equivalentTo	Differentiated Thyroid Gland Carcinoma by AJCC v7 Stage		MONDO:0015447
MONDO:0850768	differentiated thyroid gland carcinoma by ajcc v8 stage	NCIT:C140965	MONDO:equivalentTo	Differentiated Thyroid Gland Carcinoma by AJCC v8 Stage		MONDO:0015447
MONDO:0850769	thyroid gland anaplastic carcinoma by ajcc v7 stage	NCIT:C140999	MONDO:equivalentTo	Thyroid Gland Anaplastic Carcinoma by AJCC v7 Stage		MONDO:0006468
MONDO:0850770	thyroid gland anaplastic carcinoma by ajcc v8 stage	NCIT:C141000	MONDO:equivalentTo	Thyroid Gland Anaplastic Carcinoma by AJCC v8 Stage		MONDO:0006468
MONDO:0850771	thyroid gland medullary carcinoma by ajcc v7 stage	NCIT:C141041	MONDO:equivalentTo	Thyroid Gland Medullary Carcinoma by AJCC v7 Stage		MONDO:0015277
MONDO:0850772	thyroid gland medullary carcinoma by ajcc v8 stage	NCIT:C141042	MONDO:equivalentTo	Thyroid Gland Medullary Carcinoma by AJCC v8 Stage		MONDO:0015277
MONDO:0850773	adrenal cortical carcinoma by ajcc v7 stage	NCIT:C141098	MONDO:equivalentTo	Adrenal Cortical Carcinoma by AJCC v7 Stage		MONDO:0006639
MONDO:0850774	adrenal cortical carcinoma by ajcc v8 stage	NCIT:C141100	MONDO:equivalentTo	Adrenal Cortical Carcinoma by AJCC v8 Stage		MONDO:0006639
MONDO:0850775	adrenal gland pheochromocytoma and sympathetic paraganglioma by ajcc v8 stage	NCIT:C141128	MONDO:equivalentTo	Adrenal Gland Pheochromocytoma and Sympathetic Paraganglioma by AJCC v8 Stage		MONDO:0021072
MONDO:0850776	chronic lymphocytic leukemia- modified rai staging system	NCIT:C141206	MONDO:equivalentTo	Chronic Lymphocytic Leukemia- Modified Rai Staging System		MONDO:0004948
MONDO:0850777	chronic lymphocytic leukemia- binet staging system	NCIT:C141208	MONDO:equivalentTo	Chronic Lymphocytic Leukemia- Binet Staging System		MONDO:0004948
MONDO:0850778	hemoglobin lepore syndrome	NCIT:C141366	MONDO:equivalentTo	Hemoglobin Lepore Syndrome		MONDO:0019402
MONDO:0850779	plasma cell myeloma by riss stage	NCIT:C141393	MONDO:equivalentTo	Plasma Cell Myeloma by RISS Stage		MONDO:0009693
MONDO:0850780	thoracic nut carcinoma	NCIT:C142781	MONDO:equivalentTo	Thoracic NUT Carcinoma		MONDO:0005563|MONDO:0003274
MONDO:0850781	benign lung pecoma	NCIT:C142784	MONDO:equivalentTo	Benign Lung PEComa		MONDO:0002732|MONDO:0020588|MONDO:0020581
MONDO:0850782	developmental and epileptic encephalopathy 36	NCIT:C142803	MONDO:equivalentTo	Developmental and Epileptic Encephalopathy 36		MONDO:0100062
MONDO:0850783	pulmonary artery intimal sarcoma	NCIT:C142825	MONDO:equivalentTo	Pulmonary Artery Intimal Sarcoma		MONDO:0006255|MONDO:0002426
MONDO:0850784	primary pulmonary myxoid sarcoma with ewsr1-creb1 fusion	NCIT:C142827	MONDO:equivalentTo	Primary Pulmonary Myxoid Sarcoma with EWSR1-CREB1 Fusion		MONDO:0002426
MONDO:0850785	cerebral adrenoleukodystrophy	NCIT:C142852	MONDO:equivalentTo	Cerebral Adrenoleukodystrophy		MONDO:0018544
MONDO:0850786	refractory rhabdoid tumor	NCIT:C142858	MONDO:equivalentTo	Refractory Rhabdoid Tumor		MONDO:0002728|MONDO:0036501
MONDO:0850787	post-abortion endometritis	NCIT:C142885	MONDO:equivalentTo	Post-Abortion Endometritis		MONDO:0000918
MONDO:0850788	neurofibromatosis type 1 with inoperable, progressive, symptomatic plexiform neurofibromas	NCIT:C143014	MONDO:equivalentTo	Neurofibromatosis Type 1 with Inoperable, Progressive, Symptomatic Plexiform Neurofibromas		MONDO:0018975
MONDO:0850789	atypical type a thymoma	NCIT:C146640	MONDO:equivalentTo	Atypical Type A Thymoma		MONDO:0002588
MONDO:0850790	thymic hepatoid adenocarcinoma	NCIT:C146717	MONDO:equivalentTo	Thymic Hepatoid Adenocarcinoma		MONDO:0006243|MONDO:0003209
MONDO:0850791	malignant mediastinal germ cell tumor stage grouping of the pediatric study group	NCIT:C146848	MONDO:equivalentTo	Malignant Mediastinal Germ Cell Tumor Stage Grouping of the Pediatric Study Group		MONDO:0006298
MONDO:0850792	metastatic epithelioid hemangioendothelioma	NCIT:C146858	MONDO:equivalentTo	Metastatic Epithelioid Hemangioendothelioma		MONDO:0015523|MONDO:0024880
MONDO:0850793	mediastinal mixed germ cell tumor	NCIT:C146861	MONDO:equivalentTo	Mediastinal Mixed Germ Cell Tumor		MONDO:0006298|MONDO:0015864|MONDO:0005853
MONDO:0850794	alzheimer's disease 1	NCIT:C146894	MONDO:equivalentTo	Alzheimer's Disease 1		MONDO:0004975
MONDO:0850795	mediastinal epithelioid hemangioendothelioma	NCIT:C146988	MONDO:equivalentTo	Mediastinal Epithelioid Hemangioendothelioma		MONDO:0037743|MONDO:0015523
MONDO:0850796	cardiac extraskeletal osteosarcoma	NCIT:C147003	MONDO:equivalentTo	Cardiac Extraskeletal Osteosarcoma		MONDO:0002621|MONDO:0003354
MONDO:0850797	cardiac myxofibrosarcoma	NCIT:C147004	MONDO:equivalentTo	Cardiac Myxofibrosarcoma		MONDO:0019202|MONDO:0003742
MONDO:0850798	cardiac yolk sac tumor	NCIT:C147006	MONDO:equivalentTo	Cardiac Yolk Sac Tumor		MONDO:0001991|MONDO:0005744
MONDO:0850799	cardiac teratoma	NCIT:C147007	MONDO:equivalentTo	Cardiac Teratoma		MONDO:0002601|MONDO:0020589
MONDO:0850800	developmental and epileptic encephalopathy 2	NCIT:C147070	MONDO:equivalentTo	Developmental and Epileptic Encephalopathy 2		MONDO:0100062
MONDO:0850801	developmental and epileptic encephalopathy 6a	NCIT:C147071	MONDO:equivalentTo	Developmental and Epileptic Encephalopathy 6A		MONDO:0100062
MONDO:0850802	pericardial sarcoma	NCIT:C147098	MONDO:equivalentTo	Pericardial Sarcoma		MONDO:0018078|MONDO:0001322
MONDO:0850803	steroid refractory graft versus host disease	NCIT:C147114	MONDO:equivalentTo	Steroid Refractory Graft Versus Host Disease		MONDO:0013730
MONDO:0850804	recurrent lymphoproliferative disorder	NCIT:C147861	MONDO:equivalentTo	Recurrent Lymphoproliferative Disorder		MONDO:0016537
MONDO:0850805	oropharyngeal p16ink4a-negative squamous cell carcinoma	NCIT:C147906	MONDO:equivalentTo	Oropharyngeal p16INK4a-Negative Squamous Cell Carcinoma		MONDO:0044704
MONDO:0850806	central nervous system b-cell non-hodgkin lymphoma	NCIT:C147948	MONDO:equivalentTo	Central Nervous System B-Cell Non-Hodgkin Lymphoma		MONDO:0015759|MONDO:0044887
MONDO:0850807	refractory melanoma	NCIT:C147983	MONDO:equivalentTo	Refractory Melanoma		MONDO:0036501|MONDO:0005105
MONDO:0850808	peripheral vascular insufficiency	NCIT:C148074	MONDO:equivalentTo	Peripheral Vascular Insufficiency		MONDO:0005294
MONDO:0850809	unresectable craniopharyngioma	NCIT:C148076	MONDO:equivalentTo	Unresectable Craniopharyngioma		MONDO:0018907
MONDO:0850810	refractory round cell liposarcoma	NCIT:C148299	MONDO:equivalentTo	Refractory Round Cell Liposarcoma		MONDO:0005238
MONDO:0850811	metastatic round cell liposarcoma	NCIT:C148300	MONDO:equivalentTo	Metastatic Round Cell Liposarcoma		MONDO:0005238
MONDO:0850812	refractory sarcoma	NCIT:C148301	MONDO:equivalentTo	Refractory Sarcoma		MONDO:0005089|MONDO:0036501
MONDO:0850813	refractory leukemia	NCIT:C148426	MONDO:equivalentTo	Refractory Leukemia		MONDO:0005059|MONDO:0004111
MONDO:0850814	castration-naive prostate carcinoma	NCIT:C148536	MONDO:equivalentTo	Castration-Naive Prostate Carcinoma		MONDO:0004956
MONDO:0850815	thoracic esophagus adenocarcinoma	NCIT:C150027	MONDO:equivalentTo	Thoracic Esophagus Adenocarcinoma		MONDO:0005028|MONDO:0021325
MONDO:0850816	thoracic esophagus squamous cell carcinoma	NCIT:C150029	MONDO:equivalentTo	Thoracic Esophagus Squamous Cell Carcinoma		MONDO:0005580|MONDO:0021325
MONDO:0850817	cervical esophagus adenocarcinoma	NCIT:C150031	MONDO:equivalentTo	Cervical Esophagus Adenocarcinoma		MONDO:0021326|MONDO:0005028
MONDO:0850818	cervical esophagus squamous cell carcinoma	NCIT:C150032	MONDO:equivalentTo	Cervical Esophagus Squamous Cell Carcinoma		MONDO:0021326|MONDO:0005580
MONDO:0850819	gastric cardia squamous cell carcinoma	NCIT:C150034	MONDO:equivalentTo	Gastric Cardia Squamous Cell Carcinoma		MONDO:0003834|MONDO:0006230
MONDO:0850820	high risk neuroblastoma	NCIT:C150281	MONDO:equivalentTo	High Risk Neuroblastoma		MONDO:0005072
MONDO:0850821	fibrin-associated diffuse large b-cell lymphoma	NCIT:C150396	MONDO:equivalentTo	Fibrin-Associated Diffuse Large B-Cell Lymphoma		MONDO:0018905
MONDO:0850822	hhv8-related lymphoproliferative disorder	NCIT:C150399	MONDO:equivalentTo	HHV8-Related Lymphoproliferative Disorder		MONDO:0016537
MONDO:0850823	extracavitary primary effusion lymphoma	NCIT:C150406	MONDO:equivalentTo	Extracavitary Primary Effusion Lymphoma		MONDO:0018842
MONDO:0850824	body cavity primary effusion lymphoma	NCIT:C150407	MONDO:equivalentTo	Body Cavity Primary Effusion Lymphoma		MONDO:0018842
MONDO:0850825	refractory malignant bone neoplasm	NCIT:C150525	MONDO:equivalentTo	Refractory Malignant Bone Neoplasm		MONDO:0002129|MONDO:0036501
MONDO:0850826	refractory malignant female reproductive system neoplasm	NCIT:C150527	MONDO:equivalentTo	Refractory Malignant Female Reproductive System Neoplasm		MONDO:0001416|MONDO:0036501
MONDO:0850827	refractory malignant neoplasm of multiple primary sites	NCIT:C150529	MONDO:equivalentTo	Refractory Malignant Neoplasm of Multiple Primary Sites		MONDO:0036501
MONDO:0850828	refractory malignant male reproductive system neoplasm	NCIT:C150534	MONDO:equivalentTo	Refractory Malignant Male Reproductive System Neoplasm		MONDO:0005836|MONDO:0036501
MONDO:0850829	refractory malignant mesothelioma	NCIT:C150535	MONDO:equivalentTo	Refractory Malignant Mesothelioma		MONDO:0006292|MONDO:0036501
MONDO:0850830	refractory malignant soft tissue neoplasm	NCIT:C150537	MONDO:equivalentTo	Refractory Malignant Soft Tissue Neoplasm		MONDO:0024637|MONDO:0036501
MONDO:0850831	refractory malignant endocrine neoplasm	NCIT:C150541	MONDO:equivalentTo	Refractory Malignant Endocrine Neoplasm		MONDO:0021069|MONDO:0036501
MONDO:0850832	refractory malignant urinary system neoplasm	NCIT:C150543	MONDO:equivalentTo	Refractory Malignant Urinary System Neoplasm		MONDO:0006295|MONDO:0036501
MONDO:0850833	refractory malignant skin neoplasm	NCIT:C150546	MONDO:equivalentTo	Refractory Malignant Skin Neoplasm		MONDO:0002898|MONDO:0036501
MONDO:0850834	prostate adenocarcinoma without neuroendocrine differentiation	NCIT:C150557	MONDO:equivalentTo	Prostate Adenocarcinoma without Neuroendocrine Differentiation		MONDO:0005082
MONDO:0850835	igm monoclonal gammopathy of undetermined significance	NCIT:C150566	MONDO:equivalentTo	IgM Monoclonal Gammopathy of Undetermined Significance		MONDO:0004225
MONDO:0850836	infiltrating bladder carcinoma	NCIT:C150570	MONDO:equivalentTo	Infiltrating Bladder Carcinoma		MONDO:0040677|MONDO:0004986
MONDO:0850837	localized cerebral neoplasm	NCIT:C150573	MONDO:equivalentTo	Localized Cerebral Neoplasm		MONDO:0021632|MONDO:0021374
MONDO:0850838	non-igm monoclonal gammopathy of undetermined significance	NCIT:C150588	MONDO:equivalentTo	Non-IgM Monoclonal Gammopathy of Undetermined Significance		MONDO:0004959|MONDO:0004225
MONDO:0850839	testicular follicular lymphoma	NCIT:C150589	MONDO:equivalentTo	Testicular Follicular Lymphoma		MONDO:0001472|MONDO:0018906
MONDO:0850840	metastatic malignant neoplasm in the viscera	NCIT:C150597	MONDO:equivalentTo	Metastatic Malignant Neoplasm in the Viscera		MONDO:0024880
MONDO:0850841	resectable malignant neoplasm	NCIT:C150602	MONDO:equivalentTo	Resectable Malignant Neoplasm		MONDO:0004992
MONDO:0850842	charcot-marie-tooth disease type 2a1	NCIT:C150609	MONDO:equivalentTo	Charcot-Marie-Tooth Disease Type 2A1		MONDO:0015626
MONDO:0850843	immunodeficiency-related lymphoproliferative disorder	NCIT:C150672	MONDO:equivalentTo	Immunodeficiency-Related Lymphoproliferative Disorder		MONDO:0016537|MONDO:0024572
MONDO:0850844	tumors derived from langerhans cells	NCIT:C150692	MONDO:equivalentTo	Tumors Derived from Langerhans Cells		MONDO:0006247
MONDO:0850845	langerhans cell histiocytosis, monostotic	NCIT:C150701	MONDO:equivalentTo	Langerhans Cell Histiocytosis, Monostotic		MONDO:0018310
MONDO:0850846	langerhans cell histiocytosis, polyostotic	NCIT:C150702	MONDO:equivalentTo	Langerhans Cell Histiocytosis, Polyostotic		MONDO:0018310
MONDO:0850847	langerhans cell histiocytosis, disseminated	NCIT:C150703	MONDO:equivalentTo	Langerhans Cell Histiocytosis, Disseminated		MONDO:0018310
MONDO:0850848	transformed non-hodgkin lymphoma	NCIT:C151957	MONDO:equivalentTo	Transformed Non-Hodgkin Lymphoma		MONDO:0018908
MONDO:0850849	acute leukemia of ambiguous lineage, not otherwise specified	NCIT:C151975	MONDO:equivalentTo	Acute Leukemia of Ambiguous Lineage, Not Otherwise Specified		MONDO:0019460
MONDO:0850850	abdominal rhabdomyosarcoma	NCIT:C151982	MONDO:equivalentTo	Abdominal Rhabdomyosarcoma		MONDO:0005212
MONDO:0850851	abdominal undifferentiated pleomorphic sarcoma	NCIT:C151985	MONDO:equivalentTo	Abdominal Undifferentiated Pleomorphic Sarcoma		MONDO:0002142
MONDO:0850852	mixed phenotype acute leukemia, not otherwise specified, rare subtypes	NCIT:C151990	MONDO:equivalentTo	Mixed Phenotype Acute Leukemia, Not Otherwise Specified, Rare Subtypes		MONDO:0020743
MONDO:0850853	telomere syndrome	NCIT:C152065	MONDO:equivalentTo	Telomere Syndrome		MONDO:0002254
MONDO:0850854	metastatic sarcoma	NCIT:C152076	MONDO:equivalentTo	Metastatic Sarcoma		MONDO:0005089|MONDO:0024880
MONDO:0850855	refractory malignant head and neck neoplasm	NCIT:C152078	MONDO:equivalentTo	Refractory Malignant Head and Neck Neoplasm		MONDO:0005627|MONDO:0036501
MONDO:0850856	primary immunodeficiency syndrome	NCIT:C152105	MONDO:equivalentTo	Primary Immunodeficiency Syndrome		MONDO:0021094
MONDO:0850857	cardiac amyloidosis	NCIT:C153217	MONDO:equivalentTo	Cardiac Amyloidosis		MONDO:0019065
MONDO:0850858	refractory ewing sarcoma/peripheral primitive neuroectodermal tumor	NCIT:C153286	MONDO:equivalentTo	Refractory Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor		MONDO:0021038|MONDO:0036501
MONDO:0850859	recurrent aplastic anemia	NCIT:C153293	MONDO:equivalentTo	Recurrent Aplastic Anemia		MONDO:0015909
MONDO:0850860	recurrent hemophagocytic lymphohistiocytosis	NCIT:C153296	MONDO:equivalentTo	Recurrent Hemophagocytic Lymphohistiocytosis		MONDO:0015540
MONDO:0850861	refractory hemophagocytic lymphohistiocytosis	NCIT:C153297	MONDO:equivalentTo	Refractory Hemophagocytic Lymphohistiocytosis		MONDO:0015540
MONDO:0850862	metastatic chordoma	NCIT:C153323	MONDO:equivalentTo	Metastatic Chordoma		MONDO:0024880|MONDO:0008978
MONDO:0850863	castration-sensitive prostate carcinoma	NCIT:C153336	MONDO:equivalentTo	Castration-Sensitive Prostate Carcinoma		MONDO:0004956
MONDO:0850864	recurrent cushing disease	NCIT:C153340	MONDO:equivalentTo	Recurrent Cushing Disease		MONDO:0009050
MONDO:0850865	pten deficiency	NCIT:C153467	MONDO:equivalentTo	PTEN Deficiency		MONDO:0003847
MONDO:0850866	pituitary hyperplasia	NCIT:C154222	MONDO:equivalentTo	Pituitary Hyperplasia		MONDO:0005043
MONDO:0850867	autosomal recessive cytochrome b-positive chronic granulomatous disease type i	NCIT:C154314	MONDO:equivalentTo	Autosomal Recessive Cytochrome B-Positive Chronic Granulomatous Disease Type I		MONDO:0018305
MONDO:0850868	x-linked chronic granulomatous disease	NCIT:C154315	MONDO:equivalentTo	X-linked Chronic Granulomatous Disease		MONDO:0018305
MONDO:0850869	sinonasal poorly differentiated carcinoma	NCIT:C154324	MONDO:equivalentTo	Sinonasal Poorly Differentiated Carcinoma		MONDO:0056819
MONDO:0850870	densely granulated corticotroph pituitary neuroendocrine tumor	NCIT:C154339	MONDO:equivalentTo	Densely Granulated Corticotroph Pituitary Neuroendocrine Tumor		MONDO:0006068
MONDO:0850871	sparsely granulated corticotroph pituitary neuroendocrine tumor	NCIT:C154340	MONDO:equivalentTo	Sparsely Granulated Corticotroph Pituitary Neuroendocrine Tumor		MONDO:0006068
MONDO:0850872	crooke cell tumor	NCIT:C154342	MONDO:equivalentTo	Crooke Cell Tumor		MONDO:0006068
MONDO:0850873	non-functioning corticotroph pituitary neuroendocrine tumor	NCIT:C154429	MONDO:equivalentTo	Non-Functioning Corticotroph Pituitary Neuroendocrine Tumor		MONDO:0006068|MONDO:0019613
MONDO:0850874	mit family translocation-associated renal cell carcinoma	NCIT:C154494	MONDO:equivalentTo	MiT Family Translocation-Associated Renal Cell Carcinoma		MONDO:0005549
MONDO:0850875	anaplastic sarcoma of the kidney	NCIT:C154496	MONDO:equivalentTo	Anaplastic Sarcoma of the Kidney		MONDO:0002930|MONDO:0020633
MONDO:0850876	multiple synchronous pituitary neuroendocrine tumors of distinct lineages	NCIT:C154520	MONDO:equivalentTo	Multiple Synchronous Pituitary Neuroendocrine Tumors of Distinct Lineages		MONDO:0006373
MONDO:0850877	leukocyte adhesion deficiency type 3	NCIT:C154615	MONDO:equivalentTo	Leukocyte Adhesion Deficiency Type 3		MONDO:0017570
MONDO:0850878	cutaneous melanoma of the extremity	NCIT:C155305	MONDO:equivalentTo	Cutaneous Melanoma of the Extremity		MONDO:0005012
MONDO:0850879	sickle cell-hemoglobin e disease	NCIT:C155307	MONDO:equivalentTo	Sickle Cell-Hemoglobin E Disease		MONDO:0019050
MONDO:0850880	sickle cell-hemoglobin d disease	NCIT:C155310	MONDO:equivalentTo	Sickle Cell-Hemoglobin D Disease		MONDO:0019050
MONDO:0850881	proliferative retinopathy	NCIT:C155313	MONDO:equivalentTo	Proliferative Retinopathy		MONDO:0005283
MONDO:0850882	sarcoma of the extremity	NCIT:C155647	MONDO:equivalentTo	Sarcoma of the Extremity		MONDO:0005089
MONDO:0850883	peroxisome biogenesis disorder	NCIT:C155747	MONDO:equivalentTo	Peroxisome Biogenesis Disorder		MONDO:0019046
MONDO:0850884	mixed gangliocytoma-pituitary neuroendocrine tumor	NCIT:C155767	MONDO:equivalentTo	Mixed Gangliocytoma-Pituitary Neuroendocrine Tumor		MONDO:0021043|MONDO:0006373
MONDO:0850885	ependymal pituicytoma	NCIT:C155774	MONDO:equivalentTo	Ependymal Pituicytoma		MONDO:0003257
MONDO:0850886	sellar meningioma	NCIT:C155776	MONDO:equivalentTo	Sellar Meningioma		MONDO:0002998|MONDO:0002720
MONDO:0850887	sellar solitary fibrous tumor	NCIT:C155784	MONDO:equivalentTo	Sellar Solitary Fibrous Tumor		MONDO:0002720|MONDO:0003223
MONDO:0850888	malignant skull neoplasm	NCIT:C155790	MONDO:equivalentTo	Malignant Skull Neoplasm		MONDO:0005627|MONDO:0024653
MONDO:0850889	pituitary gland non-hodgkin lymphoma	NCIT:C155796	MONDO:equivalentTo	Pituitary Gland Non-Hodgkin Lymphoma		MONDO:0002109|MONDO:0044887
MONDO:0850890	sellar germ cell tumor	NCIT:C155801	MONDO:equivalentTo	Sellar Germ Cell Tumor		MONDO:0003000|MONDO:0002720
MONDO:0850891	metastatic malignant pancreatic neoplasm	NCIT:C155852	MONDO:equivalentTo	Metastatic Malignant Pancreatic Neoplasm		MONDO:0009831|MONDO:0024880
MONDO:0850892	molluscum contagiosum virus infection	NCIT:C155872	MONDO:equivalentTo	Molluscum Contagiosum Virus Infection		MONDO:0005108
MONDO:0850893	chest wall sarcoma	NCIT:C155873	MONDO:equivalentTo	Chest Wall Sarcoma		MONDO:0005089|MONDO:0021323
MONDO:0850894	unresectable desmoid fibromatosis	NCIT:C155877	MONDO:equivalentTo	Unresectable Desmoid Fibromatosis		MONDO:0007608
MONDO:0850895	smoldering waldenstrom macroglobulinemia	NCIT:C155910	MONDO:equivalentTo	Smoldering Waldenstrom Macroglobulinemia		MONDO:0100280
MONDO:0850896	metastatic malignant neoplasm in the thoracic cavity	NCIT:C155919	MONDO:equivalentTo	Metastatic Malignant Neoplasm in the Thoracic Cavity		MONDO:0024880|MONDO:0003274
MONDO:0850897	medullary hemangioblastoma	NCIT:C155949	MONDO:equivalentTo	Medullary Hemangioblastoma		MONDO:0003902
MONDO:0850898	chromophobe renal cell carcinoma associated with birt-hogg-dube syndrome	NCIT:C155951	MONDO:equivalentTo	Chromophobe Renal Cell Carcinoma Associated with Birt-Hogg-Dube Syndrome		MONDO:0017885
MONDO:0850899	uterine ligament papillary cystadenoma	NCIT:C155952	MONDO:equivalentTo	Uterine Ligament Papillary Cystadenoma		MONDO:0021091|MONDO:0020582
MONDO:0850900	thyroid gland spindle cell follicular adenoma	NCIT:C155957	MONDO:equivalentTo	Thyroid Gland Spindle Cell Follicular Adenoma		MONDO:0005032
MONDO:0850901	thyroid gland black follicular adenoma	NCIT:C155958	MONDO:equivalentTo	Thyroid Gland Black Follicular Adenoma		MONDO:0005032
MONDO:0850902	recurrent neurofibromatosis type 1	NCIT:C155985	MONDO:equivalentTo	Recurrent Neurofibromatosis Type 1		MONDO:0018975
MONDO:0850903	refractory neurofibromatosis type 1	NCIT:C155986	MONDO:equivalentTo	Refractory Neurofibromatosis Type 1		MONDO:0018975
MONDO:0850904	ataxia with isolated vitamin e deficiency	NCIT:C155996	MONDO:equivalentTo	Ataxia with Isolated Vitamin E Deficiency		MONDO:0000437
MONDO:0850905	developmental and epileptic encephalopathy 32	NCIT:C155998	MONDO:equivalentTo	Developmental and Epileptic Encephalopathy 32		MONDO:0100062
MONDO:0850906	third ventricle pilocytic astrocytoma	NCIT:C156037	MONDO:equivalentTo	Third Ventricle Pilocytic Astrocytoma		MONDO:0021631|MONDO:0016691
MONDO:0850907	hypothalamic-chiasmatic pilomyxoid astrocytoma	NCIT:C156038	MONDO:equivalentTo	Hypothalamic-Chiasmatic Pilomyxoid Astrocytoma		MONDO:0016692
