mondo_id	mondo_label	xref	xref_source	original_label	definition	parents
MONDO:0850447	mycosis fungoides, intrathoracic lymph nodes	ICD10CM:C84.02	MONDO:equivalentTo	Mycosis fungoides, intrathoracic lymph nodes		MONDO:0009691
MONDO:0850448	mycosis fungoides, intra-abdominal lymph nodes	ICD10CM:C84.03	MONDO:equivalentTo	Mycosis fungoides, intra-abdominal lymph nodes		MONDO:0009691
MONDO:0850449	mycosis fungoides, lymph nodes of axilla and upper limb	ICD10CM:C84.04	MONDO:equivalentTo	Mycosis fungoides, lymph nodes of axilla and upper limb		MONDO:0009691
MONDO:0850450	mycosis fungoides, lymph nodes of inguinal region and lower limb	ICD10CM:C84.05	MONDO:equivalentTo	Mycosis fungoides, lymph nodes of inguinal region and lower limb		MONDO:0009691
MONDO:0850451	mycosis fungoides, intrapelvic lymph nodes	ICD10CM:C84.06	MONDO:equivalentTo	Mycosis fungoides, intrapelvic lymph nodes		MONDO:0009691
MONDO:0850452	mycosis fungoides, spleen	ICD10CM:C84.07	MONDO:equivalentTo	Mycosis fungoides, spleen		MONDO:0009691
MONDO:0850453	mycosis fungoides, lymph nodes of multiple sites	ICD10CM:C84.08	MONDO:equivalentTo	Mycosis fungoides, lymph nodes of multiple sites		MONDO:0009691
MONDO:0850454	mycosis fungoides, extranodal and solid organ sites	ICD10CM:C84.09	MONDO:equivalentTo	Mycosis fungoides, extranodal and solid organ sites		MONDO:0009691
MONDO:0850455	peripheral t-cell lymphoma, not classified, unspecified site	ICD10CM:C84.40	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, unspecified site		MONDO:0000430
MONDO:0850456	peripheral t-cell lymphoma, not classified, lymph nodes of head, face, and neck	ICD10CM:C84.41	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, lymph nodes of head, face, and neck		MONDO:0000430
MONDO:0850457	peripheral t-cell lymphoma, not classified, intrathoracic lymph nodes	ICD10CM:C84.42	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, intrathoracic lymph nodes		MONDO:0000430
MONDO:0850458	peripheral t-cell lymphoma, not classified, intra-abdominal lymph nodes	ICD10CM:C84.43	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, intra-abdominal lymph nodes		MONDO:0000430
MONDO:0850459	peripheral t-cell lymphoma, not classified, lymph nodes of axilla and upper limb	ICD10CM:C84.44	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, lymph nodes of axilla and upper limb		MONDO:0000430
MONDO:0850460	peripheral t-cell lymphoma, not classified, lymph nodes of inguinal region and lower limb	ICD10CM:C84.45	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, lymph nodes of inguinal region and lower limb		MONDO:0000430
MONDO:0850461	peripheral t-cell lymphoma, not classified, intrapelvic lymph nodes	ICD10CM:C84.46	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, intrapelvic lymph nodes		MONDO:0000430
MONDO:0850462	peripheral t-cell lymphoma, not classified, spleen	ICD10CM:C84.47	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, spleen		MONDO:0000430
MONDO:0850463	peripheral t-cell lymphoma, not classified, lymph nodes of multiple sites	ICD10CM:C84.48	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, lymph nodes of multiple sites		MONDO:0000430
MONDO:0850464	peripheral t-cell lymphoma, not classified, extranodal and solid organ sites	ICD10CM:C84.49	MONDO:equivalentTo	Peripheral T-cell lymphoma, not classified, extranodal and solid organ sites		MONDO:0000430
MONDO:0850465	multiple myeloma not having achieved remission	ICD10CM:C90.00	MONDO:equivalentTo	Multiple myeloma not having achieved remission		MONDO:0009693
MONDO:0850466	multiple myeloma in remission	ICD10CM:C90.01	MONDO:equivalentTo	Multiple myeloma in remission		MONDO:0009693
MONDO:0850467	multiple myeloma in relapse	ICD10CM:C90.02	MONDO:equivalentTo	Multiple myeloma in relapse		MONDO:0009693
MONDO:0850468	extramedullary plasmacytoma not having achieved remission	ICD10CM:C90.20	MONDO:equivalentTo	Extramedullary plasmacytoma not having achieved remission		MONDO:0002754
MONDO:0850469	extramedullary plasmacytoma in remission	ICD10CM:C90.21	MONDO:equivalentTo	Extramedullary plasmacytoma in remission		MONDO:0002754
MONDO:0850470	extramedullary plasmacytoma in relapse	ICD10CM:C90.22	MONDO:equivalentTo	Extramedullary plasmacytoma in relapse		MONDO:0002754
MONDO:0850471	acute lymphoblastic leukemia not having achieved remission	ICD10CM:C91.00	MONDO:equivalentTo	Acute lymphoblastic leukemia not having achieved remission		MONDO:0035605
MONDO:0850472	acute lymphoblastic leukemia, in remission	ICD10CM:C91.01	MONDO:equivalentTo	Acute lymphoblastic leukemia, in remission		MONDO:0035605
MONDO:0850473	acute lymphoblastic leukemia, in relapse	ICD10CM:C91.02	MONDO:equivalentTo	Acute lymphoblastic leukemia, in relapse		MONDO:0035605
MONDO:0850474	myeloid sarcoma, not having achieved remission	ICD10CM:C92.30	MONDO:equivalentTo	Myeloid sarcoma, not having achieved remission		MONDO:0006861
MONDO:0850475	myeloid sarcoma, in remission	ICD10CM:C92.31	MONDO:equivalentTo	Myeloid sarcoma, in remission		MONDO:0006861
MONDO:0850476	myeloid sarcoma, in relapse	ICD10CM:C92.32	MONDO:equivalentTo	Myeloid sarcoma, in relapse		MONDO:0006861
MONDO:0850477	acute myeloid leukemia with 11q23-abnormality not having achieved remission	ICD10CM:C92.60	MONDO:equivalentTo	Acute myeloid leukemia with 11q23-abnormality not having achieved remission		MONDO:0035642
MONDO:0850478	acute myeloid leukemia with 11q23-abnormality in remission	ICD10CM:C92.61	MONDO:equivalentTo	Acute myeloid leukemia with 11q23-abnormality in remission		MONDO:0035642
MONDO:0850479	acute myeloid leukemia with 11q23-abnormality in relapse	ICD10CM:C92.62	MONDO:equivalentTo	Acute myeloid leukemia with 11q23-abnormality in relapse		MONDO:0035642
MONDO:0850480	mast cell leukemia not having achieved remission	ICD10CM:C94.30	MONDO:equivalentTo	Mast cell leukemia not having achieved remission		MONDO:0035444
MONDO:0850481	mast cell leukemia, in remission	ICD10CM:C94.31	MONDO:equivalentTo	Mast cell leukemia, in remission		MONDO:0035444
MONDO:0850482	mast cell leukemia, in relapse	ICD10CM:C94.32	MONDO:equivalentTo	Mast cell leukemia, in relapse		MONDO:0035444
MONDO:0850483	in situ neoplasms (d00-d09)	ICD10CM:D00-D09	MONDO:equivalentTo	In situ neoplasms (D00-D09)		MONDO:0005070
MONDO:0850484	carcinoma in situ of skin of lip	ICD10CM:D04.0	MONDO:equivalentTo	Carcinoma in situ of skin of lip		MONDO:0004641
MONDO:0850485	carcinoma in situ of skin of eyelid, including canthus	ICD10CM:D04.1	MONDO:equivalentTo	Carcinoma in situ of skin of eyelid, including canthus		MONDO:0004641
MONDO:0850486	carcinoma in situ of skin of ear and external auricular canal	ICD10CM:D04.2	MONDO:equivalentTo	Carcinoma in situ of skin of ear and external auricular canal		MONDO:0004641
MONDO:0850487	carcinoma in situ of skin of other and unspecified parts of face	ICD10CM:D04.3	MONDO:equivalentTo	Carcinoma in situ of skin of other and unspecified parts of face		MONDO:0004641
MONDO:0850488	carcinoma in situ of skin of scalp and neck	ICD10CM:D04.4	MONDO:equivalentTo	Carcinoma in situ of skin of scalp and neck		MONDO:0004641
MONDO:0850489	carcinoma in situ of skin of trunk	ICD10CM:D04.5	MONDO:equivalentTo	Carcinoma in situ of skin of trunk		MONDO:0004641
MONDO:0850490	carcinoma in situ of skin of upper limb, including shoulder	ICD10CM:D04.6	MONDO:equivalentTo	Carcinoma in situ of skin of upper limb, including shoulder		MONDO:0004641
MONDO:0850491	carcinoma in situ of skin of lower limb, including hip	ICD10CM:D04.7	MONDO:equivalentTo	Carcinoma in situ of skin of lower limb, including hip		MONDO:0004641
MONDO:0850492	carcinoma in situ of skin of other sites	ICD10CM:D04.8	MONDO:equivalentTo	Carcinoma in situ of skin of other sites		MONDO:0004641
MONDO:0850493	carcinoma in situ of skin, unspecified	ICD10CM:D04.9	MONDO:equivalentTo	Carcinoma in situ of skin, unspecified		MONDO:0004641
MONDO:0850494	benign neoplasm of mouth and pharynx	ICD10CM:D10	MONDO:equivalentTo	Benign neoplasm of mouth and pharynx		MONDO:0005165
MONDO:0850495	benign neoplasm of major salivary glands	ICD10CM:D11	MONDO:equivalentTo	Benign neoplasm of major salivary glands		MONDO:0005165
MONDO:0850496	benign neoplasm of colon, rectum, anus and anal canal	ICD10CM:D12	MONDO:equivalentTo	Benign neoplasm of colon, rectum, anus and anal canal		MONDO:0005165
MONDO:0850497	benign neoplasm of other and ill-defined parts of digestive system	ICD10CM:D13	MONDO:equivalentTo	Benign neoplasm of other and ill-defined parts of digestive system		MONDO:0005165
MONDO:0850498	benign neoplasm of middle ear and respiratory system	ICD10CM:D14	MONDO:equivalentTo	Benign neoplasm of middle ear and respiratory system		MONDO:0005165
MONDO:0850499	benign neoplasm of other and unspecified intrathoracic organs	ICD10CM:D15	MONDO:equivalentTo	Benign neoplasm of other and unspecified intrathoracic organs		MONDO:0005165
MONDO:0850500	benign neoplasm of bone and articular cartilage	ICD10CM:D16	MONDO:equivalentTo	Benign neoplasm of bone and articular cartilage		MONDO:0005165
MONDO:0850501	benign lipomatous neoplasm	ICD10CM:D17	MONDO:equivalentTo	Benign lipomatous neoplasm		MONDO:0005165
MONDO:0850502	hemangioma and lymphangioma, any site	ICD10CM:D18	MONDO:equivalentTo	Hemangioma and lymphangioma, any site		MONDO:0005165
MONDO:0850503	benign neoplasm of mesothelial tissue	ICD10CM:D19	MONDO:equivalentTo	Benign neoplasm of mesothelial tissue		MONDO:0005165
MONDO:0850504	benign neoplasm of soft tissue of retroperitoneum and peritoneum	ICD10CM:D20	MONDO:equivalentTo	Benign neoplasm of soft tissue of retroperitoneum and peritoneum		MONDO:0005165
MONDO:0850505	other benign neoplasms of connective and other soft tissue	ICD10CM:D21	MONDO:equivalentTo	Other benign neoplasms of connective and other soft tissue		MONDO:0005165
MONDO:0850506	melanocytic nevi	ICD10CM:D22	MONDO:equivalentTo	Melanocytic nevi		MONDO:0005165
MONDO:0850507	other benign neoplasms of skin	ICD10CM:D23	MONDO:equivalentTo	Other benign neoplasms of skin		MONDO:0005165
MONDO:0850508	benign neoplasm of breast	ICD10CM:D24	MONDO:equivalentTo	Benign neoplasm of breast		MONDO:0005165
MONDO:0850509	leiomyoma of uterus	ICD10CM:D25	MONDO:equivalentTo	Leiomyoma of uterus		MONDO:0005165
MONDO:0850510	other benign neoplasms of uterus	ICD10CM:D26	MONDO:equivalentTo	Other benign neoplasms of uterus		MONDO:0005165
MONDO:0850511	benign neoplasm of right ovary	ICD10CM:D27.0	MONDO:equivalentTo	Benign neoplasm of right ovary		MONDO:0035403
MONDO:0850512	benign neoplasm of left ovary	ICD10CM:D27.1	MONDO:equivalentTo	Benign neoplasm of left ovary		MONDO:0035403
MONDO:0850513	benign neoplasm of unspecified ovary	ICD10CM:D27.9	MONDO:equivalentTo	Benign neoplasm of unspecified ovary		MONDO:0035403
MONDO:0850514	benign neoplasm of other and unspecified female genital organs	ICD10CM:D28	MONDO:equivalentTo	Benign neoplasm of other and unspecified female genital organs		MONDO:0005165
MONDO:0850515	benign neoplasm of male genital organs	ICD10CM:D29	MONDO:equivalentTo	Benign neoplasm of male genital organs		MONDO:0005165
MONDO:0850516	benign neoplasm of urinary organs	ICD10CM:D30	MONDO:equivalentTo	Benign neoplasm of urinary organs		MONDO:0005165
MONDO:0850517	benign neoplasm of eye and adnexa	ICD10CM:D31	MONDO:equivalentTo	Benign neoplasm of eye and adnexa		MONDO:0005165
MONDO:0850518	benign neoplasm of cerebral meninges	ICD10CM:D32.0	MONDO:equivalentTo	Benign neoplasm of cerebral meninges		MONDO:0021527
MONDO:0850519	benign neoplasm of spinal meninges	ICD10CM:D32.1	MONDO:equivalentTo	Benign neoplasm of spinal meninges		MONDO:0021527
MONDO:0850520	benign neoplasm of meninges, unspecified	ICD10CM:D32.9	MONDO:equivalentTo	Benign neoplasm of meninges, unspecified		MONDO:0021527
MONDO:0850521	benign neoplasm of brain and other parts of central nervous system	ICD10CM:D33	MONDO:equivalentTo	Benign neoplasm of brain and other parts of central nervous system		MONDO:0005165
MONDO:0850522	benign neoplasm of thyroid gland	ICD10CM:D34	MONDO:equivalentTo	Benign neoplasm of thyroid gland		MONDO:0005165
MONDO:0850523	benign neoplasm of other and unspecified endocrine glands	ICD10CM:D35	MONDO:equivalentTo	Benign neoplasm of other and unspecified endocrine glands		MONDO:0005165
MONDO:0850524	benign neoplasm of other and unspecified sites	ICD10CM:D36	MONDO:equivalentTo	Benign neoplasm of other and unspecified sites		MONDO:0005165
MONDO:0850525	neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes (d37-d48)	ICD10CM:D37-D48	MONDO:equivalentTo	Neoplasms of uncertain behavior, polycythemia vera and myelodysplastic syndromes (D37-D48)		MONDO:0005070
MONDO:0850526	benign neuroendocrine tumors (d3a)	ICD10CM:D3A-D3A	MONDO:equivalentTo	Benign neuroendocrine tumors (D3A)		MONDO:0005070
MONDO:0850527	neoplasms of unspecified behavior (d49)	ICD10CM:D49-D49	MONDO:equivalentTo	Neoplasms of unspecified behavior (D49)		MONDO:0005070
MONDO:0850528	nutritional anemias (d50-d53)	ICD10CM:D50-D53	MONDO:equivalentTo	Nutritional anemias (D50-D53)		MONDO:0005570
MONDO:0850529	anemia due to enzyme disorders	ICD10CM:D55	MONDO:equivalentTo	Anemia due to enzyme disorders		MONDO:0003664
MONDO:0850530	beta thalassemia	ICD10CM:D56.1	MONDO:equivalentTo	Beta thalassemia		MONDO:0000984
MONDO:0850531	hereditary persistence of fetal hemoglobin [hpfh]	ICD10CM:D56.4	MONDO:equivalentTo	Hereditary persistence of fetal hemoglobin [HPFH]		MONDO:0000984
MONDO:0850532	hemoglobin e-beta thalassemia	ICD10CM:D56.5	MONDO:equivalentTo	Hemoglobin E-beta thalassemia		MONDO:0000984
MONDO:0850533	other thalassemias	ICD10CM:D56.8	MONDO:equivalentTo	Other thalassemias		MONDO:0000984
MONDO:0850534	thalassemia, unspecified	ICD10CM:D56.9	MONDO:equivalentTo	Thalassemia, unspecified		MONDO:0000984
MONDO:0850535	sickle-cell disorders	ICD10CM:D57	MONDO:equivalentTo	Sickle-cell disorders		MONDO:0003664
MONDO:0850536	other hereditary hemolytic anemias	ICD10CM:D58	MONDO:equivalentTo	Other hereditary hemolytic anemias		MONDO:0003664
MONDO:0850537	acquired hemolytic anemia	ICD10CM:D59	MONDO:equivalentTo	Acquired hemolytic anemia		MONDO:0003664
MONDO:0850538	aplastic and other anemias and other bone marrow failure syndromes (d60-d64)	ICD10CM:D60-D64	MONDO:equivalentTo	Aplastic and other anemias and other bone marrow failure syndromes (D60-D64)		MONDO:0005570
MONDO:0850539	constitutional (pure) red blood cell aplasia	ICD10CM:D61.01	MONDO:equivalentTo	Constitutional (pure) red blood cell aplasia		MONDO:0001713
MONDO:0850540	other constitutional aplastic anemia	ICD10CM:D61.09	MONDO:equivalentTo	Other constitutional aplastic anemia		MONDO:0001713
MONDO:0850541	coagulation defects, purpura and other hemorrhagic conditions (d65-d69)	ICD10CM:D65-D69	MONDO:equivalentTo	Coagulation defects, purpura and other hemorrhagic conditions (D65-D69)		MONDO:0005570
MONDO:0850542	congenital and hereditary thrombocytopenia purpura	ICD10CM:D69.42	MONDO:equivalentTo	Congenital and hereditary thrombocytopenia purpura		MONDO:0035441
MONDO:0850543	other primary thrombocytopenia	ICD10CM:D69.49	MONDO:equivalentTo	Other primary thrombocytopenia		MONDO:0035441
MONDO:0850544	other disorders of blood and blood-forming organs (d70-d77)	ICD10CM:D70-D77	MONDO:equivalentTo	Other disorders of blood and blood-forming organs (D70-D77)		MONDO:0005570
MONDO:0850545	congenital agranulocytosis	ICD10CM:D70.0	MONDO:equivalentTo	Congenital agranulocytosis		MONDO:0001609
MONDO:0850546	agranulocytosis secondary to cancer chemotherapy	ICD10CM:D70.1	MONDO:equivalentTo	Agranulocytosis secondary to cancer chemotherapy		MONDO:0001609
MONDO:0850547	other drug-induced agranulocytosis	ICD10CM:D70.2	MONDO:equivalentTo	Other drug-induced agranulocytosis		MONDO:0001609
MONDO:0850548	neutropenia due to infection	ICD10CM:D70.3	MONDO:equivalentTo	Neutropenia due to infection		MONDO:0001609
MONDO:0850549	cyclic neutropenia	ICD10CM:D70.4	MONDO:equivalentTo	Cyclic neutropenia		MONDO:0001609
MONDO:0850550	other neutropenia	ICD10CM:D70.8	MONDO:equivalentTo	Other neutropenia		MONDO:0001609
MONDO:0850551	neutropenia, unspecified	ICD10CM:D70.9	MONDO:equivalentTo	Neutropenia, unspecified		MONDO:0001609
MONDO:0850552	hyposplenism	ICD10CM:D73.0	MONDO:equivalentTo	Hyposplenism		MONDO:0002332
MONDO:0850553	cyst of spleen	ICD10CM:D73.4	MONDO:equivalentTo	Cyst of spleen		MONDO:0002332
MONDO:0850554	other diseases of spleen	ICD10CM:D73.8	MONDO:equivalentTo	Other diseases of spleen		MONDO:0002332
MONDO:0850555	disease of spleen, unspecified	ICD10CM:D73.9	MONDO:equivalentTo	Disease of spleen, unspecified		MONDO:0002332
MONDO:0850556	certain disorders involving the immune mechanism (d80-d89)	ICD10CM:D80-D89	MONDO:equivalentTo	Certain disorders involving the immune mechanism (D80-D89)		MONDO:0005570
MONDO:0850557	immunodeficiency due to conditions classified elsewhere	ICD10CM:D84.81	MONDO:equivalentTo	Immunodeficiency due to conditions classified elsewhere		MONDO:0035547
MONDO:0850558	immunodeficiency due to drugs and external causes	ICD10CM:D84.82	MONDO:equivalentTo	Immunodeficiency due to drugs and external causes		MONDO:0035547
MONDO:0850559	other immunodeficiencies	ICD10CM:D84.89	MONDO:equivalentTo	Other immunodeficiencies		MONDO:0035547
MONDO:0850560	graft-versus-host disease	ICD10CM:D89.81	MONDO:equivalentTo	Graft-versus-host disease		MONDO:0035437
MONDO:0850561	autoimmune lymphoproliferative syndrome [alps]	ICD10CM:D89.82	MONDO:equivalentTo	Autoimmune lymphoproliferative syndrome [ALPS]		MONDO:0035437
MONDO:0850562	cytokine release syndrome	ICD10CM:D89.83	MONDO:equivalentTo	Cytokine release syndrome		MONDO:0035437
MONDO:0850563	other specified disorders involving the immune mechanism, not elsewhere classified	ICD10CM:D89.89	MONDO:equivalentTo	Other specified disorders involving the immune mechanism, not elsewhere classified		MONDO:0035437
MONDO:0850564	congenital iodine-deficiency syndrome	ICD10CM:E00	MONDO:equivalentTo	Congenital iodine-deficiency syndrome		MONDO:0003240
MONDO:0850565	endocrine, nutritional and metabolic diseases (e00-e89)	ICD10CM:E00-E89	MONDO:equivalentTo	Endocrine, nutritional and metabolic diseases (E00-E89)		
MONDO:0850566	iodine-deficiency related thyroid disorders and allied conditions	ICD10CM:E01	MONDO:equivalentTo	Iodine-deficiency related thyroid disorders and allied conditions		MONDO:0003240
MONDO:0850567	subclinical iodine-deficiency hypothyroidism	ICD10CM:E02	MONDO:equivalentTo	Subclinical iodine-deficiency hypothyroidism		MONDO:0003240
MONDO:0850568	other hypothyroidism	ICD10CM:E03	MONDO:equivalentTo	Other hypothyroidism		MONDO:0003240
MONDO:0850569	other nontoxic goiter	ICD10CM:E04	MONDO:equivalentTo	Other nontoxic goiter		MONDO:0003240
MONDO:0850570	thyrotoxicosis [hyperthyroidism]	ICD10CM:E05	MONDO:equivalentTo	Thyrotoxicosis [hyperthyroidism]		MONDO:0003240
MONDO:0850571	thyroiditis	ICD10CM:E06	MONDO:equivalentTo	Thyroiditis		MONDO:0003240
MONDO:0850572	other disorders of thyroid	ICD10CM:E07	MONDO:equivalentTo	Other disorders of thyroid		MONDO:0003240
MONDO:0850573	diabetes mellitus due to underlying condition	ICD10CM:E08	MONDO:equivalentTo	Diabetes mellitus due to underlying condition		MONDO:0005015
MONDO:0850574	drug or chemical induced diabetes mellitus	ICD10CM:E09	MONDO:equivalentTo	Drug or chemical induced diabetes mellitus		MONDO:0005015
MONDO:0850575	type 1 diabetes mellitus	ICD10CM:E10	MONDO:equivalentTo	Type 1 diabetes mellitus		MONDO:0005015
MONDO:0850576	type 2 diabetes mellitus	ICD10CM:E11	MONDO:equivalentTo	Type 2 diabetes mellitus		MONDO:0005015
MONDO:0850577	other specified diabetes mellitus	ICD10CM:E13	MONDO:equivalentTo	Other specified diabetes mellitus		MONDO:0005015
MONDO:0850578	idiopathic hypoparathyroidism	ICD10CM:E20.0	MONDO:equivalentTo	Idiopathic hypoparathyroidism		MONDO:0001220
MONDO:0850579	other hypoparathyroidism	ICD10CM:E20.8	MONDO:equivalentTo	Other hypoparathyroidism		MONDO:0001220
MONDO:0850580	hypoparathyroidism, unspecified	ICD10CM:E20.9	MONDO:equivalentTo	Hypoparathyroidism, unspecified		MONDO:0001220
MONDO:0850581	nelson's syndrome	ICD10CM:E24.1	MONDO:equivalentTo	Nelson's syndrome		MONDO:0018912
MONDO:0850582	drug-induced cushing's syndrome	ICD10CM:E24.2	MONDO:equivalentTo	Drug-induced Cushing's syndrome		MONDO:0018912
MONDO:0850583	ectopic acth syndrome	ICD10CM:E24.3	MONDO:equivalentTo	Ectopic ACTH syndrome		MONDO:0018912
MONDO:0850584	alcohol-induced pseudo-cushing's syndrome	ICD10CM:E24.4	MONDO:equivalentTo	Alcohol-induced pseudo-Cushing's syndrome		MONDO:0018912
MONDO:0850585	other cushing's syndrome	ICD10CM:E24.8	MONDO:equivalentTo	Other Cushing's syndrome		MONDO:0018912
MONDO:0850586	cushing's syndrome, unspecified	ICD10CM:E24.9	MONDO:equivalentTo	Cushing's syndrome, unspecified		MONDO:0018912
MONDO:0850587	conn's syndrome	ICD10CM:E26.01	MONDO:equivalentTo	Conn's syndrome		MONDO:0001422
MONDO:0850588	other primary hyperaldosteronism	ICD10CM:E26.09	MONDO:equivalentTo	Other primary hyperaldosteronism		MONDO:0001422
MONDO:0850589	secondary hyperaldosteronism	ICD10CM:E26.1	MONDO:equivalentTo	Secondary hyperaldosteronism		MONDO:0003009
MONDO:0850590	other hyperaldosteronism	ICD10CM:E26.8	MONDO:equivalentTo	Other hyperaldosteronism		MONDO:0003009
MONDO:0850591	hyperaldosteronism, unspecified	ICD10CM:E26.9	MONDO:equivalentTo	Hyperaldosteronism, unspecified		MONDO:0003009
MONDO:0850592	unspecified adrenocortical insufficiency	ICD10CM:E27.40	MONDO:equivalentTo	Unspecified adrenocortical insufficiency		MONDO:0035320
MONDO:0850593	other adrenocortical insufficiency	ICD10CM:E27.49	MONDO:equivalentTo	Other adrenocortical insufficiency		MONDO:0035320
MONDO:0850594	androgen excess	ICD10CM:E28.1	MONDO:equivalentTo	Androgen excess		MONDO:0001889
MONDO:0850595	polycystic ovarian syndrome	ICD10CM:E28.2	MONDO:equivalentTo	Polycystic ovarian syndrome		MONDO:0001889
MONDO:0850596	premature menopause	ICD10CM:E28.31	MONDO:equivalentTo	Premature menopause		MONDO:0005387
MONDO:0850597	other primary ovarian failure	ICD10CM:E28.39	MONDO:equivalentTo	Other primary ovarian failure		MONDO:0005387
MONDO:0850598	other ovarian dysfunction	ICD10CM:E28.8	MONDO:equivalentTo	Other ovarian dysfunction		MONDO:0001889
MONDO:0850599	ovarian dysfunction, unspecified	ICD10CM:E28.9	MONDO:equivalentTo	Ovarian dysfunction, unspecified		MONDO:0001889
MONDO:0850600	marasmic kwashiorkor	ICD10CM:E42	MONDO:equivalentTo	Marasmic kwashiorkor		MONDO:0006873
MONDO:0850601	unspecified severe protein-calorie malnutrition	ICD10CM:E43	MONDO:equivalentTo	Unspecified severe protein-calorie malnutrition		MONDO:0006873
MONDO:0850602	protein-calorie malnutrition of moderate and mild degree	ICD10CM:E44	MONDO:equivalentTo	Protein-calorie malnutrition of moderate and mild degree		MONDO:0006873
MONDO:0850603	retarded development following protein-calorie malnutrition	ICD10CM:E45	MONDO:equivalentTo	Retarded development following protein-calorie malnutrition		MONDO:0006873
MONDO:0850604	unspecified protein-calorie malnutrition	ICD10CM:E46	MONDO:equivalentTo	Unspecified protein-calorie malnutrition		MONDO:0006873
MONDO:0850605	rickets, active	ICD10CM:E55.0	MONDO:equivalentTo	Rickets, active		MONDO:0100471
MONDO:0850606	vitamin d deficiency, unspecified	ICD10CM:E55.9	MONDO:equivalentTo	Vitamin D deficiency, unspecified		MONDO:0100471
MONDO:0850607	disorders of aromatic amino-acid metabolism	ICD10CM:E70	MONDO:equivalentTo	Disorders of aromatic amino-acid metabolism		MONDO:0005066
MONDO:0850608	albinism, unspecified	ICD10CM:E70.30	MONDO:equivalentTo	Albinism, unspecified		MONDO:0043209
MONDO:0850609	ocular albinism	ICD10CM:E70.31	MONDO:equivalentTo	Ocular albinism		MONDO:0043209
MONDO:0850610	oculocutaneous albinism	ICD10CM:E70.32	MONDO:equivalentTo	Oculocutaneous albinism		MONDO:0043209
MONDO:0850611	albinism with hematologic abnormality	ICD10CM:E70.33	MONDO:equivalentTo	Albinism with hematologic abnormality		MONDO:0043209
MONDO:0850612	other specified albinism	ICD10CM:E70.39	MONDO:equivalentTo	Other specified albinism		MONDO:0043209
MONDO:0850613	disorders of branched-chain amino-acid metabolism and fatty-acid metabolism	ICD10CM:E71	MONDO:equivalentTo	Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism		MONDO:0005066
MONDO:0850614	other disorders of amino-acid metabolism	ICD10CM:E72	MONDO:equivalentTo	Other disorders of amino-acid metabolism		MONDO:0005066
MONDO:0850615	lactose intolerance	ICD10CM:E73	MONDO:equivalentTo	Lactose intolerance		MONDO:0005066
MONDO:0850616	other disorders of carbohydrate metabolism	ICD10CM:E74	MONDO:equivalentTo	Other disorders of carbohydrate metabolism		MONDO:0005066
MONDO:0850617	glycogen storage disease, unspecified	ICD10CM:E74.00	MONDO:equivalentTo	Glycogen storage disease, unspecified		MONDO:0002412
MONDO:0850618	pompe disease	ICD10CM:E74.02	MONDO:equivalentTo	Pompe disease		MONDO:0002412
MONDO:0850619	cori disease	ICD10CM:E74.03	MONDO:equivalentTo	Cori disease		MONDO:0002412
MONDO:0850620	mcardle disease	ICD10CM:E74.04	MONDO:equivalentTo	McArdle disease		MONDO:0002412
MONDO:0850621	other glycogen storage disease	ICD10CM:E74.09	MONDO:equivalentTo	Other glycogen storage disease		MONDO:0002412
MONDO:0850622	disorders of sphingolipid metabolism and other lipid storage disorders	ICD10CM:E75	MONDO:equivalentTo	Disorders of sphingolipid metabolism and other lipid storage disorders		MONDO:0005066
MONDO:0850623	gm2 gangliosidosis, unspecified	ICD10CM:E75.00	MONDO:equivalentTo	GM2 gangliosidosis, unspecified		MONDO:0017720
MONDO:0850624	other gm2 gangliosidosis	ICD10CM:E75.09	MONDO:equivalentTo	Other GM2 gangliosidosis		MONDO:0017720
MONDO:0850625	disorders of glycosaminoglycan metabolism	ICD10CM:E76	MONDO:equivalentTo	Disorders of glycosaminoglycan metabolism		MONDO:0005066
MONDO:0850626	disorders of glycoprotein metabolism	ICD10CM:E77	MONDO:equivalentTo	Disorders of glycoprotein metabolism		MONDO:0005066
MONDO:0850627	disorders of lipoprotein metabolism and other lipidemias	ICD10CM:E78	MONDO:equivalentTo	Disorders of lipoprotein metabolism and other lipidemias		MONDO:0005066
MONDO:0850628	disorders of purine and pyrimidine metabolism	ICD10CM:E79	MONDO:equivalentTo	Disorders of purine and pyrimidine metabolism		MONDO:0005066
MONDO:0850629	disorders of porphyrin and bilirubin metabolism	ICD10CM:E80	MONDO:equivalentTo	Disorders of porphyrin and bilirubin metabolism		MONDO:0005066
MONDO:0850630	disorders of copper metabolism	ICD10CM:E83.0	MONDO:equivalentTo	Disorders of copper metabolism		MONDO:0000226
