mondo_id	mondo_label	xref	xref_source	original_label	definition	parents
MONDO:0940076	mental and behavioural disorders due to use of volatile solvents : amnesic syndrome	ICD10WHO:F18.6	MONDO:equivalentTo	Mental and behavioural disorders due to use of volatile solvents : amnesic syndrome		
MONDO:0940077	mental and behavioural disorders due to use of volatile solvents : residual and late-onset psychotic disorder	ICD10WHO:F18.7	MONDO:equivalentTo	Mental and behavioural disorders due to use of volatile solvents : residual and late-onset psychotic disorder		
MONDO:0940078	mental and behavioural disorders due to use of volatile solvents : other mental and behavioural disorders	ICD10WHO:F18.8	MONDO:equivalentTo	Mental and behavioural disorders due to use of volatile solvents : other mental and behavioural disorders		
MONDO:0940079	mental and behavioural disorders due to use of volatile solvents : unspecified mental and behavioural disorder	ICD10WHO:F18.9	MONDO:equivalentTo	Mental and behavioural disorders due to use of volatile solvents : unspecified mental and behavioural disorder		
MONDO:0940080	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances	ICD10WHO:F19	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances		
MONDO:0940081	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : acute intoxication	ICD10WHO:F19.0	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : acute intoxication		
MONDO:0940082	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : harmful use	ICD10WHO:F19.1	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : harmful use		
MONDO:0940083	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : dependence syndrome	ICD10WHO:F19.2	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : dependence syndrome		
MONDO:0940084	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances withdrawal state	ICD10WHO:F19.3	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances withdrawal state		
MONDO:0940085	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances withdrawal state with delirium	ICD10WHO:F19.4	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances withdrawal state with delirium		
MONDO:0940086	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : psychotic disorder	ICD10WHO:F19.5	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : psychotic disorder		
MONDO:0940087	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : amnesic syndrome	ICD10WHO:F19.6	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : amnesic syndrome		
MONDO:0940088	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : residual and late-onset psychotic disorder	ICD10WHO:F19.7	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : residual and late-onset psychotic disorder		
MONDO:0940089	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : other mental and behavioural disorders	ICD10WHO:F19.8	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : other mental and behavioural disorders		
MONDO:0940090	mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : unspecified mental and behavioural disorder	ICD10WHO:F19.9	MONDO:equivalentTo	Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : unspecified mental and behavioural disorder		
MONDO:0940091	schizophrenia	ICD10WHO:F20	MONDO:equivalentTo	Schizophrenia		
MONDO:0940092	schizophrenia, schizotypal and delusional disorders	ICD10WHO:F20-F29	MONDO:equivalentTo	Schizophrenia, schizotypal and delusional disorders		
MONDO:0940093	paranoid schizophrenia	ICD10WHO:F20.0	MONDO:equivalentTo	Paranoid schizophrenia		
MONDO:0940094	hebephrenic schizophrenia	ICD10WHO:F20.1	MONDO:equivalentTo	Hebephrenic schizophrenia		
MONDO:0940095	catatonic schizophrenia	ICD10WHO:F20.2	MONDO:equivalentTo	Catatonic schizophrenia		
MONDO:0940096	undifferentiated schizophrenia	ICD10WHO:F20.3	MONDO:equivalentTo	Undifferentiated schizophrenia		
MONDO:0940097	post-schizophrenic depression	ICD10WHO:F20.4	MONDO:equivalentTo	Post-schizophrenic depression		
MONDO:0940098	residual schizophrenia	ICD10WHO:F20.5	MONDO:equivalentTo	Residual schizophrenia		
MONDO:0940099	simple schizophrenia	ICD10WHO:F20.6	MONDO:equivalentTo	Simple schizophrenia		
MONDO:0940100	other schizophrenia	ICD10WHO:F20.8	MONDO:equivalentTo	Other schizophrenia		
MONDO:0940101	schizophrenia, unspecified	ICD10WHO:F20.9	MONDO:equivalentTo	Schizophrenia, unspecified		
MONDO:0940102	schizotypal disorder	ICD10WHO:F21	MONDO:equivalentTo	Schizotypal disorder		
MONDO:0940103	persistent delusional disorders	ICD10WHO:F22	MONDO:equivalentTo	Persistent delusional disorders		
MONDO:0940104	other persistent delusional disorders	ICD10WHO:F22.8	MONDO:equivalentTo	Other persistent delusional disorders		
MONDO:0940105	persistent delusional disorder, unspecified	ICD10WHO:F22.9	MONDO:equivalentTo	Persistent delusional disorder, unspecified		
MONDO:0940106	acute and transient psychotic disorders	ICD10WHO:F23	MONDO:equivalentTo	Acute and transient psychotic disorders		
MONDO:0940107	acute polymorphic psychotic disorder without symptoms of schizophrenia	ICD10WHO:F23.0	MONDO:equivalentTo	Acute polymorphic psychotic disorder without symptoms of schizophrenia		
MONDO:0940108	acute polymorphic psychotic disorder with symptoms of schizophrenia	ICD10WHO:F23.1	MONDO:equivalentTo	Acute polymorphic psychotic disorder with symptoms of schizophrenia		
MONDO:0940109	acute schizophrenia-like psychotic disorder	ICD10WHO:F23.2	MONDO:equivalentTo	Acute schizophrenia-like psychotic disorder		
MONDO:0940110	other acute predominantly delusional psychotic disorders	ICD10WHO:F23.3	MONDO:equivalentTo	Other acute predominantly delusional psychotic disorders		
MONDO:0940111	other acute and transient psychotic disorders	ICD10WHO:F23.8	MONDO:equivalentTo	Other acute and transient psychotic disorders		
MONDO:0940112	acute and transient psychotic disorder, unspecified	ICD10WHO:F23.9	MONDO:equivalentTo	Acute and transient psychotic disorder, unspecified		
MONDO:0940113	induced delusional disorder	ICD10WHO:F24	MONDO:equivalentTo	Induced delusional disorder		
MONDO:0940114	schizoaffective disorders	ICD10WHO:F25	MONDO:equivalentTo	Schizoaffective disorders		
MONDO:0940115	schizoaffective disorder, manic type	ICD10WHO:F25.0	MONDO:equivalentTo	Schizoaffective disorder, manic type		
MONDO:0940116	schizoaffective disorder, depressive type	ICD10WHO:F25.1	MONDO:equivalentTo	Schizoaffective disorder, depressive type		
MONDO:0940117	schizoaffective disorder, mixed type	ICD10WHO:F25.2	MONDO:equivalentTo	Schizoaffective disorder, mixed type		
MONDO:0940118	other schizoaffective disorders	ICD10WHO:F25.8	MONDO:equivalentTo	Other schizoaffective disorders		
MONDO:0940119	schizoaffective disorder, unspecified	ICD10WHO:F25.9	MONDO:equivalentTo	Schizoaffective disorder, unspecified		
MONDO:0940120	other nonorganic psychotic disorders	ICD10WHO:F28	MONDO:equivalentTo	Other nonorganic psychotic disorders		
MONDO:0940121	unspecified nonorganic psychosis	ICD10WHO:F29	MONDO:equivalentTo	Unspecified nonorganic psychosis		
MONDO:0940122	manic episode	ICD10WHO:F30	MONDO:equivalentTo	Manic episode		
MONDO:0940123	mood [affective] disorders	ICD10WHO:F30-F39	MONDO:equivalentTo	Mood [affective] disorders		
MONDO:0940124	hypomania	ICD10WHO:F30.0	MONDO:equivalentTo	Hypomania		
MONDO:0940125	mania without psychotic symptoms	ICD10WHO:F30.1	MONDO:equivalentTo	Mania without psychotic symptoms		
MONDO:0940126	mania with psychotic symptoms	ICD10WHO:F30.2	MONDO:equivalentTo	Mania with psychotic symptoms		
MONDO:0940127	other manic episodes	ICD10WHO:F30.8	MONDO:equivalentTo	Other manic episodes		
MONDO:0940128	manic episode, unspecified	ICD10WHO:F30.9	MONDO:equivalentTo	Manic episode, unspecified		
MONDO:0940129	depressive episode	ICD10WHO:F32	MONDO:equivalentTo	Depressive episode		
MONDO:0940130	mild depressive episode	ICD10WHO:F32.0	MONDO:equivalentTo	Mild depressive episode		
MONDO:0940131	moderate depressive episode	ICD10WHO:F32.1	MONDO:equivalentTo	Moderate depressive episode		
MONDO:0940132	severe depressive episode without psychotic symptoms	ICD10WHO:F32.2	MONDO:equivalentTo	Severe depressive episode without psychotic symptoms		
MONDO:0940133	severe depressive episode with psychotic symptoms	ICD10WHO:F32.3	MONDO:equivalentTo	Severe depressive episode with psychotic symptoms		
MONDO:0940134	other depressive episodes	ICD10WHO:F32.8	MONDO:equivalentTo	Other depressive episodes		
MONDO:0940135	depressive episode, unspecified	ICD10WHO:F32.9	MONDO:equivalentTo	Depressive episode, unspecified		
MONDO:0940136	recurrent depressive disorder	ICD10WHO:F33	MONDO:equivalentTo	Recurrent depressive disorder		
MONDO:0940137	recurrent depressive disorder, current episode mild	ICD10WHO:F33.0	MONDO:equivalentTo	Recurrent depressive disorder, current episode mild		
MONDO:0940138	recurrent depressive disorder, current episode moderate	ICD10WHO:F33.1	MONDO:equivalentTo	Recurrent depressive disorder, current episode moderate		
MONDO:0940139	recurrent depressive disorder, current episode severe without psychotic symptoms	ICD10WHO:F33.2	MONDO:equivalentTo	Recurrent depressive disorder, current episode severe without psychotic symptoms		
MONDO:0940140	recurrent depressive disorder, current episode severe with psychotic symptoms	ICD10WHO:F33.3	MONDO:equivalentTo	Recurrent depressive disorder, current episode severe with psychotic symptoms		
MONDO:0940141	recurrent depressive disorder, currently in remission	ICD10WHO:F33.4	MONDO:equivalentTo	Recurrent depressive disorder, currently in remission		
MONDO:0940142	other recurrent depressive disorders	ICD10WHO:F33.8	MONDO:equivalentTo	Other recurrent depressive disorders		
MONDO:0940143	recurrent depressive disorder, unspecified	ICD10WHO:F33.9	MONDO:equivalentTo	Recurrent depressive disorder, unspecified		
MONDO:0940144	persistent mood [affective] disorders	ICD10WHO:F34	MONDO:equivalentTo	Persistent mood [affective] disorders		
MONDO:0940145	cyclothymia	ICD10WHO:F34.0	MONDO:equivalentTo	Cyclothymia		
MONDO:0940146	dysthymia	ICD10WHO:F34.1	MONDO:equivalentTo	Dysthymia		
MONDO:0940147	other persistent mood [affective] disorders	ICD10WHO:F34.8	MONDO:equivalentTo	Other persistent mood [affective] disorders		
MONDO:0940148	persistent mood [affective] disorder, unspecified	ICD10WHO:F34.9	MONDO:equivalentTo	Persistent mood [affective] disorder, unspecified		
MONDO:0940149	other mood [affective] disorders	ICD10WHO:F38	MONDO:equivalentTo	Other mood [affective] disorders		
MONDO:0940150	other single mood [affective] disorders	ICD10WHO:F38.0	MONDO:equivalentTo	Other single mood [affective] disorders		
MONDO:0940151	other recurrent mood [affective] disorders	ICD10WHO:F38.1	MONDO:equivalentTo	Other recurrent mood [affective] disorders		
MONDO:0940152	other specified mood [affective] disorders	ICD10WHO:F38.8	MONDO:equivalentTo	Other specified mood [affective] disorders		
MONDO:0940153	unspecified mood [affective] disorder	ICD10WHO:F39	MONDO:equivalentTo	Unspecified mood [affective] disorder		
MONDO:0940154	phobic anxiety disorders	ICD10WHO:F40	MONDO:equivalentTo	Phobic anxiety disorders		
MONDO:0940155	neurotic, stress-related and somatoform disorders	ICD10WHO:F40-F48	MONDO:equivalentTo	Neurotic, stress-related and somatoform disorders		
MONDO:0940156	agoraphobia	ICD10WHO:F40.0	MONDO:equivalentTo	Agoraphobia		
MONDO:0940157	social phobias	ICD10WHO:F40.1	MONDO:equivalentTo	Social phobias		
MONDO:0940158	specific (isolated) phobias	ICD10WHO:F40.2	MONDO:equivalentTo	Specific (isolated) phobias		
MONDO:0940159	other phobic anxiety disorders	ICD10WHO:F40.8	MONDO:equivalentTo	Other phobic anxiety disorders		
MONDO:0940160	phobic anxiety disorder, unspecified	ICD10WHO:F40.9	MONDO:equivalentTo	Phobic anxiety disorder, unspecified		
MONDO:0940161	other anxiety disorders	ICD10WHO:F41	MONDO:equivalentTo	Other anxiety disorders		
MONDO:0940162	panic disorder [episodic paroxysmal anxiety]	ICD10WHO:F41.0	MONDO:equivalentTo	Panic disorder [episodic paroxysmal anxiety]		
MONDO:0940163	generalized anxiety disorder	ICD10WHO:F41.1	MONDO:equivalentTo	Generalized anxiety disorder		
MONDO:0940164	mixed anxiety and depressive disorder	ICD10WHO:F41.2	MONDO:equivalentTo	Mixed anxiety and depressive disorder		
MONDO:0940165	other mixed anxiety disorders	ICD10WHO:F41.3	MONDO:equivalentTo	Other mixed anxiety disorders		
MONDO:0940166	other specified anxiety disorders	ICD10WHO:F41.8	MONDO:equivalentTo	Other specified anxiety disorders		
MONDO:0940167	anxiety disorder, unspecified	ICD10WHO:F41.9	MONDO:equivalentTo	Anxiety disorder, unspecified		
MONDO:0940168	obsessive-compulsive disorder	ICD10WHO:F42	MONDO:equivalentTo	Obsessive-compulsive disorder		
MONDO:0940169	predominantly obsessional thoughts or ruminations	ICD10WHO:F42.0	MONDO:equivalentTo	Predominantly obsessional thoughts or ruminations		
MONDO:0940170	predominantly compulsive acts [obsessional rituals]	ICD10WHO:F42.1	MONDO:equivalentTo	Predominantly compulsive acts [obsessional rituals]		
MONDO:0940171	mixed obsessional thoughts and acts	ICD10WHO:F42.2	MONDO:equivalentTo	Mixed obsessional thoughts and acts		
MONDO:0940172	other obsessive-compulsive disorders	ICD10WHO:F42.8	MONDO:equivalentTo	Other obsessive-compulsive disorders		
MONDO:0940173	obsessive-compulsive disorder, unspecified	ICD10WHO:F42.9	MONDO:equivalentTo	Obsessive-compulsive disorder, unspecified		
MONDO:0940174	reaction to severe stress, and adjustment disorders	ICD10WHO:F43	MONDO:equivalentTo	Reaction to severe stress, and adjustment disorders		
MONDO:0940175	acute stress reaction	ICD10WHO:F43.0	MONDO:equivalentTo	Acute stress reaction		
MONDO:0940176	post-traumatic stress disorder	ICD10WHO:F43.1	MONDO:equivalentTo	Post-traumatic stress disorder		
MONDO:0940177	adjustment disorders	ICD10WHO:F43.2	MONDO:equivalentTo	Adjustment disorders		
MONDO:0940178	other reactions to severe stress	ICD10WHO:F43.8	MONDO:equivalentTo	Other reactions to severe stress		
MONDO:0940179	reaction to severe stress, unspecified	ICD10WHO:F43.9	MONDO:equivalentTo	Reaction to severe stress, unspecified		
MONDO:0940180	dissociative [conversion] disorders	ICD10WHO:F44	MONDO:equivalentTo	Dissociative [conversion] disorders		
MONDO:0940181	dissociative amnesia	ICD10WHO:F44.0	MONDO:equivalentTo	Dissociative amnesia		
MONDO:0940182	dissociative fugue	ICD10WHO:F44.1	MONDO:equivalentTo	Dissociative fugue		
MONDO:0940183	dissociative stupor	ICD10WHO:F44.2	MONDO:equivalentTo	Dissociative stupor		
MONDO:0940184	trance and possession disorders	ICD10WHO:F44.3	MONDO:equivalentTo	Trance and possession disorders		
MONDO:0940185	dissociative motor disorders	ICD10WHO:F44.4	MONDO:equivalentTo	Dissociative motor disorders		
MONDO:0940186	dissociative convulsions	ICD10WHO:F44.5	MONDO:equivalentTo	Dissociative convulsions		
MONDO:0940187	dissociative anaesthesia and sensory loss	ICD10WHO:F44.6	MONDO:equivalentTo	Dissociative anaesthesia and sensory loss		
MONDO:0940188	mixed dissociative [conversion] disorders	ICD10WHO:F44.7	MONDO:equivalentTo	Mixed dissociative [conversion] disorders		
MONDO:0940189	other dissociative [conversion] disorders	ICD10WHO:F44.8	MONDO:equivalentTo	Other dissociative [conversion] disorders		
MONDO:0940190	dissociative [conversion] disorder, unspecified	ICD10WHO:F44.9	MONDO:equivalentTo	Dissociative [conversion] disorder, unspecified		
MONDO:0940191	somatoform disorders	ICD10WHO:F45	MONDO:equivalentTo	Somatoform disorders		
MONDO:0940192	somatization disorder	ICD10WHO:F45.0	MONDO:equivalentTo	Somatization disorder		
MONDO:0940193	undifferentiated somatoform disorder	ICD10WHO:F45.1	MONDO:equivalentTo	Undifferentiated somatoform disorder		
MONDO:0940194	hypochondriacal disorder	ICD10WHO:F45.2	MONDO:equivalentTo	Hypochondriacal disorder		
MONDO:0940195	somatoform autonomic dysfunction	ICD10WHO:F45.3	MONDO:equivalentTo	Somatoform autonomic dysfunction		
MONDO:0940196	persistent somatoform pain disorder	ICD10WHO:F45.4	MONDO:equivalentTo	Persistent somatoform pain disorder		
MONDO:0940197	other somatoform disorders	ICD10WHO:F45.8	MONDO:equivalentTo	Other somatoform disorders		
MONDO:0940198	somatoform disorder, unspecified	ICD10WHO:F45.9	MONDO:equivalentTo	Somatoform disorder, unspecified		
MONDO:0940199	other neurotic disorders	ICD10WHO:F48	MONDO:equivalentTo	Other neurotic disorders		
MONDO:0940200	neurasthenia	ICD10WHO:F48.0	MONDO:equivalentTo	Neurasthenia		
MONDO:0940201	depersonalization-derealization syndrome	ICD10WHO:F48.1	MONDO:equivalentTo	Depersonalization-derealization syndrome		
MONDO:0940202	other specified neurotic disorders	ICD10WHO:F48.8	MONDO:equivalentTo	Other specified neurotic disorders		
MONDO:0940203	neurotic disorder, unspecified	ICD10WHO:F48.9	MONDO:equivalentTo	Neurotic disorder, unspecified		
MONDO:0940204	eating disorders	ICD10WHO:F50	MONDO:equivalentTo	Eating disorders		
MONDO:0940205	behavioural syndromes associated with physiological disturbances and physical factors	ICD10WHO:F50-F59	MONDO:equivalentTo	Behavioural syndromes associated with physiological disturbances and physical factors		
MONDO:0940206	anorexia nervosa	ICD10WHO:F50.0	MONDO:equivalentTo	Anorexia nervosa		
MONDO:0940207	atypical anorexia nervosa	ICD10WHO:F50.1	MONDO:equivalentTo	Atypical anorexia nervosa		
MONDO:0940208	bulimia nervosa	ICD10WHO:F50.2	MONDO:equivalentTo	Bulimia nervosa		
MONDO:0940209	atypical bulimia nervosa	ICD10WHO:F50.3	MONDO:equivalentTo	Atypical bulimia nervosa		
MONDO:0940210	overeating associated with other psychological disturbances	ICD10WHO:F50.4	MONDO:equivalentTo	Overeating associated with other psychological disturbances		
MONDO:0940211	vomiting associated with other psychological disturbances	ICD10WHO:F50.5	MONDO:equivalentTo	Vomiting associated with other psychological disturbances		
MONDO:0940212	other eating disorders	ICD10WHO:F50.8	MONDO:equivalentTo	Other eating disorders		
MONDO:0940213	eating disorder, unspecified	ICD10WHO:F50.9	MONDO:equivalentTo	Eating disorder, unspecified		
MONDO:0940214	nonorganic sleep disorders	ICD10WHO:F51	MONDO:equivalentTo	Nonorganic sleep disorders		
MONDO:0940215	nonorganic insomnia	ICD10WHO:F51.0	MONDO:equivalentTo	Nonorganic insomnia		
MONDO:0940216	nonorganic hypersomnia	ICD10WHO:F51.1	MONDO:equivalentTo	Nonorganic hypersomnia		
MONDO:0940217	nonorganic disorder of the sleep-wake schedule	ICD10WHO:F51.2	MONDO:equivalentTo	Nonorganic disorder of the sleep-wake schedule		
MONDO:0940218	sleepwalking [somnambulism]	ICD10WHO:F51.3	MONDO:equivalentTo	Sleepwalking [somnambulism]		
MONDO:0940219	sleep terrors [night terrors]	ICD10WHO:F51.4	MONDO:equivalentTo	Sleep terrors [night terrors]		
MONDO:0940220	nightmares	ICD10WHO:F51.5	MONDO:equivalentTo	Nightmares		
MONDO:0940221	other nonorganic sleep disorders	ICD10WHO:F51.8	MONDO:equivalentTo	Other nonorganic sleep disorders		
MONDO:0940222	nonorganic sleep disorder, unspecified	ICD10WHO:F51.9	MONDO:equivalentTo	Nonorganic sleep disorder, unspecified		
MONDO:0940223	sexual dysfunction, not caused by organic disorder or disease	ICD10WHO:F52	MONDO:equivalentTo	Sexual dysfunction, not caused by organic disorder or disease		
MONDO:0940224	lack or loss of sexual desire	ICD10WHO:F52.0	MONDO:equivalentTo	Lack or loss of sexual desire		
MONDO:0940225	sexual aversion and lack of sexual enjoyment	ICD10WHO:F52.1	MONDO:equivalentTo	Sexual aversion and lack of sexual enjoyment		
MONDO:0940226	failure of genital response	ICD10WHO:F52.2	MONDO:equivalentTo	Failure of genital response		
MONDO:0940227	orgasmic dysfunction	ICD10WHO:F52.3	MONDO:equivalentTo	Orgasmic dysfunction		
MONDO:0940228	premature ejaculation	ICD10WHO:F52.4	MONDO:equivalentTo	Premature ejaculation		
MONDO:0940229	nonorganic vaginismus	ICD10WHO:F52.5	MONDO:equivalentTo	Nonorganic vaginismus		
MONDO:0940230	nonorganic dyspareunia	ICD10WHO:F52.6	MONDO:equivalentTo	Nonorganic dyspareunia		
MONDO:0940231	excessive sexual drive	ICD10WHO:F52.7	MONDO:equivalentTo	Excessive sexual drive		
MONDO:0940232	other sexual dysfunction, not caused by organic disorder or disease	ICD10WHO:F52.8	MONDO:equivalentTo	Other sexual dysfunction, not caused by organic disorder or disease		
MONDO:0940233	unspecified sexual dysfunction, not caused by organic disorder or disease	ICD10WHO:F52.9	MONDO:equivalentTo	Unspecified sexual dysfunction, not caused by organic disorder or disease		
MONDO:0940234	mental and behavioural disorders associated with the puerperium, not elsewhere classified	ICD10WHO:F53	MONDO:equivalentTo	Mental and behavioural disorders associated with the puerperium, not elsewhere classified		
MONDO:0940235	mild mental and behavioural disorders associated with the puerperium, not elsewhere classified	ICD10WHO:F53.0	MONDO:equivalentTo	Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified		
MONDO:0940236	severe mental and behavioural disorders associated with the puerperium, not elsewhere classified	ICD10WHO:F53.1	MONDO:equivalentTo	Severe mental and behavioural disorders associated with the puerperium, not elsewhere classified		
MONDO:0940237	other mental and behavioural disorders associated with the puerperium, not elsewhere classified	ICD10WHO:F53.8	MONDO:equivalentTo	Other mental and behavioural disorders associated with the puerperium, not elsewhere classified		
MONDO:0940238	puerperal mental disorder, unspecified	ICD10WHO:F53.9	MONDO:equivalentTo	Puerperal mental disorder, unspecified		
MONDO:0940239	psychological and behavioural factors associated with disorders or diseases classified elsewhere	ICD10WHO:F54	MONDO:equivalentTo	Psychological and behavioural factors associated with disorders or diseases classified elsewhere		
MONDO:0940240	abuse of non-dependence-producing substances	ICD10WHO:F55	MONDO:equivalentTo	Abuse of non-dependence-producing substances		
MONDO:0940241	unspecified behavioural syndromes associated with physiological disturbances and physical factors	ICD10WHO:F59	MONDO:equivalentTo	Unspecified behavioural syndromes associated with physiological disturbances and physical factors		
MONDO:0940242	specific personality disorders	ICD10WHO:F60	MONDO:equivalentTo	Specific personality disorders		
MONDO:0940243	disorders of adult personality and behaviour	ICD10WHO:F60-F69	MONDO:equivalentTo	Disorders of adult personality and behaviour		
MONDO:0940244	paranoid personality disorder	ICD10WHO:F60.0	MONDO:equivalentTo	Paranoid personality disorder		
MONDO:0940245	schizoid personality disorder	ICD10WHO:F60.1	MONDO:equivalentTo	Schizoid personality disorder		
MONDO:0940246	dissocial personality disorder	ICD10WHO:F60.2	MONDO:equivalentTo	Dissocial personality disorder		
MONDO:0940247	emotionally unstable personality disorder	ICD10WHO:F60.3	MONDO:equivalentTo	Emotionally unstable personality disorder		
MONDO:0940248	histrionic personality disorder	ICD10WHO:F60.4	MONDO:equivalentTo	Histrionic personality disorder		
MONDO:0940249	anankastic personality disorder	ICD10WHO:F60.5	MONDO:equivalentTo	Anankastic personality disorder		
MONDO:0940250	anxious [avoidant] personality disorder	ICD10WHO:F60.6	MONDO:equivalentTo	Anxious [avoidant] personality disorder		
MONDO:0940251	dependent personality disorder	ICD10WHO:F60.7	MONDO:equivalentTo	Dependent personality disorder		
MONDO:0940252	other specific personality disorders	ICD10WHO:F60.8	MONDO:equivalentTo	Other specific personality disorders		
MONDO:0940253	personality disorder, unspecified	ICD10WHO:F60.9	MONDO:equivalentTo	Personality disorder, unspecified		
MONDO:0940254	mixed and other personality disorders	ICD10WHO:F61	MONDO:equivalentTo	Mixed and other personality disorders		
MONDO:0940255	enduring personality changes, not attributable to brain damage and disease	ICD10WHO:F62	MONDO:equivalentTo	Enduring personality changes, not attributable to brain damage and disease		
MONDO:0940256	enduring personality change after catastrophic experience	ICD10WHO:F62.0	MONDO:equivalentTo	Enduring personality change after catastrophic experience		
MONDO:0940257	enduring personality change after psychiatric illness	ICD10WHO:F62.1	MONDO:equivalentTo	Enduring personality change after psychiatric illness		
MONDO:0940258	other enduring personality changes	ICD10WHO:F62.8	MONDO:equivalentTo	Other enduring personality changes		
MONDO:0940259	enduring personality change, unspecified	ICD10WHO:F62.9	MONDO:equivalentTo	Enduring personality change, unspecified		
MONDO:0940260	habit and impulse disorders	ICD10WHO:F63	MONDO:equivalentTo	Habit and impulse disorders		
MONDO:0940261	pathological gambling	ICD10WHO:F63.0	MONDO:equivalentTo	Pathological gambling		
MONDO:0940262	pathological fire-setting [pyromania]	ICD10WHO:F63.1	MONDO:equivalentTo	Pathological fire-setting [pyromania]		
MONDO:0940263	pathological stealing [kleptomania]	ICD10WHO:F63.2	MONDO:equivalentTo	Pathological stealing [kleptomania]		
MONDO:0940264	trichotillomania	ICD10WHO:F63.3	MONDO:equivalentTo	Trichotillomania		
MONDO:0940265	other habit and impulse disorders	ICD10WHO:F63.8	MONDO:equivalentTo	Other habit and impulse disorders		
MONDO:0940266	habit and impulse disorder, unspecified	ICD10WHO:F63.9	MONDO:equivalentTo	Habit and impulse disorder, unspecified		
MONDO:0940267	gender identity disorders	ICD10WHO:F64	MONDO:equivalentTo	Gender identity disorders		
MONDO:0940268	transsexualism	ICD10WHO:F64.0	MONDO:equivalentTo	Transsexualism		
MONDO:0940269	dual-role transvestism	ICD10WHO:F64.1	MONDO:equivalentTo	Dual-role transvestism		
MONDO:0940270	gender identity disorder of childhood	ICD10WHO:F64.2	MONDO:equivalentTo	Gender identity disorder of childhood		
MONDO:0940271	other gender identity disorders	ICD10WHO:F64.8	MONDO:equivalentTo	Other gender identity disorders		
MONDO:0940272	gender identity disorder, unspecified	ICD10WHO:F64.9	MONDO:equivalentTo	Gender identity disorder, unspecified		
MONDO:0940273	disorders of sexual preference	ICD10WHO:F65	MONDO:equivalentTo	Disorders of sexual preference		
MONDO:0940274	fetishism	ICD10WHO:F65.0	MONDO:equivalentTo	Fetishism		
MONDO:0940275	fetishistic transvestism	ICD10WHO:F65.1	MONDO:equivalentTo	Fetishistic transvestism		
MONDO:0940276	exhibitionism	ICD10WHO:F65.2	MONDO:equivalentTo	Exhibitionism		
MONDO:0940277	voyeurism	ICD10WHO:F65.3	MONDO:equivalentTo	Voyeurism		
MONDO:0940278	paedophilia	ICD10WHO:F65.4	MONDO:equivalentTo	Paedophilia		
MONDO:0940279	sadomasochism	ICD10WHO:F65.5	MONDO:equivalentTo	Sadomasochism		
MONDO:0940280	multiple disorders of sexual preference	ICD10WHO:F65.6	MONDO:equivalentTo	Multiple disorders of sexual preference		
MONDO:0940281	other disorders of sexual preference	ICD10WHO:F65.8	MONDO:equivalentTo	Other disorders of sexual preference		
MONDO:0940282	disorder of sexual preference, unspecified	ICD10WHO:F65.9	MONDO:equivalentTo	Disorder of sexual preference, unspecified		
MONDO:0940283	psychological and behavioural disorders associated with sexual development and orientation	ICD10WHO:F66	MONDO:equivalentTo	Psychological and behavioural disorders associated with sexual development and orientation		
MONDO:0940284	sexual maturation disorder	ICD10WHO:F66.0	MONDO:equivalentTo	Sexual maturation disorder		
MONDO:0940285	egodystonic sexual orientation	ICD10WHO:F66.1	MONDO:equivalentTo	Egodystonic sexual orientation		
MONDO:0940286	sexual relationship disorder	ICD10WHO:F66.2	MONDO:equivalentTo	Sexual relationship disorder		
MONDO:0940287	other psychosexual development disorders	ICD10WHO:F66.8	MONDO:equivalentTo	Other psychosexual development disorders		
MONDO:0940288	psychosexual development disorder, unspecified	ICD10WHO:F66.9	MONDO:equivalentTo	Psychosexual development disorder, unspecified		
MONDO:0940289	other disorders of adult personality and behaviour	ICD10WHO:F68	MONDO:equivalentTo	Other disorders of adult personality and behaviour		
